"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
717575,"2023-06-29",5,"2023-06-29T02:13:50.588Z","2023-06-29T02:13:54.395Z",TRUE,"pitch","a96bed95-f818-4c04-94b9-292fc4a29fa3",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.34,1.65,NA,142.9,160.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Jake McCarthy singles on a line drive to right fielder Josh Lowe. Alek Thomas to 3rd.",0,0,0,20,"bottom",3,"2023-06-29T02:11:45.510Z","2023-06-29T02:14:26.862Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.3,1,2,0.3994,6.1045,29.5317,-18.6197,-3.5189,7.1118,-0.6795,2.892,5.0633,-137.0066,-4.0419,-2.0921,50.0025,5.6545,-6.7071,15.6,4.8,24,2218,230,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.2,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",4,"2023-06-29T02:13:23.054Z","2023-06-29T02:13:28.288Z",TRUE,"pitch","ef091ba3-5224-44a2-880d-656c5f8027d4",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.34,1.65,NA,128.01,192.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Jake McCarthy singles on a line drive to right fielder Josh Lowe. Alek Thomas to 3rd.",0,0,0,20,"bottom",3,"2023-06-29T02:11:45.510Z","2023-06-29T02:14:26.862Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,75.5,7,2,0.4632,6.3224,19.5825,-34.1115,5.5387,-1.3621,-0.2889,1.7115,2.5612,-117.6604,-2.7037,-2.1068,50.0034,5.996,7.8679,13.2,9.6,24,2437,61,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-2.8,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T02:12:58.624Z","2023-06-29T02:13:02.484Z",TRUE,"pitch","394009a4-be7c-4871-986f-707fc026453b",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.34,1.65,NA,111.21,164.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Jake McCarthy singles on a line drive to right fielder Josh Lowe. Alek Thomas to 3rd.",0,0,0,20,"bottom",3,"2023-06-29T02:11:45.510Z","2023-06-29T02:14:26.862Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.2,5,2,0.404,6.774,30.844,-24.0719,-9.8491,4.3574,0.1519,2.7655,8.8249,-135.7938,-3.9835,-1.8667,50.0058,5.9343,-18.3241,33.6,6,24,2079,224,NA,NA,NA,NA,NA,NA,FALSE,-24.4,7.2,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T02:12:32.637Z","2023-06-29T02:12:37.845Z",TRUE,"pitch","a0d04cd3-6f81-43c3-9c3f-1d6a75097eb9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.34,1.65,NA,125.18,188.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Jake McCarthy singles on a line drive to right fielder Josh Lowe. Alek Thomas to 3rd.",0,0,0,20,"bottom",3,"2023-06-29T02:11:45.510Z","2023-06-29T02:14:26.862Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,75,8,2,0.4657,6.3632,20.1945,-36.5432,4.1753,-3.1154,-0.2145,1.8511,3.2341,-117.1867,-1.8597,-2.1502,50.0018,6.0392,5.8601,9.6,10.8,24,2547,61,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-5.8,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T02:12:12.955Z","2023-06-29T02:12:17.653Z",TRUE,"pitch","4558fa9b-365b-49e2-bb8c-6648081da1a1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5036,1.7988,NA,122.81,180.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Jake McCarthy singles on a line drive to right fielder Josh Lowe. Alek Thomas to 3rd.",0,0,0,20,"bottom",3,"2023-06-29T02:11:45.510Z","2023-06-29T02:14:26.862Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,83.1,8,2,0.4181,6.4957,24.3159,-22.5106,0.9619,5.5421,-0.1525,2.1734,4.9612,-130.4093,-4.8905,-2.1951,50.002,5.7447,1.6757,6,6,24,2272,199,NA,NA,NA,NA,NA,NA,FALSE,-24.5,9.4,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:11:50.742Z","2023-06-29T02:11:55.063Z",TRUE,"pitch","6f14ef95-00d3-4554-a13d-15fb267a2ad7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5036,1.8319,NA,38.25,193.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","atBat","Single","single","Jake McCarthy singles on a line drive to right fielder Josh Lowe. Alek Thomas to 3rd.",0,0,0,20,"bottom",3,"2023-06-29T02:11:45.510Z","2023-06-29T02:14:26.862Z",TRUE,FALSE,FALSE,FALSE,33,1,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,84.5,14,2,0.4128,6.487,24.7245,-20.9617,-0.5554,6.2681,2.0659,1.6927,10.458,-132.0412,-6.5733,-1.8525,50.0033,5.7272,-0.996,2.4,4.8,24,2194,210,NA,NA,NA,NA,NA,NA,FALSE,-22.7,10.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T02:11:11.728Z","2023-06-29T02:11:23.877Z",TRUE,"pitch","703ca761-e636-45f2-8016-1220d3d404a7",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.2,1.49,NA,91.57,157.33,"line_drive","medium","8",123.21,99.72,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Alek Thomas singles on a line drive to center fielder Jose Siri.",0,0,0,19,"bottom",3,"2023-06-29T02:10:46.637Z","2023-06-29T02:11:23.877Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.8,3,2,0.4136,6.4343,25.4145,-22.3212,1.0747,5.5375,0.667,3.0166,6.8277,-131.9295,-2.8798,-2.0837,50.0062,5.7491,1.9145,8.4,4.8,24,2200,199,70.5,20,197,NA,NA,NA,FALSE,-23.4,9.7,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,677950,"Alek Thomas","/api/v1/people/677950"
717575,"2023-06-29",0,"2023-06-29T02:10:57.717Z","2023-06-29T02:11:01.982Z",TRUE,"pitch","1e2b344b-10e4-4419-9d90-6b66b902226b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4035,1.6004,NA,135.38,192.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","atBat","Single","single","Alek Thomas singles on a line drive to center fielder Jose Siri.",0,0,0,19,"bottom",3,"2023-06-29T02:10:46.637Z","2023-06-29T02:11:23.877Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,677950,"Alek Thomas","/api/v1/people/677950","L","Left",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,73.5,7,2,0.4746,6.3084,20.3845,-35.6494,4.968,-2.5762,-0.4822,1.6989,2.5131,-115.1836,-2.0879,-2.231,50.0021,6.0479,6.7078,10.8,10.8,24,2449,65,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-4.9,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",5,"2023-06-29T02:10:29.186Z","2023-06-29T02:10:34.118Z",TRUE,"pitch","e434d749-4a17-426d-a5b6-6f7300174381",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.6039,1.7988,NA,125.19,146.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Nick Ahmed called out on strikes.",0,0,0,18,"bottom",3,"2023-06-29T02:08:58.923Z","2023-06-29T02:10:34.118Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,73.8,2,2,0.4694,6.2345,21.4022,-31.9378,7.0732,0.1745,-0.2148,3.4064,2.3073,-116.5753,0.5765,-2.1359,50.0058,6.1648,9.7599,18,9.6,24,2441,68,NA,NA,NA,NA,NA,NA,TRUE,-41.8,0.7,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",4,"2023-06-29T02:10:08.664Z","2023-06-29T02:10:20.463Z",TRUE,"pitch","1c730419-b20b-421f-a334-fda058ce4c93",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.57,1.77,NA,83.12,205.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Nick Ahmed called out on strikes.",0,0,0,18,"bottom",3,"2023-06-29T02:08:58.923Z","2023-06-29T02:10:34.118Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,75,14,2,0.4637,6.4518,24.451,-36.4218,5.074,-3.0142,0.8888,1.2277,5.1142,-118.5049,-3.3019,-1.9632,50.0015,5.995,7.154,12,10.8,24,2609,64,NA,NA,NA,NA,NA,NA,FALSE,-47.5,-6,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T02:09:51.910Z","2023-06-29T02:09:56.265Z",TRUE,"pitch","3d44686c-a8e4-49ee-89b0-82c6f52ffc9d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.57,1.77,NA,122.18,153.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Nick Ahmed called out on strikes.",0,0,0,18,"bottom",3,"2023-06-29T02:08:58.923Z","2023-06-29T02:10:34.118Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.9,2,2,0.3973,6.3166,28.7578,-14.6842,-3.9221,9.0734,-0.1358,3.1455,6.0238,-137.5285,-4.4735,-1.8388,50.0018,5.78,-7.5598,21.6,3.6,24,2132,230,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.7,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",1,"2023-06-29T02:09:25.118Z","2023-06-29T02:09:29.071Z",TRUE,"pitch","81d27138-be94-4a96-865e-72b324ce6545",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.57,1.77,NA,108.2,173.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Nick Ahmed called out on strikes.",0,0,0,18,"bottom",3,"2023-06-29T02:08:58.923Z","2023-06-29T02:10:34.118Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89,83,5,2,0.4199,6.2938,22.9239,-25.6286,1.1829,3.7813,0.2308,2.4315,5.3381,-129.6429,-4.13,-1.9948,50.0006,5.9639,2.0459,6,6,24,2175,195,NA,NA,NA,NA,NA,NA,FALSE,-27.7,6.2,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",0,"2023-06-29T02:09:07.939Z","2023-06-29T02:09:13.505Z",TRUE,"pitch","88df40ce-28e8-47c9-8c88-7e8f66ae198e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.537,1.7657,NA,109.01,179.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Nick Ahmed called out on strikes.",0,0,0,18,"bottom",3,"2023-06-29T02:08:58.923Z","2023-06-29T02:10:34.118Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,83.7,8,2,0.4166,6.5021,23.0456,-23.931,-0.0922,4.6852,0.2095,2.2097,5.9726,-130.6303,-4.7936,-2.0778,50.001,5.8289,-0.1638,2.4,6,24,2052,204,NA,NA,NA,NA,NA,NA,FALSE,-25.7,7.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T02:09:52.739Z","2023-06-29T02:09:53.739Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,605113,"/api/v1/people/605113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"18","atBat","Strikeout","strikeout","Nick Ahmed called out on strikes.",0,0,0,18,"bottom",3,"2023-06-29T02:08:58.923Z","2023-06-29T02:10:34.118Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,605113,"Nick Ahmed","/api/v1/people/605113","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",3,"2023-06-29T02:08:34.940Z","2023-06-29T02:08:42.792Z",TRUE,"pitch","d29b9795-d2a3-453c-8bdd-2faa2d76ce2d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.24,1.58,NA,114.08,166.09,"ground_ball","medium","6",109.94,152.09,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Carson Kelly grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,0,0,17,"bottom",3,"2023-06-29T02:07:39.019Z","2023-06-29T02:08:42.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.2,5,2,0.3972,6.4913,28.0489,-25.3236,-9.4845,3.5484,0.0767,2.6922,8.6897,-137.4665,-3.6967,-1.8801,50.0032,5.7567,-18.3073,32.4,6,24,1991,224,102.5,-4,30,NA,NA,NA,TRUE,-24.6,5.9,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
717575,"2023-06-29",2,"2023-06-29T02:08:16.062Z","2023-06-29T02:08:21.401Z",TRUE,"pitch","de939756-3081-4326-b49d-fe7fd6c158a8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.24,1.58,NA,127.45,153.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","atBat","Groundout","field_out","Carson Kelly grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,0,0,17,"bottom",3,"2023-06-29T02:07:39.019Z","2023-06-29T02:08:42.792Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,608348,"Carson Kelly","/api/v1/people/608348","R","Right",621107,"Zach Eflin","/api/v1/people/621107","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79,72.8,2,2,0.476,6.1235,21.1109,-31.7816,7.1818,0.2922,-0.2742,3.1586,2.4984,-115.0235,0.4341,-2.3072,50.003,6.0463,9.6331,18,9.6,24,2347,69,NA,NA,NA,NA,NA,NA,FALSE,-42.8,1,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572233,"Christian Walker","/api/v1/people/572233",NA,NA,NA,NA,NA,NA
