"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718028,"2023-05-25",0,"2023-05-26T01:03:02.456Z","2023-05-26T01:03:06.012Z",TRUE,"pitch","a57dfc8f-0b14-40d6-a75b-7bea1979d8cc",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.6024,1.6559,NA,131.31,167.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Rowdy Tellez singles on a line drive to left fielder Mitch Haniger.",0,1,0,36,"bottom",5,"2023-05-26T01:02:46.578Z","2023-05-26T01:04:35.147Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.8,4,2,0.446,5.8676,23.3456,-31.1995,7.967,0.6336,-0.3753,2.632,1.4951,-122.6316,-1.1045,-2.0274,50.0011,5.7402,12.1798,21.6,8.4,24,2317,56,NA,NA,NA,NA,NA,NA,FALSE,-37.2,1.2,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",4,"2023-05-26T01:03:53.916Z","2023-05-26T01:04:05.872Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,642133,"/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Rowdy Tellez singles on a line drive to left fielder Mitch Haniger.",0,1,0,36,"bottom",5,"2023-05-26T01:02:46.578Z","2023-05-26T01:04:35.147Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",4,"2023-05-26T01:02:32.249Z","2023-05-26T01:02:37.600Z",TRUE,"pitch","c167ccc7-392f-4fef-9b33-2bdb06cd9385",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.1831,1.4705,NA,140.31,173.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Victor Caratini called out on strikes.",0,1,0,35,"bottom",5,"2023-05-26T01:01:31.682Z","2023-05-26T01:02:37.600Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605170,"Victor Caratini","/api/v1/people/605170","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.5,4,2,0.4364,5.8929,24.0452,-31.7399,7.694,0.2746,-0.6116,2.4011,0.8503,-125.2462,-1.8005,-1.9554,50.0056,5.7122,12.2891,21.6,8.4,24,2435,61,NA,NA,NA,NA,NA,NA,TRUE,-36.5,0.4,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",2,"2023-05-26T01:02:12.234Z","2023-05-26T01:02:16.307Z",TRUE,"pitch","1c76daf7-424a-4532-b602-969cf43ab373",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.1638,1.4185,NA,126.26,196.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Victor Caratini called out on strikes.",0,1,0,35,"bottom",5,"2023-05-26T01:01:31.682Z","2023-05-26T01:02:37.600Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605170,"Victor Caratini","/api/v1/people/605170","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,77.9,8,2,0.4472,5.6873,22.1854,-31.1625,5.2571,0.6613,-0.2429,1.5722,2.3037,-122.0907,-3.6233,-1.8793,50.001,5.7341,7.9999,14.4,8.4,24,2234,52,NA,NA,NA,NA,NA,NA,FALSE,-37.9,0.6,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",1,"2023-05-26T01:01:57.681Z","2023-05-26T01:02:00.723Z",TRUE,"pitch","47c14b49-b85b-4390-bb11-9c22e4fb7845",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.31,1.56,NA,131.1,182.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Victor Caratini called out on strikes.",0,1,0,35,"bottom",5,"2023-05-26T01:01:31.682Z","2023-05-26T01:02:37.600Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605170,"Victor Caratini","/api/v1/people/605170","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80.4,7,2,0.4324,5.7816,22.9485,-29.657,-6.613,1.5427,-0.3698,2.0768,5.3028,-126.1364,-2.9293,-1.6286,50.0026,5.6168,-10.7764,18,8.4,24,1384,231,NA,NA,NA,NA,NA,NA,FALSE,-33.7,2.4,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",0,"2023-05-26T01:01:46.149Z","2023-05-26T01:01:50.052Z",TRUE,"pitch","d011eaa9-66e0-49e6-8431-b8a8410932c0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3133,1.5357,NA,153.46,154.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Victor Caratini called out on strikes.",0,1,0,35,"bottom",5,"2023-05-26T01:01:31.682Z","2023-05-26T01:02:37.600Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605170,"Victor Caratini","/api/v1/people/605170","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,79.8,11,2,0.4338,5.9889,24.0533,-29.6852,-6.8254,1.5383,-0.9565,3.128,4.2823,-125.9584,-0.5092,-1.7864,50.0028,5.7199,-11.0374,19.2,8.4,24,1318,232,NA,NA,NA,NA,NA,NA,FALSE,-33.4,2.9,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",3,"2023-05-26T01:02:25.855Z","2023-05-26T01:02:32.249Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,605170,"/api/v1/people/605170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Victor Caratini called out on strikes.",0,1,0,35,"bottom",5,"2023-05-26T01:01:31.682Z","2023-05-26T01:02:37.600Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,605170,"Victor Caratini","/api/v1/people/605170","L","Left",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_LHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",4,"2023-05-26T01:01:19.171Z","2023-05-26T01:01:24.022Z",TRUE,"pitch","ac3aff18-e968-45e7-97b5-d51236e39350",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.34,1.57,NA,103.25,177.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,1,0,34,"bottom",5,"2023-05-26T01:00:11.982Z","2023-05-26T01:01:24.022Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,605119,"Brian Anderson","/api/v1/people/605119","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.1,6,2,0.4443,5.9023,24.5864,-34.9874,7.9504,-1.8281,0.3609,2.2643,3.2762,-123.286,-1.3332,-2.0183,50.0032,5.766,12.2337,20.4,9.6,24,2448,54,NA,NA,NA,NA,NA,NA,TRUE,-41.5,-3.4,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",3,"2023-05-26T01:01:05.540Z","2023-05-26T01:01:09.169Z",TRUE,"pitch","c78a16fb-7fbd-4240-80e2-0ed53981d23c",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3027,1.5152,NA,178.07,188.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,1,0,34,"bottom",5,"2023-05-26T01:00:11.982Z","2023-05-26T01:01:24.022Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,605119,"Brian Anderson","/api/v1/people/605119","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.7,13,2,0.4354,5.931,23.9147,-26.0167,-6.8739,3.8367,-1.6023,1.8752,2.7541,-125.5141,-4.1574,-1.8168,50.0051,5.6564,-11.0374,21.6,7.2,24,1302,233,NA,NA,NA,NA,NA,NA,FALSE,-30.4,6.2,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",2,"2023-05-26T01:00:45.698Z","2023-05-26T01:00:52.164Z",TRUE,"pitch","c063ae73-87e9-4bcf-a16c-126f3cdb2a1e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.34,1.57,NA,101.44,176.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,1,0,34,"bottom",5,"2023-05-26T01:00:11.982Z","2023-05-26T01:01:24.022Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,605119,"Brian Anderson","/api/v1/people/605119","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.2,6,2,0.4497,5.7555,23.0303,-29.9768,5.2475,1.4607,0.4082,2.3143,3.8635,-121.6296,-2.1293,-1.8806,50.0034,5.7913,7.8902,15.6,8.4,24,2362,61,NA,NA,NA,NA,NA,NA,FALSE,-36.6,2.4,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",1,"2023-05-26T01:00:35.149Z","2023-05-26T01:00:38.538Z",TRUE,"pitch","5fd66a06-ba09-463d-9b9d-a27ad9e0d0e3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4378,1.683,NA,100.57,161.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,1,0,34,"bottom",5,"2023-05-26T01:00:11.982Z","2023-05-26T01:01:24.022Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,605119,"Brian Anderson","/api/v1/people/605119","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.1,6,2,0.4007,6.0952,29.4773,-22.023,-9.0629,5.3585,0.4309,2.8641,8.5338,-136.5938,-3.2563,-1.553,50.0014,5.5821,-17.162,33.6,6,24,2174,224,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.2,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",0,"2023-05-26T01:00:25.959Z","2023-05-26T01:00:30.101Z",TRUE,"pitch","8c85ae02-e8a1-4fef-9bc4-6f17c55e8379",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4468,1.6259,NA,105.52,211.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Brian Anderson strikes out swinging.",0,1,0,34,"bottom",5,"2023-05-26T01:00:11.982Z","2023-05-26T01:01:24.022Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,605119,"Brian Anderson","/api/v1/people/605119","R","Right",596001,"Jakob Junis","/api/v1/people/596001","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,85.5,14,2,0.4046,6.2619,29.2011,-19.6104,-9.2537,6.7662,0.3012,1.0008,8.2473,-135.3055,-8.1099,-1.5824,50.0004,5.4081,-17.1757,36,6,24,2132,223,NA,NA,NA,NA,NA,NA,FALSE,-20.9,10.7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",6,"2023-05-26T00:58:09.416Z","2023-05-26T00:58:19.075Z",TRUE,"pitch","b3f2a61a-6058-46c0-9584-6ea4dd9ecd39",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.34,1.62,NA,112.11,179,"ground_ball","medium","1",125.88,183.45,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Thairo Estrada grounds out, pitcher Julio Teheran to first baseman Rowdy Tellez.",0,1,0,33,"top",5,"2023-05-26T00:54:00.770Z","2023-05-26T00:58:19.075Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.5,5,2,0.4175,6.8275,28.6762,-31.2326,-11.2197,0.5397,0.1283,2.2142,10.7625,-131.354,-0.7008,-2.5709,50.0026,4.8134,-19.5419,28.8,8.4,24,2023,239,87.9,-21,7,NA,NA,NA,TRUE,-32.6,1.1,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",4,"2023-05-26T00:55:50.740Z","2023-05-26T00:55:58.840Z",TRUE,"pitch","f66c31ac-f640-4c00-826b-43237b975700",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3156,1.6309,NA,77.01,173.02,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Thairo Estrada grounds out, pitcher Julio Teheran to first baseman Rowdy Tellez.",0,1,0,33,"top",5,"2023-05-26T00:54:00.770Z","2023-05-26T00:58:19.075Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.1,79.9,14,2,0.4325,6.9192,25.6227,-23.563,-0.078,5.3034,1.0491,2.4355,9.0843,-126.5907,-1.1298,-2.5746,50.0058,4.7723,-0.1282,3.6,6,24,2145,223,NA,NA,NA,NA,NA,NA,FALSE,-26.5,9.6,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",3,"2023-05-26T00:55:24.103Z","2023-05-26T00:55:28.347Z",TRUE,"pitch","0b9f3b63-da4b-4342-8355-c83da6aa0d5a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3609,1.7011,NA,106.5,148.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Thairo Estrada grounds out, pitcher Julio Teheran to first baseman Rowdy Tellez.",0,1,0,33,"top",5,"2023-05-26T00:54:00.770Z","2023-05-26T00:58:19.075Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,83.2,2,2,0.4147,6.6457,26.9342,-31.7658,-7.5176,0.2353,0.2756,3.3516,9.7748,-131.8743,2.0659,-2.4952,50.0062,4.8943,-13.2997,20.4,7.2,24,2095,234,NA,NA,NA,NA,NA,NA,FALSE,-32,1.1,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718028,"2023-05-25",2,"2023-05-26T00:54:57.538Z","2023-05-26T00:55:01.326Z",TRUE,"pitch","9e63c3b4-c000-4412-b69c-9b5b958c982f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.34,1.62,NA,131.01,179.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Thairo Estrada grounds out, pitcher Julio Teheran to first baseman Rowdy Tellez.",0,1,0,33,"top",5,"2023-05-26T00:54:00.770Z","2023-05-26T00:58:19.075Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.3,4,2,0.4186,6.9182,28.6202,-31.9984,-9.6003,0.1048,-0.3676,2.1794,9.0417,-131.0317,-0.6016,-2.6217,50.0048,4.8103,-16.6354,25.2,8.4,24,2024,234,NA,NA,NA,NA,NA,NA,FALSE,-33.6,0.2,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642133,"Rowdy Tellez","/api/v1/people/642133",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
