"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717887,"2023-06-05",5,"2023-06-05T23:51:18.769Z","2023-06-05T23:51:23.668Z",TRUE,"pitch","0265c6af-a3f5-4ff1-acbf-04ae68b6e616",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.11,1.48,NA,113.96,155.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Luis Arraez singles on a ground ball to center fielder Drew Waters. Jonathan Davis scores.",1,4,6,36,"bottom",4,"2023-06-05T23:49:24.630Z","2023-06-05T23:52:23.268Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.3,2,0.9,0.4076,6.7232,29.7691,-14.2248,-5.4717,9.8206,0.0798,3.0969,6.9081,-134.4942,-3.6403,-1.8138,50.0044,5.4799,-10.0032,30,3.6,24,2299,209,NA,NA,NA,NA,NA,NA,FALSE,-14.9,17.2,8.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",4,"2023-06-05T23:50:56.837Z","2023-06-05T23:51:00.681Z",TRUE,"pitch","f6c0f388-044a-4f25-88eb-17bb2b2babbd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.11,1.48,NA,115.45,142.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Luis Arraez singles on a ground ball to center fielder Drew Waters. Jonathan Davis scores.",1,4,6,36,"bottom",4,"2023-06-05T23:49:24.630Z","2023-06-05T23:52:23.268Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.1,12,0.9,0.4071,6.3157,31.175,-13.6572,-7.4118,10.1206,0.0407,3.5739,7.2766,-134.8741,-2.5949,-1.738,50.0049,5.5198,-13.565,39.6,3.6,24,2467,226,NA,NA,NA,NA,NA,NA,FALSE,-14,17.9,11.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",3,"2023-06-05T23:50:35.868Z","2023-06-05T23:50:38.904Z",TRUE,"pitch","2195394f-238e-44f9-8538-dca767f7f826",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.11,1.48,NA,134.82,187.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Luis Arraez singles on a ground ball to center fielder Drew Waters. Jonathan Davis scores.",1,4,6,36,"bottom",4,"2023-06-05T23:49:24.630Z","2023-06-05T23:52:23.268Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.1,7,0.9,0.437,6.9499,25.4037,-25.8868,-7.6622,3.9535,-0.4675,1.8858,5.8253,-125.3492,-3.6769,-1.8264,50.0033,5.4858,-12.19,22.8,7.2,24,1508,229,NA,NA,NA,NA,NA,NA,FALSE,-30.4,6.5,12.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",2,"2023-06-05T23:50:14.844Z","2023-06-05T23:50:17.844Z",TRUE,"pitch","8797c4eb-8592-44f1-b7a2-3f6a22eaed67",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.11,1.48,NA,104.3,195.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Luis Arraez singles on a ground ball to center fielder Drew Waters. Jonathan Davis scores.",1,4,6,36,"bottom",4,"2023-06-05T23:49:24.630Z","2023-06-05T23:52:23.268Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.5,9,0.9,0.448,6.6219,24.2783,-34.8437,2.3557,-1.7614,0.3333,1.5956,4.8024,-122.2915,-2.3594,-1.9626,50.0053,5.564,3.5648,7.2,9.6,24,2318,75,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-3.5,-5.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",1,"2023-06-05T23:49:59.728Z","2023-06-05T23:50:03.992Z",TRUE,"pitch","fe67f0aa-dc8e-49aa-955e-8022188d7b9a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1181,1.4881,NA,133.28,153.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Luis Arraez singles on a ground ball to center fielder Drew Waters. Jonathan Davis scores.",1,4,6,36,"bottom",4,"2023-06-05T23:49:24.630Z","2023-06-05T23:52:23.268Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76,69.4,1,0.87,0.4973,6.8558,21.7645,-39.1068,4.092,-5.6555,-0.427,3.1422,2.1772,-110.6062,3.0044,-1.9594,50.0039,5.8988,5.0139,8.4,13.2,24,2552,52,NA,NA,NA,NA,NA,NA,FALSE,-56.8,-9,-8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",0,"2023-06-05T23:49:44.774Z","2023-06-05T23:49:48.774Z",TRUE,"pitch","d9648e6a-c422-47eb-a16b-bfd0ef87bf39",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0858,1.601,NA,98.53,199.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Single","single","Luis Arraez singles on a ground ball to center fielder Drew Waters. Jonathan Davis scores.",1,4,6,36,"bottom",4,"2023-06-05T23:49:24.630Z","2023-06-05T23:52:23.268Z",TRUE,TRUE,FALSE,FALSE,70,1,2,2,650333,"Luis Arraez","/api/v1/people/650333","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,79.4,14,0.91,0.4354,7.0496,25.9329,-26.1395,-10.6201,3.7673,0.4846,1.443,8.6171,-125.8858,-4.8631,-1.6057,50.0035,5.5199,-17.0189,30,8.4,24,1530,228,NA,NA,NA,NA,NA,NA,FALSE,-30.7,5.9,17.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",5,"2023-06-05T23:49:05.545Z","2023-06-05T23:49:19.027Z",TRUE,"pitch","f8bfd4d9-c2e5-4433-a6de-a4f9e6b6e71f",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.43,1.66,NA,109.18,188.06,"fly_ball","medium","9",199.67,80.71,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Jonathan Davis doubles (3) on a fly ball to right fielder MJ Melendez. Jon Berti scores.",1,4,5,35,"bottom",4,"2023-06-05T23:47:26.594Z","2023-06-05T23:49:19.027Z",TRUE,TRUE,FALSE,FALSE,61,2,2,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.7,8,0.9,0.4006,6.7607,32.2498,-12.8061,-5.6413,10.2517,0.2052,1.8785,7.1069,-137.0724,-6.9598,-1.6967,50.0068,5.3374,-10.663,32.4,3.6,24,2328,222,98,24,345,NA,NA,NA,FALSE,-13.8,17.2,8.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",641505,"Jonathan Davis","/api/v1/people/641505",NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",3,"2023-06-05T23:48:39.034Z","2023-06-05T23:48:42.934Z",TRUE,"pitch","06f6488c-2927-4f07-87ba-7891649fa2b8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.43,1.66,NA,94.27,213.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Jonathan Davis doubles (3) on a fly ball to right fielder MJ Melendez. Jon Berti scores.",1,4,5,35,"bottom",4,"2023-06-05T23:47:26.594Z","2023-06-05T23:49:19.027Z",TRUE,TRUE,FALSE,FALSE,61,2,2,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.2,14,0.9,0.4496,6.5849,24.9468,-34.923,-0.0579,-1.8318,0.5963,0.9358,6.1207,-122.0159,-3.6838,-1.9415,50.0017,5.4874,-0.0872,1.2,9.6,24,2393,72,NA,NA,NA,NA,NA,NA,FALSE,-43,-4,-1.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",2,"2023-06-05T23:48:19.816Z","2023-06-05T23:48:24.159Z",TRUE,"pitch","5d191718-caed-4673-b13a-6c4e7822069a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3574,1.6035,NA,69.02,211.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Jonathan Davis doubles (3) on a fly ball to right fielder MJ Melendez. Jon Berti scores.",1,4,5,35,"bottom",4,"2023-06-05T23:47:26.594Z","2023-06-05T23:49:19.027Z",TRUE,TRUE,FALSE,FALSE,61,2,2,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.5,77.7,14,0.9,0.4469,6.554,25.5906,-35.2497,0.6196,-2.0244,1.2587,0.999,7.2905,-122.8343,-3.6493,-1.8352,50.0039,5.5185,0.9397,3.6,9.6,24,2315,73,NA,NA,NA,NA,NA,NA,FALSE,-42.8,-4.3,-2.9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",1,"2023-06-05T23:48:00.580Z","2023-06-05T23:48:04.345Z",TRUE,"pitch","a1b6bc17-da40-4f76-9eee-9f05023043b5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.43,1.66,NA,107.73,187.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Jonathan Davis doubles (3) on a fly ball to right fielder MJ Melendez. Jon Berti scores.",1,4,5,35,"bottom",4,"2023-06-05T23:47:26.594Z","2023-06-05T23:49:19.027Z",TRUE,TRUE,FALSE,FALSE,61,2,2,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.3,8,0.9,0.4534,6.6431,25.3237,-32.716,1.8748,-0.3639,0.2432,1.9057,4.6247,-121.1499,-2.3507,-1.9399,50.0054,5.7692,2.7659,6,9.6,24,2268,107,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-1,-4.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",0,"2023-06-05T23:47:44.258Z","2023-06-05T23:47:48.491Z",TRUE,"pitch","da3fc846-f27e-4ff9-bc1b-36644a1653fd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4219,1.6681,NA,79.88,203.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Jonathan Davis doubles (3) on a fly ball to right fielder MJ Melendez. Jon Berti scores.",1,4,5,35,"bottom",4,"2023-06-05T23:47:26.594Z","2023-06-05T23:49:19.027Z",TRUE,TRUE,FALSE,FALSE,61,2,2,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,77.7,14,0.91,0.4456,6.9775,26.282,-32.2238,1.3804,-0.0362,0.9737,1.2992,6.4257,-123.2876,-3.4953,-1.8539,50.0012,5.4772,2.1067,6,8.4,24,2270,82,NA,NA,NA,NA,NA,NA,FALSE,-39,-0.7,-4.1,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",4,"2023-06-05T23:48:53.456Z","2023-06-05T23:49:05.545Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,641505,"/api/v1/people/641505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Jonathan Davis doubles (3) on a fly ball to right fielder MJ Melendez. Jon Berti scores.",1,4,5,35,"bottom",4,"2023-06-05T23:47:26.594Z","2023-06-05T23:49:19.027Z",TRUE,TRUE,FALSE,FALSE,61,2,2,2,641505,"Jonathan Davis","/api/v1/people/641505","R","Right",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",1,"2023-06-05T23:46:56.536Z","2023-06-05T23:47:11.404Z",TRUE,"pitch","2575b405-5d36-45a4-9973-63ed9566f5de",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.3,1.57,NA,88.22,185.61,"line_drive","medium","9",211.88,120.23,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Triple","triple","Jon Berti triples (1) on a line drive to right fielder MJ Melendez. Nick Fortes scores. Joey Wendle scores.",2,4,4,34,"bottom",4,"2023-06-05T23:46:03.802Z","2023-06-05T23:47:11.404Z",TRUE,TRUE,FALSE,FALSE,72,1,0,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,83.8,9,0.9,0.4082,6.8363,33.7849,-11.6707,-6.1995,11.2839,0.7549,1.9692,8.5931,-135.0154,-6.7872,-1.6874,50.0007,5.3652,-11.2626,34.8,3.6,24,2372,219,94.8,16,251,NA,NA,NA,FALSE,-13.3,18.8,9,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA
717887,"2023-06-05",0,"2023-06-05T23:46:35.830Z","2023-06-05T23:46:40.045Z",TRUE,"pitch","ddd592e6-1db2-4b1d-8e2d-9ca39cb81cb5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3497,1.6382,NA,122.62,204.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Triple","triple","Jon Berti triples (1) on a line drive to right fielder MJ Melendez. Nick Fortes scores. Joey Wendle scores.",2,4,4,34,"bottom",4,"2023-06-05T23:46:03.802Z","2023-06-05T23:47:11.404Z",TRUE,TRUE,FALSE,FALSE,72,1,0,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.7,13,0.91,0.4458,6.5194,25.4366,-31.2792,1.9565,0.5851,-0.1474,1.2574,4.0145,-123.0673,-3.7968,-2.0568,50.0033,5.4824,2.9867,7.2,8.4,24,2257,80,NA,NA,NA,NA,NA,NA,FALSE,-38,0.4,-4.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650333,"Luis Arraez","/api/v1/people/650333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717887,"2023-06-05",1,"2023-06-05T23:45:16.441Z","2023-06-05T23:45:29.600Z",TRUE,"pitch","f3829250-3043-4c86-838b-6e04ab65b9d4",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.3,1.59,NA,125.06,202.5,"bunt_grounder","soft","2",124.79,195.96,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Joey Wendle singles on a soft bunt ground ball to catcher Salvador Perez. Nick Fortes to 3rd. Nick Fortes advances to 3rd, on a throwing error by catcher Salvador Perez.",0,4,2,33,"bottom",4,"2023-06-05T23:44:43.481Z","2023-06-05T23:45:29.600Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79.4,13,0.9,0.4357,6.9829,25.2312,-23.5512,-8.2105,5.3867,-0.2114,1.3438,6.4679,-125.6649,-5.4127,-1.7506,50.0045,5.4365,-13.146,26.4,7.2,24,1704,228,26.2,-60,2,NA,NA,NA,FALSE,-28,8.8,13.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621563,"Joey Wendle","/api/v1/people/621563",NA,NA,NA,663743,"Nick Fortes","/api/v1/people/663743",NA,NA,NA,NA
717887,"2023-06-05",0,"2023-06-05T23:44:55.454Z","2023-06-05T23:44:58.910Z",TRUE,"pitch","6d88b403-42c8-40ab-8b81-04813d06726e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3,1.5981,NA,110.16,188.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Joey Wendle singles on a soft bunt ground ball to catcher Salvador Perez. Nick Fortes to 3rd. Nick Fortes advances to 3rd, on a throwing error by catcher Salvador Perez.",0,4,2,33,"bottom",4,"2023-06-05T23:44:43.481Z","2023-06-05T23:45:29.600Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",594577,"Mike Mayers","/api/v1/people/594577","R","Right","vs_RHP","vs_LHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.7,8,0.9,0.4062,6.8382,30.2131,-10.9128,-3.9042,11.5547,0.1794,1.8442,6.4393,-134.9918,-7.3081,-1.7329,50.0033,5.3602,-7.1848,25.2,3.6,24,2257,219,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.4,5.6,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,621563,"Joey Wendle","/api/v1/people/621563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
