"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745593,"2024-04-16",5,"2024-04-16T23:43:33.372Z","2024-04-16T23:43:41.224Z",TRUE,"pitch","1579c184-497f-4aeb-b7b5-1ddaba842d5d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.33,1.6,NA,56.97,172.38,"ground_ball","medium","6",114.15,144.61,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Johan Rojas grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,34,"bottom",5,"2024-04-16T23:42:02.501Z","2024-04-16T23:43:41.224Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.4,74.1,14,0.91,0.4674,7.0703,21.5266,-21.7824,7.8578,7.4656,1.5749,2.4591,-3.75,-117.0574,-4.3753,2.1745,50.0004,6.3848,10.9333,24,7.2,24,1715,117,64.4,-19,9,NA,NA,NA,TRUE,-29.4,12.7,-13.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",4,"2024-04-16T23:43:14.184Z","2024-04-16T23:43:18.065Z",TRUE,"pitch","4b47cab8-acb2-41b8-b5c6-a26e4b3e4685",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2409,1.6619,NA,70.65,223.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Johan Rojas grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,34,"bottom",5,"2024-04-16T23:42:02.501Z","2024-04-16T23:43:41.224Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,75.2,14,0.89,0.4627,7.105,21.8387,-20.0885,7.8072,8.5046,1.2158,0.5747,-4.5039,-118.2296,-8.927,2.128,50.0006,6.2327,11.0879,25.2,7.2,24,1777,118,NA,NA,NA,NA,NA,NA,FALSE,-27.8,13.6,-13.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",3,"2024-04-16T23:42:56.499Z","2024-04-16T23:43:00.814Z",TRUE,"pitch","15a9e0c0-4754-4e84-853f-8942ce8015c8",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.33,1.6,NA,146.72,201.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Johan Rojas grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,34,"bottom",5,"2024-04-16T23:42:02.501Z","2024-04-16T23:43:41.224Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",76.4,70.4,13,2,0.4954,6.7199,22.6398,-42.5359,-5.1886,-8.3982,-0.7797,1.3974,-4.2106,-111.1729,-1.9138,1.8231,50.0041,6.744,-6.3999,9.6,14.4,24,2584,338,NA,NA,NA,NA,NA,NA,FALSE,-62.8,-15.4,10.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-16T23:42:31.903Z","2024-04-16T23:42:36.532Z",TRUE,"pitch","f7f8eddc-00a3-4d02-9695-9f6f5dd95092",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2847,1.6545,NA,143.84,161.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Johan Rojas grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,34,"bottom",5,"2024-04-16T23:42:02.501Z","2024-04-16T23:43:41.224Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.6,1,0.93,0.4176,6.9052,27.5188,-11.1986,4.1691,12.0381,-0.7042,2.8643,-8.2903,-131.1194,-7.3356,1.9558,50.0038,6.5324,7.2655,24,3.6,24,2228,142,NA,NA,NA,NA,NA,NA,FALSE,-13.3,20.4,-5.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-16T23:42:08.224Z","2024-04-16T23:42:12.051Z",TRUE,"pitch","38874cf7-af29-476e-b266-484fcdfee09b",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,2,NA,NA,3.33,1.6,NA,95.47,177.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Johan Rojas grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,34,"bottom",5,"2024-04-16T23:42:02.501Z","2024-04-16T23:43:41.224Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",74.4,68.2,6,2,0.509,6.8619,21.7882,-41.785,-6.7942,-8.2256,0.5649,2.2519,-1.2456,-108.2939,0.4377,2.0318,50.0039,6.6796,-7.9378,10.8,14.4,24,2525,335,NA,NA,NA,NA,NA,NA,FALSE,-64.3,-14.3,12.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",2,"2024-04-16T23:42:44.172Z","2024-04-16T23:42:56.499Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,679032,"/api/v1/people/679032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Johan Rojas grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,0,2,34,"bottom",5,"2024-04-16T23:42:02.501Z","2024-04-16T23:43:41.224Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,679032,"Johan Rojas","/api/v1/people/679032","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",2,"2024-04-16T23:41:41.931Z","2024-04-16T23:41:46.396Z",TRUE,"pitch","318b9d60-8fab-4e66-a9f1-94c5799e725d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.19,1.58,NA,159.4,200.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Brandon Marsh strikes out swinging.",0,0,2,33,"bottom",5,"2024-04-16T23:40:58.786Z","2024-04-16T23:41:46.396Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",75.9,69.7,13,2,0.5,6.8582,23.1836,-42.264,-5.9801,-8.3432,-1.1123,1.4312,-4.7447,-110.3624,-1.6011,1.8575,50.0018,6.6964,-7.233,10.8,14.4,24,2683,334,NA,NA,NA,NA,NA,NA,TRUE,-63.4,-15.1,12.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-16T23:41:18.266Z","2024-04-16T23:41:21.763Z",TRUE,"pitch","699c0efb-8311-488e-8add-d7f783d3e9a6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.19,1.58,NA,114.56,163.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Brandon Marsh strikes out swinging.",0,0,2,33,"bottom",5,"2024-04-16T23:40:58.786Z","2024-04-16T23:41:46.396Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.3,2,0.92,0.4176,6.7278,29.5773,-11.1656,4.4463,12.0767,0.0641,2.8022,-6.4465,-131.4871,-7.4473,1.9773,50.0046,6.5123,7.7363,26.4,3.6,24,2282,152,NA,NA,NA,NA,NA,NA,FALSE,-13.4,20.3,-6.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-16T23:41:05.444Z","2024-04-16T23:41:10.395Z",TRUE,"pitch","378b2d0c-45aa-4f79-b55d-58a34139274e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0885,1.6204,NA,88.49,176.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Brandon Marsh strikes out swinging.",0,0,2,33,"bottom",5,"2024-04-16T23:40:58.786Z","2024-04-16T23:41:46.396Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.9,6,0.88,0.4568,6.6903,23.478,-29.7458,-1.3906,1.6691,0.748,2.3204,-3.281,-119.9655,-3.7474,2.3148,50.0044,6.5579,-2.0239,4.8,8.4,24,2390,236,NA,NA,NA,NA,NA,NA,FALSE,-37.9,2.4,3.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",2,"2024-04-16T23:40:35.398Z","2024-04-16T23:40:43.886Z",TRUE,"pitch","dfddcbac-d593-41d3-b41e-3861732b2236",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.31,1.58,NA,137.52,201.48,"ground_ball","medium","5",106.31,158.31,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",0,0,2,32,"bottom",5,"2024-04-16T23:40:03.576Z","2024-04-16T23:40:43.886Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",75.6,69.1,13,2,0.5025,6.748,23.5652,-40.4775,-5.9208,-6.9418,-0.5384,1.3816,-3.8207,-109.9422,-1.9884,2.0047,50.0009,6.6841,-7.0845,10.8,14.4,24,2603,332,67.5,1,34,NA,NA,NA,TRUE,-61.4,-12.7,11.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-16T23:40:21.831Z","2024-04-16T23:40:26.127Z",TRUE,"pitch","d6a169a4-5bcf-473f-9af3-8bbdc3f4650a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2819,1.5306,NA,139.49,177.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",0,0,2,32,"bottom",5,"2024-04-16T23:40:03.576Z","2024-04-16T23:40:43.886Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",74.9,68.4,4,2,0.5071,6.627,22.6385,-41.2428,-4.9383,-7.7108,-0.5901,2.2626,-4.1595,-108.8486,0.0623,2.0012,50.0034,6.774,-5.8073,8.4,14.4,24,2546,334,NA,NA,NA,NA,NA,NA,FALSE,-63.1,-13.4,10.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-16T23:40:09.211Z","2024-04-16T23:40:13.248Z",TRUE,"pitch","e30533f5-3efc-4cfb-ae52-fab148cb5d0a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3019,1.5252,NA,105.36,175.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Bryson Stott grounds out, third baseman Ryan McMahon to first baseman Elehuris Montero.",0,0,2,32,"bottom",5,"2024-04-16T23:40:03.576Z","2024-04-16T23:40:43.886Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,681082,"Bryson Stott","/api/v1/people/681082","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.8,80.8,6,0.91,0.4258,6.833,28.298,-11.738,5.9859,12.2111,0.3053,2.351,-6.1015,-128.9269,-8.3465,1.9316,50.0006,6.5487,10.0159,32.4,3.6,24,2206,151,NA,NA,NA,NA,NA,NA,FALSE,-14.8,20.3,-9.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",3,"2024-04-16T23:38:00.472Z","2024-04-16T23:38:06.342Z",TRUE,"pitch","a3794ff4-c1a9-4b08-89be-eb4532d879fa",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.8182,1.7603,NA,105.2,195.57,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Michael Toglia called out on strikes.",0,0,2,31,"top",5,"2024-04-16T23:36:53.660Z","2024-04-16T23:38:06.342Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669911,"Michael Toglia","/api/v1/people/669911","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.1,80,14,2,0.435,6.2811,23.1701,-29.3557,-3.684,1.7563,0.3097,1.6004,-2.5189,-125.4577,-4.6616,1.8024,50.0057,5.8496,-5.9285,12,7.2,24,2137,204,NA,NA,NA,NA,NA,NA,TRUE,-34.1,2.4,7.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",2,"2024-04-16T23:37:41.395Z","2024-04-16T23:37:45.890Z",TRUE,"pitch","ec8bce02-ab67-4345-96f0-2985730bf3db",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.7319,1.7919,NA,146.44,157.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Michael Toglia called out on strikes.",0,0,2,31,"top",5,"2024-04-16T23:36:53.660Z","2024-04-16T23:38:06.342Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669911,"Michael Toglia","/api/v1/people/669911","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.2,4,2,0.4037,6.3847,30.6012,-16.2907,4.9109,8.5258,-0.7725,3.0238,-7.7142,-135.8372,-4.6161,1.4702,50.0036,5.8829,9.1504,22.8,3.6,24,2113,132,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.6,-7.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",1,"2024-04-16T23:37:18.764Z","2024-04-16T23:37:22.482Z",TRUE,"pitch","b2a64428-df0e-4aa6-8304-794e2c942e83",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.61,1.77,NA,126.57,187.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Michael Toglia called out on strikes.",0,0,2,31,"top",5,"2024-04-16T23:36:53.660Z","2024-04-16T23:38:06.342Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669911,"Michael Toglia","/api/v1/people/669911","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.7,70.7,8,2,0.492,6.5212,21.4351,-40.2146,-5.0354,-6.4231,-0.2512,1.8992,-2.4801,-111.6417,0.1359,1.5306,50.0002,6.0012,-6.3087,9.6,13.2,24,2244,307,NA,NA,NA,NA,NA,NA,FALSE,-58,-11.3,9.8,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",0,"2024-04-16T23:37:02.618Z","2024-04-16T23:37:06.832Z",TRUE,"pitch","43aa16e6-1b61-40c2-a8c1-754a21bf096b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7822,1.8494,NA,79.89,159.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Michael Toglia called out on strikes.",0,0,2,31,"top",5,"2024-04-16T23:36:53.660Z","2024-04-16T23:38:06.342Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,669911,"Michael Toglia","/api/v1/people/669911","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.4,12,2,0.4076,6.2452,30.3572,-27.321,8.2538,2.6552,0.9736,2.926,-4.7117,-134.6027,-2.6383,1.6783,50.002,5.8618,15.0812,26.4,7.2,24,1943,142,NA,NA,NA,NA,NA,NA,FALSE,-27.6,4.4,-13.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
745593,"2024-04-16",4,"2024-04-16T23:36:24.974Z","2024-04-16T23:36:36.989Z",TRUE,"pitch","049d0df5-fa2c-4ca9-ab99-1864bcd203bc",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.45,1.64,NA,143.07,181.5,"line_drive","medium","8",114.44,101.31,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Brenton Doyle singles on a line drive to center fielder Johan Rojas.",0,0,2,30,"top",5,"2024-04-16T23:35:31.559Z","2024-04-16T23:36:36.989Z",TRUE,FALSE,FALSE,FALSE,33,2,1,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",624133,"Ranger Suárez","/api/v1/people/624133","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.7,7,2,0.4084,6.3746,27.4194,-17.7357,3.7536,7.92,-0.684,2.1215,-7.4826,-133.8253,-6.4028,1.6539,50.0052,5.8044,6.8459,15.6,4.8,24,2060,130,81.2,12,172,NA,NA,NA,FALSE,-19,13.2,-5.3,NA,NA,NA,FALSE,TRUE,686668,"Brenton Doyle","/api/v1/people/686668",NA,NA,NA
