"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745276,"2024-03-30",1,"2024-03-30T02:57:35.816Z","2024-03-30T02:57:39.902Z",TRUE,"pitch","ea6f9401-9aad-401f-b369-7b3c04fb7f98",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5133,1.6671,NA,117.15,244.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,0,0,35,"top",6,"2024-03-30T02:57:10.136Z","2024-03-30T02:58:49.110Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,76.9,13,0.89,0.4528,6.8749,24.4913,-31.802,-8.1023,0.2493,-0.0039,-0.2,5.5583,-121.1435,-6.9792,-1.2797,50.0014,5.5113,-11.9969,18,9.6,24,895,255,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-40.6,-1.1,13.3,NA,NA,NA,NA,NA,TRUE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",0,"2024-03-30T02:57:21.205Z","2024-03-30T02:57:24.973Z",TRUE,"pitch","0e2666e6-9f3e-42f0-8e62-a65a082695bb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5879,1.7417,NA,129.91,184.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,0,0,35,"top",6,"2024-03-30T02:57:10.136Z","2024-03-30T02:58:49.110Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.5,7,0.9,0.438,6.6136,22.4761,-31.6511,4.1873,0.3331,-0.3387,2.016,1.9557,-124.5458,-2.5479,-1.6757,50.0058,5.642,6.6503,12,8.4,24,2202,38,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-36.7,0.2,-8,NA,NA,NA,NA,NA,TRUE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",3,"2024-03-30T02:58:16.325Z","2024-03-30T02:58:27.843Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,680776,"/api/v1/people/680776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jarren Duran strikes out swinging.",0,0,0,35,"top",6,"2024-03-30T02:57:10.136Z","2024-03-30T02:58:49.110Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680776,"Jarren Duran","/api/v1/people/680776","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",4,"2024-03-30T02:55:03.818Z","2024-03-30T02:55:09.727Z",TRUE,"pitch","d754a22b-c087-4d92-98c9-1d282035f9ee",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.2511,1.5052,NA,124.64,145.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urías called out on strikes.",0,0,0,34,"bottom",5,"2024-03-30T02:53:35.145Z","2024-03-30T02:55:09.727Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,649966,"Luis Urías","/api/v1/people/649966","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.4,11,2,0.3989,6.7018,29.8618,-11.0033,-1.8096,11.0822,-0.2005,3.4387,2.5161,-137.2204,-7.0897,-0.8934,50.005,6.8027,-3.4577,13.2,2.4,24,2292,186,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-11.9,18.8,2.8,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",2,"2024-03-30T02:54:29.440Z","2024-03-30T02:54:32.607Z",TRUE,"pitch","d882e3f9-c042-4373-a98d-6518af47f7b1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.01,1.43,NA,117.23,180.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urías called out on strikes.",0,0,0,34,"bottom",5,"2024-03-30T02:53:35.145Z","2024-03-30T02:55:09.727Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,649966,"Luis Urías","/api/v1/people/649966","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,77.4,5,2,0.4492,6.6009,22.1343,-24.3937,4.8281,5.1615,-0.006,2.171,1.6789,-121.5742,-5.6887,-1.3315,50.0057,6.6378,7.2833,16.8,7.2,24,2329,97,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-30.6,8.4,-9.1,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",1,"2024-03-30T02:54:12.693Z","2024-03-30T02:54:16.383Z",TRUE,"pitch","a0d562e6-215c-4a53-97e4-f2b034b85a6f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.01,1.43,NA,118.42,159.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urías called out on strikes.",0,0,0,34,"bottom",5,"2024-03-30T02:53:35.145Z","2024-03-30T02:55:09.727Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,649966,"Luis Urías","/api/v1/people/649966","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.2,2,2,0.4006,6.7699,28.3777,-8.3257,-1.0129,12.5778,-0.0371,2.9298,3.1478,-136.4347,-8.6689,-1.0713,50.0064,6.7118,-1.9214,7.2,2.4,24,2275,188,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-9.7,21.2,1.2,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",0,"2024-03-30T02:53:58.940Z","2024-03-30T02:54:02.914Z",TRUE,"pitch","4c895954-854c-4858-a520-f5f38f301730",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2994,1.5641,NA,87.5,203.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urías called out on strikes.",0,0,0,34,"bottom",5,"2024-03-30T02:53:35.145Z","2024-03-30T02:55:09.727Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,649966,"Luis Urías","/api/v1/people/649966","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,85.5,14,2,0.4055,6.8685,27.8925,-8.3107,-1.2774,12.9013,0.774,1.2884,4.9979,-134.7987,-12.3389,-0.9339,50.0017,6.4994,-2.3627,7.2,2.4,24,2262,190,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-10.7,21,1.3,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",3,"2024-03-30T02:54:45.905Z","2024-03-30T02:55:03.818Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,649966,"/api/v1/people/649966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urías called out on strikes.",0,0,0,34,"bottom",5,"2024-03-30T02:53:35.145Z","2024-03-30T02:55:09.727Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,649966,"Luis Urías","/api/v1/people/649966","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",0,"2024-03-30T02:53:19.690Z","2024-03-30T02:53:27.683Z",TRUE,"pitch","62e4a67b-2728-4ad2-b2a5-a3e6e9101abe",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.16,1.39,NA,102,189.62,"ground_ball","medium","3",156.07,162.73,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Dominic Canzone grounds out, first baseman Triston Casas to pitcher Nick Pivetta.",0,0,0,33,"bottom",5,"2024-03-30T02:53:00.651Z","2024-03-30T02:53:27.683Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,686527,"Dominic Canzone","/api/v1/people/686527","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.5,73.3,9,2,0.475,6.6365,23.2773,-40.3616,4.3241,-6.0988,0.3934,1.8207,2.6269,-115.6722,-2.4478,-1.3218,50.0001,6.7935,5.8087,8.4,12,24,2733,17,101.9,1,50,NA,NA,NA,TRUE,NA,NA,NA,NA,-55,-11.4,-8.5,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",4,"2024-03-30T02:52:50.257Z","2024-03-30T02:52:54.063Z",TRUE,"pitch","7f249880-ddc1-45a2-a3cd-717a6ad892ad",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.25,1.49,NA,74.57,212.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,0,0,32,"bottom",5,"2024-03-30T02:50:58.936Z","2024-03-30T02:52:54.063Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664034,"Ty France","/api/v1/people/664034","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85,79.6,14,2,0.4405,6.6655,20.9838,-22.3231,4.4133,6.2654,1.1132,0.9759,4.6048,-123.6079,-9.0129,-1.3364,50.0007,6.4951,6.9362,18,6,24,2372,114,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-27.6,9.8,-8.9,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",3,"2024-03-30T02:52:33.932Z","2024-03-30T02:52:37.289Z",TRUE,"pitch","2f9f0793-d454-4a35-bbdc-282750651449",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4559,1.6258,NA,112.37,122.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,0,0,32,"bottom",5,"2024-03-30T02:50:58.936Z","2024-03-30T02:52:54.063Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664034,"Ty France","/api/v1/people/664034","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.5,12,2,0.3994,6.6177,27.1802,-10.934,-0.8715,11.1258,0.1216,4.3121,3.0839,-136.5906,-4.7597,-0.9038,50.003,6.8152,-1.6644,4.8,2.4,24,2276,189,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-11.3,19.4,1,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",2,"2024-03-30T02:52:08.802Z","2024-03-30T02:52:14.671Z",TRUE,"pitch","0672e101-0edb-49b6-a0ba-369420fd7137",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.25,1.49,NA,112.47,168.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,0,0,32,"bottom",5,"2024-03-30T02:50:58.936Z","2024-03-30T02:52:54.063Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664034,"Ty France","/api/v1/people/664034","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,77.4,5,2,0.4485,6.4786,22.6447,-21.6911,3.0588,6.9276,0.1187,2.5943,2.14,-121.8655,-5.4953,-1.1664,50.002,6.7377,4.6266,12,6,24,2340,116,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-27.2,11.6,-6,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",1,"2024-03-30T02:51:40.049Z","2024-03-30T02:51:46.806Z",TRUE,"pitch","94f6b0e3-1b48-4cd2-84c5-0c814b5ad4fd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.25,1.49,NA,117.64,167.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,0,0,32,"bottom",5,"2024-03-30T02:50:58.936Z","2024-03-30T02:52:54.063Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664034,"Ty France","/api/v1/people/664034","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.4,76.9,5,2,0.4506,6.4276,23.4019,-24.8822,4.2541,4.8689,-0.0167,2.6341,1.5127,-121.481,-4.7794,-1.1998,50.0023,6.7853,6.3688,14.4,7.2,24,2377,115,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-31.2,7.9,-8,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",0,"2024-03-30T02:51:24.711Z","2024-03-30T02:51:28.576Z",TRUE,"pitch","0a6c5301-6165-4ba7-b142-37391e68f218",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4053,1.6249,NA,124.1,157.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,0,0,32,"bottom",5,"2024-03-30T02:50:58.936Z","2024-03-30T02:52:54.063Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664034,"Ty France","/api/v1/people/664034","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.3,73.4,2,2,0.4745,6.4414,22.1147,-44.382,2.0786,-9.058,-0.1863,2.9953,1.8815,-115.5507,0.4747,-1.2819,50.0006,7.0614,2.8021,3.6,13.2,24,2796,22,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-59.4,-16,-4.2,NA,NA,NA,NA,NA,TRUE,FALSE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",4,"2024-03-30T02:48:59.463Z","2024-03-30T02:49:03.377Z",TRUE,"pitch","aded19c5-f708-4343-8e32-43e039bfe514",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.43,1.7,NA,145.6,167.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,0,0,31,"top",5,"2024-03-30T02:47:49.221Z","2024-03-30T02:49:03.377Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.9,4,0.9,0.4405,6.7036,22.379,-33.6109,4.6235,-0.915,-0.7502,2.6439,0.7266,-123.8607,-0.6959,-1.6478,50.0031,5.7142,7.2568,12,8.4,24,2185,40,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-39,-1.6,-8.5,NA,NA,NA,NA,NA,TRUE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
745276,"2024-03-30",3,"2024-03-30T02:48:41.321Z","2024-03-30T02:48:44.467Z",TRUE,"pitch","de9f6885-47d5-49f7-b21f-e239c7c68e46",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5471,1.6316,NA,74.15,220.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Reese McGuire strikes out swinging.",0,0,0,31,"top",5,"2024-03-30T02:47:49.221Z","2024-03-30T02:49:03.377Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,624512,"Reese McGuire","/api/v1/people/624512","L","Left",669923,"George Kirby","/api/v1/people/669923","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.6,73.6,14,0.91,0.4709,6.8606,26.5776,-42.5546,6.0182,-7.6178,1.1241,0.6863,4.118,-117.2696,-2.1139,-1.4496,50.0021,5.6489,8.2022,12,13.2,24,2395,32,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-56.8,-14,-12.1,NA,NA,NA,NA,NA,TRUE,TRUE,678882,"Ceddanne Rafaela","/api/v1/people/678882",NA,NA,NA,NA,NA,NA
