"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716532,"2023-09-18",0,"2023-09-19T00:27:33.166Z","2023-09-19T00:27:56.099Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Alec Bohm strikes out swinging.",0,4,1,35,"top",5,"2023-09-19T00:30:05.382Z","2023-09-19T00:30:54.489Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,664761,"Alec Bohm","/api/v1/people/664761","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-19T00:27:56.099Z","2023-09-19T00:30:07.754Z",FALSE,"action",NA,NA,"Pitching Change: Michael Tonkin replaces Kyle Wright.","Pitching Substitution",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543859,"/api/v1/people/543859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"35","atBat","Strikeout","strikeout","Alec Bohm strikes out swinging.",0,4,1,35,"top",5,"2023-09-19T00:30:05.382Z","2023-09-19T00:30:54.489Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,664761,"Alec Bohm","/api/v1/people/664761","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",5,"2023-09-19T00:27:13.627Z","2023-09-19T00:27:19.748Z",TRUE,"pitch","af42cfe9-30ce-45a6-9780-311e3a406bd2",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.1687,1.6594,NA,177.32,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Bryce Harper walks. Trea Turner to 2nd.",0,4,1,34,"top",5,"2023-09-19T00:25:03.300Z","2023-09-19T00:27:19.748Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82.6,13,2,0.4187,6.6443,27.0743,-27.2406,-8.8799,2.8436,-1.5824,1.6215,3.2419,-130.7285,-4.1511,-1.6835,50.0026,5.2704,-15.3979,27.6,7.2,24,1579,250,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",4,"2023-09-19T00:26:46.030Z","2023-09-19T00:26:49.270Z",TRUE,"pitch","fd618ea2-052d-490a-a9bd-186618ab7eeb",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,1,0,NA,NA,3.17,1.57,NA,121.39,195.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Bryce Harper walks. Trea Turner to 2nd.",0,4,1,34,"top",5,"2023-09-19T00:25:03.300Z","2023-09-19T00:27:19.748Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.5,76.8,8,2,0.4512,6.2727,24.6694,-36.706,2.0161,-3.037,-0.1151,1.6107,3.013,-121.569,-1.3931,-1.6343,50.0041,5.3882,3.0062,6,9.6,24,2565,52,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-5.5,-4.4,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",3,"2023-09-19T00:26:26.083Z","2023-09-19T00:26:29.612Z",TRUE,"pitch","6c4ef9a4-fcd4-499e-a47c-ad4a880d99fe",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.2141,1.614,NA,163.64,179.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Bryce Harper walks. Trea Turner to 2nd.",0,4,1,34,"top",5,"2023-09-19T00:25:03.300Z","2023-09-19T00:27:19.748Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,83.4,13,2,0.4124,6.5119,30.5872,-28.0464,-6.7347,2.3164,-1.2237,2.2053,3.7028,-133.1909,-2.9659,-1.7624,50.0042,5.3775,-12.0113,21.6,7.2,24,2208,229,NA,NA,NA,NA,NA,NA,FALSE,-29.2,3.7,11.3,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",2,"2023-09-19T00:26:05.937Z","2023-09-19T00:26:09.103Z",TRUE,"pitch","39815a0b-5513-4538-b220-a24426eaff79",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2595,1.614,NA,145.8,140.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Bryce Harper walks. Trea Turner to 2nd.",0,4,1,34,"top",5,"2023-09-19T00:25:03.300Z","2023-09-19T00:27:19.748Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82.4,11,2,0.4163,6.2998,29.5013,-26.8602,-8.247,3.0358,-0.7556,3.635,5.1348,-131.8684,0.4165,-1.6621,50.0052,5.4655,-14.4452,26.4,7.2,24,2227,231,NA,NA,NA,NA,NA,NA,FALSE,-27.6,5.8,13.7,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",0,"2023-09-19T00:25:27.158Z","2023-09-19T00:25:30.292Z",TRUE,"pitch","9d648b5c-ec18-4c02-ac21-76bb7e5501b3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2595,1.614,NA,177.46,163.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Bryce Harper walks. Trea Turner to 2nd.",0,4,1,34,"top",5,"2023-09-19T00:25:03.300Z","2023-09-19T00:27:19.748Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.6,11,2,0.4164,6.5756,29.4254,-27.1845,-7.8134,2.8478,-1.586,2.7732,3.2662,-131.8248,-1.3592,-1.8298,50.0002,5.3123,-13.6756,25.2,7.2,24,2220,232,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5,13.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-19T00:25:46.126Z","2023-09-19T00:25:49.126Z",FALSE,"pickoff","8112a81c-bad2-44fc-bd05-cd220cee4a6b",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Bryce Harper walks. Trea Turner to 2nd.",0,4,1,34,"top",5,"2023-09-19T00:25:03.300Z","2023-09-19T00:27:19.748Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,547180,"Bryce Harper","/api/v1/people/547180","L","Left",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_LHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-19T00:24:28.763Z","2023-09-19T00:24:41.395Z",TRUE,"pitch","70481cd6-caeb-4762-9d28-039fe88a07ee",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.38,1.68,NA,94.24,186.19,"ground_ball","medium","5",117.51,195.54,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Trea Turner singles on a ground ball to third baseman Austin Riley.",0,4,1,33,"top",5,"2023-09-19T00:24:14.626Z","2023-09-19T00:24:41.395Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,607208,"Trea Turner","/api/v1/people/607208","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.9,84.7,9,2,0.4089,6.6708,26.5723,-25.7918,-10.7833,3.5056,0.5971,1.9479,9.1611,-133.5207,-3.7609,-1.4639,50.0014,5.2134,-19.626,33.6,7.2,24,2299,231,62.9,-63,2,NA,NA,NA,FALSE,-26.5,5.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",0,"2023-09-19T00:24:17.536Z","2023-09-19T00:24:21.509Z",TRUE,"pitch","e370d207-4613-45e9-9167-246ed6ccf851",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3788,1.724,NA,62.69,185.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Single","single","Trea Turner singles on a ground ball to third baseman Austin Riley.",0,4,1,33,"top",5,"2023-09-19T00:24:14.626Z","2023-09-19T00:24:41.395Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,607208,"Trea Turner","/api/v1/people/607208","R","Right",657140,"Kyle Wright","/api/v1/people/657140","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,83.3,14,2,0.4157,6.9498,26.2962,-24.2826,-9.4654,4.4852,1.4248,1.9722,10.2535,-131.4538,-3.9975,-1.2855,50.0061,5.3026,-16.6687,30,7.2,24,2214,238,NA,NA,NA,NA,NA,NA,FALSE,-25.9,7.4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",5,"2023-09-19T00:22:04.176Z","2023-09-19T00:22:14.387Z",TRUE,"pitch","15cc752f-0558-43af-9579-ce209c167509",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.51,1.74,NA,101.41,160.79,"popup","medium","4",157.63,160.31,NA,NA,TRUE,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Marcell Ozuna pops out to second baseman Bryson Stott.",0,4,1,32,"bottom",4,"2023-09-19T00:19:53.632Z","2023-09-19T00:22:14.387Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.6,6,2,0.3934,7.4301,30.6718,-17.3434,-2.5563,7.5504,0.4091,2.8884,7.1195,-139.1335,-3.1137,-1.8486,50.0018,5.1687,-5.021,10.8,3.6,24,2490,219,92,68,135,NA,NA,NA,TRUE,-16.7,13.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",4,"2023-09-19T00:21:41.032Z","2023-09-19T00:21:45.464Z",TRUE,"pitch","941a902d-28ce-40fd-8481-49e0ee5f6827",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4635,1.7386,NA,74.83,149.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Marcell Ozuna pops out to second baseman Bryson Stott.",0,4,1,32,"bottom",4,"2023-09-19T00:19:53.632Z","2023-09-19T00:22:14.387Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.4,12,2,0.3942,7.6199,30.2295,-16.7895,-4.0913,7.8634,1.1063,3.3151,9.1541,-138.7987,-2.1105,-1.6987,50.0046,5.1998,-8.0074,19.2,3.6,24,2420,228,NA,NA,NA,NA,NA,NA,FALSE,-16,14,5.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",3,"2023-09-19T00:21:19.614Z","2023-09-19T00:21:23.107Z",TRUE,"pitch","ec74291e-a5ec-45ec-b079-43fb771b7a61",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.4181,1.6932,NA,114.54,182.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Marcell Ozuna pops out to second baseman Bryson Stott.",0,4,1,32,"bottom",4,"2023-09-19T00:19:53.632Z","2023-09-19T00:22:14.387Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,75.5,8,2,0.4578,7.2387,23.9877,-29.6492,8.1472,1.7437,0.0647,2.0751,2.2655,-119.8253,-1.007,-1.9524,50.0028,5.159,11.8015,22.8,9.6,24,2704,59,NA,NA,NA,NA,NA,NA,FALSE,-37.3,3.1,-15.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",2,"2023-09-19T00:20:56.701Z","2023-09-19T00:21:00.139Z",TRUE,"pitch","b7572257-d731-41cd-9712-e863a0ff2ad3",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.4181,1.7386,NA,55.61,217.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Marcell Ozuna pops out to second baseman Bryson Stott.",0,4,1,32,"bottom",4,"2023-09-19T00:19:53.632Z","2023-09-19T00:22:14.387Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,75.8,14,2,0.4585,7.361,24.8067,-32.6169,10.1603,-0.3042,1.6105,0.797,4.9758,-119.8043,-3.0631,-1.8187,50.0049,5.0303,14.6567,25.2,10.8,24,2669,57,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-1.1,-19.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",1,"2023-09-19T00:20:31.773Z","2023-09-19T00:20:34.773Z",TRUE,"pitch","d36822d6-ff76-4ec0-b5e6-1484659446af",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.51,1.74,NA,94.23,166.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Marcell Ozuna pops out to second baseman Bryson Stott.",0,4,1,32,"bottom",4,"2023-09-19T00:19:53.632Z","2023-09-19T00:22:14.387Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,6,2,0.3935,7.5235,31.3261,-15.4012,-4.7599,8.5492,0.5974,2.6628,7.854,-139.2096,-4.2903,-1.6425,50.0061,5.244,-9.3428,25.2,3.6,24,2487,222,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.8,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716532,"2023-09-18",0,"2023-09-19T00:20:12.765Z","2023-09-19T00:20:15.919Z",TRUE,"pitch","398445af-65be-4f15-9f4d-e33cecd45e91",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5995,1.8748,NA,40.11,210.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Marcell Ozuna pops out to second baseman Bryson Stott.",0,4,1,32,"bottom",4,"2023-09-19T00:19:53.632Z","2023-09-19T00:22:14.387Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Philadelphia Phillies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.5,75.6,14,2,0.4586,7.2763,25.5946,-31.5955,9.0038,0.4037,2.0171,1.0414,6.4369,-119.9371,-2.9371,-1.882,50.0052,5.1317,12.9719,24,9.6,24,2617,53,NA,NA,NA,NA,NA,NA,FALSE,-40.4,0.2,-18,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,607208,"Trea Turner","/api/v1/people/607208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
