"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","base","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718273,"2023-05-07",1,"2023-05-07T18:47:11.074Z","2023-05-07T18:47:14.321Z",TRUE,"pitch","df1130f3-951e-48e0-890d-5787cf3fbbf2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.35,1.56,NA,116.13,170.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Lineout","field_out","Myles Straw lines out to center fielder Nick Gordon.",0,0,2,36,"bottom",5,"2023-05-07T18:46:33.257Z","2023-05-07T18:47:59.622Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,82.6,5,0.88,0.4182,6.4354,25.7919,-17.7709,-7.7301,8.2791,0.0227,2.5317,8.9713,-130.6447,-2.894,-2.4406,50.0054,4.9789,-13.4543,32.4,4.8,24,2260,212,NA,NA,NA,NA,NA,NA,FALSE,-19.2,14.6,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T18:46:54.732Z","2023-05-07T18:46:59.518Z",TRUE,"pitch","88c84ed2-f430-4960-9260-3d46dab599c7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5759,1.5961,NA,136.67,138.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Lineout","field_out","Myles Straw lines out to center fielder Nick Gordon.",0,0,2,36,"bottom",5,"2023-05-07T18:46:33.257Z","2023-05-07T18:47:59.622Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,664702,"Myles Straw","/api/v1/people/664702","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,82.6,11,0.84,0.4174,6.3767,26.0562,-19.4342,-8.0191,7.2975,-0.516,3.6975,7.644,-130.9051,0.3982,-2.4236,50.0037,4.9913,-14.003,32.4,4.8,24,2228,220,NA,NA,NA,NA,NA,NA,FALSE,-20.2,13.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",3,"2023-05-07T18:46:06.311Z","2023-05-07T18:46:20.016Z",TRUE,"pitch","f70b5a77-e0f7-4fe1-9545-046ded414e22",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,1,NA,NA,3.26,1.53,NA,125.96,217.02,"ground_ball","soft","5",108.88,169.46,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Steven Kwan singles on a soft ground ball to third baseman Jose Miranda.",0,0,2,35,"bottom",5,"2023-05-07T18:45:01.570Z","2023-05-07T18:46:20.016Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.9,76.2,13,0.9,0.455,6.3837,23.4263,-33.1685,-10.5666,-0.678,-0.2352,0.8059,8.4719,-120.3925,-2.9105,-2.4273,50.0038,4.967,-15.509,22.8,9.6,24,1372,242,33.4,27,58,NA,NA,NA,FALSE,-41.6,-1.7,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,680757,"Steven Kwan","/api/v1/people/680757",NA,NA,NA,NA,NA,NA
718273,"2023-05-07",2,"2023-05-07T18:45:50.596Z","2023-05-07T18:45:55.113Z",TRUE,"pitch","2dc0a6b9-2640-4f4b-81e1-1d605e5c610c",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.2753,1.5459,NA,139.88,167.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Steven Kwan singles on a soft ground ball to third baseman Jose Miranda.",0,0,2,35,"bottom",5,"2023-05-07T18:45:01.570Z","2023-05-07T18:46:20.016Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.6,4,0.9,0.4163,6.4128,28.4248,-16.8875,-6.3995,8.726,-0.6002,2.6388,6.7313,-131.6585,-2.7648,-2.3608,50.0058,4.955,-11.2163,28.8,4.8,24,2090,220,NA,NA,NA,NA,NA,NA,FALSE,-18.1,15.4,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",1,"2023-05-07T18:45:35.000Z","2023-05-07T18:45:39.331Z",TRUE,"pitch","4de2c89e-5dcb-4b19-b87a-4c8c9c0e9f7f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.2607,1.4957,NA,133.51,195.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Steven Kwan singles on a soft ground ball to third baseman Jose Miranda.",0,0,2,35,"bottom",5,"2023-05-07T18:45:01.570Z","2023-05-07T18:46:20.016Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",81.3,75,7,0.91,0.4627,6.2922,21.7005,-33.0715,-8.9858,-0.6336,-0.433,1.5882,7.1589,-118.192,-1.0913,-2.328,50.0012,5.0823,-12.7618,19.2,9.6,24,1316,235,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-1.1,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T18:45:22.337Z","2023-05-07T18:45:26.092Z",TRUE,"pitch","97a8de64-2ca9-4f42-941b-49f5db3dcd6e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3505,1.5308,NA,137.57,131.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Steven Kwan singles on a soft ground ball to third baseman Jose Miranda.",0,0,2,35,"bottom",5,"2023-05-07T18:45:01.570Z","2023-05-07T18:46:20.016Z",TRUE,FALSE,FALSE,FALSE,33,1,2,1,680757,"Steven Kwan","/api/v1/people/680757","L","Left",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,81.6,11,0.87,0.4211,6.3598,26.8413,-17.7094,-5.871,8.4409,-0.5398,3.9611,6.5969,-129.9911,0.4637,-2.3458,50.0053,5.1232,-10.0651,26.4,4.8,24,2170,219,NA,NA,NA,NA,NA,NA,FALSE,-18.6,15.6,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",3,"2023-05-07T18:44:47.071Z","2023-05-07T18:44:57.399Z",TRUE,"pitch","670f4298-9f22-4677-a3be-54fb3bf86ab7",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.42,1.67,NA,120.05,133.97,"fly_ball","medium","9",146.74,107.34,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Max Kepler.",0,0,2,34,"bottom",5,"2023-05-07T18:43:39.094Z","2023-05-07T18:44:57.399Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.8,11,0.88,0.4149,6.4191,28.29,-18.2849,-6.0075,7.8698,-0.0799,3.8817,7.8512,-132.0402,0.5159,-2.3123,50.0003,5.0299,-10.5995,26.4,4.8,24,2195,217,87.7,53,238,NA,NA,NA,TRUE,-18.6,14.6,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",2,"2023-05-07T18:44:30.738Z","2023-05-07T18:44:34.696Z",TRUE,"pitch","5d7453ef-18a9-4460-9342-7ae329d6f6f1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.5258,1.7216,NA,44.13,207.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Max Kepler.",0,0,2,34,"bottom",5,"2023-05-07T18:43:39.094Z","2023-05-07T18:44:57.399Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.9,70.9,14,0.91,0.4913,6.2457,21.5859,-33.4626,7.757,-1.0243,1.9118,1.1659,7.2148,-111.8062,-1.0497,-2.3739,50.0045,5.0989,9.7447,18,12,24,2205,54,NA,NA,NA,NA,NA,NA,FALSE,-48.4,-1.8,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",1,"2023-05-07T18:44:17.331Z","2023-05-07T18:44:20.385Z",TRUE,"pitch","007f2adf-7ba5-4417-b3be-0d86a2a383df",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.42,1.67,NA,109.31,150.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Max Kepler.",0,0,2,34,"bottom",5,"2023-05-07T18:43:39.094Z","2023-05-07T18:44:57.399Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.6,82,2,0.87,0.42,6.4103,26.5658,-17.7903,-6.1592,8.344,0.2018,3.2732,8.4352,-130.2682,-1.0149,-2.2734,50.004,5.0087,-10.6201,26.4,4.8,24,2176,220,NA,NA,NA,NA,NA,NA,FALSE,-19,15.1,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T18:44:03.321Z","2023-05-07T18:44:06.928Z",TRUE,"pitch","4dfb50cc-1d6d-4eb8-83c3-367fffa9b72f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5759,1.6708,NA,54.39,191.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Cam Gallagher flies out to right fielder Max Kepler.",0,0,2,34,"bottom",5,"2023-05-07T18:43:39.094Z","2023-05-07T18:44:57.399Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,595956,"Cam Gallagher","/api/v1/people/595956","R","Right",657746,"Joe Ryan","/api/v1/people/657746","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",75.3,69.3,14,0.9,0.5015,6.1504,20.6233,-32.5944,6.7554,-0.3496,1.6424,1.7615,6.7868,-109.5095,0.225,-2.3828,50.0025,5.1646,8.1449,15.6,10.8,24,2170,57,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-0.2,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T18:41:36.384Z","2023-05-07T18:41:42.430Z",TRUE,"pitch","f72b33d4-db78-4166-b8a5-904ff1ed8521",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.62,1.78,NA,142.18,194.88,"ground_ball","medium","3",154.05,168.43,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Nick Gordon grounds out to first baseman Josh Naylor.",0,0,2,33,"top",5,"2023-05-07T18:41:19.915Z","2023-05-07T18:41:42.430Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,624503,"Nick Gordon","/api/v1/people/624503","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84,77.5,13,0.88,0.4481,6.3047,24.444,-31.8235,1.0755,0.2313,-0.6606,1.626,0.8564,-122.3082,-4.6616,-1.1552,50.0033,6.2902,1.6269,3.6,8.4,24,2555,130,79.5,-27,4,NA,NA,NA,TRUE,-39.2,-0.5,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",1,"2023-05-07T18:41:04.812Z","2023-05-07T18:41:11.871Z",TRUE,"pitch","3f73060e-873b-488d-a481-a428e6631fef",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.01,1.42,NA,112.87,204.29,"ground_ball","medium","5",104,169.96,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Jose Miranda grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",0,0,2,32,"top",5,"2023-05-07T18:40:33.346Z","2023-05-07T18:41:11.871Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669304,"Jose Miranda","/api/v1/people/669304","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,79.5,14,2,0.4387,6.15,22.9878,-30.3389,-0.1743,1.1608,0.1084,1.2773,3.1213,-124.4413,-5.6525,-1.135,50.0029,6.0658,-0.2759,0,8.4,24,2556,128,80.8,0,34,NA,NA,NA,TRUE,-36,1.1,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T18:40:50.278Z","2023-05-07T18:40:54.350Z",TRUE,"pitch","93e01d59-802d-42b5-bf83-ec90fcd1424a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.01,1.42,NA,69.68,207.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Jose Miranda grounds out, third baseman Jose Ramirez to first baseman Josh Naylor.",0,0,2,32,"top",5,"2023-05-07T18:40:33.346Z","2023-05-07T18:41:11.871Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,669304,"Jose Miranda","/api/v1/people/669304","R","Right",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82,14,0.9,0.4243,6.3945,25.1008,-23.7921,1.0711,4.9561,1.2415,1.1629,5.2704,-128.7734,-7.5416,-0.9652,50.0005,5.952,1.8097,6,6,24,2382,198,NA,NA,NA,NA,NA,NA,FALSE,-27.1,7.6,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",2,"2023-05-07T18:40:25.648Z","2023-05-07T18:40:30.434Z",TRUE,"pitch","2c09bd7d-0266-4e1f-b462-33b1aea6074f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.31,1.59,NA,155.44,195.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,2,31,"top",5,"2023-05-07T18:39:34.953Z","2023-05-07T18:40:30.434Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.3,80.1,13,2,0.4346,6.4068,23.7402,-30.7237,-7.2111,0.9008,-1.0085,1.5912,2.6884,-125.687,-4.854,-1.1507,50.0042,6.0217,-11.6218,19.2,8.4,24,1037,242,NA,NA,NA,NA,NA,NA,TRUE,-35.6,0.8,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",1,"2023-05-07T18:40:09.808Z","2023-05-07T18:40:12.978Z",TRUE,"pitch","724222c2-8162-45c9-a179-708b55297bb9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.31,1.59,NA,143.42,180.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,2,31,"top",5,"2023-05-07T18:39:34.953Z","2023-05-07T18:40:30.434Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.5,4,0.91,0.3995,6.4751,28.9784,-15.2564,-8.7856,8.8771,-0.6931,2.175,3.8703,-136.8611,-7.6712,-0.9809,50.0005,6.0502,-16.7361,43.2,4.8,24,2145,219,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.8,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718273,"2023-05-07",0,"2023-05-07T18:39:56.071Z","2023-05-07T18:39:59.083Z",TRUE,"pitch","cb4d9c30-6e11-41a3-b96b-bebfc49710a6",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.31,1.59,NA,150.22,185.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Joey Gallo strikes out swinging.",0,0,2,31,"top",5,"2023-05-07T18:39:34.953Z","2023-05-07T18:40:30.434Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,608336,"Joey Gallo","/api/v1/people/608336","L","Left",615698,"Cal Quantrill","/api/v1/people/615698","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cleveland Guardians","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,78.2,13,2,0.4438,6.4298,23.8168,-29.2587,-7.8677,1.8891,-0.8715,1.9739,3.6766,-123.283,-4.0667,-1.3576,50.0029,6.1061,-12.1474,20.4,8.4,24,1522,228,NA,NA,NA,NA,NA,NA,FALSE,-35.3,2.8,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
