"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717598,"2023-06-27",3,"2023-06-28T01:09:02.417Z","2023-06-28T01:09:06.504Z",TRUE,"pitch","d211a6d9-43fd-4e0b-b095-b8506401ea05",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.2776,1.7133,NA,115.71,141.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Brendan Donovan grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,2,4,42,"bottom",5,"2023-06-28T01:07:42.420Z","2023-06-28T01:11:40.697Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.5,12,2,0.3891,5.9717,31.219,-21.3261,8.2101,5.4047,0.0339,3.6192,-3.7625,-140.6348,-3.017,0.3207,50.0057,6.0857,16.485,36,6,24,2140,144,NA,NA,NA,NA,NA,NA,FALSE,-19.8,9.4,-14.2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",2,"2023-06-28T01:08:37.068Z","2023-06-28T01:08:40.324Z",TRUE,"pitch","f3849d46-e2d0-48df-a61c-480b30047850",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.32,1.62,NA,93.97,192.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Brendan Donovan grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,2,4,42,"bottom",5,"2023-06-28T01:07:42.420Z","2023-06-28T01:11:40.697Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87.8,9,2,0.3943,6.2551,29.8701,-20.0233,8.0698,6.2083,0.6042,1.7286,-2.5259,-138.7066,-7.8926,0.4761,50.0001,5.9368,15.7838,34.8,6,24,2300,149,NA,NA,NA,NA,NA,NA,FALSE,-20.2,9.8,-14.2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T01:07:54.306Z","2023-06-28T01:07:58.221Z",TRUE,"pitch","0d8395bf-0a31-4095-a5c6-eaeb1c8dbf22",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.2665,1.6715,NA,182.13,230.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Brendan Donovan grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,2,4,42,"bottom",5,"2023-06-28T01:07:42.420Z","2023-06-28T01:11:40.697Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.6,80.2,13,2,0.4347,6.0981,24.9338,-31.3232,-0.9424,0.5327,-1.7085,0.3161,-5.3981,-125.8796,-7.2339,0.584,50.0054,5.7545,-1.5164,4.8,8.4,24,2642,302,NA,NA,NA,NA,NA,NA,FALSE,-37,-0.5,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T01:08:16.406Z","2023-06-28T01:08:19.406Z",FALSE,"pickoff","a368011c-eb88-4ccf-9471-735b226a38be",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Groundout","field_out","Brendan Donovan grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,2,4,42,"bottom",5,"2023-06-28T01:07:42.420Z","2023-06-28T01:11:40.697Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665161,"Jeremy Peña","/api/v1/people/665161",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",8,"2023-06-28T01:07:17.377Z","2023-06-28T01:07:25.486Z",TRUE,"pitch","d95f6ac5-34ba-43c8-8112-95eace9f5dd7",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.47,1.65,NA,133.86,200.34,"ground_ball","medium","5",84.11,161.49,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Dylan Carlson singles on a ground ball to third baseman Alex Bregman. Jordan Walker to 3rd.",0,2,4,41,"bottom",5,"2023-06-28T01:01:35.384Z","2023-06-28T01:07:25.486Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.6,13,2,0.4462,6.0849,26.1152,-34.2184,-2.2339,-1.345,-0.4424,1.4239,-2.0405,-123.0944,-3.6867,0.6897,50.0008,5.8605,-3.4021,6,9.6,24,2705,310,77.5,-7,13,NA,NA,NA,FALSE,-41.5,-3.1,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666185,"Dylan Carlson","/api/v1/people/666185",691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA
717598,"2023-06-27",7,"2023-06-28T01:06:46.979Z","2023-06-28T01:06:51.894Z",TRUE,"pitch","ebd1e665-1e56-4265-b3e9-fa39de6f2ed5",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.3401,1.65,NA,169.74,244.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Dylan Carlson singles on a ground ball to third baseman Alex Bregman. Jordan Walker to 3rd.",0,2,4,41,"bottom",5,"2023-06-28T01:01:35.384Z","2023-06-28T01:07:25.486Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.3,13,2,0.439,5.9472,26.5425,-33.5592,-0.5736,-0.874,-1.3837,-0.225,-4.2694,-125.039,-7.9673,0.4246,50.0059,5.7769,-0.9036,2.4,9.6,24,2566,356,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-3.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",6,"2023-06-28T01:06:25.268Z","2023-06-28T01:06:30.052Z",TRUE,"pitch","88636589-369c-4b63-b81f-25b14fe0ea2e",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,2,2,NA,NA,3.47,1.65,NA,157.77,220.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Dylan Carlson singles on a ground ball to third baseman Alex Bregman. Jordan Walker to 3rd.",0,2,4,41,"bottom",5,"2023-06-28T01:01:35.384Z","2023-06-28T01:07:25.486Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.7,13,2,0.4357,6.1452,26.4445,-31.205,-0.6112,0.6074,-1.0696,0.6734,-3.8477,-125.8984,-6.4253,0.5603,50.0039,5.796,-0.9773,2.4,8.4,24,2495,4,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-0.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",4,"2023-06-28T01:05:24.712Z","2023-06-28T01:05:29.185Z",TRUE,"pitch","072990de-9f9d-48d3-a240-633bc2b11c69",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.3288,1.6558,NA,146.11,194.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Dylan Carlson singles on a ground ball to third baseman Alex Bregman. Jordan Walker to 3rd.",0,2,4,41,"bottom",5,"2023-06-28T01:01:35.384Z","2023-06-28T01:07:25.486Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.8,7,2,0.434,6.0535,25.8537,-28.9136,0.0966,2.0232,-0.7637,1.6541,-4.0031,-126.2496,-4.6262,0.8304,50.0051,5.8392,0.1563,1.2,7.2,24,2370,149,NA,NA,NA,NA,NA,NA,FALSE,-33.5,2.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",1,"2023-06-28T01:02:12.394Z","2023-06-28T01:02:19.994Z",TRUE,"pitch","2ee2cd92-e2b1-44cd-b2f5-e498bf64730e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3833,1.6784,NA,156.93,282.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Dylan Carlson singles on a ground ball to third baseman Alex Bregman. Jordan Walker to 3rd.",0,2,4,41,"bottom",5,"2023-06-28T01:01:35.384Z","2023-06-28T01:07:25.486Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.9,85.2,13,2,0.4108,6.2308,26.8528,-20.6173,8.8974,6.4101,-1.0475,-1.605,-6.8337,-133.0252,-14.8948,0.3908,50.0044,5.539,16.0479,32.4,6,24,1852,136,NA,NA,NA,NA,NA,NA,FALSE,-23.9,8.8,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",0,"2023-06-28T01:01:49.702Z","2023-06-28T01:01:53.356Z",TRUE,"pitch","50f27ad0-e465-4b86-9713-4e93da5ec05e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2859,1.65,NA,152.46,200.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Dylan Carlson singles on a ground ball to third baseman Alex Bregman. Jordan Walker to 3rd.",0,2,4,41,"bottom",5,"2023-06-28T01:01:35.384Z","2023-06-28T01:07:25.486Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,78,13,2,0.4475,6.0041,22.0477,-35.3886,-2.1172,-2.1132,-0.9303,1.4097,-3.0803,-122.0091,-3.4253,0.6195,50.0044,5.8546,-3.219,6,9.6,24,2789,323,NA,NA,NA,NA,NA,NA,FALSE,-43,-4.3,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",2,"2023-06-28T01:02:51.033Z","2023-06-28T01:04:22.803Z",FALSE,"action",NA,NA,"Cardinals challenged (tag play), call on the field was overturned: Wild pitch by pitcher Framber Valdez. Nolan Arenado scores. Jordan Walker to 2nd.","Wild Pitch",2,4,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,2,0,2,571448,"/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2ee2cd92-e2b1-44cd-b2f5-e498bf64730e","wild_pitch",NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Dylan Carlson singles on a ground ball to third baseman Alex Bregman. Jordan Walker to 3rd.",0,2,4,41,"bottom",5,"2023-06-28T01:01:35.384Z","2023-06-28T01:07:25.486Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,FALSE,"MA",138,NA,NA,NA,FALSE,FALSE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",3,"2023-06-28T01:04:22.803Z","2023-06-28T01:05:24.712Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Dylan Carlson singles on a ground ball to third baseman Alex Bregman. Jordan Walker to 3rd.",0,2,4,41,"bottom",5,"2023-06-28T01:01:35.384Z","2023-06-28T01:07:25.486Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",5,"2023-06-28T01:05:53.958Z","2023-06-28T01:06:25.268Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Dylan Carlson singles on a ground ball to third baseman Alex Bregman. Jordan Walker to 3rd.",0,2,4,41,"bottom",5,"2023-06-28T01:01:35.384Z","2023-06-28T01:07:25.486Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,666185,"Dylan Carlson","/api/v1/people/666185","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666185,"Dylan Carlson","/api/v1/people/666185",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",4,"2023-06-28T01:01:15.662Z","2023-06-28T01:01:21.306Z",TRUE,"pitch","94eac184-3819-4beb-a78d-c27cdc3ad42c",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.925,1.8879,NA,140.68,197.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Jordan Walker walks.",0,2,3,40,"bottom",5,"2023-06-28T00:59:50.407Z","2023-06-28T01:01:21.306Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,691023,"Jordan Walker","/api/v1/people/691023","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,89.6,13,2,0.3863,6.0704,30.9799,-20.8262,9.4461,5.567,-0.6212,1.5177,-6.0316,-141.5502,-8.5333,0.3052,50.0005,5.8942,19.2503,38.4,6,24,2290,140,NA,NA,NA,NA,NA,NA,FALSE,-20.3,8.5,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",571448,"Nolan Arenado","/api/v1/people/571448",NA,NA,NA
717598,"2023-06-27",3,"2023-06-28T01:00:53.208Z","2023-06-28T01:00:57.505Z",TRUE,"pitch","0a555860-e8d2-4488-a27e-6511035c6bca",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,1,2,NA,NA,3.8276,1.81,NA,139.09,226.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Jordan Walker walks.",0,2,3,40,"bottom",5,"2023-06-28T00:59:50.407Z","2023-06-28T01:01:21.306Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,691023,"Jordan Walker","/api/v1/people/691023","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.5,13,2,0.4541,6.1394,25.8087,-37.3139,-2.3806,-3.5003,-0.5796,0.4663,-2.2816,-121.0804,-4.7864,0.6875,50.0015,5.7691,-3.4988,6,10.8,24,2752,320,NA,NA,NA,NA,NA,NA,FALSE,-47,-7.3,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
717598,"2023-06-27",2,"2023-06-28T01:00:30.632Z","2023-06-28T01:00:33.927Z",TRUE,"pitch","5da69b8d-2d6d-4df0-98d4-4b22930dd3b5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.8422,1.81,NA,63.64,176.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Walk","walk","Jordan Walker walks.",0,2,3,40,"bottom",5,"2023-06-28T00:59:50.407Z","2023-06-28T01:01:21.306Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,691023,"Jordan Walker","/api/v1/people/691023","R","Right",664285,"Framber Valdez","/api/v1/people/664285","L","Left","vs_LHP","vs_RHB","RISP",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.9,74,14,2,0.4677,5.9531,24.8347,-44.6439,-5.1898,-9.0078,1.3999,2.315,2.8498,-117.66,0.9955,0.8396,50.0012,6.0632,-7.1881,8.4,13.2,24,2929,321,NA,NA,NA,NA,NA,NA,FALSE,-57.8,-15.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
