"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
746391,"2024-05-17",0,"2024-05-17T02:15:43.867Z","2024-05-17T02:15:43.889Z",FALSE,"action",NA,NA,"Defensive Substitution: Mauricio Dubón replaces second baseman Jose Altuve, batting 1st, playing second base.","Defensive Sub",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643289,"/api/v1/people/643289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","101","60","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,1,8,60,"top",8,"2024-05-17T02:15:52.907Z","2024-05-17T02:16:54.209Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,514888,"/api/v1/people/514888",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T02:15:43.889Z","2024-05-17T02:15:55.159Z",FALSE,"action",NA,NA,"Defensive Substitution: Grae Kessinger replaces shortstop Jeremy Peña, batting 5th, playing shortstop.","Defensive Sub",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666197,"/api/v1/people/666197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"6","Shortstop","Infielder","SS","501","60","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,1,8,60,"top",8,"2024-05-17T02:15:52.907Z","2024-05-17T02:16:54.209Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,665161,"/api/v1/people/665161",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T02:13:36.053Z","2024-05-17T02:13:43.842Z",TRUE,"pitch","4ab61434-c88b-4528-b68b-5a910a5d0409",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.3,1.51,NA,129.22,181.06,"ground_ball","medium","5",103.35,170.84,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Jake Meyers grounds out, third baseman Brett Harris to first baseman Tyler Soderstrom.",0,1,8,59,"bottom",7,"2024-05-17T02:13:01.616Z","2024-05-17T02:13:43.842Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,676694,"Jake Meyers","/api/v1/people/676694","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,85.1,4,0.94,0.403,7.0345,32.9665,-13.6512,8.4583,9.9294,-0.3207,2.1379,-10.6996,-136.4507,-6.8487,2.5719,50.0058,5.6406,15.7848,40.8,4.8,24,2268,138,104.2,-3,33,NA,NA,NA,TRUE,-14.9,16.4,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T02:13:22.519Z","2024-05-17T02:13:26.262Z",TRUE,"pitch","54bbef89-5104-4fd2-9e55-1aa8516111d5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.313,1.5582,NA,147.59,221.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Jake Meyers grounds out, third baseman Brett Harris to first baseman Tyler Soderstrom.",0,1,8,59,"bottom",7,"2024-05-17T02:13:01.616Z","2024-05-17T02:13:43.842Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,676694,"Jake Meyers","/api/v1/people/676694","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,73.3,13,0.91,0.4708,7.2018,24.5174,-22.4299,11.5659,7.1271,-0.8024,0.6425,-11.0157,-116.8897,-5.9921,2.4959,50.0031,5.3798,15.8125,30,8.4,24,2166,114,NA,NA,NA,NA,NA,NA,FALSE,-31.4,11.4,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T02:13:07.830Z","2024-05-17T02:13:11.164Z",TRUE,"pitch","aa5fa8bd-69ef-4046-b592-230ea9697808",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.3,1.51,NA,132.12,166.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Jake Meyers grounds out, third baseman Brett Harris to first baseman Tyler Soderstrom.",0,1,8,59,"bottom",7,"2024-05-17T02:13:01.616Z","2024-05-17T02:13:43.842Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,676694,"Jake Meyers","/api/v1/people/676694","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.6,4,0.93,0.4021,6.9562,30.3845,-11.1117,6.9274,11.2134,-0.3966,2.674,-10.314,-136.2979,-6.0451,2.5393,50.0045,5.6904,13.015,40.8,3.6,24,2365,145,NA,NA,NA,NA,NA,NA,FALSE,-12.1,19.1,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T02:12:34.976Z","2024-05-17T02:12:43.809Z",TRUE,"pitch","96b3e896-5e3d-4c9d-8713-bccbff12f1d0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.19,1.45,NA,96.42,187.85,"popup","medium","3",171.09,179.03,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Yainer Diaz pops out to first baseman Tyler Soderstrom in foul territory.",0,1,8,58,"bottom",7,"2024-05-17T02:12:24.986Z","2024-05-17T02:12:43.809Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,76.4,9,0.88,0.4506,7.0722,25.7226,-20.4358,11.7772,7.8595,0.5399,1.8864,-8.5181,-121.922,-4.659,2.5624,50.0052,5.6038,17.5945,36,7.2,24,2297,119,71.4,70,124,NA,NA,NA,TRUE,-25.9,13.2,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",8,"2024-05-17T02:12:09.793Z","2024-05-17T02:12:13.164Z",TRUE,"pitch","30873f39-7fe5-4518-99ed-f67deb410f0e",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.1622,1.3801,NA,145.82,179.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,1,8,57,"bottom",7,"2024-05-17T02:10:59.233Z","2024-05-17T02:12:13.164Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.7,4,0.94,0.4006,6.9481,32.8597,-11.9877,9.1925,10.6857,-0.7561,2.182,-11.8697,-137.1831,-6.9084,2.4506,50.0028,5.5656,17.3662,46.8,4.8,24,2379,134,NA,NA,NA,NA,NA,NA,TRUE,-13.2,17.9,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",7,"2024-05-17T02:11:55.885Z","2024-05-17T02:11:58.977Z",TRUE,"pitch","74194c5e-a2e5-424b-976d-020e61ebed61",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2332,1.4511,NA,206.38,203.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,1,8,57,"bottom",7,"2024-05-17T02:10:59.233Z","2024-05-17T02:12:13.164Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.1,13,0.93,0.3967,7.0466,31.0707,-10.8115,7.0656,11.0705,-2.3449,1.3229,-14.7588,-138.1148,-9.5284,2.1527,50.0037,5.5469,13.6365,38.4,3.6,24,2361,140,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",6,"2024-05-17T02:11:41.701Z","2024-05-17T02:11:46.335Z",TRUE,"pitch","18ee1d98-9146-4253-b450-6c886c411aae",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.229,1.4127,NA,152.33,170.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,1,8,57,"bottom",7,"2024-05-17T02:10:59.233Z","2024-05-17T02:12:13.164Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.7,11,0.94,0.3965,7.0415,32.1887,-11.7812,7.5525,10.5646,-0.9268,2.5282,-11.1717,-138.3704,-6.4431,2.1902,50.0024,5.6838,14.5789,42,3.6,24,2285,142,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.8,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",4,"2024-05-17T02:11:23.280Z","2024-05-17T02:11:27.559Z",TRUE,"pitch","992f496a-f6ca-43c8-9814-6d13f89099e6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3024,1.4521,NA,164.38,197.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,1,8,57,"bottom",7,"2024-05-17T02:10:59.233Z","2024-05-17T02:12:13.164Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.9,72,13,0.9,0.4814,6.8674,24.6382,-36.3154,-7.3126,-3.1772,-1.2431,1.5113,-7.051,-114.5647,-0.6314,2.8444,50.0002,5.3949,-9.5458,16.8,12,24,2546,312,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-5.5,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",3,"2024-05-17T02:11:11.311Z","2024-05-17T02:11:15.883Z",TRUE,"pitch","374b307a-cc69-4fc4-b657-6999e6eccdbd",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2507,1.5032,NA,96.97,199.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,1,8,57,"bottom",7,"2024-05-17T02:10:59.233Z","2024-05-17T02:12:13.164Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.8,66.4,9,0.9,0.5221,6.9154,21.9974,-43.0583,-4.6734,-9.8265,0.5255,1.4699,-2.9595,-105.8502,1.339,2.5603,50.0001,5.8505,-5.1784,7.2,15.6,24,2582,325,NA,NA,NA,NA,NA,NA,FALSE,-69.4,-16.8,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",2,"2024-05-17T02:11:01.497Z","2024-05-17T02:11:05.129Z",TRUE,"pitch","cf9e1db9-e30e-4579-8ce7-4c35b08f1f0f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.1845,1.471,NA,131.78,160.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,1,8,57,"bottom",7,"2024-05-17T02:10:59.233Z","2024-05-17T02:12:13.164Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,83.9,1,0.93,0.4091,6.8894,30.8069,-11.0976,7.3644,11.6265,-0.3877,2.8877,-9.5437,-134.2237,-5.6689,2.268,50.0046,5.8275,13.3528,42,3.6,24,2281,146,NA,NA,NA,NA,NA,NA,FALSE,-12.5,19.9,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",0,"2024-05-17T02:10:55.751Z","2024-05-17T02:10:55.772Z",FALSE,"action",NA,NA,"Defensive Substitution: Brett Harris replaces third baseman Abraham Toro, batting 1st, playing third base.","Defensive Sub",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,695391,"/api/v1/people/695391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"5","Third Base","Infielder","3B","101","57","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,1,8,57,"bottom",7,"2024-05-17T02:10:59.233Z","2024-05-17T02:12:13.164Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,647351,"/api/v1/people/647351",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T02:10:55.772Z","2024-05-17T02:11:01.497Z",FALSE,"action",NA,NA,"Defensive Substitution: Esteury Ruiz replaces left fielder Brent Rooker, batting 3rd, playing left field.","Defensive Sub",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,665923,"/api/v1/people/665923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","301","57","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,1,8,57,"bottom",7,"2024-05-17T02:10:59.233Z","2024-05-17T02:12:13.164Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,667670,"/api/v1/people/667670",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",5,"2024-05-17T02:11:38.185Z","2024-05-17T02:11:41.701Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,572138,"/api/v1/people/572138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Jon Singleton called out on strikes.",0,1,8,57,"bottom",7,"2024-05-17T02:10:59.233Z","2024-05-17T02:12:13.164Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",663687,"Hogan Harris","/api/v1/people/663687","L","Left","vs_LHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Oakland Athletics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746391,"2024-05-17",1,"2024-05-17T02:08:40.431Z","2024-05-17T02:08:46.585Z",TRUE,"pitch","9e8e5b63-1043-44ec-b6cd-3d92aaa1527f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.55,1.57,NA,116.32,188.35,"ground_ball","medium","6",109.94,154.12,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Grounded Into DP","grounded_into_double_play","J.D. Davis grounds into a double play, shortstop Jeremy Peña to second baseman Jose Altuve to first baseman Jon Singleton. Zack Gelof out at 2nd. J.D. Davis out at 1st.",0,1,8,56,"top",7,"2024-05-17T02:07:50.267Z","2024-05-17T02:08:46.585Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",681869,"Shawn Dubin","/api/v1/people/681869","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Houston Astros","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.2,75.8,8,0.92,0.4547,6.3182,26.8509,-29.3897,9.0735,1.9032,0.018,1.8679,2.6213,-121.1397,-2.4226,-2.2609,50.0049,5.4876,13.2913,25.2,9.6,24,2763,61,101.6,-13,8,NA,NA,NA,TRUE,-36.8,3.1,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
