"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
716716,"2023-09-05",0,"2023-09-06T00:55:49.783Z","2023-09-06T00:55:53.529Z",TRUE,"pitch","4769761f-3911-4b44-9435-0e3054027255",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2166,1.48,NA,74.93,196.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Brandon Lowe grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas. Rene Pinto to 2nd.",0,3,5,53,"bottom",6,"2023-09-06T00:55:35.317Z","2023-09-06T00:57:19.618Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.1,14,2,0.4038,6.4792,32.91,-19.639,-11.402,6.7465,1.1036,1.5486,11.0406,-136.1889,-7.6027,-1.5427,50.0047,5.7599,-21.1907,40.8,6,24,2140,213,NA,NA,NA,NA,NA,NA,FALSE,-21,10.6,18,NA,NA,NA,NA,NA,NA,TRUE,FALSE,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",4,"2023-09-06T00:55:16.596Z","2023-09-06T00:55:21.221Z",TRUE,"pitch","a439591f-f846-48e8-9adb-ebe180ebafbd",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.51,1.65,NA,132.31,154.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,3,5,52,"bottom",6,"2023-09-06T00:53:51.196Z","2023-09-06T00:55:21.221Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78,1,0.87,0.4411,6.4839,27.6842,-35.9353,2.4748,-2.4136,-0.4015,3.1333,1.954,-124.6965,0.0575,-1.5199,50.0038,6.1023,3.8538,7.2,9.6,24,2271,73,NA,NA,NA,NA,NA,NA,TRUE,-41.6,-4.1,-4.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",3,"2023-09-06T00:54:54.240Z","2023-09-06T00:54:57.641Z",TRUE,"pitch","17bba004-6388-4b47-960d-57e807a5bbe3",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.51,1.65,NA,105.27,183.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,3,5,52,"bottom",6,"2023-09-06T00:53:51.196Z","2023-09-06T00:55:21.221Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.5,9,0.91,0.452,6.4207,26.2341,-34.3696,4.2786,-1.4825,0.3078,2.0512,2.7239,-121.6732,-2.6307,-1.386,50.0008,6.1559,6.3462,10.8,9.6,24,2411,31,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-3.1,-8.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",2,"2023-09-06T00:54:33.701Z","2023-09-06T00:54:37.195Z",TRUE,"pitch","f7e0d766-99fb-4965-a438-0fb39ed12927",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.51,1.7482,NA,73.23,167.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,3,5,52,"bottom",6,"2023-09-06T00:53:51.196Z","2023-09-06T00:55:21.221Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,79,12,2,0.436,6.3243,28.5788,-34.6949,0.8791,-1.5801,1.1484,2.6524,6.0625,-126.2212,-1.5598,-1.4109,50.0045,6.1036,1.4003,4.8,8.4,24,2240,79,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-3,-3.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",1,"2023-09-06T00:54:12.094Z","2023-09-06T00:54:15.094Z",TRUE,"pitch","77348fbd-51d7-4a5e-ae46-a69f66134bb9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.51,1.65,NA,91.1,182.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,3,5,52,"bottom",6,"2023-09-06T00:53:51.196Z","2023-09-06T00:55:21.221Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.2,9,2,0.4317,6.4709,26.4014,-32.9814,1.2413,-0.4997,0.6795,2.0783,4.9535,-126.9575,-3.1442,-1.4594,50.0009,5.9624,2.0211,4.8,8.4,24,2301,82,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-1.4,-3.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",0,"2023-09-06T00:53:54.990Z","2023-09-06T00:53:58.559Z",TRUE,"pitch","20f3be26-d829-4b8c-9004-33530cae3c2a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5787,1.7108,NA,99.12,140.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,3,5,52,"bottom",6,"2023-09-06T00:53:51.196Z","2023-09-06T00:55:21.221Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.3,3,2,0.3943,6.2978,30.8225,-22.5021,-10.0504,4.9496,0.469,3.6387,9.2311,-138.8509,-2.2142,-1.5914,50.0046,5.9424,-19.6449,37.2,6,24,2133,210,NA,NA,NA,NA,NA,NA,FALSE,-21.4,8.6,16.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",6,"2023-09-06T00:53:15.401Z","2023-09-06T00:53:26.336Z",TRUE,"pitch","7c5052c4-f3fe-47b1-a046-71b33aea244f",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.45,1.59,NA,123.63,171.81,"ground_ball","medium","4",144.29,141.38,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Field Error","field_error","Rene Pinto reaches on a fielding error by second baseman Enmanuel Valdez.",0,3,5,51,"bottom",6,"2023-09-06T00:52:11.542Z","2023-09-06T00:53:26.336Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650907,"René Pinto","/api/v1/people/650907","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.2,5,2,0.3974,6.2957,34.6906,-20.8619,-10.3507,5.8987,-0.1739,2.4803,7.3873,-138.5268,-5.4,-1.548,50.0055,5.8756,-19.8588,39.6,6,24,2045,211,96.6,4,97,NA,NA,NA,FALSE,-20.9,9.6,16.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",5,"2023-09-06T00:53:01.594Z","2023-09-06T00:53:04.594Z",TRUE,"pitch","0589a9e6-0ce9-4869-a27e-e81344e20dc2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3708,1.65,NA,151.92,137.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Field Error","field_error","Rene Pinto reaches on a fielding error by second baseman Enmanuel Valdez.",0,3,5,51,"bottom",6,"2023-09-06T00:52:11.542Z","2023-09-06T00:53:26.336Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650907,"René Pinto","/api/v1/people/650907","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.7,11,2,0.3948,6.2791,33.6612,-11.0785,-1.0266,10.8467,-0.9162,3.7674,1.564,-139.1722,-4.3298,-1.3543,50.0068,6.0878,-1.9976,7.2,2.4,24,2276,205,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18.8,1.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",4,"2023-09-06T00:52:43.177Z","2023-09-06T00:52:46.177Z",TRUE,"pitch","c5d51769-8d16-4f78-a0dd-57726bfbc845",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.45,1.59,NA,71.89,167.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Field Error","field_error","Rene Pinto reaches on a fielding error by second baseman Enmanuel Valdez.",0,3,5,51,"bottom",6,"2023-09-06T00:52:11.542Z","2023-09-06T00:53:26.336Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650907,"René Pinto","/api/v1/people/650907","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.1,12,0.91,0.4493,6.328,25.1234,-34.7692,4.2614,-1.7249,1.1834,2.6399,4.8738,-122.1361,-1.065,-1.3952,50.003,6.0843,6.4073,12,9.6,24,2425,47,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-3.1,-8.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",3,"2023-09-06T00:52:27.779Z","2023-09-06T00:52:30.779Z",TRUE,"pitch","e69ddf6d-0a1c-4a95-bdf4-9e210a302c02",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.45,1.59,NA,105.26,160.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Field Error","field_error","Rene Pinto reaches on a fielding error by second baseman Enmanuel Valdez.",0,3,5,51,"bottom",6,"2023-09-06T00:52:11.542Z","2023-09-06T00:53:26.336Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650907,"René Pinto","/api/v1/people/650907","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.2,3,2,0.4307,6.4098,26.331,-29.4922,0.8433,1.6424,0.3079,2.8967,4.4798,-127.2083,-1.7967,-1.5863,50.0056,5.9523,1.3812,4.8,7.2,24,2271,83,NA,NA,NA,NA,NA,NA,FALSE,-33,2.8,-2.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",2,"2023-09-06T00:52:13.719Z","2023-09-06T00:52:16.958Z",TRUE,"pitch","81676f07-ca84-40ff-81ca-becb3b769961",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3416,1.5522,NA,90.64,166.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Field Error","field_error","Rene Pinto reaches on a fielding error by second baseman Enmanuel Valdez.",0,3,5,51,"bottom",6,"2023-09-06T00:52:11.542Z","2023-09-06T00:53:26.336Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650907,"René Pinto","/api/v1/people/650907","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.2,6,2,0.3944,6.4285,32.2581,-18.0414,-9.2065,7.2414,0.6914,2.6643,8.4491,-139.0767,-5.6505,-1.1952,50.0038,5.9258,-17.9704,39.6,4.8,24,2016,209,NA,NA,NA,NA,NA,NA,FALSE,-18,12,14.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",0,"2023-09-06T00:51:26.378Z","2023-09-06T00:51:26.414Z",FALSE,"action",NA,NA,"Rob Refsnyder remains in the game as the center fielder.","Defensive Switch",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608701,"/api/v1/people/608701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","701","51","atBat","Field Error","field_error","Rene Pinto reaches on a fielding error by second baseman Enmanuel Valdez.",0,3,5,51,"bottom",6,"2023-09-06T00:52:11.542Z","2023-09-06T00:53:26.336Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650907,"René Pinto","/api/v1/people/650907","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,677800,"/api/v1/people/677800",NA,FALSE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",1,"2023-09-06T00:51:26.414Z","2023-09-06T00:52:13.719Z",FALSE,"action",NA,NA,"Pitching Change: Josh Winckowski replaces Joe Jacques.","Pitching Substitution",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670174,"/api/v1/people/670174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"51","atBat","Field Error","field_error","Rene Pinto reaches on a fielding error by second baseman Enmanuel Valdez.",0,3,5,51,"bottom",6,"2023-09-06T00:52:11.542Z","2023-09-06T00:53:26.336Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,650907,"René Pinto","/api/v1/people/650907","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",7,"2023-09-06T00:49:34.550Z","2023-09-06T00:49:42.447Z",TRUE,"pitch","3efb83ac-ad72-4374-b4ea-6fea95775409",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.49,1.57,NA,133.84,157.25,"fly_ball","medium","8",106.65,91.03,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Rob Refsnyder flies out to center fielder Jose Siri.",0,3,5,50,"top",6,"2023-09-06T00:48:04.554Z","2023-09-06T00:49:42.447Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81,1,0.91,0.4232,6.9427,28.6524,-32.4526,-9.4837,-0.1672,-0.4417,3.0195,6.5998,-129.717,4.3765,-1.7945,50.0009,3.7928,-16.0633,25.2,8.4,24,2295,248,77,35,276,NA,NA,NA,TRUE,-33.6,1,15.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",6,"2023-09-06T00:49:12.976Z","2023-09-06T00:49:16.987Z",TRUE,"pitch","825a812d-49ea-42b5-949d-df470ab49ba7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.49,1.6108,NA,92.08,139.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Rob Refsnyder flies out to center fielder Jose Siri.",0,3,5,50,"top",6,"2023-09-06T00:48:04.554Z","2023-09-06T00:49:42.447Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.5,69,12,0.9,0.4962,6.7191,23.0149,-30.3828,10.2634,1.4554,0.6538,3.6902,2.5543,-111.1059,6.5444,-1.8484,50.0009,3.8875,12.6153,24,10.8,24,2603,89,NA,NA,NA,NA,NA,NA,FALSE,-42.6,5,-19.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
716716,"2023-09-05",5,"2023-09-06T00:48:50.120Z","2023-09-06T00:48:53.461Z",TRUE,"pitch","9f567aca-37b0-44a7-aaef-1897317bae5d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5992,1.6086,NA,99.57,155.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Flyout","field_out","Rob Refsnyder flies out to center fielder Jose Siri.",0,3,5,50,"top",6,"2023-09-06T00:48:04.554Z","2023-09-06T00:49:42.447Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,608701,"Rob Refsnyder","/api/v1/people/608701","R","Right",687330,"Kevin Kelly","/api/v1/people/687330","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.9,80.3,3,0.91,0.426,7.0525,29.3647,-32.0436,-10.508,0.0762,0.4573,3.0767,8.7521,-129.0649,4.285,-1.6291,50.0014,3.8764,-17.5498,26.4,8.4,24,2104,249,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1.6,16.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650907,"René Pinto","/api/v1/people/650907",NA,NA,NA,NA,NA,NA,NA,NA,NA
