"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716753,"2023-09-02",3,"2023-09-03T00:01:18.234Z","2023-09-03T00:01:22.073Z",TRUE,"pitch","ff50499e-902e-4390-bb58-e0041aeb1509",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.15,1.44,NA,85.36,197.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,0,0,38,"bottom",5,"2023-09-03T00:00:18.656Z","2023-09-03T00:01:22.073Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.1,74.6,14,2,0.4679,6.3835,20.5904,-31.7716,8.8422,0.2845,0.8302,1.5365,2.4935,-116.7674,-3.3392,-1.3983,50,5.9535,12.2897,21.6,9.6,24,2385,61,NA,NA,NA,NA,NA,NA,TRUE,-42.2,0,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",2,"2023-09-03T00:00:51.897Z","2023-09-03T00:00:55.622Z",TRUE,"pitch","c9ddfabf-95de-4346-abd7-787bfbd0610f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.15,1.44,NA,74.01,192.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,0,0,38,"bottom",5,"2023-09-03T00:00:18.656Z","2023-09-03T00:01:22.073Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.5,82.6,14,0.9,0.4225,6.4622,22.8434,-23.0682,1.7711,5.3313,1.1278,1.7222,5.6263,-128.8788,-6.3342,-1.3002,50.0055,5.9547,3.0256,9.6,6,24,2076,173,NA,NA,NA,NA,NA,NA,FALSE,-25.8,8.6,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",1,"2023-09-03T00:00:33.373Z","2023-09-03T00:00:37.295Z",TRUE,"pitch","e33b9fa3-5230-4d1f-ba17-88920d5e2b96",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1322,1.4135,NA,89.76,166.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,0,0,38,"bottom",5,"2023-09-03T00:00:18.656Z","2023-09-03T00:01:22.073Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.4,3,0.9,0.4008,6.269,27.437,-20.7831,-7.9149,6.0081,0.7146,2.681,8.0872,-136.1962,-5.0846,-1.2524,50.0007,5.992,-14.9995,31.2,6,24,2022,209,NA,NA,NA,NA,NA,NA,FALSE,-20.9,10.1,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",0,"2023-09-03T00:00:18.656Z","2023-09-03T00:00:24.345Z",TRUE,"pitch","30cadbd5-dea9-4d86-8b87-49ff6c395dfe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1322,1.4398,NA,124.93,143.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","Luke Maile strikes out swinging.",0,0,0,38,"bottom",5,"2023-09-03T00:00:18.656Z","2023-09-03T00:01:22.073Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,571912,"Luke Maile","/api/v1/people/571912","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.8,11,0.92,0.4201,6.3431,22.5391,-27.0582,2.4222,2.9584,-0.208,3.5201,2.5139,-129.518,-1.3192,-1.4997,50.0038,6.0715,4.1875,9.6,6,24,1966,173,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.3,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",3,"2023-09-02T23:58:29.820Z","2023-09-02T23:58:37.693Z",TRUE,"pitch","a3617676-2cf6-4d7c-ad8a-6573335cbf77",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.48,1.68,NA,118.34,167.29,"ground_ball","medium","6",120.24,165.89,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Cubs challenged (play at 1st), call on the field was overturned: Noelvi Marte grounds out, shortstop Dansby Swanson to first baseman Patrick Wisdom.",0,0,0,37,"bottom",5,"2023-09-02T23:57:31.845Z","2023-09-02T23:58:37.693Z",TRUE,FALSE,TRUE,TRUE,0,2,1,2,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.9,5,0.9,0.3932,6.4546,29.1893,-21.8917,-9.278,5.2241,-0.0352,2.6477,6.8236,-138.9366,-5.0222,-1.3094,50.0019,5.9205,-18.2585,36,6,24,1995,209,86.1,-56,2,NA,NA,NA,TRUE,-21.2,8.6,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,"MF",112
716753,"2023-09-02",2,"2023-09-02T23:58:09.395Z","2023-09-02T23:58:14.639Z",TRUE,"pitch","e95850d4-c043-46c6-9dbb-821d79b42554",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4716,1.652,NA,85.76,216.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Cubs challenged (play at 1st), call on the field was overturned: Noelvi Marte grounds out, shortstop Dansby Swanson to first baseman Patrick Wisdom.",0,0,0,37,"bottom",5,"2023-09-02T23:57:31.845Z","2023-09-02T23:58:37.693Z",TRUE,FALSE,TRUE,TRUE,0,2,1,2,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,77.1,14,2,0.4546,6.3475,19.9756,-28.2688,6.9065,2.6482,0.8197,0.8192,3.2658,-119.8248,-6.0637,-1.4523,50.0054,5.8628,10.1901,20.4,8.4,24,2435,53,NA,NA,NA,NA,NA,NA,FALSE,-36.1,3.8,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",1,"2023-09-02T23:57:52.231Z","2023-09-02T23:57:56.335Z",TRUE,"pitch","beebf1d0-7c9b-4ae0-9226-20c3f8978309",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4456,1.6798,NA,64.17,167.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Cubs challenged (play at 1st), call on the field was overturned: Noelvi Marte grounds out, shortstop Dansby Swanson to first baseman Patrick Wisdom.",0,0,0,37,"bottom",5,"2023-09-02T23:57:31.845Z","2023-09-02T23:58:37.693Z",TRUE,FALSE,TRUE,TRUE,0,2,1,2,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.6,12,0.91,0.3954,6.378,28.0147,-12.2192,-4.5731,10.2406,1.3859,2.6303,8.947,-138.0474,-6.5596,-1.289,50.0012,5.844,-8.9107,27.6,3.6,24,2393,211,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.5,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",0,"2023-09-02T23:57:35.422Z","2023-09-02T23:57:39.460Z",TRUE,"pitch","d106fbf8-b652-4700-9607-c9bda397b08c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4715,1.7311,NA,71.07,185.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Cubs challenged (play at 1st), call on the field was overturned: Noelvi Marte grounds out, shortstop Dansby Swanson to first baseman Patrick Wisdom.",0,0,0,37,"bottom",5,"2023-09-02T23:57:31.845Z","2023-09-02T23:58:37.693Z",TRUE,FALSE,TRUE,TRUE,0,2,1,2,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.1,84.7,14,0.9,0.411,6.4254,25.1871,-23.8451,1.4856,4.6145,1.2049,1.9681,6.2336,-132.6627,-5.7471,-1.3567,50.0016,5.8726,2.6774,8.4,6,24,2195,186,NA,NA,NA,NA,NA,NA,FALSE,-25.2,7.4,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",5,"2023-09-02T23:57:03.673Z","2023-09-02T23:57:08.469Z",TRUE,"pitch","74885c3c-2fe6-4498-8ffd-5c7627023673",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.2629,1.599,NA,95.92,181.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,0,0,36,"bottom",5,"2023-09-02T23:55:34.747Z","2023-09-02T23:57:08.469Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,87.3,6,0.9,0.3971,6.4537,27.8386,-21.2719,-8.9939,5.6466,0.5531,2.1397,7.7799,-137.4371,-6.2924,-1.1331,50.0039,5.884,-17.3653,34.8,6,24,2021,208,NA,NA,NA,NA,NA,NA,TRUE,-21.2,9.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",3,"2023-09-02T23:56:34.108Z","2023-09-02T23:56:37.449Z",TRUE,"pitch","6c049a24-8cad-46a8-8c59-2903a0545552",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,0,NA,NA,3.47,1.62,NA,76.86,156.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,0,0,36,"bottom",5,"2023-09-02T23:55:34.747Z","2023-09-02T23:57:08.469Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,84.6,12,0.8,0.4105,6.3298,24.9372,-24.4045,0.8463,4.2992,1.0532,3.0323,6.2268,-132.7633,-3.1385,-1.4202,50.0061,5.9805,1.5302,6,6,24,2191,182,NA,NA,NA,NA,NA,NA,FALSE,-25.1,7.4,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",2,"2023-09-02T23:56:13.966Z","2023-09-02T23:56:18.505Z",TRUE,"pitch","2c64312a-53a9-4ca1-9337-b2a2654375f7",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3151,1.5725,NA,129.8,209.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,0,0,36,"bottom",5,"2023-09-02T23:55:34.747Z","2023-09-02T23:57:08.469Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,85.5,13,0.9,0.4067,6.4908,26.0896,-21.8778,-7.8741,5.5907,-0.3358,1.0703,5.2909,-134.1345,-8.5905,-1.3001,50.003,5.8462,-14.5029,30,6,24,1946,209,NA,NA,NA,NA,NA,NA,FALSE,-23.3,8.6,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",1,"2023-09-02T23:55:57.012Z","2023-09-02T23:56:00.516Z",TRUE,"pitch","7e77dd07-8d5a-4e0e-a5b2-6466ce71b0d5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.47,1.62,NA,100.78,160.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,0,0,36,"bottom",5,"2023-09-02T23:55:34.747Z","2023-09-02T23:57:08.469Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.9,6,0.9,0.403,6.3807,27.3085,-21.4504,-8.4459,5.7204,0.4256,2.8886,7.5504,-135.4918,-4.2943,-1.2887,50.0022,5.9772,-15.8328,32.4,6,24,1920,212,NA,NA,NA,NA,NA,NA,FALSE,-21.6,9.7,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",0,"2023-09-02T23:55:40.449Z","2023-09-02T23:55:45.579Z",TRUE,"pitch","2f02f409-d99d-4b07-94af-aea557612b8f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3153,1.5727,NA,85.25,131.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,0,0,36,"bottom",5,"2023-09-02T23:55:34.747Z","2023-09-02T23:57:08.469Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,81.1,12,0.91,0.427,6.3479,24.4247,-29.5211,2.3133,1.5905,0.8329,3.9729,4.8223,-127.8908,0.4388,-1.3718,50.0039,6.0999,3.862,9.6,7.2,24,2017,159,NA,NA,NA,NA,NA,NA,FALSE,-32,3.2,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",4,"2023-09-02T23:56:48.695Z","2023-09-02T23:57:03.673Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,687952,"/api/v1/people/687952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Christian Encarnacion-Strand called out on strikes.",0,0,0,36,"bottom",5,"2023-09-02T23:55:34.747Z","2023-09-02T23:57:08.469Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,687952,"Christian Encarnacion-Strand","/api/v1/people/687952","R","Right",665871,"Javier Assad","/api/v1/people/665871","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",11,"2023-09-02T23:53:13.380Z","2023-09-02T23:53:23.220Z",TRUE,"pitch","ea324f7e-3c7c-4604-a2d0-7987109b033c",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.49,1.59,NA,89.94,150.39,"fly_ball","medium","8",135.47,101.31,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Dansby Swanson flies out to center fielder TJ Friedl.",0,0,0,35,"top",5,"2023-09-02T23:50:00.470Z","2023-09-02T23:53:23.220Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.7,3,0.9,0.4343,7.2674,23.3649,-23.8424,8.3786,5.1624,0.71,3.2736,-5.1686,-125.707,-1.2696,1.6949,50.0053,5.7047,13.5303,27.6,7.2,24,2041,139,82.3,41,294,NA,NA,NA,TRUE,-27.1,9.4,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716753,"2023-09-02",10,"2023-09-02T23:52:47.970Z","2023-09-02T23:52:51.977Z",TRUE,"pitch","9faad8b9-1533-4fe4-b9f4-e3d5a7680481",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.49,1.59,NA,90.29,173.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Dansby Swanson flies out to center fielder TJ Friedl.",0,0,0,35,"top",5,"2023-09-02T23:50:00.470Z","2023-09-02T23:53:23.220Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",671096,"Andrew Abbott","/api/v1/people/671096","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.5,6,0.91,0.3998,6.7106,27.0804,-13.4246,5.3347,9.8383,0.7006,2.4234,-4.3133,-136.4691,-5.854,1.6003,50.0065,5.5039,10.1702,32.4,3.6,24,2364,147,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.9,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
