"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId"
717493,"2023-07-05",1,"2023-07-06T00:33:00.479Z","2023-07-06T00:33:07.611Z",TRUE,"pitch","1fe94a46-4e3b-4ea7-b869-78ef0e477c86",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.34,1.61,NA,111.93,192.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Home Run","home_run","Elly De La Cruz homers (4) on a fly ball to right center field.",1,5,1,42,"top",5,"2023-07-06T00:32:26.988Z","2023-07-06T00:34:30.380Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",680686,"Josiah Gray","/api/v1/people/680686","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,74.8,8,2,0.4641,5.4288,22.3996,-36.5382,-0.9283,-3.0964,0.133,1.7198,4.8366,-118.0072,-0.6731,-1.8222,50.0011,5.3738,-1.3099,1.2,10.8,24,2399,44,NA,NA,NA,NA,NA,NA,FALSE,-47,-5.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",0,"2023-07-06T00:32:47.151Z","2023-07-06T00:32:55.479Z",TRUE,"pitch","5e005c09-aed8-474c-afa3-6db52c6c5641",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7815,1.7434,NA,155.56,168.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Home Run","home_run","Elly De La Cruz homers (4) on a fly ball to right center field.",1,5,1,42,"top",5,"2023-07-06T00:32:26.988Z","2023-07-06T00:34:30.380Z",TRUE,TRUE,FALSE,FALSE,38,2,2,0,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",680686,"Josiah Gray","/api/v1/people/680686","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,76.6,13,2,0.4509,5.2265,23.4684,-27.146,-0.0111,3.3657,-1.0117,2.5949,1.8752,-121.4055,-0.9528,-1.7922,50.0053,5.3523,-0.0171,1.2,7.2,24,1740,191,NA,NA,NA,NA,NA,NA,FALSE,-33.1,6.1,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",1,"2023-07-06T00:30:34.179Z","2023-07-06T00:30:42.907Z",TRUE,"pitch","85947643-4a5b-460e-8bf4-b1fba7556749",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.47,1.75,NA,81.26,144.02,"fly_ball","medium","8",131,71.18,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Luis Garcia flies out to center fielder TJ Friedl.",0,4,1,41,"bottom",4,"2023-07-06T00:29:58.131Z","2023-07-06T00:30:42.907Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.2,86.7,12,0.92,0.3986,5.6835,29.0014,-25.1897,-0.3529,3.6508,0.9376,3.5095,5.3268,-137.1638,-2.5623,-0.98,50.0068,6.165,-0.6771,1.2,6,24,2425,177,88.2,38,319,NA,NA,NA,TRUE,-24.4,6.2,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",0,"2023-07-06T00:30:18.901Z","2023-07-06T00:30:24.177Z",TRUE,"pitch","62b5719c-dd1e-46ae-a10a-45fe5149883c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5983,1.7434,NA,122.18,122.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Luis Garcia flies out to center fielder TJ Friedl.",0,4,1,41,"bottom",4,"2023-07-06T00:29:58.131Z","2023-07-06T00:30:42.907Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.2,87.6,11,0.91,0.3938,5.6344,29.0565,-22.7386,-1.7938,4.8054,-0.1358,4.3106,3.6869,-138.7399,-0.5113,-1.2447,50.0006,6.0036,-3.5209,7.2,4.8,24,2436,189,NA,NA,NA,NA,NA,NA,FALSE,-21.1,8.8,2.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641584,"Jake Fraley","/api/v1/people/641584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",1,"2023-07-06T00:29:41.197Z","2023-07-06T00:29:52.326Z",TRUE,"pitch","8615f6eb-4945-4652-bebe-38c8d98f4a2e",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.07,1.48,NA,93.66,167.87,"line_drive","medium","7",67.72,104.74,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Lane Thomas singles on a line drive to left fielder Will Benson. Corey Dickerson to 2nd.",0,4,1,40,"bottom",4,"2023-07-06T00:29:16.047Z","2023-07-06T00:29:52.326Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.2,3,0.9,0.433,5.7576,24.774,-33.0927,6.2985,-0.5681,0.6122,2.6262,2.4831,-126.3204,-1.9973,-1.2006,50.0026,6.0776,10.2174,18,8.4,24,2844,49,84.6,13,189,NA,NA,NA,FALSE,-37.4,-1.2,-12,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657041,"Lane Thomas","/api/v1/people/657041",572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",0,"2023-07-06T00:29:25.078Z","2023-07-06T00:29:30.850Z",TRUE,"pitch","05f00700-d403-4c22-bfe4-d3e909b69955",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2069,1.5372,NA,112.63,186.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Lane Thomas singles on a line drive to left fielder Will Benson. Corey Dickerson to 2nd.",0,4,1,40,"bottom",4,"2023-07-06T00:29:16.047Z","2023-07-06T00:29:52.326Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,657041,"Lane Thomas","/api/v1/people/657041","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.7,8,0.9,0.4261,5.6168,24.0177,-29.1037,5.3765,1.8297,0.1145,1.9446,1.6566,-128.066,-4.6845,-1.2377,50.0039,6.0482,9.0174,16.8,7.2,24,2816,57,NA,NA,NA,NA,NA,NA,FALSE,-32.5,2.6,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657041,"Lane Thomas","/api/v1/people/657041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",1,"2023-07-06T00:28:51.596Z","2023-07-06T00:29:04.013Z",TRUE,"pitch","398efd2d-af63-4029-8e9e-363e0b786a8c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.31,1.6,NA,118.07,160.6,"fly_ball","medium","8",123.64,50.67,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Alex Call flies out to center fielder TJ Friedl.",0,4,1,39,"bottom",4,"2023-07-06T00:28:15.770Z","2023-07-06T00:29:04.013Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,669743,"Alex Call","/api/v1/people/669743","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.1,88.2,2,0.9,0.3933,5.5948,27.6382,-25.6087,1.4015,3.3341,-0.0281,2.8955,2.4275,-138.6513,-4.2925,-1.0932,50.0029,6.1488,2.7601,7.2,6,24,2470,182,93.7,27,368,NA,NA,NA,TRUE,-24.4,5.4,-3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",0,"2023-07-06T00:28:34.115Z","2023-07-06T00:28:41.434Z",TRUE,"pitch","e73771d3-df0c-4797-8da3-36f3c4e90655",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4155,1.666,NA,73.01,167.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Alex Call flies out to center fielder TJ Friedl.",0,4,1,39,"bottom",4,"2023-07-06T00:28:15.770Z","2023-07-06T00:29:04.013Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,669743,"Alex Call","/api/v1/people/669743","R","Right",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.6,12,0.9,0.4361,5.8243,24.5983,-30.4794,7.9828,1.0564,1.1542,2.6319,3.1193,-125.4312,-2.6262,-1.1413,50,6.1696,12.758,22.8,8.4,24,2744,55,NA,NA,NA,NA,NA,NA,FALSE,-35.2,1.6,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",3,"2023-07-06T00:28:05.669Z","2023-07-06T00:28:12.288Z",TRUE,"pitch","25431523-0455-46ef-a807-2a7f55f5f691",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,0,NA,NA,3.51,1.62,NA,126.66,149.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","CJ Abrams strikes out on a foul tip.",0,4,1,38,"bottom",4,"2023-07-06T00:26:43.962Z","2023-07-06T00:28:12.288Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.3,2,0.9,0.4271,5.7452,23.8545,-30.7584,6.3739,0.8451,-0.2534,3.3148,0.4225,-127.7607,-1.1063,-1.2495,50.0005,6.1491,10.6405,19.2,8.4,24,2782,54,NA,NA,NA,NA,NA,NA,TRUE,-33.7,1.6,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",2,"2023-07-06T00:27:44.342Z","2023-07-06T00:27:47.920Z",TRUE,"pitch","618cb6a0-80c9-4bf2-80c4-83c1b37ffb4d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.51,1.62,NA,131.59,191.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","CJ Abrams strikes out on a foul tip.",0,4,1,38,"bottom",4,"2023-07-06T00:26:43.962Z","2023-07-06T00:28:12.288Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,87.3,7,2,0.396,5.6847,30.1019,-24.1995,-4.6054,4.1104,-0.3828,1.769,4.4266,-138.1948,-6.5039,-1.4052,50.0017,5.773,-8.929,18,6,24,2321,212,NA,NA,NA,NA,NA,NA,FALSE,-24,6.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",1,"2023-07-06T00:27:26.604Z","2023-07-06T00:27:32.003Z",TRUE,"pitch","12ecca41-b017-48fe-a349-ebfa13cad61d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5199,1.666,NA,158.87,162.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","CJ Abrams strikes out on a foul tip.",0,4,1,38,"bottom",4,"2023-07-06T00:26:43.962Z","2023-07-06T00:28:12.288Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.5,11,0.87,0.3898,5.6576,30.9548,-23.0993,-6.2773,4.5365,-1.0984,2.8291,3.0441,-140.377,-4.3627,-1.3796,50.0062,5.9021,-12.565,26.4,6,24,2240,215,NA,NA,NA,NA,NA,NA,FALSE,-21.8,7.6,10.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",0,"2023-07-06T00:27:07.762Z","2023-07-06T00:27:11.613Z",TRUE,"pitch","21941047-4cd9-4c72-9861-4a90a97e2769",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.51,1.62,NA,95.7,147.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Strikeout","strikeout","CJ Abrams strikes out on a foul tip.",0,4,1,38,"bottom",4,"2023-07-06T00:26:43.962Z","2023-07-06T00:28:12.288Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,682928,"CJ Abrams","/api/v1/people/682928","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.6,87.1,3,0.9,0.3967,5.4414,29.3486,-20.9884,2.547,5.7916,0.5589,3.3746,3.3406,-137.8198,-4.0433,-0.998,50.0056,6.2702,4.9226,14.4,4.8,24,2382,188,NA,NA,NA,NA,NA,NA,FALSE,-20.5,9.8,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",1,"2023-07-06T00:26:29.995Z","2023-07-06T00:26:40.474Z",TRUE,"pitch","040b2dd4-d45f-48bf-b637-63f179646aa9",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,0,NA,NA,3.4,1.54,NA,99.22,160.42,"line_drive","medium","8",92.16,94.6,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Corey Dickerson singles on a line drive to center fielder TJ Friedl.",0,4,1,37,"bottom",4,"2023-07-06T00:26:08.175Z","2023-07-06T00:26:40.474Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,572816,"Corey Dickerson","/api/v1/people/572816","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.3,87.8,3,0.91,0.3939,5.3791,29.6059,-20.8563,0.179,5.7773,0.4664,2.9021,4.2521,-138.767,-5.2831,-1.1059,50.0052,6.2103,0.3511,3.6,4.8,24,2294,198,80.6,16,213,NA,NA,NA,FALSE,-20.4,9.6,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",0,"2023-07-06T00:26:13.049Z","2023-07-06T00:26:22.451Z",TRUE,"pitch","c2a18a31-c770-41a9-a9f7-18a706c1eb45",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5461,1.6145,NA,85.1,224.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Corey Dickerson singles on a line drive to center fielder TJ Friedl.",0,4,1,37,"bottom",4,"2023-07-06T00:26:08.175Z","2023-07-06T00:26:40.474Z",TRUE,FALSE,FALSE,FALSE,33,1,0,0,572816,"Corey Dickerson","/api/v1/people/572816","L","Left",668933,"Graham Ashcraft","/api/v1/people/668933","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79,14,0.9,0.4412,5.4846,25.5316,-33.1813,9.0723,-0.6481,0.8369,0.5443,2.3343,-124.268,-6.5797,-1.2937,50.0003,5.9918,14.1486,22.8,9.6,24,2748,51,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-2.5,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",3,"2023-07-06T00:23:49.791Z","2023-07-06T00:23:57.787Z",TRUE,"pitch","49ef154f-cd8a-4f23-b0d6-b614fae30878",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.8601,1.8208,NA,141.54,113.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pickoff 1B","pickoff_1b","Catcher Keibert Ruiz picks off Jonathan India at on throw to first baseman Dominic Smith.",0,4,1,36,"top",4,"2023-07-06T00:23:08.274Z","2023-07-06T00:24:06.958Z",TRUE,FALSE,FALSE,TRUE,16,2,1,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",680686,"Josiah Gray","/api/v1/people/680686","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,80.4,11,2,0.4256,5.3009,28.8364,-25.7319,-1.5887,3.8459,-0.6438,4.6577,3.1735,-129.0849,3.3919,-1.6871,50.0012,5.3164,-2.6603,4.8,6,24,2068,205,NA,NA,NA,NA,NA,NA,FALSE,-27,8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717493,"2023-07-05",2,"2023-07-06T00:23:29.608Z","2023-07-06T00:23:32.767Z",TRUE,"pitch","624b5b1a-4721-4387-ba1f-2f2501382774",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.8077,1.7692,NA,80.92,118.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pickoff 1B","pickoff_1b","Catcher Keibert Ruiz picks off Jonathan India at on throw to first baseman Dominic Smith.",0,4,1,36,"top",4,"2023-07-06T00:23:08.274Z","2023-07-06T00:24:06.958Z",TRUE,FALSE,FALSE,TRUE,16,2,1,3,682829,"Elly De La Cruz","/api/v1/people/682829","L","Left",680686,"Josiah Gray","/api/v1/people/680686","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Washington Nationals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,82.2,12,2,0.4179,5.5945,28.379,-24.5281,-0.7496,4.3953,0.9466,4.4567,6.8392,-131.1913,2.5218,-1.5992,50.0002,5.3139,-1.3037,0,6,24,2043,209,NA,NA,NA,NA,NA,NA,FALSE,-25,8.8,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,572816,"Corey Dickerson","/api/v1/people/572816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
