"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745587,"2024-05-05",1,"2024-05-06T01:37:13.452Z","2024-05-06T01:37:16.452Z",TRUE,"pitch","0e14a2c1-0cd6-4d5c-8b1b-f9fd1a6a66e6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.53,1.67,NA,102.43,175.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,3,5,65,"top",8,"2024-05-06T01:36:52.947Z","2024-05-06T01:38:20.383Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,80.9,6,0.89,0.4284,6.3476,27.2448,-34.1018,1.4522,-1.1631,0.3823,2.3355,6.1005,-128.0142,-3.0286,-2.2237,50.0046,6.2125,2.4019,6,8.4,24,2798,46,NA,NA,NA,NA,NA,NA,FALSE,-38,-2.6,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",0,"2024-05-06T01:36:57.458Z","2024-05-06T01:37:00.458Z",TRUE,"pitch","9306e894-11e7-41b7-ba26-0a712cbdac47",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.53,1.67,NA,134.91,162.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,3,5,65,"top",8,"2024-05-06T01:36:52.947Z","2024-05-06T01:38:20.383Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.6,4,0.91,0.3909,6.5654,35.213,-8.3069,-7.589,12.033,-0.47,2.8434,7.9745,-140.7182,-7.1959,-2.3697,50.0016,5.9888,-15.0515,52.8,3.6,24,2692,219,NA,NA,NA,NA,NA,NA,FALSE,-9.2,20.3,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",2,"2024-05-06T01:37:25.215Z","2024-05-06T01:37:41.071Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,1,656305,"/api/v1/people/656305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,3,5,65,"top",8,"2024-05-06T01:36:52.947Z","2024-05-06T01:38:20.383Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",2,"2024-05-06T01:36:12.165Z","2024-05-06T01:36:26.240Z",TRUE,"pitch","e396da98-a15d-44bf-ad68-9fafb1e8627e",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,1,NA,NA,3.14,1.49,NA,131.79,181.1,"fly_ball","hard","8",153.86,40.23,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Triple","triple","Michael Conforto triples (1) on a sharp fly ball to center fielder Johan Rojas.",0,3,5,64,"top",8,"2024-05-06T01:35:35.990Z","2024-05-06T01:36:26.240Z",TRUE,FALSE,FALSE,FALSE,35,1,1,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87,4,0.91,0.3949,6.5425,33.0344,-10.0637,-8.3231,11.3669,-0.388,2.1362,8.2363,-139.0349,-8.5579,-2.3166,50.005,5.9341,-16.193,49.2,3.6,24,2484,220,104,28,399,NA,NA,NA,FALSE,-11.3,18.8,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,624424,"Michael Conforto","/api/v1/people/624424",NA,NA,NA,NA
745587,"2024-05-05",1,"2024-05-06T01:35:53.243Z","2024-05-06T01:35:56.409Z",TRUE,"pitch","14f18419-ccd5-4e36-b5cf-85e4a81ca3ec",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.1541,1.5156,NA,114.99,150.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Triple","triple","Michael Conforto triples (1) on a sharp fly ball to center fielder Johan Rojas.",0,3,5,64,"top",8,"2024-05-06T01:35:35.990Z","2024-05-06T01:36:26.240Z",TRUE,FALSE,FALSE,FALSE,35,1,1,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88,2,0.9,0.3898,6.4334,33.7748,-10.2089,-7.3915,11.001,0.0528,3.2716,9.2826,-140.843,-5.7106,-2.3347,50.0065,5.9942,-14.7641,46.8,3.6,24,2622,218,NA,NA,NA,NA,NA,NA,FALSE,-10.6,18.8,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",0,"2024-05-06T01:35:37.611Z","2024-05-06T01:35:43.172Z",TRUE,"pitch","bf409545-e0be-4fd1-99fa-ff3fe5264381",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2222,1.5837,NA,123.08,200.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Triple","triple","Michael Conforto triples (1) on a sharp fly ball to center fielder Johan Rojas.",0,3,5,64,"top",8,"2024-05-06T01:35:35.990Z","2024-05-06T01:36:26.240Z",TRUE,FALSE,FALSE,FALSE,35,1,1,1,624424,"Michael Conforto","/api/v1/people/624424","L","Left",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.3,13,0.91,0.39,6.4623,33.2538,-9.1719,-8.3451,11.5247,-0.1596,1.4236,9.1727,-140.6931,-10.6626,-2.3848,50.0038,5.8665,-16.6569,51.6,3.6,24,2568,222,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.6,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",7,"2024-05-06T01:35:09.328Z","2024-05-06T01:35:13.506Z",TRUE,"pitch","8690192b-6da3-4473-936f-a617bce0b2e5",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.2132,1.6294,NA,98.3,187.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Wilmer Flores called out on strikes.",0,3,5,63,"top",8,"2024-05-06T01:33:31.275Z","2024-05-06T01:35:13.506Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.8,9,0.91,0.3918,6.4777,33.2537,-7.7924,-8.0359,12.3294,0.4905,1.915,10.7083,-140.1034,-9.7009,-2.3467,50.0016,5.942,-15.8894,52.8,3.6,24,2615,215,NA,NA,NA,NA,NA,NA,TRUE,-9.4,20.3,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",5,"2024-05-06T01:34:42.962Z","2024-05-06T01:34:47.068Z",TRUE,"pitch","ef27a09d-84b1-4786-a0e2-cc82f8fe9294",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.12,1.52,NA,136.39,157.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Wilmer Flores called out on strikes.",0,3,5,63,"top",8,"2024-05-06T01:33:31.275Z","2024-05-06T01:35:13.506Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.5,1,0.9,0.3919,6.372,33.7397,-12.0941,-7.4921,10.1679,-0.5087,2.9945,7.914,-140.1384,-6.1563,-2.4055,50.0064,6.0212,-14.801,43.2,3.6,24,2705,215,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.2,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",4,"2024-05-06T01:34:25.263Z","2024-05-06T01:34:29.603Z",TRUE,"pitch","c235d9fe-d0c2-4927-822d-f59d28e5afe9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2215,1.608,NA,71.39,201.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Wilmer Flores called out on strikes.",0,3,5,63,"top",8,"2024-05-06T01:33:31.275Z","2024-05-06T01:35:13.506Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.6,14,0.89,0.4272,6.4759,25.7114,-32.1875,0.686,-0.0054,1.1967,1.3766,8.7317,-128.0743,-5.4923,-2.3418,50.004,6.0572,1.1435,4.8,8.4,24,2756,44,NA,NA,NA,NA,NA,NA,FALSE,-36.2,-1.1,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",3,"2024-05-06T01:34:07.874Z","2024-05-06T01:34:12.499Z",TRUE,"pitch","bf67c158-425d-42e0-8a1a-3d04dfa2e3af",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1752,1.6094,NA,73.16,210.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Wilmer Flores called out on strikes.",0,3,5,63,"top",8,"2024-05-06T01:33:31.275Z","2024-05-06T01:35:13.506Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,80.3,14,0.89,0.4322,6.4655,28.2728,-31.9507,0.9038,0.1404,1.1502,1.0423,8.4196,-127.1684,-6.0468,-2.3335,50.0043,6.0137,1.4671,4.8,8.4,24,2775,28,NA,NA,NA,NA,NA,NA,FALSE,-37.1,-1.1,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",2,"2024-05-06T01:33:50.953Z","2024-05-06T01:33:56.266Z",TRUE,"pitch","5194efbf-a893-477a-8f2e-aa2c13a50f5b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.259,1.6727,NA,107.24,206.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Wilmer Flores called out on strikes.",0,3,5,63,"top",8,"2024-05-06T01:33:31.275Z","2024-05-06T01:35:13.506Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.1,14,2,0.3921,6.5466,31.5693,-10.6138,-8.0059,10.909,0.2561,1.1786,9.8762,-139.7169,-10.9997,-2.2849,50.0047,5.865,-15.8254,46.8,3.6,24,2498,222,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",1,"2024-05-06T01:33:33.350Z","2024-05-06T01:33:36.599Z",TRUE,"pitch","e77ff24c-e7b1-4bbf-b388-1b6292ef9b70",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2601,1.6456,NA,108.53,198.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Wilmer Flores called out on strikes.",0,3,5,63,"top",8,"2024-05-06T01:33:31.275Z","2024-05-06T01:35:13.506Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.3,14,0.9,0.3948,6.4935,32.0104,-10.5232,-7.6669,11.1115,0.2223,1.5055,9.6934,-138.9079,-10.2688,-2.3215,50.0009,5.9563,-14.936,44.4,3.6,24,2625,219,NA,NA,NA,NA,NA,NA,FALSE,-12.1,18,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",0,"2024-05-06T01:31:30.338Z","2024-05-06T01:33:33.350Z",FALSE,"action",NA,NA,"Pitching Change: Jeff Hoffman replaces Gregory Soto.","Pitching Substitution",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656546,"/api/v1/people/656546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Strikeout","strikeout","Wilmer Flores called out on strikes.",0,3,5,63,"top",8,"2024-05-06T01:33:31.275Z","2024-05-06T01:35:13.506Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",6,"2024-05-06T01:34:57.106Z","2024-05-06T01:35:09.328Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,527038,"/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Wilmer Flores called out on strikes.",0,3,5,63,"top",8,"2024-05-06T01:33:31.275Z","2024-05-06T01:35:13.506Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",3,"2024-05-06T01:30:44.066Z","2024-05-06T01:30:49.389Z",TRUE,"pitch","73192d30-e959-4f8e-9b8d-bf79a02404fc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.25,1.55,NA,167.21,178.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,3,5,62,"bottom",7,"2024-05-06T01:29:42.295Z","2024-05-06T01:30:49.389Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,73.6,13,0.9,0.4692,5.606,24.6947,-31.5593,-7.5102,0.4476,-1.3173,2.2251,-4.6924,-117.279,-1.1458,1.6934,50.0031,5.6961,-10.3345,19.2,9.6,24,2864,288,NA,NA,NA,NA,NA,NA,TRUE,-41.8,0.8,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745587,"2024-05-05",2,"2024-05-06T01:30:23.128Z","2024-05-06T01:30:28.661Z",TRUE,"pitch","16a94fa3-367d-4dd8-9266-8b10934aea25",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.322,1.624,NA,213.45,220.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Bryson Stott strikes out swinging.",0,3,5,62,"bottom",7,"2024-05-06T01:29:42.295Z","2024-05-06T01:30:49.389Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,681082,"Bryson Stott","/api/v1/people/681082","L","Left",573124,"Taylor Rogers","/api/v1/people/573124","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,74.9,13,0.9,0.4656,5.7863,23.1669,-29.8261,-6.3445,1.6735,-2.5304,0.6702,-7.5368,-117.8075,-4.6613,1.5389,50.0013,5.4432,-8.8814,18,9.6,24,2818,290,NA,NA,NA,NA,NA,NA,FALSE,-39.7,2,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
