"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718033,"2023-05-25",4,"2023-05-25T21:00:22.262Z","2023-05-25T21:00:30.127Z",TRUE,"pitch","bfc5bc4d-6fde-4669-b0e2-91868bf3b262",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.3107,1.4985,NA,62.46,195.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Yuli Gurriel walks.",0,2,2,54,"top",7,"2023-05-25T20:59:05.173Z","2023-05-25T21:00:30.127Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.6,14,0.8,0.4381,5.9612,23.397,-32.0303,2.9557,0.0949,1.4309,1.6191,5.9346,-124.6759,-4.106,-1.3578,50.006,5.9104,4.6865,9.6,8.4,24,2574,128,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-0.5,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,493329,"Yuli Gurriel","/api/v1/people/493329",NA,NA,NA,NA,NA,NA
718033,"2023-05-25",3,"2023-05-25T21:00:03.313Z","2023-05-25T21:00:09.345Z",TRUE,"pitch","92715d99-ec80-49bf-9140-e5c1374f1043",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3578,1.5458,NA,62.25,205.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Yuli Gurriel walks.",0,2,2,54,"top",7,"2023-05-25T20:59:05.173Z","2023-05-25T21:00:30.127Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,86.4,14,2,0.4036,6.1082,24.5271,-23.4069,-4.3904,4.6809,1.4363,1.2194,9.474,-134.8193,-6.8272,-1.5258,50.0042,5.3948,-8.2252,15.6,6,24,2296,206,NA,NA,NA,NA,NA,NA,FALSE,-24,7.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",2,"2023-05-25T20:59:45.898Z","2023-05-25T20:59:50.601Z",TRUE,"pitch","70d5260f-673b-48de-9151-efb2a160ed18",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3578,1.5458,NA,65.72,169.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Yuli Gurriel walks.",0,2,2,54,"top",7,"2023-05-25T20:59:05.173Z","2023-05-25T21:00:30.127Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,81.6,12,0.91,0.4274,5.8125,22.7395,-31.5445,3.1236,0.3786,1.3452,2.5572,5.9084,-127.46,-2.3653,-1.3961,50.0041,5.9539,5.2113,10.8,8.4,24,2591,115,NA,NA,NA,NA,NA,NA,FALSE,-34.8,0.5,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",1,"2023-05-25T20:59:29.960Z","2023-05-25T20:59:34.465Z",TRUE,"pitch","62ad12f2-989d-49a7-b12e-1740867afbe7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3813,1.5931,NA,109.09,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Yuli Gurriel walks.",0,2,2,54,"top",7,"2023-05-25T20:59:05.173Z","2023-05-25T21:00:30.127Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.6,5,0.91,0.4314,5.9524,23.7834,-31.5134,4.5584,0.4001,0.2075,2.2142,2.8283,-126.5569,-3.0055,-1.5135,50.0007,5.9195,7.4547,14.4,8.4,24,2545,128,NA,NA,NA,NA,NA,NA,FALSE,-35.6,0.4,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",0,"2023-05-25T20:59:14.860Z","2023-05-25T20:59:28.279Z",TRUE,"pitch","c662c90c-7db3-493d-b453-091bc3e326f1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3343,1.5222,NA,101.48,202.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Yuli Gurriel walks.",0,2,2,54,"top",7,"2023-05-25T20:59:05.173Z","2023-05-25T21:00:30.127Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,87.2,14,2,0.3988,5.9502,26.8506,-28.1911,-7.1292,2.0806,0.4072,1.3549,7.9832,-136.7339,-5.8973,-1.6079,50.0051,5.4451,-13.6594,22.8,7.2,24,2450,219,NA,NA,NA,NA,NA,NA,FALSE,-27.8,2.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",4,"2023-05-25T20:58:39.991Z","2023-05-25T20:58:48.223Z",TRUE,"pitch","22460448-6fee-4718-8785-275319918b9c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.49,1.71,NA,127.59,188.92,"fly_ball","medium","9",212.07,97.03,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Kris Bryant.",0,2,2,53,"top",7,"2023-05-25T20:57:16.993Z","2023-05-25T20:58:48.223Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,83.7,7,0.94,0.4178,5.9376,21.2279,-27.9825,3.3726,2.3966,-0.2778,1.8468,2.1061,-129.9323,-4.6768,-1.5309,50.0052,5.7384,5.9019,12,7.2,24,2543,153,91,32,330,NA,NA,NA,TRUE,-30,3.7,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",3,"2023-05-25T20:58:14.116Z","2023-05-25T20:58:19.147Z",TRUE,"pitch","be5f8f48-44c0-4387-99c0-de531b02f9c7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.49,1.71,NA,106.3,180.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Kris Bryant.",0,2,2,53,"top",7,"2023-05-25T20:57:16.993Z","2023-05-25T20:58:48.223Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,79.4,9,2,0.4433,5.8682,16.9699,-31.949,2.824,0.1466,0.2806,2.173,3.1133,-122.0978,-3.1346,-1.3634,50.0039,6.1365,4.3975,8.4,8.4,24,2565,94,NA,NA,NA,NA,NA,NA,FALSE,-38,-0.1,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",2,"2023-05-25T20:57:53.906Z","2023-05-25T20:57:57.544Z",TRUE,"pitch","a5daff51-275f-44d9-a5d2-cb1e5417f21e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.49,1.71,NA,75.4,171.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Kris Bryant.",0,2,2,53,"top",7,"2023-05-25T20:57:16.993Z","2023-05-25T20:58:48.223Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.5,14,0.92,0.4226,5.8633,22.5963,-30.2907,1.6956,1.0994,1.0913,2.4894,5.496,-128.8021,-2.8831,-1.2761,50.0003,5.926,2.8948,7.2,7.2,24,2741,142,NA,NA,NA,NA,NA,NA,FALSE,-32.9,1.7,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",1,"2023-05-25T20:57:37.064Z","2023-05-25T20:57:41.246Z",TRUE,"pitch","1071c92b-33a8-401a-8db3-4e509d5d860c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.6225,1.6768,NA,94.58,162.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Kris Bryant.",0,2,2,53,"top",7,"2023-05-25T20:57:16.993Z","2023-05-25T20:58:48.223Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,81.3,6,0.89,0.4295,5.8858,21.2226,-31.4999,2.3206,0.4058,0.5881,2.8433,4.0989,-126.5938,-1.9367,-1.3416,50.0014,6.0943,3.8374,8.4,8.4,24,2574,126,NA,NA,NA,NA,NA,NA,FALSE,-35,0.6,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",0,"2023-05-25T20:57:21.460Z","2023-05-25T20:57:25.175Z",TRUE,"pitch","2e7e2814-f996-4d13-8aff-08c2c2563e63",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.49,1.71,NA,116.22,188.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Jorge Soler flies out to right fielder Kris Bryant.",0,2,2,53,"top",7,"2023-05-25T20:57:16.993Z","2023-05-25T20:58:48.223Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,624585,"Jorge Soler","/api/v1/people/624585","R","Right",453268,"Daniel Bard","/api/v1/people/453268","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,80.5,8,0.85,0.435,5.8768,20.3881,-31.7417,2.7404,0.2649,0.0205,1.8617,2.5377,-124.954,-3.8932,-1.3568,50.0004,5.9915,4.4203,8.4,8.4,24,2536,120,NA,NA,NA,NA,NA,NA,FALSE,-36.6,0,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",0,"2023-05-25T20:55:03.457Z","2023-05-25T20:55:09.896Z",TRUE,"pitch","4bd96bae-ce82-4084-8f9c-7e2eb2704770",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.13,1.49,NA,116.07,195.11,"ground_ball","medium","3",156.32,160.39,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Groundout","field_out","Ezequiel Tovar grounds out to first baseman Yuli Gurriel.",0,2,2,52,"bottom",6,"2023-05-25T20:55:03.457Z","2023-05-25T20:55:09.896Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.6,8,0.88,0.4535,6.9919,22.7704,-25.745,-2.1938,4.3467,0.0244,1.6175,-5.5753,-120.6424,-4.8202,2.6473,50.0011,5.9017,-3.2438,8.4,7.2,24,2477,304,62,-10,12,NA,NA,NA,TRUE,-32.6,7,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",6,"2023-05-25T20:54:35.033Z","2023-05-25T20:54:42.713Z",TRUE,"pitch","43ea255a-80b5-4142-bf11-01cce094edc7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.49,1.63,NA,93.14,144.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,2,51,"bottom",6,"2023-05-25T20:51:48.282Z","2023-05-25T20:54:42.713Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.4,3,0.91,0.3907,6.686,28.8108,-15.4602,5.1372,8.3825,0.6258,3.5031,-7.3508,-139.7025,-4.2544,2.6128,50.0058,6.0486,10.2478,28.8,3.6,24,2377,148,NA,NA,NA,NA,NA,NA,TRUE,-14.9,14.5,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",5,"2023-05-25T20:54:12.505Z","2023-05-25T20:54:15.632Z",TRUE,"pitch","d39fe91c-ac1e-4f4b-8ee1-616b61a9c14d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.49,1.63,NA,110.12,162.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,2,51,"bottom",6,"2023-05-25T20:51:48.282Z","2023-05-25T20:54:42.713Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,88,5,0.9,0.3956,6.7595,24.2028,-14.2836,4.8565,9.1662,0.1806,2.8342,-7.5205,-137.3272,-6.0183,2.2966,50.0031,5.9888,9.4793,27.6,3.6,24,2404,153,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.8,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",4,"2023-05-25T20:53:53.595Z","2023-05-25T20:53:58.555Z",TRUE,"pitch","d880246d-a683-4d0b-938f-88659540703e",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.49,1.63,NA,115.86,152.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,2,51,"bottom",6,"2023-05-25T20:51:48.282Z","2023-05-25T20:54:42.713Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,76.7,8,0.89,0.4519,6.8481,24.479,-28.5634,-3.4055,2.4241,-0.1286,1.9047,-5.5679,-121.3575,-3.4992,2.6405,50.0002,5.8621,-5.0603,12,8.4,24,2332,296,NA,NA,NA,NA,NA,NA,FALSE,-35.6,3.8,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",2,"2023-05-25T20:51:50.529Z","2023-05-25T20:51:57.159Z",TRUE,"pitch","f11b79a7-eb01-4311-9007-e7784a6a9c65",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4579,1.5494,NA,155.13,181.1,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,2,51,"bottom",6,"2023-05-25T20:51:48.282Z","2023-05-25T20:54:42.713Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,87.4,13,0.9,0.398,6.8398,25.909,-16.3141,3.8091,8.2393,-1.0004,2.1361,-10.4122,-136.8433,-7.2196,2.3337,50.0036,5.8956,7.3336,16.8,3.6,24,2277,149,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.8,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",0,"2023-05-25T20:49:12.965Z","2023-05-25T20:51:29.913Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,2,51,"bottom",6,"2023-05-25T20:51:48.282Z","2023-05-25T20:54:42.713Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718033,"2023-05-25",1,"2023-05-25T20:51:29.913Z","2023-05-25T20:51:50.529Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Nardi replaces Braxton Garrett.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,677053,"/api/v1/people/677053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"51","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,2,2,51,"bottom",6,"2023-05-25T20:51:48.282Z","2023-05-25T20:54:42.713Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
