"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746249,"2024-04-06",1,"2024-04-06T04:23:53.804Z","2024-04-06T04:23:57.267Z",TRUE,"pitch","9b9e6510-defe-439c-a68f-562a5084965b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.46,1.66,NA,90.54,159.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Nolan Schanuel called out on strikes.",0,5,5,58,"bottom",6,"2024-04-06T04:23:26.751Z","2024-04-06T04:24:43.136Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,82.7,3,2,0.4164,6.5471,30.1199,-26.8413,4.8336,3.0495,0.6943,2.942,4.0351,-131.922,-2.8507,-1.4873,50.0033,6.0318,8.4519,19.2,7.2,24,2104,169,NA,NA,NA,NA,NA,NA,FALSE,-28.4,5,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",0,"2024-04-06T04:23:35.481Z","2024-04-06T04:23:39.599Z",TRUE,"pitch","a89640d5-0122-44e2-9c1f-b85b8b09a12f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7032,1.8217,NA,119.35,170.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Nolan Schanuel called out on strikes.",0,5,5,58,"bottom",6,"2024-04-06T04:23:26.751Z","2024-04-06T04:24:43.136Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,694384,"Nolan Schanuel","/api/v1/people/694384","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90,82.4,5,2,0.4186,6.4721,28.8181,-28.7247,4.3908,1.9921,-0.0617,2.525,1.6411,-131.0606,-3.8806,-1.2672,50.0034,6.1805,7.6054,15.6,7.2,24,2139,156,NA,NA,NA,NA,NA,NA,FALSE,-30.8,3,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",0,"2024-04-06T04:22:48.285Z","2024-04-06T04:22:56.315Z",TRUE,"pitch","980e1169-9bd9-4add-a072-e0cac6c0990a",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.28,1.6,NA,110.37,177.77,"ground_ball","medium","5",112.75,175.05,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Single","single","Anthony Rendon singles on a ground ball to third baseman Rafael Devers.",0,5,5,57,"bottom",6,"2024-04-06T04:22:48.285Z","2024-04-06T04:22:56.315Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,543685,"Anthony Rendon","/api/v1/people/543685","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88,5,2,0.3922,6.5877,30.6562,-14.8045,-8.1098,8.7902,0.1739,2.2596,6.1579,-139.5124,-7.4334,-1.0055,50.006,5.9298,-16.0294,42,4.8,24,2027,201,NA,-69,1,NA,NA,NA,FALSE,-15.1,14.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,543685,"Anthony Rendon","/api/v1/people/543685",NA,NA,NA,NA,NA,NA
746249,"2024-04-06",4,"2024-04-06T04:22:16.121Z","2024-04-06T04:22:21.008Z",TRUE,"pitch","8ad39ce2-db3a-4a09-8ec6-9f8e36c65343",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.49,1.67,NA,57.68,217.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Zach Neto strikes out swinging.",0,5,5,56,"bottom",6,"2024-04-06T04:21:22.546Z","2024-04-06T04:22:21.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.8,14,0.92,0.4416,6.468,26.4659,-36.9221,3.6091,-3.0518,1.5562,0.7766,4.7876,-124.352,-5.3821,-0.8678,50.0037,6.055,5.6142,9.6,9.6,24,2366,45,NA,NA,NA,NA,NA,NA,TRUE,-44.3,-6.6,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",3,"2024-04-06T04:21:55.335Z","2024-04-06T04:21:58.533Z",TRUE,"pitch","16b672f5-e5ea-4383-b4a5-7fcc3f8d5ba1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.49,1.67,NA,99.5,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Zach Neto strikes out swinging.",0,5,5,56,"bottom",6,"2024-04-06T04:21:22.546Z","2024-04-06T04:22:21.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,81.4,3,2,0.4234,6.4863,28.5936,-31.3782,1.336,0.4694,0.459,3.1399,3.9128,-129.6564,-1.5007,-1.2468,50.0029,6.134,2.2603,6,7.2,24,2304,105,NA,NA,NA,NA,NA,NA,FALSE,-33.8,0.7,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",2,"2024-04-06T04:21:40.036Z","2024-04-06T04:21:43.906Z",TRUE,"pitch","5bc22c31-247a-449c-aeb4-5c0e00422e4e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.6103,1.6404,NA,108.52,150.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Zach Neto strikes out swinging.",0,5,5,56,"bottom",6,"2024-04-06T04:21:22.546Z","2024-04-06T04:22:21.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.7,77.6,2,0.92,0.4451,6.6025,25.8947,-36.888,2.0723,-3.0718,0.2224,3.2579,2.6641,-123.3465,0.2189,-1.1434,50.0058,6.2934,3.175,6,9.6,24,2251,50,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-5.3,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",1,"2024-04-06T04:21:24.817Z","2024-04-06T04:21:28.461Z",TRUE,"pitch","5eaa4dc3-88f3-4281-98da-593f1d684cc8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5506,1.6993,NA,131.13,139.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Zach Neto strikes out swinging.",0,5,5,56,"bottom",6,"2024-04-06T04:21:22.546Z","2024-04-06T04:22:21.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.3,11,0.92,0.4359,6.8135,25.3503,-36.426,3.0131,-2.6534,-0.3706,3.6788,1.2873,-125.6398,0.9073,-1.2811,50.006,6.2722,4.82,8.4,9.6,24,2290,60,NA,NA,NA,NA,NA,NA,FALSE,-41,-4.3,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",0,"2024-04-06T04:20:57.774Z","2024-04-06T04:21:24.817Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,687263,"/api/v1/people/687263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Strikeout","strikeout","Zach Neto strikes out swinging.",0,5,5,56,"bottom",6,"2024-04-06T04:21:22.546Z","2024-04-06T04:22:21.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,687263,"Zach Neto","/api/v1/people/687263","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",2,"2024-04-06T04:20:10.087Z","2024-04-06T04:20:37.178Z",TRUE,"pitch","b6f15f8a-dffc-4a37-a05d-b9f66db4440f",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.17,1.58,NA,120.98,182.56,"fly_ball","medium","8",117.23,34.78,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Home Run","home_run","Logan O'Hoppe hits a grand slam (1) to center field. Taylor Ward scores. Brandon Drury scores. Miguel Sanó scores.",4,5,5,55,"bottom",6,"2024-04-06T04:19:02.748Z","2024-04-06T04:20:37.178Z",TRUE,TRUE,FALSE,FALSE,95,1,1,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,88.1,5,0.91,0.3921,6.62,30.7347,-22.3573,-9.2679,4.9633,-0.1045,2.0824,7.3454,-139.5748,-6.3768,-1.5632,50.0031,5.8639,-18.3285,34.8,6,24,1802,211,104.8,32,407,NA,NA,NA,FALSE,-21.8,7.9,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",1,"2024-04-06T04:19:41.670Z","2024-04-06T04:19:45.170Z",TRUE,"pitch","894bbe0e-43b3-42a5-bc4a-e36d8bc06c4c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.17,1.58,NA,140.16,163.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Home Run","home_run","Logan O'Hoppe hits a grand slam (1) to center field. Taylor Ward scores. Brandon Drury scores. Miguel Sanó scores.",4,5,5,55,"bottom",6,"2024-04-06T04:19:02.748Z","2024-04-06T04:20:37.178Z",TRUE,TRUE,FALSE,FALSE,95,1,1,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.7,1,2,0.3914,6.6312,34.0069,-15.0429,-7.8103,8.6528,-0.6076,2.8003,4.2668,-140.3414,-6.0854,-1.1392,50.0001,5.9896,-15.4591,40.8,4.8,24,2081,201,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.5,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",0,"2024-04-06T04:19:23.097Z","2024-04-06T04:19:27.076Z",TRUE,"pitch","5eb23c0c-1595-470d-ba0f-29efc537466b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0378,1.4888,NA,74.05,176.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Home Run","home_run","Logan O'Hoppe hits a grand slam (1) to center field. Taylor Ward scores. Brandon Drury scores. Miguel Sanó scores.",4,5,5,55,"bottom",6,"2024-04-06T04:19:02.748Z","2024-04-06T04:20:37.178Z",TRUE,TRUE,FALSE,FALSE,95,1,1,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,83.3,12,0.91,0.4142,6.5515,30.717,-28.6843,3.5358,1.9761,1.1267,2.3107,5.0045,-132.6874,-4.3028,-1.2497,50.0055,6.0649,6.2488,14.4,7.2,24,2211,133,NA,NA,NA,NA,NA,NA,FALSE,-30.4,2.8,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",2,"2024-04-06T04:18:45.168Z","2024-04-06T04:18:52.707Z",TRUE,"pitch","842336b6-4961-4d96-aff3-d102da3fe150",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.42,1.61,NA,88.64,155.13,"popup","medium","5",99.98,169.49,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Mickey Moniak pops out to third baseman Rafael Devers on the infield fly rule.",0,5,1,54,"bottom",6,"2024-04-06T04:18:25.014Z","2024-04-06T04:18:52.707Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,82,3,2,0.4191,6.7409,30.7399,-28.7032,0.8221,2.013,0.744,3.0981,4.8021,-131.2559,-2.1953,-1.2247,50.0028,6.1071,1.4179,4.8,7.2,24,2003,159,44.5,42,104,NA,NA,NA,TRUE,-30.6,3.4,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593934,"Miguel Sanó","/api/v1/people/593934",592273,"Brandon Drury","/api/v1/people/592273",621493,"Taylor Ward","/api/v1/people/621493"
746249,"2024-04-06",1,"2024-04-06T04:18:26.943Z","2024-04-06T04:18:31.272Z",TRUE,"pitch","5f22b0d7-9fe6-42ae-ae50-252f8283bfbd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.487,1.5736,NA,106.5,141.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Mickey Moniak pops out to third baseman Rafael Devers on the infield fly rule.",0,5,1,54,"bottom",6,"2024-04-06T04:18:25.014Z","2024-04-06T04:18:52.707Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.6,83.2,12,0.89,0.4126,6.6397,31.36,-28.2689,2.6929,2.1898,0.2755,3.6154,3.4083,-133.2867,-1.3437,-1.3744,50.0008,6.187,4.7942,10.8,7.2,24,2020,155,NA,NA,NA,NA,NA,NA,FALSE,-29,3.8,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",0,"2024-04-06T04:17:37.765Z","2024-04-06T04:18:26.943Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"54","atBat","Pop Out","field_out","Mickey Moniak pops out to third baseman Rafael Devers on the infield fly rule.",0,5,1,54,"bottom",6,"2024-04-06T04:18:25.014Z","2024-04-06T04:18:52.707Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746249,"2024-04-06",1,"2024-04-06T04:17:00.122Z","2024-04-06T04:17:05.080Z",TRUE,"pitch","2f6f6f79-9432-4c87-bffb-e39f2665a6ee",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,1,0,NA,NA,3.68,1.82,NA,164.8,143.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Hit By Pitch","hit_by_pitch","Miguel Sanó hit by pitch. Taylor Ward to 3rd. Brandon Drury to 2nd.",0,5,1,53,"bottom",6,"2024-04-06T04:16:33.930Z","2024-04-06T04:17:05.080Z",TRUE,FALSE,FALSE,FALSE,11,1,1,0,593934,"Miguel Sanó","/api/v1/people/593934","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86,11,2,0.3991,6.48,32.2249,-18.5104,-7.8544,7.1742,-1.254,3.5185,3.1642,-137.5692,-3.6364,-1.4025,50.0057,6.1219,-14.9671,36,4.8,24,1876,198,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.4,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593934,"Miguel Sanó","/api/v1/people/593934",592273,"Brandon Drury","/api/v1/people/592273",621493,"Taylor Ward","/api/v1/people/621493"
746249,"2024-04-06",0,"2024-04-06T04:16:40.822Z","2024-04-06T04:16:45.507Z",TRUE,"pitch","807b9063-845f-40ae-9d1f-4e63eb6154b2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6389,1.6688,NA,87.43,157.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Hit By Pitch","hit_by_pitch","Miguel Sanó hit by pitch. Taylor Ward to 3rd. Brandon Drury to 2nd.",0,5,1,53,"bottom",6,"2024-04-06T04:16:33.930Z","2024-04-06T04:17:05.080Z",TRUE,FALSE,FALSE,FALSE,11,1,1,0,593934,"Miguel Sanó","/api/v1/people/593934","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.3,6,0.92,0.4419,6.7141,25.7432,-35.5724,3.2997,-2.1837,0.7758,2.9969,3.9212,-124.1208,-0.8009,-1.2556,50.0054,6.296,5.1282,9.6,9.6,24,2225,53,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-3.8,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
