"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
716413,"2023-09-27",0,"2023-09-28T00:11:12.386Z","2023-09-28T00:11:16.115Z",TRUE,"pitch","05fb6b45-42c6-469b-916b-28eb51cc0706",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0088,1.4442,NA,176.14,206.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Gleyber Torres walks. Ben Rortvedt to 3rd. Aaron Judge to 2nd.",0,2,0,33,"top",5,"2023-09-28T00:11:01.263Z","2023-09-28T00:12:32.126Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.7,77.8,13,0.89,0.442,6.578,28.6368,-26.2863,-6.6427,3.8008,-1.5515,1.1867,3.5726,-124.6476,-5.2658,-2.1519,50.0037,5.5389,-10.2931,19.2,7.2,24,1521,239,NA,NA,NA,NA,NA,NA,FALSE,-32,5.8,11,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",3,"2023-09-28T00:10:19.060Z","2023-09-28T00:10:23.147Z",TRUE,"pitch","65c7f596-4fd8-4f82-80b2-11dc8148696d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.8116,1.7367,NA,163.85,170.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Intent Walk","intent_walk","Jose Berrios intentionally walks Aaron Judge. Ben Rortvedt to 2nd.",0,2,0,32,"top",5,"2023-09-28T00:09:38.759Z","2023-09-28T00:10:41.752Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,84.8,13,0.89,0.4044,6.5544,32.8348,-19.1143,-9.4527,7.0469,-1.2291,2.5454,5.3729,-136.0079,-4.9344,-2.0134,50.0041,5.7292,-17.5192,38.4,6,24,2105,215,NA,NA,NA,NA,NA,NA,FALSE,-19.8,11.8,15.8,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",4,"2023-09-28T00:10:39.932Z","2023-09-28T00:10:41.752Z",FALSE,"no_pitch","07164136-0336-1003-000c-f08cd117d70a",3,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Intent Walk","intent_walk","Jose Berrios intentionally walks Aaron Judge. Ben Rortvedt to 2nd.",0,2,0,32,"top",5,"2023-09-28T00:09:38.759Z","2023-09-28T00:10:41.752Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,666163,"Ben Rortvedt","/api/v1/people/666163",NA,NA,NA,592450,"Aaron Judge","/api/v1/people/592450"
716413,"2023-09-27",2,"2023-09-28T00:09:57.195Z","2023-09-28T00:10:02.172Z",TRUE,"pitch","e5335851-dc37-4b8c-a37b-8807152fbcbe",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.7449,1.8042,NA,158.69,160.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Intent Walk","intent_walk","Jose Berrios intentionally walks Aaron Judge. Ben Rortvedt to 2nd.",0,2,0,32,"top",5,"2023-09-28T00:09:38.759Z","2023-09-28T00:10:41.752Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",82.9,75.5,11,0.9,0.4556,6.3369,25.9652,-33.3571,8.1591,-0.8147,-1.0938,2.8923,0.1314,-120.7519,0.2268,-2.207,50.0004,5.7591,11.9114,19.2,9.6,24,2461,33,NA,NA,NA,NA,NA,NA,FALSE,-41.2,-1.1,-14.8,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",1,"2023-09-28T00:09:41.010Z","2023-09-28T00:09:45.117Z",TRUE,"pitch","9c3f9eec-d26e-4b28-bd88-8a60151ad7d3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.8339,1.7592,NA,152,197.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Intent Walk","intent_walk","Jose Berrios intentionally walks Aaron Judge. Ben Rortvedt to 2nd.",0,2,0,32,"top",5,"2023-09-28T00:09:38.759Z","2023-09-28T00:10:41.752Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.3,79.5,13,0.89,0.433,6.6525,28.4126,-26.312,-7.8237,3.6261,-0.9183,1.5268,5.3157,-126.9795,-4.7522,-2.0329,50.0043,5.5415,-12.6502,22.8,7.2,24,1474,247,NA,NA,NA,NA,NA,NA,FALSE,-30.6,5.6,12.8,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",0,"2023-09-28T00:08:40.879Z","2023-09-28T00:09:41.010Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"32","atBat","Intent Walk","intent_walk","Jose Berrios intentionally walks Aaron Judge. Ben Rortvedt to 2nd.",0,2,0,32,"top",5,"2023-09-28T00:09:38.759Z","2023-09-28T00:10:41.752Z",TRUE,FALSE,FALSE,FALSE,0,4,0,2,592450,"Aaron Judge","/api/v1/people/592450","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",3,"2023-09-28T00:08:05.174Z","2023-09-28T00:08:10.248Z",TRUE,"pitch","27f9ac8a-9893-4f62-82b2-fc9730c2b0b1",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.0733,1.4191,NA,82.27,161.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","DJ LeMahieu called out on strikes.",0,2,0,31,"top",5,"2023-09-28T00:06:28.346Z","2023-09-28T00:08:10.248Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.9,12,0.88,0.3988,6.4411,33.478,-11.9853,-4.1997,10.5892,0.9111,2.8634,8.7713,-137.8786,-5.2585,-1.7799,50.0022,5.6189,-8.0075,24,3.6,24,2354,222,NA,NA,NA,NA,NA,NA,TRUE,-12.6,18.1,5.5,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,666163,"Ben Rortvedt","/api/v1/people/666163"
716413,"2023-09-27",2,"2023-09-28T00:07:37.973Z","2023-09-28T00:07:41.394Z",TRUE,"pitch","61315970-99fe-403f-a0af-896094a55be5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.22,1.5,NA,129.73,183.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","DJ LeMahieu called out on strikes.",0,2,0,31,"top",5,"2023-09-28T00:06:28.346Z","2023-09-28T00:08:10.248Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.7,75.9,4,0.9,0.4534,6.4478,28.2406,-36.3241,8.0399,-2.8185,-0.334,2.0585,2.1812,-121.7223,-1.1181,-2.2904,50.0035,5.7246,11.8297,18,10.8,24,2437,38,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-5,-15.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",1,"2023-09-28T00:07:06.068Z","2023-09-28T00:07:10.389Z",TRUE,"pitch","a6f0d9be-d985-49cf-aeb0-57e61e147412",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.22,1.5,NA,131.59,154.24,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","DJ LeMahieu called out on strikes.",0,2,0,31,"top",5,"2023-09-28T00:06:28.346Z","2023-09-28T00:08:10.248Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.4,1,0.89,0.4015,6.6157,31.8321,-13.6618,-4.2607,9.8383,-0.3828,3.131,6.1173,-136.7217,-4.2698,-2.1019,50.0037,5.6592,-8.0186,24,3.6,24,2275,214,NA,NA,NA,NA,NA,NA,FALSE,-14,17,6.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",0,"2023-09-28T00:06:46.358Z","2023-09-28T00:06:51.187Z",TRUE,"pitch","c58cc335-ebe2-4f5b-8fb9-269869f4c0e3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1206,1.4667,NA,165.09,147.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","DJ LeMahieu called out on strikes.",0,2,0,31,"top",5,"2023-09-28T00:06:28.346Z","2023-09-28T00:08:10.248Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.1,11,0.88,0.4028,6.5401,31.9013,-19.1659,-10.0238,6.9558,-1.2616,3.3809,5.6589,-136.35,-3.0108,-2.0692,50.0012,5.8326,-18.7425,40.8,6,24,2148,220,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.1,16.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",2,"2023-09-28T00:06:06.711Z","2023-09-28T00:06:17.064Z",TRUE,"pitch","22306216-2199-47eb-bf5b-9666d486a780",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,0,1,NA,NA,3.17,1.46,NA,125.33,178.57,"line_drive","medium","9",185.82,98.11,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Ben Rortvedt singles on a line drive to right fielder George Springer.",0,2,0,30,"top",5,"2023-09-28T00:05:18.949Z","2023-09-28T00:06:17.064Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85,5,0.9,0.4033,6.6901,32.7296,-17.3348,-9.136,7.9631,-0.2185,2.23,7.4766,-136.3149,-5.8292,-1.8233,50.001,5.6117,-17.0218,39.6,4.8,24,2192,220,90.3,13,168,NA,NA,NA,FALSE,-18.2,13.2,14.8,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,666163,"Ben Rortvedt","/api/v1/people/666163"
716413,"2023-09-27",1,"2023-09-28T00:05:47.407Z","2023-09-28T00:05:52.731Z",TRUE,"pitch","fb089cf6-ef6b-4ba6-8950-a20528091ade",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.0311,1.3315,NA,150.14,168.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Ben Rortvedt singles on a line drive to right fielder George Springer.",0,2,0,30,"top",5,"2023-09-28T00:05:18.949Z","2023-09-28T00:06:17.064Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.1,75.6,11,0.9,0.4555,6.4843,26.776,-36.8857,9.7965,-3.2313,-0.8693,2.5955,0.2266,-120.9187,0.2946,-2.2343,50.0014,5.7472,14.2941,21.6,10.8,24,2532,35,NA,NA,NA,NA,NA,NA,FALSE,-45.5,-5.4,-17.8,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",0,"2023-09-28T00:05:31.397Z","2023-09-28T00:05:35.475Z",TRUE,"pitch","c8e9ecea-d1a9-4922-8c22-c5011e3a5cdb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0759,1.4216,NA,137.91,131.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Single","single","Ben Rortvedt singles on a line drive to right fielder George Springer.",0,2,0,30,"top",5,"2023-09-28T00:05:18.949Z","2023-09-28T00:06:17.064Z",TRUE,FALSE,FALSE,FALSE,33,2,0,1,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.1,11,0.88,0.406,6.338,33.5403,-14.5918,-3.835,9.5701,-0.5485,3.9778,5.2315,-135.6384,-1.9511,-2.0166,50.0023,5.7402,-7.0458,20.4,3.6,24,2254,215,NA,NA,NA,NA,NA,NA,FALSE,-14.8,17,5.6,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",4,"2023-09-28T00:05:02.604Z","2023-09-28T00:05:07.019Z",TRUE,"pitch","9895bc2b-b25a-47b1-9e5b-1a03ef179e9d",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.2,1.45,NA,110.28,158.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,2,0,29,"top",5,"2023-09-28T00:03:26.659Z","2023-09-28T00:05:07.019Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,85.7,2,0.9,0.3989,6.58,34.8635,-14.3602,-5.249,9.3629,0.1764,2.9879,7.2562,-138.0688,-4.9597,-1.8216,50.0037,5.7966,-9.9886,27.6,3.6,24,2210,215,NA,NA,NA,NA,NA,NA,TRUE,-14.9,15.8,7.7,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",3,"2023-09-28T00:04:30.603Z","2023-09-28T00:04:34.820Z",TRUE,"pitch","6cbeae61-667a-47b0-afa3-66b1c7fce7fa",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.2,1.45,NA,160.49,190.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,2,0,29,"top",5,"2023-09-28T00:03:26.659Z","2023-09-28T00:05:07.019Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,84.6,13,0.85,0.4065,6.6384,31.5995,-17.8446,-10.805,7.8094,-1.141,1.7908,6.0452,-135.1355,-6.9023,-2.0124,50.0032,5.6483,-19.828,43.2,6,24,2129,222,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.7,18.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",2,"2023-09-28T00:04:07.795Z","2023-09-28T00:04:12.706Z",TRUE,"pitch","3ee845ba-0335-45e1-9ba8-96225984d1e2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,2.9417,1.309,NA,55.2,239.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,2,0,29,"top",5,"2023-09-28T00:03:26.659Z","2023-09-28T00:05:07.019Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",84.6,77.5,14,0.9,0.4488,6.5086,28.3018,-34.9585,8.7694,-1.8535,1.6212,-0.0331,6.1818,-122.8778,-5.9869,-2.0817,50.0026,5.4668,13.1757,21.6,10.8,24,2480,36,NA,NA,NA,NA,NA,NA,FALSE,-43.6,-4.7,-17.5,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716413,"2023-09-27",1,"2023-09-28T00:03:51.867Z","2023-09-28T00:03:55.403Z",TRUE,"pitch","56abe54b-fab9-4e11-8293-7f895e49579b",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.2,1.45,NA,91.39,212.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Strikeout","strikeout","Oswald Peraza strikes out swinging.",0,2,0,29,"top",5,"2023-09-28T00:03:26.659Z","2023-09-28T00:05:07.019Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,672724,"Oswald Peraza","/api/v1/people/672724","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",84.8,77.5,14,0.9,0.4469,6.3543,28.2784,-36.8001,8.8429,-3.048,0.6718,0.967,4.11,-123.3302,-3.6426,-2.1739,50.0059,5.6202,13.401,20.4,10.8,24,2542,35,NA,NA,NA,NA,NA,NA,FALSE,-44.8,-6.2,-17,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
