"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718501,"2023-04-20",0,"2023-04-20T01:29:53.654Z","2023-04-20T01:30:05.800Z",TRUE,"pitch","292a805d-8e85-4f2d-82d5-5fbc7bbf7bd4",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.39,1.61,NA,169.26,163.86,"ground_ball","medium","4",138.62,150.1,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Field Error","field_error","Mauricio Dubon reaches on a throwing error by second baseman Whit Merrifield.",0,0,2,38,"bottom",6,"2023-04-20T01:29:45.681Z","2023-04-20T01:30:05.800Z",TRUE,FALSE,FALSE,FALSE,0,0,0,0,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.1,11,0.9,0.4042,6.6377,30.5016,-21.9194,-10.6237,5.5177,-1.3709,2.7749,6.1851,-135.6568,-3.8433,-2.3038,50.0019,5.7436,-19.7404,38.4,6,24,2119,217,52.2,14,88,NA,NA,NA,FALSE,-22.2,9.4,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643289,"Mauricio Dubón","/api/v1/people/643289",NA,NA,NA,NA,NA,NA
718501,"2023-04-20",6,"2023-04-20T01:27:36.004Z","2023-04-20T01:27:43.089Z",TRUE,"pitch","dbd18a3d-4273-4c71-887d-deaf27204362",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.65,1.7,NA,111.61,165.68,"ground_ball","medium","3",146.85,162.74,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Bo Bichette grounds out, first baseman Jose Abreu to pitcher Luis Garcia.",0,0,2,37,"top",6,"2023-04-20T01:25:17.422Z","2023-04-20T01:27:43.089Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,84,5,0.89,0.4059,6.0345,35.3398,-11.1019,-6.6559,11.4846,0.1415,2.7075,6.8837,-135.9681,-7.2637,-1.5827,50.0055,6.2198,-12.2163,38.4,3.6,24,2424,209,104.7,-9,15,NA,NA,NA,TRUE,-12.8,19.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",5,"2023-04-20T01:27:09.771Z","2023-04-20T01:27:12.878Z",TRUE,"pitch","835565ed-6486-4cf2-8570-cd54c1eda5f4",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.65,1.7,NA,105.34,146.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Bo Bichette grounds out, first baseman Jose Abreu to pitcher Luis Garcia.",0,0,2,37,"top",6,"2023-04-20T01:25:17.422Z","2023-04-20T01:27:43.089Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.7,76.5,3,0.9,0.4505,6.0207,25.2443,-26.5094,2.6071,3.7876,0.3059,3.4036,4.126,-121.8506,-1.6691,-1.7518,50.0013,6.4008,3.8966,9.6,7.2,24,2228,161,NA,NA,NA,NA,NA,NA,FALSE,-32.5,6.7,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",4,"2023-04-20T01:26:44.604Z","2023-04-20T01:26:48.055Z",TRUE,"pitch","07f014f6-d884-4c21-83d4-75c9301862bd",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2577,1.407,NA,35.51,222.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Bo Bichette grounds out, first baseman Jose Abreu to pitcher Luis Garcia.",0,0,2,37,"top",6,"2023-04-20T01:25:17.422Z","2023-04-20T01:27:43.089Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,72.7,14,2,0.4784,6.0807,24.8905,-31.5502,9.0661,0.4722,2.1377,0.618,6.1533,-115.2653,-5.6195,-1.7606,50.0041,6.1968,11.9866,21.6,10.8,24,2609,50,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-0.5,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",3,"2023-04-20T01:26:26.341Z","2023-04-20T01:26:29.944Z",TRUE,"pitch","7bc63969-22c6-484d-a794-eaf8a5dec6a5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.314,1.4641,NA,67.67,205.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Bo Bichette grounds out, first baseman Jose Abreu to pitcher Luis Garcia.",0,0,2,37,"top",6,"2023-04-20T01:25:17.422Z","2023-04-20T01:27:43.089Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.6,77.7,14,0.9,0.4464,6.1242,25.3757,-24.4818,2.7096,5.0456,1.2942,1.2312,5.9928,-122.9175,-7.1411,-1.5316,50.0011,6.266,4.1252,10.8,7.2,24,2348,176,NA,NA,NA,NA,NA,NA,FALSE,-30.8,7.6,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",2,"2023-04-20T01:26:06.721Z","2023-04-20T01:26:11.911Z",TRUE,"pitch","c7558f3a-aaef-4253-b484-7a3c4ef02c14",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.679,1.6354,NA,145.06,159.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Bo Bichette grounds out, first baseman Jose Abreu to pitcher Luis Garcia.",0,0,2,37,"top",6,"2023-04-20T01:25:17.422Z","2023-04-20T01:27:43.089Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,82.9,4,0.9,0.4124,6.0811,32.3425,-11.5648,-5.5112,11.5787,-0.7362,2.9185,4.3119,-133.4869,-6.5873,-1.6672,50.0066,6.2745,-9.8141,33.6,3.6,24,2404,208,NA,NA,NA,NA,NA,NA,FALSE,-13.3,19.4,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",1,"2023-04-20T01:25:46.519Z","2023-04-20T01:25:49.963Z",TRUE,"pitch","6159c163-7b00-4833-aae9-77e89ac35ecc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.595,1.6354,NA,46.41,190.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Bo Bichette grounds out, first baseman Jose Abreu to pitcher Luis Garcia.",0,0,2,37,"top",6,"2023-04-20T01:25:17.422Z","2023-04-20T01:27:43.089Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.8,76.9,14,0.91,0.4508,6.0442,25.4237,-26.9016,2.6547,3.5307,1.8519,1.8032,7.2084,-121.8033,-5.2802,-1.4986,50.0022,6.3445,3.9601,10.8,7.2,24,2425,150,NA,NA,NA,NA,NA,NA,FALSE,-34,5.3,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",0,"2023-04-20T01:25:26.408Z","2023-04-20T01:25:29.561Z",TRUE,"pitch","b71618c2-9a72-4fab-bd9c-1beeff2951eb",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.65,1.7,NA,76.98,208.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Bo Bichette grounds out, first baseman Jose Abreu to pitcher Luis Garcia.",0,0,2,37,"top",6,"2023-04-20T01:25:17.422Z","2023-04-20T01:27:43.089Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,666182,"Bo Bichette","/api/v1/people/666182","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.1,78.2,14,0.9,0.4438,6.4935,25.4416,-24.2847,2.1827,5.1166,1.0498,1.1378,5.8721,-123.5974,-7.4727,-1.6437,50.0038,6.2504,3.3638,9.6,7.2,24,2353,177,NA,NA,NA,NA,NA,NA,FALSE,-30.4,7.7,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",3,"2023-04-20T01:24:50.860Z","2023-04-20T01:25:02.010Z",TRUE,"pitch","b3248c83-eaa3-4830-94a7-b5458bb61aec",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.43,1.57,NA,109.68,178.1,"popup","medium","3",164.9,176.45,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","George Springer pops out to first baseman Jose Abreu in foul territory.",0,0,2,36,"top",6,"2023-04-20T01:23:43.500Z","2023-04-20T01:25:02.010Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,543807,"George Springer","/api/v1/people/543807","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.1,5,0.91,0.4073,6.0088,33.474,-10.8052,-4.5205,11.7085,0.1921,2.2475,6.1605,-135.2241,-8.5356,-1.5438,50.0018,6.2317,-8.25,27.6,3.6,24,2394,206,78.7,71,115,NA,NA,NA,TRUE,-12.8,19.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",2,"2023-04-20T01:24:30.094Z","2023-04-20T01:24:33.983Z",TRUE,"pitch","35989b22-2188-443b-a7d9-d6f96c3abd17",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2577,1.4927,NA,118.34,103.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","George Springer pops out to first baseman Jose Abreu in foul territory.",0,0,2,36,"top",6,"2023-04-20T01:23:43.500Z","2023-04-20T01:25:02.010Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,543807,"George Springer","/api/v1/people/543807","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83,75.7,11,2,0.4544,5.8756,24.5776,-29.7749,3.7857,1.6305,-0.0351,5.0242,2.868,-120.7616,2.3823,-1.7319,50.0016,6.6527,5.5631,12,8.4,24,2290,148,NA,NA,NA,NA,NA,NA,FALSE,-36,3.8,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",1,"2023-04-20T01:24:09.778Z","2023-04-20T01:24:12.840Z",TRUE,"pitch","09890fcb-be7c-4aee-8b1e-09a1943d4b12",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2859,1.4927,NA,69.61,257.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","George Springer pops out to first baseman Jose Abreu in foul territory.",0,0,2,36,"top",6,"2023-04-20T01:23:43.500Z","2023-04-20T01:25:02.010Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,543807,"George Springer","/api/v1/people/543807","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84,77.8,14,0.89,0.4497,6.3784,24.157,-24.7072,3.315,4.9705,1.2434,-0.6873,6.073,-121.8494,-11.2349,-1.7129,50.0026,6.1215,4.9795,12,7.2,24,2443,175,NA,NA,NA,NA,NA,NA,FALSE,-32.5,6.5,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",0,"2023-04-20T01:23:52.813Z","2023-04-20T01:23:58.002Z",TRUE,"pitch","7eb11bb0-aeff-4d33-ac21-aad3ae311248",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.43,1.57,NA,63,193.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","George Springer pops out to first baseman Jose Abreu in foul territory.",0,0,2,36,"top",6,"2023-04-20T01:23:43.500Z","2023-04-20T01:25:02.010Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,543807,"George Springer","/api/v1/people/543807","R","Right",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.8,78,14,0.9,0.4447,5.9342,25.0376,-24.7321,2.3621,4.8461,1.4167,1.671,6.528,-123.2796,-6.231,-1.5749,50.0025,6.3253,3.6268,10.8,7.2,24,2443,174,NA,NA,NA,NA,NA,NA,FALSE,-30.7,7.4,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",1,"2023-04-20T01:23:20.516Z","2023-04-20T01:23:29.806Z",TRUE,"pitch","1a625e02-5306-4f60-bb81-44996a98ba7e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.319,1.513,NA,98.67,194.11,"fly_ball","medium","7",63.05,112.07,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Nathan Lukes flies out to left fielder David Hensley.",0,0,2,35,"top",6,"2023-04-20T01:22:46.633Z","2023-04-20T01:23:29.806Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664770,"Nathan Lukes","/api/v1/people/664770","L","Left",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",82.8,76.2,9,0.9,0.455,5.9165,24.0063,-26.7401,3.2277,3.7084,0.481,1.6543,4.5336,-120.4923,-5.4086,-1.8464,50.0051,6.2989,4.7332,10.8,8.4,24,2296,168,89.7,48,268,NA,NA,NA,TRUE,-34.3,5.6,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",0,"2023-04-20T01:23:03.680Z","2023-04-20T01:23:07.827Z",TRUE,"pitch","3aa0da9a-8bd7-4636-ae7b-d3b46679548c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3422,1.5212,NA,113.35,163.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Flyout","field_out","Nathan Lukes flies out to left fielder David Hensley.",0,0,2,35,"top",6,"2023-04-20T01:22:46.633Z","2023-04-20T01:23:29.806Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,664770,"Nathan Lukes","/api/v1/people/664770","L","Left",677651,"Luis Garcia","/api/v1/people/677651","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.1,70.6,2,2,0.4897,5.7872,22.0737,-29.4851,8.9056,2.1231,0.0958,2.792,2.3993,-112.2406,-1.308,-2.1461,50.0003,6.4104,11.2546,21.6,10.8,24,2489,62,NA,NA,NA,NA,NA,NA,FALSE,-42.5,3.8,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",2,"2023-04-20T01:20:44.928Z","2023-04-20T01:20:53.406Z",TRUE,"pitch","ae9d2326-310c-4706-b500-8fc73b56e457",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.15,1.44,NA,84.19,185.08,"ground_ball","medium","4",136.62,152.25,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Martin Maldonado grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,0,2,34,"bottom",5,"2023-04-20T01:20:03.583Z","2023-04-20T01:20:53.406Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",79.7,73.3,14,0.9,0.4736,6.4719,22.7786,-33.7089,7.0045,-1.1315,0.8608,1.9888,5.4966,-115.8983,-0.6794,-2.4564,50.0047,5.5206,9.4766,16.8,10.8,24,2247,42,56.2,-32,7,NA,NA,NA,TRUE,-45.2,-1.9,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718501,"2023-04-20",1,"2023-04-20T01:20:29.331Z","2023-04-20T01:20:33.326Z",TRUE,"pitch","82eaf99b-cc70-4df7-a0f6-68ed814afe19",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.15,1.44,NA,128.49,159.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Martin Maldonado grounds out, second baseman Whit Merrifield to first baseman Vladimir Guerrero Jr.",0,0,2,34,"bottom",5,"2023-04-20T01:20:03.583Z","2023-04-20T01:20:53.406Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.2,1,2,0.4036,6.7827,30.2126,-18.5392,-9.3018,7.3131,-0.3014,2.9513,8.3818,-135.8127,-3.6177,-2.2216,50.0049,5.5928,-17.3495,38.4,6,24,2092,222,NA,NA,NA,NA,NA,NA,FALSE,-18.8,12.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
