"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716912,"2023-08-21",1,"2023-08-22T00:32:09.474Z","2023-08-22T00:32:13.708Z",TRUE,"pitch","6de034ec-be87-4a1b-b1a4-23b05f0547c9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2672,1.383,NA,188.22,184.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Masyn Winn strikes out on a foul tip.",0,1,8,42,"top",5,"2023-08-22T00:31:45.700Z","2023-08-22T00:33:08.871Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,78,13,2,0.4449,7.4774,23.3794,-27.3308,-2.0495,3.1496,-1.8684,2.0174,-5.8933,-122.9193,-3.0616,0.8222,50.0018,5.5891,-3.1482,8.4,7.2,24,1987,222,NA,NA,NA,NA,NA,NA,FALSE,-33,5.3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",0,"2023-08-22T00:31:54.813Z","2023-08-22T00:31:58.658Z",TRUE,"pitch","2615d73e-2f0f-49da-9151-66cbc025ac57",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3967,1.4868,NA,106.02,191.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Masyn Winn strikes out on a foul tip.",0,1,8,42,"top",5,"2023-08-22T00:31:45.700Z","2023-08-22T00:33:08.871Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.3,78.8,9,2,0.4398,7.5686,23.3556,-24.3414,3.4746,4.9762,0.2882,1.7366,-2.6723,-124.238,-4.318,0.9228,50.0021,5.5045,5.4673,10.8,6,24,956,163,NA,NA,NA,NA,NA,NA,FALSE,-29,8.3,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",5,"2023-08-22T00:31:24.394Z","2023-08-22T00:31:31.044Z",TRUE,"pitch","90a6b317-fbf6-42f2-b94d-f1a2f4fa8ada",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,0,NA,NA,3.16,1.49,NA,116.58,130.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jose Fermin strikes out on a foul tip.",0,1,8,41,"top",5,"2023-08-22T00:29:56.933Z","2023-08-22T00:31:31.044Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665877,"José Fermín","/api/v1/people/665877","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,85.7,12,2,0.4028,7.6006,26.8568,-14.7723,1.5193,9.2694,0.011,3.9978,-2.901,-135.4754,-1.684,0.8935,50.0019,5.649,2.8524,8.4,3.6,24,1966,172,NA,NA,NA,NA,NA,NA,TRUE,-14.6,16.7,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",4,"2023-08-22T00:31:02.493Z","2023-08-22T00:31:05.756Z",TRUE,"pitch","88635c68-9c4f-47d2-b55a-37dd033eb408",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.0305,1.4119,NA,145.61,216.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jose Fermin strikes out on a foul tip.",0,1,8,41,"top",5,"2023-08-22T00:29:56.933Z","2023-08-22T00:31:31.044Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665877,"José Fermín","/api/v1/people/665877","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.4,13,2,0.4391,7.5628,22.6787,-28.0372,-0.8752,2.6204,-0.7506,0.833,-3.8878,-124.2778,-5.6467,0.9417,50.0027,5.4358,-1.3822,3.6,7.2,24,1829,217,NA,NA,NA,NA,NA,NA,FALSE,-33.5,3.8,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",2,"2023-08-22T00:30:31.616Z","2023-08-22T00:30:34.616Z",TRUE,"pitch","2ce26df1-c855-4443-90cf-06159fa90657",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.16,1.49,NA,92.34,146.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jose Fermin strikes out on a foul tip.",0,1,8,41,"top",5,"2023-08-22T00:29:56.933Z","2023-08-22T00:31:31.044Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665877,"José Fermín","/api/v1/people/665877","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,84.4,12,2,0.4078,7.5251,28.6252,-16.3142,0.1681,8.6821,0.647,3.415,-1.3625,-134.2189,-2.7517,1.139,50.0067,5.6132,0.3072,0,3.6,24,1973,164,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",1,"2023-08-22T00:30:15.201Z","2023-08-22T00:30:18.984Z",TRUE,"pitch","75d6c4df-b7fe-4657-9563-a3ab2bc72c3d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.0305,1.36,NA,135.97,161.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jose Fermin strikes out on a foul tip.",0,1,8,41,"top",5,"2023-08-22T00:29:56.933Z","2023-08-22T00:31:31.044Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665877,"José Fermín","/api/v1/people/665877","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79,1,2,0.4381,7.5113,23.9604,-26.5536,-2.8348,3.5491,-0.4976,2.8442,-3.1132,-124.7779,-1.4932,1.1323,50.0039,5.6281,-4.4922,10.8,7.2,24,1896,215,NA,NA,NA,NA,NA,NA,FALSE,-30.7,6.4,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",0,"2023-08-22T00:30:00.788Z","2023-08-22T00:30:04.284Z",TRUE,"pitch","c2ab486a-d9a9-4c95-920a-6d1737125424",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9009,1.334,NA,110.44,161.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jose Fermin strikes out on a foul tip.",0,1,8,41,"top",5,"2023-08-22T00:29:56.933Z","2023-08-22T00:31:31.044Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665877,"José Fermín","/api/v1/people/665877","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.7,2,2,0.4071,7.6795,28.1654,-16.634,0.2902,8.4671,0.1722,2.8655,-2.0191,-134.3789,-4.0577,0.8944,50.0027,5.5712,0.5331,0,3.6,24,1934,176,NA,NA,NA,NA,NA,NA,FALSE,-17.3,14.8,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",3,"2023-08-22T00:31:00.054Z","2023-08-22T00:31:02.493Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,665877,"/api/v1/people/665877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"41","atBat","Strikeout","strikeout","Jose Fermin strikes out on a foul tip.",0,1,8,41,"top",5,"2023-08-22T00:29:56.933Z","2023-08-22T00:31:31.044Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665877,"José Fermín","/api/v1/people/665877","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",2,"2023-08-22T00:29:12.318Z","2023-08-22T00:29:37.117Z",TRUE,"pitch","80e37710-de09-4a5c-8436-ce94a234f79e",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,0,NA,NA,3.26,1.55,NA,148.73,152.72,"fly_ball","medium","7",23.76,63.9,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Andrew Knizner homers (10) on a fly ball to left field.",1,1,8,40,"top",5,"2023-08-22T00:28:42.707Z","2023-08-22T00:29:37.117Z",TRUE,TRUE,FALSE,FALSE,38,1,1,0,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,79.4,11,2,0.4371,7.4477,22.3886,-27.9373,-1.1857,2.658,-0.8324,3.1875,-3.8879,-124.7667,-0.4922,0.893,50.0043,5.6669,-1.8904,4.8,7.2,24,1880,212,104.1,35,416,NA,NA,NA,FALSE,-31.9,4.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",1,"2023-08-22T00:28:56.289Z","2023-08-22T00:29:00.596Z",TRUE,"pitch","ede3c5ff-b262-43fc-bcda-c3bd0bbdf067",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.26,1.55,NA,95.4,147.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Andrew Knizner homers (10) on a fly ball to left field.",1,1,8,40,"top",5,"2023-08-22T00:28:42.707Z","2023-08-22T00:29:37.117Z",TRUE,TRUE,FALSE,FALSE,38,1,1,0,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83.6,12,2,0.4131,7.5657,25.8886,-15.5706,4.2585,9.3091,0.5666,3.3831,-2.0669,-132.1537,-2.9494,0.8019,50.0056,5.6453,7.5987,24,3.6,24,1783,173,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.6,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",0,"2023-08-22T00:28:42.707Z","2023-08-22T00:28:45.707Z",TRUE,"pitch","ef06770b-acd5-4973-a197-ea453d784bef",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0528,1.394,NA,81.12,120.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Home Run","home_run","Andrew Knizner homers (10) on a fly ball to left field.",1,1,8,40,"top",5,"2023-08-22T00:28:42.707Z","2023-08-22T00:29:37.117Z",TRUE,TRUE,FALSE,FALSE,38,1,1,0,668800,"Andrew Knizner","/api/v1/people/668800","R","Right",663559,"Bailey Falter","/api/v1/people/663559","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.8,12,2,0.4117,7.503,25.837,-16.1283,4.5028,8.9321,0.9412,4.3774,-1.7149,-132.5754,-0.5558,1.0078,50.0058,5.7569,8.0924,25.2,3.6,24,1875,171,NA,NA,NA,NA,NA,NA,FALSE,-16.4,16.3,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",5,"2023-08-22T00:26:26.783Z","2023-08-22T00:26:31.338Z",TRUE,"pitch","c22a794a-da3b-432d-adf5-4c72dec705cc",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.69,1.73,NA,78.62,186.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Liover Peguero strikes out swinging.",0,0,8,39,"bottom",4,"2023-08-22T00:25:43.934Z","2023-08-22T00:26:31.338Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.7,73,14,0.5,0.4741,5.9777,23.2752,-30.5078,5.2519,1.2398,1.0068,1.938,7.5449,-115.876,-0.1703,-2.9842,50.0053,4.947,7.0857,15.6,9.6,24,2572,86,NA,NA,NA,NA,NA,NA,TRUE,-40.9,2.5,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",4,"2023-08-22T00:26:12.644Z","2023-08-22T00:26:16.760Z",TRUE,"pitch","1660e2e0-f2a6-4254-9045-81a27403011a",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.69,1.73,NA,107.95,188.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Liover Peguero strikes out swinging.",0,0,8,39,"bottom",4,"2023-08-22T00:25:43.934Z","2023-08-22T00:26:31.338Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.2,73.1,8,0.91,0.4747,5.8897,21.0301,-27.8895,2.7439,3.1796,0.2375,1.8782,6.7361,-115.283,-1.0407,-3.0765,50.004,5.0226,3.701,9.6,8.4,24,2428,80,NA,NA,NA,NA,NA,NA,FALSE,-37.7,5.8,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",3,"2023-08-22T00:25:58.950Z","2023-08-22T00:26:02.541Z",TRUE,"pitch","3d54077b-860a-4c6c-a94c-2f0738f0a72d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5089,1.6001,NA,112.46,194.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Liover Peguero strikes out swinging.",0,0,8,39,"bottom",4,"2023-08-22T00:25:43.934Z","2023-08-22T00:26:31.338Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.3,8,2,0.4552,5.8449,22.5506,-30.6111,1.5371,1.0661,0.1192,1.6507,6.8677,-120.1814,-1.9585,-2.9712,50.0035,5.1862,2.2558,6,8.4,24,2395,132,NA,NA,NA,NA,NA,NA,FALSE,-38.3,1.7,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",2,"2023-08-22T00:25:46.228Z","2023-08-22T00:25:50.172Z",TRUE,"pitch","d461124d-6214-4d8f-a6d1-9c7547e94f67",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5348,1.5741,NA,77.01,186.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Liover Peguero strikes out swinging.",0,0,8,39,"bottom",4,"2023-08-22T00:25:43.934Z","2023-08-22T00:26:31.338Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,83,14,0.92,0.4178,6.6344,25.4185,-25.418,-10.7875,3.8751,1.0491,1.9262,13.1752,-130.6957,-3.439,-2.6365,50.0039,5.1504,-18.8173,32.4,7.2,24,2136,234,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6.5,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",0,"2023-08-22T00:23:31.334Z","2023-08-22T00:24:39.541Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Liover Peguero strikes out swinging.",0,0,8,39,"bottom",4,"2023-08-22T00:25:43.934Z","2023-08-22T00:26:31.338Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716912,"2023-08-21",1,"2023-08-22T00:24:39.541Z","2023-08-22T00:25:46.228Z",FALSE,"action",NA,NA,"Pitching Change: Casey Lawrence replaces Drew Rom.","Pitching Substitution",0,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,596271,"/api/v1/people/596271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"39","atBat","Strikeout","strikeout","Liover Peguero strikes out swinging.",0,0,8,39,"bottom",4,"2023-08-22T00:25:43.934Z","2023-08-22T00:26:31.338Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678894,"Liover Peguero","/api/v1/people/678894","R","Right",596271,"Casey Lawrence","/api/v1/people/596271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
