"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717672,"2023-06-21",1,"2023-06-21T19:21:44.009Z","2023-06-21T19:21:47.327Z",TRUE,"pitch","15364a27-9e9e-405c-bca0-fed51d54c4e8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3754,1.5828,NA,203.71,173.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Geraldo Perdomo strikes out swinging.",0,0,0,32,"top",5,"2023-06-21T19:21:41.743Z","2023-06-21T19:24:32.820Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,78.4,13,0.9,0.444,6.0832,19.2016,-23.3747,-1.9745,5.6829,-2.2747,2.4269,2.1047,-122.359,-1.105,-2.8808,50.0059,4.8475,-3.0599,7.2,6,24,2168,226,NA,NA,NA,NA,NA,NA,FALSE,-27.7,10.3,3.2,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",0,"2023-06-21T19:21:19.613Z","2023-06-21T19:21:22.613Z",FALSE,"pickoff","b8b3490d-59b7-4dde-83b0-c05a870d9c28",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Geraldo Perdomo strikes out swinging.",0,0,0,32,"top",5,"2023-06-21T19:21:41.743Z","2023-06-21T19:24:32.820Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",5,"2023-06-21T19:23:04.949Z","2023-06-21T19:23:28.110Z",FALSE,"action",NA,NA,"Jake McCarthy steals (15) 2nd base.","Stolen Base 2B",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,1,664983,"/api/v1/people/664983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1fe1ae72-285d-4518-a381-92d45ab243ba","stolen_base_2b",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Geraldo Perdomo strikes out swinging.",0,0,0,32,"top",5,"2023-06-21T19:21:41.743Z","2023-06-21T19:24:32.820Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",7,"2023-06-21T19:23:37.890Z","2023-06-21T19:23:58.344Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,672695,"/api/v1/people/672695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Geraldo Perdomo strikes out swinging.",0,0,0,32,"top",5,"2023-06-21T19:21:41.743Z","2023-06-21T19:24:32.820Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,672695,"Geraldo Perdomo","/api/v1/people/672695","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",6,"2023-06-21T19:20:47.128Z","2023-06-21T19:20:53.830Z",TRUE,"pitch","71bef2eb-da84-420e-8db7-3c6fa03a2233",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.1983,1.68,NA,72.6,177.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jake McCarthy walks.",0,0,0,31,"top",5,"2023-06-21T19:18:36.698Z","2023-06-21T19:20:53.830Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.4,82,14,0.91,0.422,6.5782,25.8829,-31.0021,-11.4878,0.6861,1.1647,2.2626,12.714,-129.5503,-0.502,-2.3032,50.0018,4.8189,-19.6168,28.8,8.4,24,2173,247,NA,NA,NA,NA,NA,NA,FALSE,-33,1.3,18.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA,NA,NA,NA
717672,"2023-06-21",5,"2023-06-21T19:20:25.927Z","2023-06-21T19:20:30.496Z",TRUE,"pitch","d443c20d-1061-44c6-bd86-b4a38b01f635",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.42,1.68,NA,114.89,196.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jake McCarthy walks.",0,0,0,31,"top",5,"2023-06-21T19:18:36.698Z","2023-06-21T19:20:53.830Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.4,79.2,14,0.9,0.4358,6.5824,25.485,-20.8228,-3.5176,7.0983,0.0553,1.5513,7.5054,-125.6803,-3.7168,-2.5129,50.0048,4.7406,-5.6278,10.8,6,24,2202,235,NA,NA,NA,NA,NA,NA,FALSE,-24.5,12.2,4.7,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",3,"2023-06-21T19:19:42.568Z","2023-06-21T19:19:45.833Z",TRUE,"pitch","1015fb0e-7c48-42fd-9c95-21ad497593c6",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.42,1.68,NA,144.64,185.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jake McCarthy walks.",0,0,0,31,"top",5,"2023-06-21T19:18:36.698Z","2023-06-21T19:20:53.830Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.6,81.1,7,0.89,0.4254,6.1114,26.9992,-28.826,-10.3373,1.9974,-0.7251,1.9741,8.0569,-128.7946,-1.5997,-2.5524,50.0059,4.8348,-17.3528,28.8,8.4,24,2038,232,NA,NA,NA,NA,NA,NA,FALSE,-31.4,3.5,16.9,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",4,"2023-06-21T19:20:06.386Z","2023-06-21T19:20:13.108Z",FALSE,"no_pitch","dab7789e-90ec-4a56-9706-e1699d0b18b3",4,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jake McCarthy walks.",0,0,0,31,"top",5,"2023-06-21T19:18:36.698Z","2023-06-21T19:20:53.830Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",527054,"Julio Teheran",NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",2,"2023-06-21T19:19:18.940Z","2023-06-21T19:19:23.955Z",TRUE,"pitch","d902e482-9d18-4f14-93a0-c560e817cac0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.42,1.68,NA,92.89,189.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jake McCarthy walks.",0,0,0,31,"top",5,"2023-06-21T19:18:36.698Z","2023-06-21T19:20:53.830Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82.5,9,0.9,0.4191,6.4423,26.6572,-27.3402,-10.2486,2.7905,0.6325,1.8147,11.2668,-130.5313,-2.4062,-2.4017,50.0022,4.8004,-17.7422,28.8,7.2,24,2143,235,NA,NA,NA,NA,NA,NA,FALSE,-29.2,4.7,16.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",1,"2023-06-21T19:19:01.116Z","2023-06-21T19:19:07.124Z",TRUE,"pitch","1ef44c2c-ec9f-4cc9-a56d-91de2722b1f6",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3214,1.5945,NA,95.16,211.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jake McCarthy walks.",0,0,0,31,"top",5,"2023-06-21T19:18:36.698Z","2023-06-21T19:20:53.830Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.8,79,14,0.9,0.4387,6.6591,23.9934,-21.9147,-3.566,6.4868,0.573,1.0253,8.7692,-124.6469,-4.5458,-2.5202,50.0002,4.6719,-5.6376,9.6,6,24,2162,234,NA,NA,NA,NA,NA,NA,FALSE,-26.2,10.9,4.6,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",0,"2023-06-21T19:18:44.935Z","2023-06-21T19:18:48.975Z",TRUE,"pitch","52cbed01-7652-48a1-83b2-503d70071250",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2927,1.5992,NA,105.6,213.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Jake McCarthy walks.",0,0,0,31,"top",5,"2023-06-21T19:18:36.698Z","2023-06-21T19:20:53.830Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,75.7,14,0.93,0.4598,6.2481,20.8514,-29.6924,-11.2552,1.7199,0.299,0.9346,9.9078,-118.733,-2.8563,-2.448,50.002,4.8311,-16.2121,26.4,9.6,24,1453,237,NA,NA,NA,NA,NA,NA,FALSE,-38.2,2.8,18.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",5,"2023-06-21T19:18:07.091Z","2023-06-21T19:18:14.781Z",TRUE,"pitch","cf188a15-31b5-4594-b61d-0c20e65d44bc",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.33,1.52,NA,154.33,183.07,"ground_ball","medium","6",109.94,152.8,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Willy Adames to first baseman Owen Miller.",0,0,0,30,"top",5,"2023-06-21T19:16:11.970Z","2023-06-21T19:18:14.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.8,81.3,13,0.86,0.4243,6.668,27.2322,-34.3182,-10.3429,-1.2656,-0.9793,2.0634,7.5909,-129.169,-0.3496,-2.6142,50.0064,4.842,-17.4583,25.2,9.6,24,2181,233,62,-25,6,NA,NA,NA,TRUE,-36.8,-2.2,17,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",4,"2023-06-21T19:17:44.838Z","2023-06-21T19:17:49.032Z",TRUE,"pitch","865e9323-d7a6-47d6-8eb0-0cc4e8689c79",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.33,1.52,NA,109.39,172.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Willy Adames to first baseman Owen Miller.",0,0,0,30,"top",5,"2023-06-21T19:16:11.970Z","2023-06-21T19:18:14.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,80.2,5,0.57,0.4304,6.6579,24.9065,-21.4255,-4.4085,6.5494,0.1995,2.4388,8.3134,-127.0388,-1.5966,-2.5359,50.0057,4.7708,-7.24,14.4,6,24,2332,227,NA,NA,NA,NA,NA,NA,FALSE,-24,11.8,6.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",3,"2023-06-21T19:17:23.513Z","2023-06-21T19:17:28.203Z",TRUE,"pitch","dcabe7e1-981c-4bba-945d-5809097efbfc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.33,1.5303,NA,104.68,197.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Willy Adames to first baseman Owen Miller.",0,0,0,30,"top",5,"2023-06-21T19:16:11.970Z","2023-06-21T19:18:14.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.4,81.5,9,0.91,0.4233,6.3914,28.4934,-32.7532,-11.9112,-0.3425,0.3233,1.5159,11.1977,-129.6648,-2.1003,-2.515,50.0018,4.8487,-20.1707,28.8,9.6,24,2098,232,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-0.8,19,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",2,"2023-06-21T19:17:05.769Z","2023-06-21T19:17:09.490Z",TRUE,"pitch","d49971d9-3d9b-4c57-b01a-844d39741a77",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3923,1.5841,NA,74.25,191.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Willy Adames to first baseman Owen Miller.",0,0,0,30,"top",5,"2023-06-21T19:16:11.970Z","2023-06-21T19:18:14.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,82.2,14,0.91,0.4213,6.9082,26.2604,-31.7467,-9.8475,0.2542,1.1216,1.749,12.2166,-129.8165,-1.7386,-2.3582,50.0059,4.8358,-16.8709,24,8.4,24,2113,235,NA,NA,NA,NA,NA,NA,FALSE,-34,0.2,15.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",1,"2023-06-21T19:16:34.461Z","2023-06-21T19:16:37.639Z",TRUE,"pitch","763ae14f-578b-47f6-bde5-947adb4adfcb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.33,1.52,NA,149.52,168.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Willy Adames to first baseman Owen Miller.",0,0,0,30,"top",5,"2023-06-21T19:16:11.970Z","2023-06-21T19:18:14.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.6,70,11,0.91,0.4962,5.768,18.296,-30.4924,5.6854,1.3629,-0.8531,2.6186,2.2352,-110.0983,1.5749,-2.6181,50.0037,5.1047,7.0277,13.2,9.6,24,2577,75,NA,NA,NA,NA,NA,NA,FALSE,-44.4,3.1,-10.9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717672,"2023-06-21",0,"2023-06-21T19:16:19.098Z","2023-06-21T19:16:22.981Z",TRUE,"pitch","231d7ec3-c16f-46ca-9016-850ac5ee6246",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.33,1.5317,NA,113.47,186.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Groundout","field_out","Gabriel Moreno grounds out, shortstop Willy Adames to first baseman Owen Miller.",0,0,0,30,"top",5,"2023-06-21T19:16:11.970Z","2023-06-21T19:18:14.781Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",527054,"Julio Teheran","/api/v1/people/527054","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.8,79.3,8,0.9,0.4399,6.1061,19.4844,-22.6786,-1.5128,6.0195,0.0926,1.9208,7.0669,-123.4702,-2.4685,-2.5832,50.0061,4.7985,-2.389,3.6,6,24,2251,229,NA,NA,NA,NA,NA,NA,FALSE,-26.6,10.7,1.4,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
