"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718384,"2023-04-29",3,"2023-04-30T01:13:32.575Z","2023-04-30T01:13:52.589Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",11,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,624424,"/api/v1/people/624424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"82","atBat","Strikeout","strikeout","Michael Conforto called out on strikes.",0,11,12,82,"top",8,"2023-04-30T01:12:20.707Z","2023-04-30T01:14:38.368Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,624424,"Michael Conforto","/api/v1/people/624424","L","Left",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",4,"2023-04-30T01:12:11.114Z","2023-04-30T01:12:14.114Z",TRUE,"pitch","32944cb1-f1a8-4300-9913-deea50b0cd54",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.32,1.62,NA,91.17,154.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,11,12,81,"top",8,"2023-04-30T01:11:24.533Z","2023-04-30T01:12:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,88.9,3,2,0.3967,5.7231,24.5837,-15.038,-2.7347,8.6265,0.6778,3.1057,7.7739,-138.5491,-4.9916,-1.7825,50,5.9014,-5.4323,14.4,3.6,24,2527,194,NA,NA,NA,NA,NA,NA,TRUE,-14.8,15.6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",3,"2023-04-30T01:11:57.557Z","2023-04-30T01:12:00.557Z",TRUE,"pitch","44532a5c-f3ce-4e4c-b765-ce7a629697b3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.32,1.62,NA,135.51,147.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,11,12,81,"top",8,"2023-04-30T01:11:24.533Z","2023-04-30T01:12:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.8,1,2,0.4023,5.5184,24.9134,-19.2444,-5.7843,6.6493,-0.4856,3.3705,5.3235,-137.263,-3.7906,-1.6814,50,6.048,-11.2476,27.6,4.8,24,2538,222,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.1,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",2,"2023-04-30T01:11:39.996Z","2023-04-30T01:11:43.779Z",TRUE,"pitch","8fd8fd98-452d-474d-9c75-9b4995e392d6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.32,1.62,NA,104.26,168.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,11,12,81,"top",8,"2023-04-30T01:11:24.533Z","2023-04-30T01:12:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,84.7,6,2,0.42,5.3489,22.314,-23.5607,1.7942,4.7963,0.3342,2.5917,5.173,-131.7539,-4.4678,-1.8704,50,6.004,3.2221,9.6,6,24,2525,148,NA,NA,NA,NA,NA,NA,FALSE,-25.7,8.3,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",1,"2023-04-30T01:11:26.766Z","2023-04-30T01:11:29.766Z",TRUE,"pitch","5c0b42f1-af1a-470e-9d58-34f34ccf62cd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.32,1.62,NA,129.19,122.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,11,12,81,"top",8,"2023-04-30T01:11:24.533Z","2023-04-30T01:12:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.4,84,11,2,0.4215,5.3603,22.9687,-24.9503,1.8663,4.056,-0.3199,4.31,3.4916,-131.3996,0.2642,-1.8983,50,6.034,3.3239,8.4,6,24,2475,147,NA,NA,NA,NA,NA,NA,FALSE,-26.5,7.8,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",0,"2023-04-30T01:10:15.812Z","2023-04-30T01:11:26.766Z",FALSE,"action",NA,NA,"Pitching Change: Nick Martinez replaces Tom Cosgrove.","Pitching Substitution",11,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,607259,"/api/v1/people/607259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"81","atBat","Strikeout","strikeout","J.D. Davis strikes out swinging.",0,11,12,81,"top",8,"2023-04-30T01:11:24.533Z","2023-04-30T01:12:14.114Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,605204,"J.D. Davis","/api/v1/people/605204","R","Right",607259,"Nick Martinez","/api/v1/people/607259","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",5,"2023-04-30T01:08:41.668Z","2023-04-30T01:08:47.567Z",TRUE,"pitch","3dfb539a-4edb-4303-907e-4c0db3491608",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.29,1.62,NA,126.74,174.68,"line_drive","medium","7",72.43,106.16,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Jake Cronenworth lines out to left fielder Mitch Haniger.",0,11,12,80,"bottom",7,"2023-04-30T01:08:00.758Z","2023-04-30T01:08:47.567Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,85.9,5,0.9,0.4149,5.2685,22.1756,-29.7416,6.4899,1.3171,-0.2555,2.374,-7.4662,-133.4391,-2.9307,1.7069,50,5.5731,11.9856,19.2,7.2,24,2261,95,97.1,16,297,NA,NA,NA,TRUE,-31.3,1.9,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",4,"2023-04-30T01:08:23.031Z","2023-04-30T01:08:26.031Z",TRUE,"pitch","397b3a0b-2a17-4309-bd49-874dc108d644",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.29,1.62,NA,158.92,149.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Jake Cronenworth lines out to left fielder Mitch Haniger.",0,11,12,80,"bottom",7,"2023-04-30T01:08:00.758Z","2023-04-30T01:08:47.567Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,85.7,11,0.9,0.416,5.053,23.5161,-28.0624,6.5928,2.2235,-1.0997,3.3142,-9.5611,-133.8176,-0.9853,1.6319,50,5.661,12.1914,20.4,6,24,2220,105,NA,NA,NA,NA,NA,NA,FALSE,-29.4,4,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",3,"2023-04-30T01:08:00.758Z","2023-04-30T01:08:04.284Z",TRUE,"pitch","e5d016cf-0f9f-4c58-a579-d38473237d58",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.29,1.62,NA,85.74,219.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Jake Cronenworth lines out to left fielder Mitch Haniger.",0,11,12,80,"bottom",7,"2023-04-30T01:08:00.758Z","2023-04-30T01:08:47.567Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,78,13,0.9,0.4605,5.1485,20.4544,-33.904,-0.9868,-1.1519,-0.6211,0.0509,-5.7243,-120.9289,-5.9629,1.8899,50,5.4664,-1.482,3.6,9.6,24,2655,326,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-3.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",0,"2023-04-30T01:04:52.299Z","2023-04-30T01:05:21.927Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",11,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Jake Cronenworth lines out to left fielder Mitch Haniger.",0,11,12,80,"bottom",7,"2023-04-30T01:08:00.758Z","2023-04-30T01:08:47.567Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",1,"2023-04-30T01:05:21.927Z","2023-04-30T01:06:06.369Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",11,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Jake Cronenworth lines out to left fielder Mitch Haniger.",0,11,12,80,"bottom",7,"2023-04-30T01:08:00.758Z","2023-04-30T01:08:47.567Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",2,"2023-04-30T01:06:06.369Z","2023-04-30T01:08:00.758Z",FALSE,"action",NA,NA,"Pitching Change: Scott Alexander replaces Tyler Rogers.","Pitching Substitution",11,12,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,518397,"/api/v1/people/518397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"80","atBat","Lineout","field_out","Jake Cronenworth lines out to left fielder Mitch Haniger.",0,11,12,80,"bottom",7,"2023-04-30T01:08:00.758Z","2023-04-30T01:08:47.567Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",518397,"Scott Alexander","/api/v1/people/518397","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",0,"2023-04-30T01:04:15.029Z","2023-04-30T01:04:29.935Z",TRUE,"pitch","692267f7-5f14-4792-9575-7e8d59fcf70e",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.53,1.64,NA,113.72,177.31,"line_drive","medium",NA,96.25,62.05,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Double","double","Nelson Cruz hits a ground-rule double (4) on a line drive to left-center field.",0,11,12,79,"bottom",7,"2023-04-30T01:04:09.609Z","2023-04-30T01:04:29.935Z",TRUE,FALSE,FALSE,FALSE,34,0,0,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",84.6,77.7,5,2,0.4524,5.6391,21.4992,-42.2852,-2.3036,-6.6166,0.0859,2.2766,9.8768,-122.1544,10.2092,-3.6915,50,1.6535,-3.5203,2.4,10.8,24,2031,349,94.3,22,384,NA,NA,NA,FALSE,-50.3,-10.8,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,443558,"Nelson Cruz","/api/v1/people/443558",NA,NA,NA,NA,NA,NA
718384,"2023-04-29",1,"2023-04-30T01:03:43.931Z","2023-04-30T01:03:52.109Z",TRUE,"pitch","4258066e-d5aa-418d-97a9-398d112177f1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.53,1.64,NA,116.74,161.91,"ground_ball","medium","5",104.36,166.49,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Xander Bogaerts grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr.",0,11,12,78,"bottom",7,"2023-04-30T01:03:14.650Z","2023-04-30T01:03:52.109Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",73.7,67.5,5,2,0.5239,5.2495,17.2841,-25.7545,5.203,5.567,0.0067,2.8469,6.6702,-106.4114,8.5877,-3.831,50,1.6692,5.9998,16.8,8.4,24,2476,133,95.8,2,83,NA,NA,NA,TRUE,-40,13.1,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",0,"2023-04-30T01:03:29.769Z","2023-04-30T01:03:33.057Z",TRUE,"pitch","a1007478-2320-44fd-a9ee-ecf38b86c314",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.53,1.64,NA,145.51,188.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Xander Bogaerts grounds out, third baseman J. D. Davis to first baseman LaMonte Wade Jr.",0,11,12,78,"bottom",7,"2023-04-30T01:03:14.650Z","2023-04-30T01:03:52.109Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",83.9,76.6,7,2,0.4576,5.5581,22.6124,-41.9597,-2.6872,-6.5457,-0.7479,1.8646,8.1129,-121.2113,9.3754,-3.7828,50,1.597,-4.0173,3.6,10.8,24,1961,344,NA,NA,NA,NA,NA,NA,FALSE,-51.4,-10.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",4,"2023-04-30T01:03:02.885Z","2023-04-30T01:03:08.000Z",TRUE,"pitch","2bdd561a-879d-44f0-bee3-dea9ba4f3d00",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.07,1.5,NA,123.46,181.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Juan Soto strikes out swinging.",0,11,12,77,"bottom",7,"2023-04-30T01:01:44.303Z","2023-04-30T01:03:08.000Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",75.2,69,5,2,0.5134,5.1706,17.5468,-26.371,4.8946,4.815,-0.1695,2.1333,6.7133,-108.6445,7.3902,-3.924,50,1.5452,5.8991,15.6,8.4,24,2533,130,NA,NA,NA,NA,NA,NA,TRUE,-39.8,11.2,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718384,"2023-04-29",3,"2023-04-30T01:02:43.775Z","2023-04-30T01:02:46.775Z",TRUE,"pitch","a79d7737-58e8-4caf-a654-0d7ac32cc1fa",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.07,1.5,NA,105.3,176.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Juan Soto strikes out swinging.",0,11,12,77,"bottom",7,"2023-04-30T01:01:44.303Z","2023-04-30T01:03:08.000Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,665742,"Juan Soto","/api/v1/people/665742","L","Left",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",75.3,69.2,6,2,0.5151,4.8963,17.2314,-26.0913,4.2859,5.0282,0.3069,2.3205,7.3483,-108.7426,7.6874,-3.6575,50,1.5603,5.1848,14.4,8.4,24,2495,134,NA,NA,NA,NA,NA,NA,FALSE,-39.5,11.8,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
