"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717347,"2023-07-19",1,"2023-07-20T00:05:55.812Z","2023-07-20T00:05:59.751Z",TRUE,"pitch","e21fa2ca-2496-4e69-8079-fbd548764841",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.7009,1.8003,NA,88.67,192.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,3,3,42,"bottom",5,"2023-07-20T00:05:32.141Z","2023-07-20T00:07:19.731Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,81.1,9,0.91,0.4293,6.5424,23.2737,-24.8403,1.903,4.4353,0.7431,1.6969,5.6979,-127.0356,-5.1162,-1.7659,50.0005,5.6836,3.1447,9.6,6,24,2190,187,NA,NA,NA,NA,NA,NA,FALSE,-28.3,7.2,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-20T00:05:40.188Z","2023-07-20T00:05:44.063Z",TRUE,"pitch","91589104-7c1a-4653-9e4b-7f9b17266e6d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7195,1.8003,NA,118.67,206.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,3,3,42,"bottom",5,"2023-07-20T00:05:32.141Z","2023-07-20T00:07:19.731Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.2,85.2,13,2,0.4074,6.5136,26.9547,-20.8888,-6.4003,6.1553,-0.0437,1.1805,6.5189,-134.07,-7.6155,-1.6665,50.0044,5.5305,-11.7399,25.2,6,24,2109,212,NA,NA,NA,NA,NA,NA,FALSE,-22.2,9.8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",2,"2023-07-20T00:06:07.056Z","2023-07-20T00:06:24.079Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,592206,"/api/v1/people/592206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Nick Castellanos strikes out swinging.",0,3,3,42,"bottom",5,"2023-07-20T00:05:32.141Z","2023-07-20T00:07:19.731Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",1,"2023-07-20T00:05:02.187Z","2023-07-20T00:05:13.218Z",TRUE,"pitch","9e6672ab-3e89-4227-a9ad-37438f24df90",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.22,1.61,NA,134.5,160.11,"fly_ball","medium","7",64.18,73.23,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Trea Turner flies out to left fielder Blake Perkins.",0,3,3,41,"bottom",5,"2023-07-20T00:04:59.850Z","2023-07-20T00:05:13.218Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,607208,"Trea Turner","/api/v1/people/607208","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91,83.1,1,2,0.4141,6.561,28.9347,-24.5784,-9.9816,4.2885,-0.459,2.9138,6.8081,-132.4016,-2.5541,-1.7702,50.0018,5.6943,-17.6758,32.4,7.2,24,2055,212,92.7,26,347,NA,NA,NA,TRUE,-25.7,7.4,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,656941,"Kyle Schwarber","/api/v1/people/656941",NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-20T00:03:50.308Z","2023-07-20T00:05:02.187Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Trea Turner flies out to left fielder Blake Perkins.",0,3,3,41,"bottom",5,"2023-07-20T00:04:59.850Z","2023-07-20T00:05:13.218Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,607208,"Trea Turner","/api/v1/people/607208","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",3,"2023-07-20T00:03:03.503Z","2023-07-20T00:03:17.398Z",TRUE,"pitch","5f0f17bd-9069-4c9f-b97b-6f51e0077864",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,1,NA,NA,3.16,1.54,NA,132.94,143.29,"line_drive","medium","8",126,95.71,NA,NA,TRUE,NA,NA,NA,NA,NA,"40","atBat","Single","single","Kyle Schwarber singles on a line drive to center fielder Joey Wiemer. Alec Bohm scores. Brandon Marsh scores.",2,3,3,40,"bottom",5,"2023-07-20T00:01:45.856Z","2023-07-20T00:03:17.398Z",TRUE,TRUE,FALSE,FALSE,70,0,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.1,85,11,0.89,0.4067,6.322,26.3961,-17.974,-3.9456,7.7101,-0.4182,3.5367,5.023,-134.1936,-2.3215,-1.7932,50.0013,5.6796,-7.2656,19.2,4.8,24,2052,214,99.8,6,145,NA,NA,NA,FALSE,-18.2,13.7,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,656941,"Kyle Schwarber","/api/v1/people/656941",NA,NA,NA,NA,NA,NA
717347,"2023-07-19",2,"2023-07-20T00:02:33.848Z","2023-07-20T00:02:38.482Z",TRUE,"pitch","100236d0-c471-4d23-a45a-096108298bf1",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.16,1.54,NA,118.99,200.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Kyle Schwarber singles on a line drive to center fielder Joey Wiemer. Alec Bohm scores. Brandon Marsh scores.",2,3,3,40,"bottom",5,"2023-07-20T00:01:45.856Z","2023-07-20T00:03:17.398Z",TRUE,TRUE,FALSE,FALSE,70,0,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.3,81.2,13,0.91,0.429,6.2676,23.0785,-26.4795,-0.4359,3.441,-0.0523,1.402,4.6539,-127.0865,-5.346,-1.8413,50.0047,5.6044,-0.7223,0,7.2,24,2234,184,NA,NA,NA,NA,NA,NA,FALSE,-30.1,5.4,-0.1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-20T00:01:51.318Z","2023-07-20T00:01:55.295Z",TRUE,"pitch","6aca9b81-0de5-45b2-baa1-bec01369f48c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1682,1.5682,NA,113.49,178.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Kyle Schwarber singles on a line drive to center fielder Joey Wiemer. Alec Bohm scores. Brandon Marsh scores.",2,3,3,40,"bottom",5,"2023-07-20T00:01:45.856Z","2023-07-20T00:03:17.398Z",TRUE,TRUE,FALSE,FALSE,70,0,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.9,5,2,0.4066,6.646,28.0694,-16.5093,-5.2312,8.5176,0.0922,2.2276,6.7012,-134.4891,-5.8365,-1.7475,50.0044,5.5894,-9.6229,25.2,4.8,24,2120,215,NA,NA,NA,NA,NA,NA,FALSE,-17.5,14.4,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",1,"2023-07-20T00:02:09.211Z","2023-07-20T00:02:13.113Z",FALSE,"pickoff","d6f9f85d-fe67-43cc-ae20-579199349567",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Kyle Schwarber singles on a line drive to center fielder Joey Wiemer. Alec Bohm scores. Brandon Marsh scores.",2,3,3,40,"bottom",5,"2023-07-20T00:01:45.856Z","2023-07-20T00:03:17.398Z",TRUE,TRUE,FALSE,FALSE,70,0,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",2,"2023-07-20T00:01:09.080Z","2023-07-20T00:01:20.275Z",TRUE,"pitch","2684d911-0877-4898-9b03-94a146e9a4d9",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.24,1.54,NA,112.27,170.9,"fly_ball","medium","8",134.97,54.96,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Edmundo Sosa flies out to center fielder Joey Wiemer. Alec Bohm to 3rd.",0,3,1,39,"bottom",5,"2023-07-20T00:00:45.200Z","2023-07-20T00:01:20.275Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.3,5,0.91,0.405,6.5785,27.6299,-15.6106,-5.0838,8.9276,0.1241,2.5142,6.733,-134.9343,-5.3152,-1.7357,50.0058,5.5988,-9.4358,26.4,3.6,24,2067,220,91.8,31,359,NA,NA,NA,TRUE,-16.3,15.2,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,664761,"Alec Bohm","/api/v1/people/664761"
717347,"2023-07-19",1,"2023-07-20T00:00:47.279Z","2023-07-20T00:00:50.971Z",TRUE,"pitch","a3213f97-4b62-4a8f-9acc-307004995ebb",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.2408,1.5402,NA,113.74,188.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Edmundo Sosa flies out to center fielder Joey Wiemer. Alec Bohm to 3rd.",0,3,1,39,"bottom",5,"2023-07-20T00:00:45.200Z","2023-07-20T00:01:20.275Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.8,8,2,0.4122,6.7379,27.916,-23.5822,-9.4375,4.8044,0.0855,1.8561,7.6098,-132.7748,-5.1413,-1.5889,50.005,5.5295,-16.885,32.4,6,24,2105,217,NA,NA,NA,NA,NA,NA,FALSE,-25.1,7.8,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-20T00:00:17.365Z","2023-07-20T00:00:47.279Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Edmundo Sosa flies out to center fielder Joey Wiemer. Alec Bohm to 3rd.",0,3,1,39,"bottom",5,"2023-07-20T00:00:45.200Z","2023-07-20T00:01:20.275Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,624641,"Edmundo Sosa","/api/v1/people/624641","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-19T23:59:48.584Z","2023-07-19T23:59:57.115Z",TRUE,"pitch","6ecd68d3-7d86-4cc2-91c8-88253014c8f6",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.06,1.44,NA,119.81,168.03,"line_drive","hard","7",62.17,99.01,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Single","single","Brandon Marsh singles on a sharp line drive to left fielder Blake Perkins. Alec Bohm to 2nd.",0,3,1,38,"bottom",5,"2023-07-19T23:59:48.584Z","2023-07-19T23:59:57.115Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.9,2,0.9,0.4082,6.2942,25.3807,-20.6599,-4.9267,6.2949,-0.0736,2.6204,6.028,-133.5438,-4.0338,-1.7069,50.0012,5.6133,-9.0096,20.4,4.8,24,2021,218,100.1,13,248,NA,NA,NA,FALSE,-21.4,10.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669016,"Brandon Marsh","/api/v1/people/669016",664761,"Alec Bohm","/api/v1/people/664761",NA,NA,NA
717347,"2023-07-19",2,"2023-07-19T23:59:06.893Z","2023-07-19T23:59:18.643Z",TRUE,"pitch","c59d3f8d-043b-4a35-8a35-161e5fc98bed",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.4,1.54,NA,94.51,170.94,"ground_ball","medium","6",107.71,152.71,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Field Error","field_error","Alec Bohm reaches on a throwing error by shortstop Willy Adames.",0,3,1,37,"bottom",5,"2023-07-19T23:58:26.951Z","2023-07-19T23:59:18.643Z",TRUE,FALSE,FALSE,FALSE,0,0,2,0,664761,"Alec Bohm","/api/v1/people/664761","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.5,73,6,0.9,0.4708,6.2719,25.9036,-29.8136,7.5825,1.7261,0.59,2.5127,3.332,-117.1529,-1.1056,-1.8436,50.0005,5.8241,10.3448,20.4,9.6,24,2200,64,68.8,-8,18,NA,NA,NA,FALSE,-39.7,3.1,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664761,"Alec Bohm","/api/v1/people/664761",NA,NA,NA,NA,NA,NA
717347,"2023-07-19",1,"2023-07-19T23:58:52.334Z","2023-07-19T23:58:56.499Z",TRUE,"pitch","dffe661d-78e1-43d2-baba-60d155152c57",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5514,1.5681,NA,137.54,170.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Field Error","field_error","Alec Bohm reaches on a throwing error by shortstop Willy Adames.",0,3,1,37,"bottom",5,"2023-07-19T23:58:26.951Z","2023-07-19T23:59:18.643Z",TRUE,FALSE,FALSE,FALSE,0,0,2,0,664761,"Alec Bohm","/api/v1/people/664761","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.8,77.4,4,0.68,0.4477,6.3263,22.6929,-27.1198,1.4458,3.3274,-0.5389,2.5301,2.6815,-122.0688,-2.1149,-1.8369,50.0008,5.7289,2.1943,6,7.2,24,2158,156,NA,NA,NA,NA,NA,NA,FALSE,-32.9,5.8,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717347,"2023-07-19",0,"2023-07-19T23:58:35.666Z","2023-07-19T23:58:39.457Z",TRUE,"pitch","e3a52f82-bce6-402b-b5f8-5b7306e7457c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.4,1.54,NA,98.75,172.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Field Error","field_error","Alec Bohm reaches on a throwing error by shortstop Willy Adames.",0,3,1,37,"bottom",5,"2023-07-19T23:58:26.951Z","2023-07-19T23:59:18.643Z",TRUE,FALSE,FALSE,FALSE,0,0,2,0,664761,"Alec Bohm","/api/v1/people/664761","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Milwaukee Brewers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.3,79.5,6,0.9,0.4383,6.4021,21.212,-27.7101,0.486,2.8117,0.4788,2.4671,5.2566,-124.2251,-2.4244,-1.7141,50.0036,5.7232,0.7703,3.6,7.2,24,2097,161,NA,NA,NA,NA,NA,NA,FALSE,-32.3,4.8,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
