"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717812,"2023-06-10",5,"2023-06-10T22:11:25.604Z","2023-06-10T22:11:36.028Z",TRUE,"pitch","8e0d638b-227c-49cf-998d-85651005e0ea",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.12,1.47,NA,109.59,180.51,"line_drive","medium","8",96.83,79.48,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Bryan Reynolds singles on a line drive to center fielder Brandon Nimmo.",0,4,1,61,"bottom",8,"2023-06-10T22:10:10.677Z","2023-06-10T22:11:36.028Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","New York Mets",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.4,78.5,5,0.9,0.4421,6.6107,26.2305,-43.3588,5.193,-7.2025,0.1944,2.1582,5.9802,-124.1762,0.1227,-2.9251,50.0033,5.7328,8.0624,12,12,24,2724,46,99,12,246,NA,NA,NA,FALSE,-50.4,-12.7,-10.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",4,"2023-06-10T22:11:02.752Z","2023-06-10T22:11:06.394Z",TRUE,"pitch","366f2097-e438-4997-8053-053b7ce80f6d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,2.9136,1.4434,NA,168.56,89.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Bryan Reynolds singles on a line drive to center fielder Brandon Nimmo.",0,4,1,61,"bottom",8,"2023-06-10T22:10:10.677Z","2023-06-10T22:11:36.028Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.7,86.4,11,0.89,0.3973,6.7224,30.6814,-20.1189,0.5359,6.2633,-1.3527,5.5376,4.3545,-137.8705,3.2631,-3.0223,50.0036,5.6965,1.0303,6,3.6,24,2659,196,NA,NA,NA,NA,NA,NA,FALSE,-18.2,12.2,-1.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",2,"2023-06-10T22:10:32.247Z","2023-06-10T22:10:35.612Z",TRUE,"pitch","fa62b0f6-23e1-4acb-addb-002cf46a5af6",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,2.9136,1.5206,NA,90.72,178.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Bryan Reynolds singles on a line drive to center fielder Brandon Nimmo.",0,4,1,61,"bottom",8,"2023-06-10T22:10:10.677Z","2023-06-10T22:11:36.028Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93,86,6,0.89,0.4037,6.6618,26.8243,-19.8742,0.5946,6.5874,0.6894,2.2286,8.9942,-135.1664,-5.2849,-2.7456,50.0053,5.5858,1.1115,7.2,4.8,24,2715,196,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11,-2.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",1,"2023-06-10T22:10:13.052Z","2023-06-10T22:10:16.052Z",TRUE,"pitch","f22271a1-571c-45dd-80f1-31fc867fa639",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.12,1.47,NA,97.49,194.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Bryan Reynolds singles on a line drive to center fielder Brandon Nimmo.",0,4,1,61,"bottom",8,"2023-06-10T22:10:10.677Z","2023-06-10T22:11:36.028Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","New York Mets",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.3,87,9,0.9,0.3986,6.6647,28.2165,-17.5624,-0.7573,7.6288,0.5118,1.6268,8.9269,-137.0282,-7.4061,-2.6799,50.0046,5.5492,-1.4521,1.2,3.6,24,2521,201,NA,NA,NA,NA,NA,NA,FALSE,-18.1,12.5,-0.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",0,"2023-06-10T22:09:43.776Z","2023-06-10T22:10:13.052Z",FALSE,"action",NA,NA,"Pitching Change: David Robertson replaces Kodai Senga.","Pitching Substitution",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,502085,"/api/v1/people/502085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Single","single","Bryan Reynolds singles on a line drive to center fielder Brandon Nimmo.",0,4,1,61,"bottom",8,"2023-06-10T22:10:10.677Z","2023-06-10T22:11:36.028Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",3,"2023-06-10T22:10:45.020Z","2023-06-10T22:11:02.752Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,668804,"/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Bryan Reynolds singles on a line drive to center fielder Brandon Nimmo.",0,4,1,61,"bottom",8,"2023-06-10T22:10:10.677Z","2023-06-10T22:11:36.028Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",2,"2023-06-10T22:07:30.362Z","2023-06-10T22:07:38.798Z",TRUE,"pitch","84e2f4fc-56a7-42d6-a269-37d5de39b970",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.49,1.59,NA,124.11,200.1,"fly_ball","medium","8",118,64.11,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Starling Marte flies out to center fielder Jack Suwinski.",0,4,1,60,"top",8,"2023-06-10T22:06:47.096Z","2023-06-10T22:07:38.798Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.4,78.1,13,0.9,0.442,6.4906,26.7964,-27.4928,7.4324,3.018,-0.1865,1.4325,1.272,-124.3028,-4.3557,-1.671,50.0042,5.5115,11.5375,22.8,8.4,24,2461,94,96.7,41,337,NA,NA,NA,TRUE,-33.1,4.7,-13.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",1,"2023-06-10T22:07:15.047Z","2023-06-10T22:07:18.065Z",TRUE,"pitch","94ea63ac-467b-42e8-9f83-07e889594d06",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4379,1.512,NA,81.31,207.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Starling Marte flies out to center fielder Jack Suwinski.",0,4,1,60,"top",8,"2023-06-10T22:06:47.096Z","2023-06-10T22:07:38.798Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98,89.6,14,0.9,0.3855,6.2959,33.2759,-20.8185,-7.9495,5.5565,0.9363,1.1519,9.4639,-142.2036,-8.7451,-1.4055,50.0031,5.5931,-16.2461,31.2,4.8,24,2299,216,NA,NA,NA,NA,NA,NA,FALSE,-20.3,8.4,12.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",0,"2023-06-10T22:07:00.473Z","2023-06-10T22:07:03.473Z",TRUE,"pitch","0ade2240-a2d6-4e01-8bb6-21ae600f0e8e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.49,1.59,NA,87.42,204.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Starling Marte flies out to center fielder Jack Suwinski.",0,4,1,60,"top",8,"2023-06-10T22:06:47.096Z","2023-06-10T22:07:38.798Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,516782,"Starling Marte","/api/v1/people/516782","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,90.4,14,0.9,0.3828,6.5123,31.9916,-21.111,-8.4352,5.3335,0.7761,1.2581,8.4897,-142.899,-8.814,-1.133,50.0039,5.7016,-17.4994,34.8,6,24,2176,213,NA,NA,NA,NA,NA,NA,FALSE,-20.3,8,13.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",3,"2023-06-10T22:06:27.994Z","2023-06-10T22:06:34.387Z",TRUE,"pitch","938255a7-b796-464f-afa3-52940d2770d8",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.13,1.47,NA,108.68,184.04,"ground_ball","medium","3",154.75,163.35,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Francisco Lindor grounds out, first baseman Carlos Santana to pitcher Colin Holderman.",0,4,1,59,"top",8,"2023-06-10T22:05:26.247Z","2023-06-10T22:06:34.387Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99.3,91.3,5,0.91,0.3786,6.5433,31.8613,-21.7823,-9.1452,4.8977,0.2182,2.0272,8.9753,-144.3802,-6.1452,-1.7342,50.0063,5.5127,-19.419,37.2,6,24,2370,223,104.1,-2,34,NA,NA,NA,TRUE,-19.8,7.8,14.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",2,"2023-06-10T22:06:11.024Z","2023-06-10T22:06:14.212Z",TRUE,"pitch","f016563e-7357-4605-89ea-f369ddfd2629",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,2.975,1.392,NA,45.52,216.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Francisco Lindor grounds out, first baseman Carlos Santana to pitcher Colin Holderman.",0,4,1,59,"top",8,"2023-06-10T22:05:26.247Z","2023-06-10T22:06:34.387Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.7,87,14,0.92,0.401,6.6354,27.1375,-25.1906,1.0861,3.6903,1.8753,0.8233,8.8421,-136.0746,-7.7869,-1.5444,50.0049,5.4417,2.0566,7.2,6,24,2574,186,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.3,-3.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",1,"2023-06-10T22:05:57.271Z","2023-06-10T22:06:00.453Z",TRUE,"pitch","0b25c682-5d66-4bb4-a588-04cebd41354d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0521,1.392,NA,170.66,148.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Francisco Lindor grounds out, first baseman Carlos Santana to pitcher Colin Holderman.",0,4,1,59,"top",8,"2023-06-10T22:05:26.247Z","2023-06-10T22:06:34.387Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.9,90,11,0.91,0.3814,6.3313,35.5218,-27.1406,-10.2127,2.4118,-1.4078,3.3479,4.9966,-143.9871,-1.4023,-1.8453,50.0005,5.5313,-21.2974,36,7.2,24,2298,225,NA,NA,NA,NA,NA,NA,FALSE,-23.9,4.2,17.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",0,"2023-06-10T22:05:42.976Z","2023-06-10T22:05:46.181Z",TRUE,"pitch","59c160c5-01fb-4cde-af93-b0dad779c86a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1292,1.4691,NA,132.93,190.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Groundout","field_out","Francisco Lindor grounds out, first baseman Carlos Santana to pitcher Colin Holderman.",0,4,1,59,"top",8,"2023-06-10T22:05:26.247Z","2023-06-10T22:06:34.387Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,596019,"Francisco Lindor","/api/v1/people/596019","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.8,90.4,7,0.91,0.3814,6.502,33.8037,-23.5298,-8.4379,4.1395,-0.4179,1.7925,6.6439,-143.6916,-6.2502,-1.6657,50.0033,5.4614,-17.6165,32.4,6,24,2358,221,NA,NA,NA,NA,NA,NA,FALSE,-21.7,6.4,13.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",1,"2023-06-10T22:05:10.100Z","2023-06-10T22:05:16.988Z",TRUE,"pitch","5425d6eb-2759-48be-af2a-fcf1b7844b27",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.46,1.66,NA,105.14,166.69,"ground_ball","medium","3",155.77,163.86,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Jeff McNeil grounds out, first baseman Carlos Santana to pitcher Colin Holderman.",0,4,1,58,"top",8,"2023-06-10T22:04:38.468Z","2023-06-10T22:05:16.988Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",95.1,87.6,6,0.86,0.3948,6.3914,29.3605,-23.4182,0.4131,4.4838,0.3111,2.6699,4.8976,-138.4502,-3.7765,-1.5304,50.0013,5.6089,0.8046,4.8,4.8,24,2469,200,94.7,-10,15,NA,NA,NA,TRUE,-22.6,7.6,-1.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",0,"2023-06-10T22:04:55.383Z","2023-06-10T22:04:59.002Z",TRUE,"pitch","654e4ba6-a567-4d6a-95fe-eccfac0e1eef",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.46,1.66,NA,87.7,205.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Groundout","field_out","Jeff McNeil grounds out, first baseman Carlos Santana to pitcher Colin Holderman.",0,4,1,58,"top",8,"2023-06-10T22:04:38.468Z","2023-06-10T22:05:16.988Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,643446,"Jeff McNeil","/api/v1/people/643446","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.2,86.9,14,0.9,0.3992,6.5011,29.1389,-24.6362,0.9658,3.9513,0.7686,1.2342,6.3838,-136.9962,-6.5751,-1.7135,50.003,5.3397,1.8433,7.2,6,24,2476,196,NA,NA,NA,NA,NA,NA,FALSE,-24.7,6,-3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
717812,"2023-06-10",7,"2023-06-10T22:04:11.972Z","2023-06-10T22:04:37.086Z",TRUE,"pitch","7f70e62e-395f-462a-b2e2-3df4ef3b6e4c",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,0,NA,NA,3.14,1.48,NA,89.17,165.05,"fly_ball","medium","78",70.1,42.55,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Home Run","home_run","Francisco Alvarez homers (12) on a fly ball to left center field.",1,4,1,57,"top",8,"2023-06-10T22:02:28.493Z","2023-06-10T22:04:37.086Z",TRUE,TRUE,FALSE,FALSE,75,3,2,0,682626,"Francisco Alvarez","/api/v1/people/682626","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","New York Mets",1,"Major League Baseball",NA,NA,104,"National League","New York Mets","Pittsburgh Pirates",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.4,78.8,3,0.92,0.4393,6.8174,23.4392,-20.9397,1.0575,7.1246,0.7301,2.7307,5.3477,-124.3822,-2.4765,-1.5795,50.0038,5.4636,1.6668,7.2,6,24,2347,87,103.2,35,410,NA,NA,NA,FALSE,-24.6,12.6,-3.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA
