"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718684,"2023-04-07",0,"2023-04-07T21:25:36.451Z","2023-04-07T21:25:40.545Z",TRUE,"pitch","edd23b16-dd45-48ef-bee1-77dfb7bc52dd",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3321,1.5545,NA,110.6,191.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,1,0,34,"top",5,"2023-04-07T21:25:35.476Z","2023-04-07T21:27:10.125Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,70.8,8,2,0.4884,6.3728,24.2243,-44.321,9.0522,-9.5823,0.1678,1.7611,0.3093,-112.9801,1.2763,-1.1441,50.0003,5.71,11.4786,14.4,14.4,24,2659,31,NA,NA,NA,NA,NA,NA,FALSE,-62.5,-16.6,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",3,"2023-04-07T21:26:20.423Z","2023-04-07T21:26:35.291Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,455117,"/api/v1/people/455117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Martin Maldonado called out on strikes.",0,1,0,34,"top",5,"2023-04-07T21:25:35.476Z","2023-04-07T21:27:10.125Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,455117,"Martín Maldonado","/api/v1/people/455117","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",4,"2023-04-07T21:25:08.372Z","2023-04-07T21:25:14.322Z",TRUE,"pitch","861bcf5f-d66f-48f1-9e71-bde4113769d4",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,0,NA,NA,3.44,1.65,NA,129.81,170.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Mauricio Dubon strikes out on a foul tip.",0,1,0,33,"top",5,"2023-04-07T21:23:24.915Z","2023-04-07T21:25:14.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75,4,2,0.4605,6.4883,25.3146,-41.1174,10.6515,-6.2564,-0.336,2.5261,-1.1516,-119.4231,1.4171,-1.2267,50.0043,5.6543,15.2202,20.4,12,24,2738,40,NA,NA,NA,NA,NA,NA,TRUE,-51.6,-10.7,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",3,"2023-04-07T21:24:50.949Z","2023-04-07T21:24:54.587Z",TRUE,"pitch","cbee3ff4-7a97-4662-bf37-205ff71ec49a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3892,1.6119,NA,43.07,218.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Mauricio Dubon strikes out on a foul tip.",0,1,0,33,"top",5,"2023-04-07T21:23:24.915Z","2023-04-07T21:25:14.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,76.2,14,2,0.4547,6.9324,28.547,-40.2246,12.1745,-5.5035,1.9395,0.7638,3.3463,-121.4552,-2.8017,-1.045,50.0058,5.5049,17.7993,24,12,24,2711,39,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-10.4,-22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",2,"2023-04-07T21:24:21.412Z","2023-04-07T21:24:25.299Z",TRUE,"pitch","891e6713-a742-4af1-b44b-5def63cfec2d",3,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",1,2,0,NA,NA,3.44,1.65,NA,97.58,197.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Mauricio Dubon strikes out on a foul tip.",0,1,0,33,"top",5,"2023-04-07T21:23:24.915Z","2023-04-07T21:25:14.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.8,70.4,14,2,0.4899,7.1431,26.3159,-43.7051,12.4873,-9.169,0.5095,1.5189,-0.0413,-113.1052,0.5908,-1.0861,50.004,5.7446,15.7006,19.2,15.6,24,2586,25,NA,NA,NA,NA,NA,NA,FALSE,-62.2,-15.8,-22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",1,"2023-04-07T21:24:05.824Z","2023-04-07T21:24:09.817Z",TRUE,"pitch","19f80536-7032-47be-a36f-e1449aff2232",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5317,1.6693,NA,107.88,170.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Mauricio Dubon strikes out on a foul tip.",0,1,0,33,"top",5,"2023-04-07T21:23:24.915Z","2023-04-07T21:25:14.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,82.7,5,2,0.4142,6.048,31.3283,-21.1022,-6.363,6.2663,0.2392,2.5412,4.7881,-132.7894,-3.6389,-0.7705,50.0019,5.485,-11.239,25.2,6,24,2360,200,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.7,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",0,"2023-04-07T21:23:47.718Z","2023-04-07T21:23:52.008Z",TRUE,"pitch","895c5dc7-ee5b-4793-ad3f-ae69d32b58ba",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4364,1.7267,NA,119.4,232.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Mauricio Dubon strikes out on a foul tip.",0,1,0,33,"top",5,"2023-04-07T21:23:24.915Z","2023-04-07T21:25:14.322Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,643289,"Mauricio Dubón","/api/v1/people/643289","R","Right",543243,"Sonny Gray","/api/v1/people/543243","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Minnesota Twins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,82.9,13,2,0.4153,6.9451,31.4052,-20.0577,-8.3011,6.8939,-0.063,0.2261,4.7666,-132.4983,-9.3913,-0.8179,50.0034,5.3144,-14.587,31.2,6,24,2311,199,NA,NA,NA,NA,NA,NA,FALSE,-22.9,10.3,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",3,"2023-04-07T21:21:17.043Z","2023-04-07T21:21:27.219Z",TRUE,"pitch","2ef3b6d0-74a6-4866-8795-f14f7d63d521",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.14,1.51,NA,106.8,150.43,"popup","medium","3",137.55,186.68,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Christian Vazquez pops out to first baseman David Hensley.",0,1,0,32,"bottom",4,"2023-04-07T21:20:27.920Z","2023-04-07T21:21:27.219Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,82.9,12,0.91,0.4119,5.7973,32.7425,-10.3419,-3.8702,12.2335,0.2676,3.2724,3.9434,-133.7233,-5.5716,-0.7337,50.0061,6.147,-6.9089,27.6,2.4,24,2229,204,84.8,77,33,NA,NA,NA,TRUE,-11.9,20.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",2,"2023-04-07T21:20:55.291Z","2023-04-07T21:20:58.759Z",TRUE,"pitch","662108b1-b0e3-4aa1-b337-32261e0cfe5f",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.14,1.51,NA,126.73,147.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Christian Vazquez pops out to first baseman David Hensley.",0,1,0,32,"bottom",4,"2023-04-07T21:20:27.920Z","2023-04-07T21:21:27.219Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.2,11,0.92,0.4079,5.7214,29.6567,-9.8493,-4.6826,12.2303,-0.2553,3.3715,2.8822,-134.389,-5.3671,-0.7343,50.0064,6.0971,-8.55,36,3.6,24,2231,208,NA,NA,NA,NA,NA,NA,FALSE,-10.9,21.1,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",1,"2023-04-07T21:20:30.227Z","2023-04-07T21:20:42.769Z",TRUE,"pitch","c5d9cfdb-44b2-4641-ae37-2e7cc3ec9aa7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.14,1.51,NA,117.32,170.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Christian Vazquez pops out to first baseman David Hensley.",0,1,0,32,"bottom",4,"2023-04-07T21:20:27.920Z","2023-04-07T21:21:27.219Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,75.7,5,0.89,0.4587,5.5181,21.7995,-27.7626,8.4369,3.051,-0.0084,2.5188,1.6829,-119.1811,-1.6946,-1.8192,50.0031,5.7342,12.199,24,8.4,24,2403,67,NA,NA,NA,NA,NA,NA,FALSE,-35.2,5.4,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",0,"2023-04-07T21:19:44.433Z","2023-04-07T21:20:30.227Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"32","atBat","Pop Out","field_out","Christian Vazquez pops out to first baseman David Hensley.",0,1,0,32,"bottom",4,"2023-04-07T21:20:27.920Z","2023-04-07T21:21:27.219Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",7,"2023-04-07T21:19:26.661Z","2023-04-07T21:19:33.255Z",TRUE,"pitch","0cc1efaf-a339-4954-b884-da1f61584f63",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.357,1.5801,NA,95.11,197.21,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Joey Gallo walks. Jose Miranda to 3rd. Donovan Solano to 2nd.",0,1,0,31,"bottom",4,"2023-04-07T21:16:48.576Z","2023-04-07T21:19:33.255Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,79.5,9,2,0.4372,6.142,22.4623,-19.3831,-9.5192,8.0275,0.5742,1.5396,6.9881,-124.745,-6.59,-1.0112,50.0058,5.7867,-15.1734,34.8,6,24,2107,235,NA,NA,NA,NA,NA,NA,FALSE,-23.5,13.4,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,608336,"Joey Gallo","/api/v1/people/608336",456781,"Donovan Solano","/api/v1/people/456781",669304,"Jose Miranda","/api/v1/people/669304",NA,NA,NA,NA
718684,"2023-04-07",6,"2023-04-07T21:19:04.664Z","2023-04-07T21:19:08.796Z",TRUE,"pitch","f48d25a1-0a71-4f50-8e5a-977c4ffbfb7a",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4747,1.5545,NA,156.04,149.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Joey Gallo walks. Jose Miranda to 3rd. Donovan Solano to 2nd.",0,1,0,31,"bottom",4,"2023-04-07T21:16:48.576Z","2023-04-07T21:19:33.255Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.9,11,2,0.4102,5.5975,28.7407,-10.3343,-5.827,12.0925,-1.0242,3.2903,1.4727,-133.536,-5.5824,-0.8258,50.0011,6.1512,-10.5229,42,3.6,24,2218,204,NA,NA,NA,NA,NA,NA,FALSE,-11.5,20.9,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",5,"2023-04-07T21:18:40.504Z","2023-04-07T21:18:45.201Z",TRUE,"pitch","5cd805b9-4db8-482d-98ce-6ef38e1dfe30",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.52,1.69,NA,160.85,171.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Joey Gallo walks. Jose Miranda to 3rd. Donovan Solano to 2nd.",0,1,0,31,"bottom",4,"2023-04-07T21:16:48.576Z","2023-04-07T21:19:33.255Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,78,13,2,0.4401,5.6235,27.2825,-16.0815,-8.1983,10.2843,-1.1505,2.4905,2.5942,-124.8799,-4.9221,-1.1432,50.0053,5.8278,-12.8326,36,6,24,2096,239,NA,NA,NA,NA,NA,NA,FALSE,-19.8,17.6,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",4,"2023-04-07T21:18:20.518Z","2023-04-07T21:18:23.901Z",TRUE,"pitch","198b9264-997c-4f5d-8d67-931ddd0772db",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5317,1.6981,NA,177.86,168.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Joey Gallo walks. Jose Miranda to 3rd. Donovan Solano to 2nd.",0,1,0,31,"bottom",4,"2023-04-07T21:16:48.576Z","2023-04-07T21:19:33.255Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,77.3,13,2,0.4444,5.5033,26.8715,-19.7013,-10.9606,8.1262,-1.5965,2.596,2.5086,-123.7081,-3.7878,-1.206,50.0055,5.818,-16.8282,38.4,7.2,24,2059,237,NA,NA,NA,NA,NA,NA,FALSE,-24.1,13.9,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718684,"2023-04-07",3,"2023-04-07T21:17:57.265Z","2023-04-07T21:18:00.674Z",TRUE,"pitch","79b4e587-5ad8-4ee7-b24b-2d023a648915",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.52,1.69,NA,139.62,152.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Walk","walk","Joey Gallo walks. Jose Miranda to 3rd. Donovan Solano to 2nd.",0,1,0,31,"bottom",4,"2023-04-07T21:16:48.576Z","2023-04-07T21:19:33.255Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,608336,"Joey Gallo","/api/v1/people/608336","L","Left",664353,"José Urquidy","/api/v1/people/664353","R","Right","vs_RHP","vs_LHB","Loaded",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.5,1,2,0.4116,5.6592,29.4032,-9.0957,-6.0455,12.8773,-0.5935,3.2077,2.7765,-133.2252,-5.9347,-0.8653,50.0039,6.126,-10.8363,44.4,3.6,24,2230,203,NA,NA,NA,NA,NA,NA,FALSE,-10.6,22.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
