"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y"
717247,"2023-07-27",2,"2023-07-27T21:41:56.732Z","2023-07-27T21:42:00.690Z",TRUE,"pitch","b2d0794d-da0c-438d-8241-7034050d3b7e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1788,1.5,NA,160.87,245.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Lineout","field_out","Zach McKinstry lines out to left fielder Taylor Ward.",0,7,2,37,"bottom",4,"2023-07-27T21:40:58.483Z","2023-07-27T21:43:38.361Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,86.4,13,0.91,0.4031,6.1701,27.2816,-18.061,9.8004,7.5303,-1.1508,-0.2524,-8.2753,-135.4623,-12.1738,0.658,50.0031,5.5382,18.3662,39.6,6,24,1825,148,NA,NA,NA,NA,NA,NA,FALSE,-20,11.4,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",1,"2023-07-27T21:41:36.996Z","2023-07-27T21:41:41.557Z",TRUE,"pitch","13f303f3-2e8d-45ad-898a-34cc540a9d89",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.31,1.56,NA,152.89,185.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Lineout","field_out","Zach McKinstry lines out to left fielder Taylor Ward.",0,7,2,37,"bottom",4,"2023-07-27T21:40:58.483Z","2023-07-27T21:43:38.361Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.8,80.9,13,0.91,0.431,6.0112,22.9828,-31.4415,-2.82,0.446,-0.9417,1.9786,-3.7507,-126.5239,-3.4976,0.9198,50.0027,5.8674,-4.6247,9.6,8.4,24,2342,216,NA,NA,NA,NA,NA,NA,FALSE,-35.5,0.4,5.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",0,"2023-07-27T21:41:22.577Z","2023-07-27T21:41:26.927Z",TRUE,"pitch","12d7c6bd-38de-4fbb-8950-0888f38f9f55",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1124,1.4338,NA,134.71,133.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Lineout","field_out","Zach McKinstry lines out to left fielder Taylor Ward.",0,7,2,37,"bottom",4,"2023-07-27T21:40:58.483Z","2023-07-27T21:43:38.361Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,656716,"Zach McKinstry","/api/v1/people/656716","L","Left",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.2,69.8,11,0.91,0.4986,5.9661,17.6727,-40.1424,-4.9554,-6.5096,-0.4647,3.9042,-1.6508,-109.4687,4.3834,0.941,50.0009,6.1484,-6.0681,9.6,13.2,24,2578,322,NA,NA,NA,NA,NA,NA,FALSE,-58.4,-10.4,9.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",6,"2023-07-27T21:40:51.718Z","2023-07-27T21:40:56.724Z",TRUE,"pitch","6d5a0f5b-ef3e-427f-a4eb-9e21ccd96577",6,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",3,3,1,NA,NA,3.58,1.83,NA,94.12,178.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Miguel Cabrera strikes out on a foul tip.",0,7,2,36,"bottom",4,"2023-07-27T21:39:09.197Z","2023-07-27T21:40:56.724Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,77.2,9,0.9,0.4513,6.0513,19.4256,-25.4522,7.3469,4.4826,0.6004,2.2445,-3.2479,-120.5412,-2.9355,0.9977,50.0003,5.6824,11.007,21.6,7.2,24,1570,112,NA,NA,NA,NA,NA,NA,TRUE,-31.6,7.8,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",5,"2023-07-27T21:40:24.300Z","2023-07-27T21:40:29.080Z",TRUE,"pitch","5caa1e52-1014-4e72-abc5-2dc884edd442",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.58,1.83,NA,89.32,163.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Miguel Cabrera strikes out on a foul tip.",0,7,2,36,"bottom",4,"2023-07-27T21:39:09.197Z","2023-07-27T21:40:56.724Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85.6,6,0.86,0.4046,5.9382,26.1797,-15.1001,4.6287,9.176,0.7261,2.7989,-2.2428,-134.7928,-5.3541,0.9624,50.0039,5.8577,8.6149,26.4,3.6,24,1952,146,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.8,-8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",4,"2023-07-27T21:40:03.846Z","2023-07-27T21:40:09.865Z",TRUE,"pitch","bdbb1c57-c4af-456f-8d96-7a2e9b589f16",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.5552,1.7869,NA,90.72,209.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Miguel Cabrera strikes out on a foul tip.",0,7,2,36,"bottom",4,"2023-07-27T21:39:09.197Z","2023-07-27T21:40:56.724Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,76.4,14,0.91,0.457,6.0196,19.6533,-24.3096,8.0932,5.3898,0.6894,1.0943,-3.47,-119.1773,-5.5609,1.1008,50.0053,5.6115,11.8201,24,7.2,24,1711,116,NA,NA,NA,NA,NA,NA,FALSE,-31.4,8.9,-14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",3,"2023-07-27T21:39:47.452Z","2023-07-27T21:39:52.039Z",TRUE,"pitch","fdc90a57-f547-4018-aa1d-9142aa765019",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.58,1.8311,NA,93.03,173.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Miguel Cabrera strikes out on a foul tip.",0,7,2,36,"bottom",4,"2023-07-27T21:39:09.197Z","2023-07-27T21:40:56.724Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85.9,6,0.86,0.4032,5.9747,26.2576,-14.7845,4.6547,9.2814,0.6289,2.4328,-2.143,-135.2263,-6.1237,0.8218,50.0033,5.7428,8.7215,27.6,3.6,24,1876,144,NA,NA,NA,NA,NA,NA,FALSE,-15.5,15.8,-8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",2,"2023-07-27T21:39:28.592Z","2023-07-27T21:39:32.435Z",TRUE,"pitch","bc860447-3c5d-46c0-bce5-86bd99e62214",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.6438,1.8311,NA,89.75,223.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Miguel Cabrera strikes out on a foul tip.",0,7,2,36,"bottom",4,"2023-07-27T21:39:09.197Z","2023-07-27T21:40:56.724Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,85.5,14,0.89,0.4072,5.9948,25.9107,-18.4175,8.2159,7.4871,0.715,0.5612,-3.5751,-133.9399,-10.021,0.9914,50.003,5.6387,15.0939,36,6,24,2000,148,NA,NA,NA,NA,NA,NA,FALSE,-20.2,11.9,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",1,"2023-07-27T21:39:11.560Z","2023-07-27T21:39:15.593Z",TRUE,"pitch","d476ee77-a3dd-4165-82a2-d9d6f29a35df",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6438,1.8753,NA,82.39,211.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Miguel Cabrera strikes out on a foul tip.",0,7,2,36,"bottom",4,"2023-07-27T21:39:09.197Z","2023-07-27T21:40:56.724Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.5,82.9,14,0.89,0.4191,6.0447,24.6479,-14.6984,4.2718,10.0756,0.9079,0.9931,-1.0081,-130.1778,-9.5079,0.7426,50.0004,5.7797,7.4073,24,3.6,24,1849,143,NA,NA,NA,NA,NA,NA,FALSE,-17.3,16.6,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",0,"2023-07-27T21:38:51.695Z","2023-07-27T21:39:11.560Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,408234,"/api/v1/people/408234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Miguel Cabrera strikes out on a foul tip.",0,7,2,36,"bottom",4,"2023-07-27T21:39:09.197Z","2023-07-27T21:40:56.724Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",0,"2023-07-27T21:38:15.140Z","2023-07-27T21:38:26.337Z",TRUE,"pitch","4fdd409e-56f1-4218-a53d-9777d9d641e0",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.39,1.57,NA,115.41,190.78,"line_drive","medium","9",188.46,91.88,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Lineout","field_out","Jake Rogers lines out to right fielder Hunter Renfroe.",0,7,2,35,"bottom",4,"2023-07-27T21:38:02.827Z","2023-07-27T21:38:26.337Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,668670,"Jake Rogers","/api/v1/people/668670","R","Right",663776,"Patrick Sandoval","/api/v1/people/663776","L","Left","vs_LHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Los Angeles Angels","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,84.6,8,0.89,0.4114,5.982,23.741,-17.0949,3.4532,8.3647,0.0416,1.7779,-3.6493,-132.291,-7.3167,0.9793,50.0016,5.7956,6.2241,16.8,4.8,24,1786,148,96.7,21,308,NA,NA,NA,TRUE,-18.6,14,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",0,"2023-07-27T21:35:49.128Z","2023-07-27T21:35:56.812Z",TRUE,"pitch","5ad8dbc0-d01e-4ba2-bd69-207bd8395237",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.29,1.55,NA,107.22,180.06,"line_drive","medium","7",92.98,75.33,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Lineout","field_out","Mickey Moniak lines out to left fielder Zach McKinstry.",0,7,2,34,"top",4,"2023-07-27T21:35:35.439Z","2023-07-27T21:35:56.812Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,73,5,0.89,0.4771,6.6946,20.6374,-41.7628,2.6108,-7.1748,0.2565,2.1748,2.9776,-114.6842,1.2693,-1.3965,50.0038,5.6783,3.4879,6,13.2,24,2141,37,89.7,26,319,NA,NA,NA,TRUE,-56.4,-12.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",5,"2023-07-27T21:35:04.091Z","2023-07-27T21:35:30.557Z",TRUE,"pitch","c82d9e1c-a436-42e4-8159-3411ba4e6b16",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,2,NA,NA,3.49,1.64,NA,109.98,173.64,"fly_ball","medium","8",169.42,28.27,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Home Run","home_run","Shohei Ohtani homers (38) on a fly ball to center field.",1,7,2,33,"top",4,"2023-07-27T21:33:36.057Z","2023-07-27T21:35:30.557Z",TRUE,TRUE,FALSE,FALSE,38,3,1,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.5,5,0.91,0.3976,7.0529,31.2728,-14.5022,-1.5407,9.1983,0.1842,2.4127,4.8945,-137.8786,-4.7578,-1.4155,50.0037,5.1427,-2.961,7.2,3.6,24,2298,205,116.9,22,435,NA,NA,NA,FALSE,-14.6,15.8,1.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",3,"2023-07-27T21:34:38.987Z","2023-07-27T21:34:45.179Z",TRUE,"pitch","b0c3ea1c-e3d1-4f9d-8927-d9ffb44c5e02",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4666,1.64,NA,63.15,179.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Home Run","home_run","Shohei Ohtani homers (38) on a fly ball to center field.",1,7,2,33,"top",4,"2023-07-27T21:33:36.057Z","2023-07-27T21:35:30.557Z",TRUE,TRUE,FALSE,FALSE,38,3,1,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.4,75,14,0.9,0.4631,6.8679,23.2382,-41.6767,4.0227,-6.7086,1.4127,2.183,5.5507,-118.404,0.9839,-1.4874,50.0046,5.5846,5.695,9.6,12,24,2216,36,NA,NA,NA,NA,NA,NA,FALSE,-53,-11.6,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",2,"2023-07-27T21:34:23.095Z","2023-07-27T21:34:28.195Z",TRUE,"pitch","3a2f7ddf-7292-4cca-aa43-ae9b2ae672cf",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.5109,1.6545,NA,132.19,167.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Home Run","home_run","Shohei Ohtani homers (38) on a fly ball to center field.",1,7,2,33,"top",4,"2023-07-27T21:33:36.057Z","2023-07-27T21:35:30.557Z",TRUE,TRUE,FALSE,FALSE,38,3,1,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,76.2,4,2,0.4537,6.5569,23.0071,-25.0551,7.0975,4.8211,-0.3984,2.6541,1.2066,-120.619,-0.8948,-1.827,50.0021,5.2349,10.479,22.8,7.2,24,2282,110,NA,NA,NA,NA,NA,NA,FALSE,-31,8.8,-13.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717247,"2023-07-27",1,"2023-07-27T21:34:08.125Z","2023-07-27T21:34:14.019Z",TRUE,"pitch","8b8af7b5-58aa-43c6-9df9-479699c6f30e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5233,1.4999,NA,145.19,150.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Home Run","home_run","Shohei Ohtani homers (38) on a fly ball to center field.",1,7,2,33,"top",4,"2023-07-27T21:33:36.057Z","2023-07-27T21:35:30.557Z",TRUE,TRUE,FALSE,FALSE,38,3,1,2,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",666159,"Matt Manning","/api/v1/people/666159","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.5,1,0.91,0.3891,7.1482,30.8198,-15.8473,-1.7056,8.1274,-0.7396,3.2844,2.5425,-140.583,-2.562,-1.4326,50.002,5.2319,-3.4262,9.6,3.6,24,2201,203,NA,NA,NA,NA,NA,NA,FALSE,-14.8,14.4,2.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
