"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717465,"2023-07-07",3,"2023-07-08T00:27:01.108Z","2023-07-08T00:27:05.528Z",TRUE,"pitch","44a863e1-6760-43e7-b6f8-de7698cec4b3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.4805,1.6176,NA,142.82,178.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Alex Call pops out to third baseman Josh Jung in foul territory.",0,4,1,42,"bottom",5,"2023-07-08T00:26:10.955Z","2023-07-08T00:28:00.277Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669743,"Alex Call","/api/v1/people/669743","R","Right",674003,"Cody Bradford","/api/v1/people/674003","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.4,82.4,4,2,0.4201,7.5225,25.6296,-13.9984,4.7449,10.5392,-0.6773,2.2189,-4.5046,-130.0766,-7.0783,0.455,50.0051,6.0238,8.185,25.2,3.6,24,2193,72,NA,NA,NA,NA,NA,NA,FALSE,-16.2,17.9,-7.7,NA,NA,NA,TRUE,FALSE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",2,"2023-07-08T00:26:40.557Z","2023-07-08T00:26:45.877Z",TRUE,"pitch","3a23f2cb-863d-40b8-bc76-0ac895360b2d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.34,1.62,NA,141.34,175.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Alex Call pops out to third baseman Josh Jung in foul territory.",0,4,1,42,"bottom",5,"2023-07-08T00:26:10.955Z","2023-07-08T00:28:00.277Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669743,"Alex Call","/api/v1/people/669743","R","Right",674003,"Cody Bradford","/api/v1/people/674003","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,82.4,4,2,0.4187,7.4788,26.8394,-13.6713,4.5888,10.6691,-0.6386,2.3578,-4.4418,-130.6755,-6.8929,0.4848,50.0035,6.0517,7.9582,25.2,3.6,24,2134,154,NA,NA,NA,NA,NA,NA,FALSE,-15.8,18,-7.3,NA,NA,NA,TRUE,FALSE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",1,"2023-07-08T00:26:24.703Z","2023-07-08T00:26:29.149Z",TRUE,"pitch","f02e87fa-2305-4a6e-8a57-1e740e258253",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4293,1.6176,NA,116.64,219.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Alex Call pops out to third baseman Josh Jung in foul territory.",0,4,1,42,"bottom",5,"2023-07-08T00:26:10.955Z","2023-07-08T00:28:00.277Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669743,"Alex Call","/api/v1/people/669743","R","Right",674003,"Cody Bradford","/api/v1/people/674003","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,75.5,14,2,0.4594,7.6487,22.7188,-20.8913,7.0448,7.8353,0.0095,0.7003,-3.6777,-119.1924,-7.4729,0.6564,50.0029,5.7599,10.1455,22.8,7.2,24,1962,125,NA,NA,NA,NA,NA,NA,FALSE,-28.1,12.6,-11.9,NA,NA,NA,TRUE,FALSE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",0,"2023-07-08T00:26:10.955Z","2023-07-08T00:26:15.590Z",TRUE,"pitch","4b9f7f32-5a09-4d28-bb88-d765bd8842df",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4549,1.6176,NA,154.49,159.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Alex Call pops out to third baseman Josh Jung in foul territory.",0,4,1,42,"bottom",5,"2023-07-08T00:26:10.955Z","2023-07-08T00:28:00.277Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669743,"Alex Call","/api/v1/people/669743","R","Right",674003,"Cody Bradford","/api/v1/people/674003","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.4,79.1,11,2,0.4386,7.5062,22.3868,-21.564,0.9163,6.7004,-0.9834,2.9507,-4.196,-124.3737,-3.4253,0.5986,50.0043,6.1117,1.4518,2.4,6,24,1942,183,NA,NA,NA,NA,NA,NA,FALSE,-25.4,11.6,-0.8,NA,NA,NA,TRUE,FALSE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",4,"2023-07-08T00:27:15.809Z","2023-07-08T00:27:29.604Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,669743,"/api/v1/people/669743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"42","atBat","Pop Out","field_out","Alex Call pops out to third baseman Josh Jung in foul territory.",0,4,1,42,"bottom",5,"2023-07-08T00:26:10.955Z","2023-07-08T00:28:00.277Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,669743,"Alex Call","/api/v1/people/669743","R","Right",674003,"Cody Bradford","/api/v1/people/674003","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",3,"2023-07-08T00:25:42.781Z","2023-07-08T00:25:48.922Z",TRUE,"pitch","ddd2fd2a-58ba-45c3-aba3-d9792e9cc70c",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.5,1.74,NA,118.63,160.88,"line_drive","medium","4",148.22,148.86,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Luis Garcia lines out to second baseman Marcus Semien.",0,4,1,41,"bottom",5,"2023-07-08T00:24:41.817Z","2023-07-08T00:25:48.922Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",674003,"Cody Bradford","/api/v1/people/674003","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,82.2,4,2,0.4196,7.4225,26.916,-12.887,3.795,11.1728,-0.4457,2.399,-3.3636,-130.4365,-6.8679,0.3662,50.0057,6.0341,6.5537,22.8,3.6,24,2031,149,82.7,11,158,NA,NA,NA,TRUE,-15,19,-6.1,NA,NA,NA,TRUE,FALSE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",2,"2023-07-08T00:25:11.605Z","2023-07-08T00:25:16.905Z",TRUE,"pitch","eb3fbc5f-e6fa-4fc9-a330-d7540fe9635c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.5,1.74,NA,111.64,164.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Luis Garcia lines out to second baseman Marcus Semien.",0,4,1,41,"bottom",5,"2023-07-08T00:24:41.817Z","2023-07-08T00:25:48.922Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",674003,"Cody Bradford","/api/v1/people/674003","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.7,5,2,0.4451,7.3778,23.8542,-29.3632,-1.0174,1.8328,0.1407,2.7433,-1.2458,-122.9364,-2.0514,0.7857,50.0026,6.0753,-1.5608,3.6,8.4,24,1891,178,NA,NA,NA,NA,NA,NA,FALSE,-35.2,3.1,2.2,NA,NA,NA,TRUE,FALSE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",1,"2023-07-08T00:24:54.740Z","2023-07-08T00:24:59.455Z",TRUE,"pitch","78f78ddd-5fce-4182-b33a-090416e3709d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.5,1.74,NA,115.09,160.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Luis Garcia lines out to second baseman Marcus Semien.",0,4,1,41,"bottom",5,"2023-07-08T00:24:41.817Z","2023-07-08T00:25:48.922Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",674003,"Cody Bradford","/api/v1/people/674003","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,80.9,5,2,0.4252,7.326,27.1507,-12.823,4.8733,11.5194,0.05,2.9125,-2.7807,-128.8783,-5.6668,0.5106,50.0016,6.1328,8.1852,28.8,3.6,24,2185,153,NA,NA,NA,NA,NA,NA,FALSE,-15.1,19.8,-8.2,NA,NA,NA,TRUE,FALSE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",0,"2023-07-08T00:24:42.698Z","2023-07-08T00:24:46.637Z",TRUE,"pitch","7566457a-ed89-483d-86aa-3cf1e9f5f3d7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5574,1.7376,NA,172.8,190.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Lineout","field_out","Luis Garcia lines out to second baseman Marcus Semien.",0,4,1,41,"bottom",5,"2023-07-08T00:24:41.817Z","2023-07-08T00:25:48.922Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,671277,"Luis García Jr.","/api/v1/people/671277","L","Left",674003,"Cody Bradford","/api/v1/people/674003","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,81.1,13,2,0.4258,7.5872,26.9486,-14.88,6.234,10.3209,-1.4638,1.7779,-6.3856,-128.69,-7.6885,0.2409,50.0027,5.959,10.4461,28.8,4.8,24,2161,150,NA,NA,NA,NA,NA,NA,FALSE,-17.9,17.2,-9.8,NA,NA,NA,TRUE,FALSE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",3,"2023-07-08T00:22:29.549Z","2023-07-08T00:22:35.979Z",TRUE,"pitch","c9dd028d-6264-4cf5-870f-06385d499006",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.49,1.71,NA,108.04,169.51,"ground_ball","medium","3",158.37,164.63,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Travis Jankowski grounds out to first baseman Dominic Smith.",0,4,1,40,"top",5,"2023-07-08T00:21:51.561Z","2023-07-08T00:22:35.979Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88,81.4,5,2,0.4258,6.9802,23.8892,-21.8214,-2.0185,6.1635,0.235,2.5654,6.5785,-128.1128,-2.3992,-2.0922,50.0025,5.201,-3.391,6,4.8,24,2309,216,97.1,-8,18,NA,NA,NA,TRUE,-24.1,10.9,2.4,NA,NA,NA,TRUE,TRUE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",2,"2023-07-08T00:22:10.330Z","2023-07-08T00:22:15.563Z",TRUE,"pitch","0f7d41b4-9377-4173-8fe6-7ca6b6d22314",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5318,1.7076,NA,100.17,200.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Travis Jankowski grounds out to first baseman Dominic Smith.",0,4,1,40,"top",5,"2023-07-08T00:21:51.561Z","2023-07-08T00:22:35.979Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",85.9,78.3,14,2,0.4404,7.2831,26.6272,-31.9879,-10.1117,0.1222,0.4416,1.4205,9.2924,-124.692,-2.1565,-2.0316,50.0043,4.9529,-15.8183,22.8,9.6,24,1909,228,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-0.1,16,NA,NA,NA,TRUE,TRUE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",1,"2023-07-08T00:21:53.770Z","2023-07-08T00:21:57.550Z",TRUE,"pitch","7c4def9b-6cd7-4dde-9687-9f0e570dcfb5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5574,1.7076,NA,116.59,200.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Travis Jankowski grounds out to first baseman Dominic Smith.",0,4,1,40,"top",5,"2023-07-08T00:21:51.561Z","2023-07-08T00:22:35.979Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.6,80,14,2,0.4315,7.1263,27.6213,-34.2354,-9.5407,-1.2628,0.0108,1.4096,8.6126,-127.2498,-2.2365,-2.1882,50.0036,5.0285,-15.5502,21.6,9.6,24,1936,227,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-2.6,15.1,NA,NA,NA,TRUE,TRUE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",0,"2023-07-08T00:21:04.657Z","2023-07-08T00:21:53.770Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Travis Jankowski grounds out to first baseman Dominic Smith.",0,4,1,40,"top",5,"2023-07-08T00:21:51.561Z","2023-07-08T00:22:35.979Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,608671,"Travis Jankowski","/api/v1/people/608671","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",4,"2023-07-08T00:20:39.292Z","2023-07-08T00:20:45.519Z",TRUE,"pitch","2669953c-83ba-4c95-b2c1-d8171f26c8a6",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.3781,1.6676,NA,91.92,141.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Jonah Heim walks. Josh Jung to 2nd.",0,4,1,39,"top",5,"2023-07-08T00:19:10.898Z","2023-07-08T00:20:45.519Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.3,80.7,12,2,0.4295,7.1422,23.2764,-26.508,-1.4991,3.4276,0.6579,3.5987,7.2642,-126.9973,1.153,-2.0308,50.0003,5.2299,-2.4771,2.4,6,24,2272,203,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.7,1.3,NA,NA,NA,FALSE,TRUE,641680,"Jonah Heim","/api/v1/people/641680",673962,"Josh Jung","/api/v1/people/673962",NA,NA,NA
717465,"2023-07-07",3,"2023-07-08T00:20:09.567Z","2023-07-08T00:20:15.489Z",TRUE,"pitch","7785ecea-6194-4845-be15-c4e95d7393a3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.4805,1.6676,NA,162.93,152.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Jonah Heim walks. Josh Jung to 2nd.",0,4,1,39,"top",5,"2023-07-08T00:19:10.898Z","2023-07-08T00:20:45.519Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88,81.4,11,2,0.4252,7.0058,23.4217,-22.5495,-2.5106,5.7075,-1.2048,3.2097,3.5221,-128.2226,-0.1996,-2.2622,50.0002,5.0295,-4.232,9.6,6,24,2163,219,NA,NA,NA,NA,NA,NA,FALSE,-24.4,10.6,3.8,NA,NA,NA,FALSE,TRUE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",2,"2023-07-08T00:19:50.441Z","2023-07-08T00:19:54.307Z",TRUE,"pitch","0e658022-8295-4b4c-88dc-f42bb306a72c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4805,1.6676,NA,140.42,131.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Jonah Heim walks. Josh Jung to 2nd.",0,4,1,39,"top",5,"2023-07-08T00:19:10.898Z","2023-07-08T00:20:45.519Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",87.5,81,11,2,0.4271,6.8948,22.7822,-22.5451,-1.3281,5.7604,-0.6144,3.9572,4.3312,-127.568,1.2865,-2.1513,50.0013,5.206,-2.2198,3.6,6,24,2279,213,NA,NA,NA,NA,NA,NA,FALSE,-24.2,10.9,1.6,NA,NA,NA,FALSE,TRUE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
717465,"2023-07-07",1,"2023-07-08T00:19:28.840Z","2023-07-08T00:19:32.258Z",TRUE,"pitch","b5d3eea0-1557-4438-9290-d8a8a65a91cb",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.46,1.67,NA,148.06,175.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Walk","walk","Jonah Heim walks. Josh Jung to 2nd.",0,4,1,39,"top",5,"2023-07-08T00:19:10.898Z","2023-07-08T00:20:45.519Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,641680,"Jonah Heim","/api/v1/people/641680","L","Left",592866,"Trevor Williams","/api/v1/people/592866","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Washington Nationals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,77,4,2,0.4498,7.1971,22.1335,-28.5343,-7.1197,2.4209,-0.8148,2.3584,5.5301,-121.427,-0.6392,-2.1886,50.0041,5.0918,-10.7113,19.2,8.4,24,1738,240,NA,NA,NA,NA,NA,NA,FALSE,-34.6,4.4,11.8,NA,NA,NA,FALSE,TRUE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
