"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717972,"2023-05-31",1,"2023-05-31T02:46:24.711Z","2023-05-31T02:46:27.859Z",TRUE,"pitch","9e401169-59f6-403d-bdc1-b1a7fd07829d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.4647,1.7381,NA,176.58,186.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,1,1,30,"bottom",4,"2023-05-31T02:45:38.520Z","2023-05-31T02:48:11.259Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.8,13,2,0.3934,7.3328,30.3318,-23.8537,-6.6701,4.2362,-1.5631,1.9334,5.4471,-139.0773,-5.5975,-2.6776,50.0049,5.548,-13.1067,25.2,6,24,2220,208,NA,NA,NA,NA,NA,NA,FALSE,-23.2,6.7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",0,"2023-05-31T02:46:05.582Z","2023-05-31T02:46:08.582Z",TRUE,"pitch","8afa25f2-90a6-4287-9597-62a660883567",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4647,1.767,NA,167.63,165.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Patrick Bailey strikes out swinging.",0,1,1,30,"bottom",4,"2023-05-31T02:45:38.520Z","2023-05-31T02:48:11.259Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.6,11,2,0.3931,7.8905,31.5393,-24.5277,-9.0213,3.8893,-1.3282,2.7189,6.4249,-139.3677,-3.6745,-2.4923,50.0011,5.6757,-17.7315,32.4,6,24,2244,217,NA,NA,NA,NA,NA,NA,FALSE,-23.4,6.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",2,"2023-05-31T02:45:28.566Z","2023-05-31T02:45:41.110Z",TRUE,"pitch","f000d987-f10d-463c-9e22-666108f4b2c5",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.13,1.49,NA,110.52,193.57,"fly_ball","medium","8",115.41,74.14,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Casey Schmitt flies out to center fielder Ji Hwan Bae.",0,1,1,29,"bottom",4,"2023-05-31T02:44:28.818Z","2023-05-31T02:45:41.110Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.1,8,2,0.4432,7.6259,26.2241,-31.025,3.2502,0.7478,0.17,1.6743,5.1483,-123.8902,-3.6594,-2.3626,50.0055,5.7815,5.0208,10.8,8.4,24,2609,105,84.6,34,313,NA,NA,NA,TRUE,-37.2,0.7,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666165,"Blake Sabol","/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",1,"2023-05-31T02:45:12.310Z","2023-05-31T02:45:15.872Z",TRUE,"pitch","954ef447-46cc-4a2b-9608-6a56059dd2da",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.13,1.49,NA,50.94,201.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Casey Schmitt flies out to center fielder Ji Hwan Bae.",0,1,1,29,"bottom",4,"2023-05-31T02:44:28.818Z","2023-05-31T02:45:41.110Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.6,14,2,0.4303,7.9578,27.2776,-27.791,1.6497,2.6728,1.7331,1.3671,9.6228,-127.5003,-5.1552,-2.3109,50.0018,5.6199,2.7032,8.4,7.2,24,2513,151,NA,NA,NA,NA,NA,NA,FALSE,-31.9,3.8,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",0,"2023-05-31T02:44:54.245Z","2023-05-31T02:44:57.337Z",TRUE,"pitch","ee0d9832-2de5-4d0d-b407-ee7aa17236b0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.155,1.5064,NA,119.01,155.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Flyout","field_out","Casey Schmitt flies out to center fielder Ji Hwan Bae.",0,1,1,29,"bottom",4,"2023-05-31T02:44:28.818Z","2023-05-31T02:45:41.110Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,669477,"Casey Schmitt","/api/v1/people/669477","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.6,81.8,2,2,0.4234,7.5154,25.2448,-25.37,3.107,4.008,-0.0527,3.0924,5.4614,-129.0576,-2.0352,-2.5947,50.0032,5.8327,5.2738,13.2,6,24,2347,150,NA,NA,NA,NA,NA,NA,FALSE,-27.6,7.1,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",6,"2023-05-31T02:44:11.575Z","2023-05-31T02:44:20.101Z",TRUE,"pitch","7b226f4b-7b52-460b-a183-8415a0814655",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.42,1.67,NA,132.09,156.62,"ground_ball","medium","4",142.63,152.93,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Blake Sabol singles on a ground ball to second baseman Rodolfo Castro.",0,1,1,28,"bottom",4,"2023-05-31T02:40:33.811Z","2023-05-31T02:44:20.101Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.6,1,2,0.3934,7.3815,31.0248,-22.2266,-4.9473,5.0694,-0.396,3.0429,7.3325,-139.1834,-3.0223,-2.421,50.0063,5.6136,-9.7157,19.2,4.8,24,2368,213,96.6,-14,14,NA,NA,NA,FALSE,-21.1,8.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666165,"Blake Sabol","/api/v1/people/666165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",5,"2023-05-31T02:43:52.342Z","2023-05-31T02:43:56.894Z",TRUE,"pitch","f029f07d-ae42-49a7-bf7b-f464f7498de4",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.42,1.67,NA,135.68,152.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Blake Sabol singles on a ground ball to second baseman Rodolfo Castro.",0,1,1,28,"bottom",4,"2023-05-31T02:40:33.811Z","2023-05-31T02:44:20.101Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.6,1,2,0.3901,7.8358,29.1426,-21.9031,-5.6362,5.135,-0.4901,3.1948,7.2731,-139.9734,-2.6656,-2.3798,50.0059,5.5806,-11.2796,24,4.8,24,2260,215,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",4,"2023-05-31T02:43:35.285Z","2023-05-31T02:43:38.530Z",TRUE,"pitch","a3969b57-76ac-4feb-ad01-0197237164f9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.42,1.67,NA,74.06,165.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Blake Sabol singles on a ground ball to second baseman Rodolfo Castro.",0,1,1,28,"bottom",4,"2023-05-31T02:40:33.811Z","2023-05-31T02:44:20.101Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,88.2,12,2,0.3926,7.4379,28.5263,-19.303,-7.3242,6.5131,1.1265,2.723,12.1231,-139.0264,-4.4914,-2.3209,50.0001,5.625,-14.4676,31.2,4.8,24,2269,215,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",3,"2023-05-31T02:43:22.084Z","2023-05-31T02:43:25.084Z",TRUE,"pitch","594e7999-ca2c-4f78-ba08-64605126c358",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.4434,1.767,NA,161.07,140.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Blake Sabol singles on a ground ball to second baseman Rodolfo Castro.",0,1,1,28,"bottom",4,"2023-05-31T02:40:33.811Z","2023-05-31T02:44:20.101Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,81.8,11,2,0.422,7.1563,26.2344,-25.0947,2.6062,4.1489,-1.1563,3.6377,2.7676,-129.619,-0.5169,-2.5752,50.0059,5.7503,4.4496,10.8,6,24,2423,157,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.7,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",2,"2023-05-31T02:43:07.410Z","2023-05-31T02:43:10.410Z",TRUE,"pitch","3e4874a8-abe7-405e-a8f7-2d4089409009",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.4434,1.7092,NA,133.97,195.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Blake Sabol singles on a ground ball to second baseman Rodolfo Castro.",0,1,1,28,"bottom",4,"2023-05-31T02:40:33.811Z","2023-05-31T02:44:20.101Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.5,7,2,0.3961,7.776,28.3417,-22.1958,-7.5122,5.1452,-0.4452,1.6003,8.2946,-137.86,-6.6638,-2.5055,50.005,5.529,-14.5777,28.8,6,24,2129,223,NA,NA,NA,NA,NA,NA,FALSE,-22.1,8.2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",1,"2023-05-31T02:42:56.150Z","2023-05-31T02:42:59.362Z",TRUE,"pitch","91ccbabf-a95d-404f-9470-41e6f1c1a392",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4434,1.767,NA,100.04,211.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Blake Sabol singles on a ground ball to second baseman Rodolfo Castro.",0,1,1,28,"bottom",4,"2023-05-31T02:40:33.811Z","2023-05-31T02:44:20.101Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.3,76.4,14,2,0.4568,7.6606,22.2642,-31.5511,3.2214,0.4264,0.445,1.0021,5.4015,-119.7367,-4.9879,-2.2551,50.0027,5.9228,4.6948,9.6,9.6,24,2328,112,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-0.1,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",0,"2023-05-31T02:42:43.632Z","2023-05-31T02:42:46.696Z",TRUE,"pitch","47388456-bce1-45c6-9651-5e14fd6d0fa8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5218,1.796,NA,128.3,139.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Single","single","Blake Sabol singles on a ground ball to second baseman Rodolfo Castro.",0,1,1,28,"bottom",4,"2023-05-31T02:40:33.811Z","2023-05-31T02:44:20.101Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,666165,"Blake Sabol","/api/v1/people/666165","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88.2,11,2,0.3928,7.8311,27.0436,-18.507,-3.6833,6.9164,-0.2964,3.6951,6.9636,-138.718,-2.3454,-2.3452,50.0011,5.7666,-7.2773,18,3.6,24,2216,211,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",6,"2023-05-31T02:40:16.956Z","2023-05-31T02:40:25.469Z",TRUE,"pitch","f7c5f33d-6fe1-4b1e-8b46-88c1ebbe2d84",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.11,1.46,NA,119.15,150.15,"ground_ball","medium","4",143.14,153.95,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Grounded Into DP","grounded_into_double_play","Ke'Bryan Hayes grounds into a double play, second baseman Casey Schmitt to shortstop Brandon Crawford to first baseman LaMonte Wade Jr. Jack Suwinski out at 2nd. Ke'Bryan Hayes out at 1st.",0,1,1,27,"top",4,"2023-05-31T02:38:17.557Z","2023-05-31T02:40:25.469Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.5,11,2,0.4017,7.2759,30.8402,-22.4728,10.1868,5.1591,-0.0564,3.2825,-8.2502,-136.4849,-2.1393,1.6864,50.0045,5.6287,19.1656,37.2,6,24,2073,134,96,0,52,NA,NA,NA,TRUE,-22.1,9.1,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",4,"2023-05-31T02:39:45.442Z","2023-05-31T02:39:48.442Z",TRUE,"pitch","25c2fcb5-06b6-4a70-9f9b-355754b2d0cd",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2359,1.4774,NA,73.09,201.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Grounded Into DP","grounded_into_double_play","Ke'Bryan Hayes grounds into a double play, second baseman Casey Schmitt to shortstop Brandon Crawford to first baseman LaMonte Wade Jr. Jack Suwinski out at 2nd. Ke'Bryan Hayes out at 1st.",0,1,1,27,"top",4,"2023-05-31T02:38:17.557Z","2023-05-31T02:40:25.469Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,79.7,14,2,0.4376,6.9375,21.84,-29.1529,7.3233,1.8953,1.152,1.3971,-3.861,-124.538,-5.0466,1.7601,50.0006,5.8227,11.6576,20.4,8.4,24,1243,131,NA,NA,NA,NA,NA,NA,FALSE,-34.3,2.6,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717972,"2023-05-31",3,"2023-05-31T02:39:28.248Z","2023-05-31T02:39:31.436Z",TRUE,"pitch","9b739aee-0b4b-4405-80ca-28e62421c72d",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3503,1.5933,NA,142.24,144.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Grounded Into DP","grounded_into_double_play","Ke'Bryan Hayes grounds into a double play, second baseman Casey Schmitt to shortstop Brandon Crawford to first baseman LaMonte Wade Jr. Jack Suwinski out at 2nd. Ke'Bryan Hayes out at 1st.",0,1,1,27,"top",4,"2023-05-31T02:38:17.557Z","2023-05-31T02:40:25.469Z",TRUE,FALSE,FALSE,TRUE,24,3,2,3,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86,11,2,0.4,7.099,30.3409,-19.8584,9.8967,6.4843,-0.6622,3.4784,-9.7263,-136.9634,-2.0725,1.6497,50.0037,5.6035,18.7984,39.6,6,24,1995,163,NA,NA,NA,NA,NA,NA,FALSE,-19.4,11.5,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
