"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717383,"2023-07-16",1,"2023-07-16T19:17:46.790Z","2023-07-16T19:17:51.651Z",TRUE,"pitch","41aae0f4-9557-4091-a442-9a2c95f61a84",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.0093,1.2888,NA,80.35,198.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Owen Miller called out on strikes.",0,2,3,43,"top",6,"2023-07-16T19:17:13.005Z","2023-07-16T19:20:02.468Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,680911,"Owen Miller","/api/v1/people/680911","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.6,77.5,14,0.95,0.4492,6.8425,23.3708,-32.7829,10.5015,-0.4057,0.9615,1.4868,1.9495,-121.8063,-3.1257,-1.2133,50.0026,5.6141,15.8173,25.2,9.6,24,2486,60,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.2,-19.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",0,"2023-07-16T19:17:21.948Z","2023-07-16T19:17:26.933Z",TRUE,"pitch","cc42c3b1-4c6b-460b-8a25-ad87177d47e7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.0879,1.3949,NA,75.21,214.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Owen Miller called out on strikes.",0,2,3,43,"top",6,"2023-07-16T19:17:13.005Z","2023-07-16T19:20:02.468Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,680911,"Owen Miller","/api/v1/people/680911","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,83.3,14,0.79,0.4187,6.7543,23.9364,-24.7724,3.6214,4.2576,1.0964,0.9007,4.2262,-130.1506,-7.0761,-1.011,50.0019,5.4954,6.2941,15.6,6,24,2371,170,NA,NA,NA,NA,NA,NA,FALSE,-27.2,6.6,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",3,"2023-07-16T19:18:31.855Z","2023-07-16T19:18:35.957Z",FALSE,"pickoff","85c1ecf9-0cce-4df7-aabf-a39b6d0ed556",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Owen Miller called out on strikes.",0,2,3,43,"top",6,"2023-07-16T19:17:13.005Z","2023-07-16T19:20:02.468Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,680911,"Owen Miller","/api/v1/people/680911","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",4,"2023-07-16T19:16:44.630Z","2023-07-16T19:16:48.867Z",TRUE,"pitch","402ca1fb-6826-4ebd-bafd-ac326266314b",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.3,1.56,NA,118.66,179.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,2,3,42,"top",6,"2023-07-16T19:14:45.337Z","2023-07-16T19:16:48.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.8,5,0.87,0.389,6.936,29.8811,-13.5919,-2.1041,9.2433,-0.0434,2.1995,3.2601,-140.4483,-7.0756,-0.9424,50.0052,5.6239,-4.2315,13.2,3.6,24,2207,205,NA,NA,NA,NA,NA,NA,TRUE,-13.7,15.6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
717383,"2023-07-16",3,"2023-07-16T19:16:21.362Z","2023-07-16T19:16:25.722Z",TRUE,"pitch","c61d448a-26fd-46fd-9240-0fb92d4a1f2e",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,0,NA,NA,3.3,1.56,NA,101.69,148.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,2,3,42,"top",6,"2023-07-16T19:14:45.337Z","2023-07-16T19:16:48.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.6,85.9,3,0.95,0.4038,6.7833,25.4965,-21.2357,1.4906,5.8477,0.4017,3.3503,3.9226,-134.9396,-2.2857,-1.2563,50.0006,5.6822,2.7866,9.6,4.8,24,2226,186,NA,NA,NA,NA,NA,NA,FALSE,-21.1,10.4,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",2,"2023-07-16T19:15:52.099Z","2023-07-16T19:15:56.354Z",TRUE,"pitch","fa23cb10-f290-4daa-8cdf-5d9263981ddf",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,0,NA,NA,3.1402,1.448,NA,75.32,230.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,2,3,42,"top",6,"2023-07-16T19:14:45.337Z","2023-07-16T19:16:48.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,78.1,14,0.95,0.4458,6.9378,24.8422,-28.278,9.2817,2.5469,1.0934,0.3069,2.35,-122.9588,-6.7959,-1.0809,50.0019,5.5125,14.1809,26.4,8.4,24,2377,54,NA,NA,NA,NA,NA,NA,FALSE,-35.2,3.2,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",1,"2023-07-16T19:15:28.170Z","2023-07-16T19:15:32.844Z",TRUE,"pitch","8f3e3a51-bb1e-4f24-aa58-e07060c87f10",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2214,1.5899,NA,93.99,144.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,2,3,42,"top",6,"2023-07-16T19:14:45.337Z","2023-07-16T19:16:48.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.1,12,0.92,0.3957,6.8192,29.7081,-14.0713,-3.7425,9.319,0.6035,3.5009,5.8706,-138.2278,-3.3539,-1.0578,50.0014,5.6697,-7.2695,21.6,3.6,24,2207,210,NA,NA,NA,NA,NA,NA,FALSE,-13.8,16.4,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",0,"2023-07-16T19:14:53.892Z","2023-07-16T19:14:57.632Z",TRUE,"pitch","6ceea818-470e-4b48-8dd6-8acb1960e6e5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1664,1.554,NA,31.55,194.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Strikeout","strikeout","Jesse Winker strikes out swinging.",0,2,3,42,"top",6,"2023-07-16T19:14:45.337Z","2023-07-16T19:16:48.867Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,608385,"Jesse Winker","/api/v1/people/608385","L","Left",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.5,87.5,14,0.95,0.3994,6.7167,23.6368,-17.7105,2.6408,7.5519,2.2417,1.6294,7.7022,-136.0078,-7.2184,-0.9451,50.0024,5.4995,5.0547,18,4.8,24,2430,193,NA,NA,NA,NA,NA,NA,FALSE,-18.1,12.7,-6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",2,"2023-07-16T19:14:17.335Z","2023-07-16T19:14:28.002Z",TRUE,"pitch","3ce93e08-36a4-491d-96a9-4a1673406802",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.33,1.64,NA,84.57,183.15,"line_drive","medium","8",114.46,110.29,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Willy Adames singles on a line drive to center fielder TJ Friedl.",0,2,3,41,"top",6,"2023-07-16T19:13:25.207Z","2023-07-16T19:14:28.002Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.2,79.8,14,0.92,0.4352,6.6856,24.4314,-27.4551,9.5472,2.9433,0.8508,2.0604,2.1777,-125.6454,-3.3062,-1.2672,50.0061,5.6141,15.3334,28.8,8.4,24,2573,65,74.5,23,227,NA,NA,NA,FALSE,-31.7,4.8,-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642715,"Willy Adames","/api/v1/people/642715",NA,NA,NA,NA,NA,NA
717383,"2023-07-16",1,"2023-07-16T19:13:56.348Z","2023-07-16T19:13:59.593Z",TRUE,"pitch","e845a244-4ad8-48b5-aefc-2b4eca64d0ba",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.33,1.64,NA,141.15,154.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Willy Adames singles on a line drive to center fielder TJ Friedl.",0,2,3,41,"top",6,"2023-07-16T19:13:25.207Z","2023-07-16T19:14:28.002Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.9,1,0.93,0.395,6.6752,32.0949,-11.3239,-3.688,10.7163,-0.6335,3.1132,1.9787,-138.8442,-5.1967,-0.8776,50.002,5.7676,-7.1752,28.8,2.4,24,2209,205,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.5,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",0,"2023-07-16T19:13:29.174Z","2023-07-16T19:13:32.621Z",TRUE,"pitch","9733b26b-eae8-4bd4-9681-dacb724be2b2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.33,1.64,NA,103.1,183.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Single","single","Willy Adames singles on a line drive to center fielder TJ Friedl.",0,2,3,41,"top",6,"2023-07-16T19:13:25.207Z","2023-07-16T19:14:28.002Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,642715,"Willy Adames","/api/v1/people/642715","R","Right",664139,"Ian Gibaut","/api/v1/people/664139","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.4,86.1,9,0.95,0.4043,6.6337,24.4747,-21.363,1.6475,5.7936,0.3646,2.0359,3.7663,-134.5945,-5.5927,-1.2575,50.0047,5.6173,3.0748,9.6,4.8,24,2427,181,NA,NA,NA,NA,NA,NA,FALSE,-21.8,9.7,-3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",1,"2023-07-16T19:11:06.298Z","2023-07-16T19:11:14.890Z",TRUE,"pitch","98934a13-c8d8-44a7-be58-66bfbeb9fff3",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.32,1.6,NA,138.14,171.78,"popup","medium","6",112.81,129.11,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Pop Out","field_out","Jake Fraley pops out to shortstop Willy Adames.",0,2,3,40,"bottom",5,"2023-07-16T19:10:51.367Z","2023-07-16T19:11:14.890Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.8,74.8,4,0.91,0.464,6.7587,21.0182,-30.7117,3.5507,1.0387,-0.5547,2.4815,1.2786,-117.7601,-1.269,-1.5651,50.0052,5.8519,5.0196,9.6,8.4,24,2157,95,85.6,66,171,NA,NA,NA,TRUE,-39.7,1.8,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",0,"2023-07-16T19:10:51.367Z","2023-07-16T19:10:57.376Z",TRUE,"pitch","9aa04385-6fea-413a-8732-8f2e1c4ec676",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4015,1.7393,NA,171.14,145.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Pop Out","field_out","Jake Fraley pops out to shortstop Willy Adames.",0,2,3,40,"bottom",5,"2023-07-16T19:10:51.367Z","2023-07-16T19:11:14.890Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,641584,"Jake Fraley","/api/v1/people/641584","L","Left",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85,11,0.89,0.4047,6.5167,29.7963,-23.0758,-9.0981,4.9084,-1.4203,3.4696,3.1631,-135.3749,-2.214,-1.4223,50.0049,5.9149,-16.8738,34.8,6,24,2102,228,NA,NA,NA,NA,NA,NA,FALSE,-23,8.6,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",3,"2023-07-16T19:10:25.479Z","2023-07-16T19:10:30.147Z",TRUE,"pitch","458a3f06-aee7-4c5f-8736-ecd5fa7d9330",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,2.97,1.31,NA,102.06,202.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,2,3,39,"bottom",5,"2023-07-16T19:09:41.396Z","2023-07-16T19:10:30.147Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680574,"Matt McLain","/api/v1/people/680574","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.2,9,0.91,0.4058,6.822,29.6817,-23.3254,-10.0841,4.7941,0.3921,1.3352,8.1083,-135.0321,-6.9957,-1.341,50.0019,5.6032,-18.6025,34.8,7.2,24,2158,226,NA,NA,NA,NA,NA,NA,TRUE,-24.5,7.3,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",2,"2023-07-16T19:10:07.852Z","2023-07-16T19:10:11.322Z",TRUE,"pitch","ada74c05-ef45-4d4b-9420-4fd5c931c1ca",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,2.97,1.31,NA,140.23,170.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,2,3,39,"bottom",5,"2023-07-16T19:09:41.396Z","2023-07-16T19:10:30.147Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680574,"Matt McLain","/api/v1/people/680574","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,75.3,1,0.91,0.4599,6.7602,21.8567,-27.7734,3.3813,3.0603,-0.6095,2.5179,1.1296,-118.8892,-1.8014,-1.5295,50.0023,5.7955,4.8613,9.6,8.4,24,2188,122,NA,NA,NA,NA,NA,NA,FALSE,-35.4,5.4,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717383,"2023-07-16",1,"2023-07-16T19:09:54.402Z","2023-07-16T19:10:00.657Z",TRUE,"pitch","56041b8c-adaa-44d4-96b1-97e1e0764917",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.0617,1.3949,NA,89.77,189.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,2,3,39,"bottom",5,"2023-07-16T19:09:41.396Z","2023-07-16T19:10:30.147Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,680574,"Matt McLain","/api/v1/people/680574","R","Right",605288,"Adrian Houser","/api/v1/people/605288","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,85,9,0.81,0.4069,6.8225,28.0408,-16.1139,-6.5824,8.7435,0.7144,1.8404,6.9883,-134.404,-7.6243,-1.0592,50.0016,5.8496,-12.09,31.2,4.8,24,2180,225,NA,NA,NA,NA,NA,NA,FALSE,-17.5,14.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
