"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746553,"2024-05-11",0,"2024-05-11T01:58:41.669Z","2024-05-11T01:58:50.153Z",TRUE,"pitch","31f035d5-2b49-47fa-a6b4-65e538fd02a8",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.44,1.69,NA,100.36,168.08,"ground_ball","medium","1",126.72,182.73,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Groundout","field_out","Adolis García grounds out, pitcher Austin Gomber to first baseman Elehuris Montero.",0,1,1,44,"top",6,"2024-05-11T01:58:35.725Z","2024-05-11T01:58:50.153Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,666969,"Adolis García","/api/v1/people/666969","R","Right",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.4,76,6,0.89,0.4588,6.9298,18.5465,-22.5841,4.1559,6.6148,0.4367,2.6186,-4.9878,-118.5209,-3.7664,2.0098,50.0036,6.2454,6.0271,13.2,7.2,24,1725,122,100.9,-14,11,NA,NA,NA,TRUE,-29.2,11.5,-6.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",7,"2024-05-11T01:58:14.202Z","2024-05-11T01:58:22.019Z",TRUE,"pitch","4d6d28e2-b2f9-4575-8803-17ebe4de921a",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.44,1.53,NA,98.54,176.99,"ground_ball","medium","6",118.24,148.79,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,1,1,43,"top",6,"2024-05-11T01:56:30.564Z","2024-05-11T01:58:22.019Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.9,84.6,6,0.92,0.4113,6.7948,23.488,-14.63,4.5012,9.7284,0.4844,2.2885,-5.2444,-132.2554,-7.9718,1.8917,50.0016,6.3767,8.1162,24,3.6,24,2244,142,99.9,4,90,NA,NA,NA,TRUE,-16.2,16.4,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",6,"2024-05-11T01:57:56.053Z","2024-05-11T01:57:59.293Z",TRUE,"pitch","84119368-8092-4ac6-b4b1-517b9bdb3788",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.44,1.53,NA,114.44,151.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,1,1,43,"top",6,"2024-05-11T01:56:30.564Z","2024-05-11T01:58:22.019Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,77.8,2,0.91,0.4499,6.9878,18.0423,-30.098,-1.8402,1.3767,0.0673,3.2506,-4.4513,-120.6089,-1.3585,2.1581,50.0039,6.4166,-2.7773,6,8.4,24,2390,207,NA,NA,NA,NA,NA,NA,FALSE,-36.6,2.5,4.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",5,"2024-05-11T01:57:41.146Z","2024-05-11T01:57:44.582Z",TRUE,"pitch","3e02e213-6fa9-40a3-b088-396e631024c1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3697,1.5474,NA,123.96,212.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,1,1,43,"top",6,"2024-05-11T01:56:30.564Z","2024-05-11T01:58:22.019Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,77.5,13,0.89,0.4542,6.8435,18.0768,-30.0878,-1.4536,1.4135,-0.1825,0.9851,-5.0888,-119.5413,-6.0924,2.1433,50.0055,6.193,-2.1524,4.8,8.4,24,2445,243,NA,NA,NA,NA,NA,NA,FALSE,-38.2,1.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",4,"2024-05-11T01:57:26.210Z","2024-05-11T01:57:30.198Z",TRUE,"pitch","ffae2007-68c9-4672-94aa-1bc94539bcd0",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3637,1.5046,NA,153.93,138.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,1,1,43,"top",6,"2024-05-11T01:56:30.564Z","2024-05-11T01:58:22.019Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,84,11,0.92,0.4138,6.8174,22.4761,-14.5242,4.289,9.9017,-0.9688,3.7277,-8.6531,-131.3358,-4.3277,1.7815,50.005,6.445,7.6479,21.6,3.6,24,2234,156,NA,NA,NA,NA,NA,NA,FALSE,-15.6,17.4,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T01:56:58.550Z","2024-05-11T01:57:01.840Z",TRUE,"pitch","9c4a2e17-0412-4ab9-ae5d-d4e761972de9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.44,1.53,NA,158.56,189.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,1,1,43,"top",6,"2024-05-11T01:56:30.564Z","2024-05-11T01:58:22.019Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,78.5,13,0.9,0.4467,6.79,19.7396,-28.1874,-1.847,2.6044,-1.0902,1.8287,-7.2012,-121.7558,-4.8255,2.1234,50.0009,6.223,-2.8234,7.2,7.2,24,2230,179,NA,NA,NA,NA,NA,NA,FALSE,-34.6,4,4.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T01:56:44.516Z","2024-05-11T01:56:48.887Z",TRUE,"pitch","a6368f98-cb90-48ad-b426-0bbec63e75f2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4389,1.5796,NA,133.18,137.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,1,1,43,"top",6,"2024-05-11T01:56:30.564Z","2024-05-11T01:58:22.019Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.2,82.9,11,0.91,0.419,6.6713,22.7483,-16.9497,5.1499,8.7621,-0.4245,3.7609,-7.9965,-129.8678,-3.4717,2.0012,50.0059,6.3763,8.9524,24,4.8,24,2133,148,NA,NA,NA,NA,NA,NA,FALSE,-18.4,15.5,-7.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T01:56:31.879Z","2024-05-11T01:56:35.891Z",TRUE,"pitch","f7b1eccb-fcbd-478f-84a8-0d372aabb773",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3568,1.3865,NA,104.82,177.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,1,1,43,"top",6,"2024-05-11T01:56:30.564Z","2024-05-11T01:58:22.019Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.2,82.2,6,0.9,0.4238,6.8683,22.1863,-17.6182,5.3521,8.5693,0.3194,2.2675,-6.461,-128.3675,-6.7785,2.1531,50.001,6.2747,9.0889,22.8,4.8,24,2090,150,NA,NA,NA,NA,NA,NA,FALSE,-20.2,14.5,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T01:57:10.610Z","2024-05-11T01:57:26.210Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,663993,"/api/v1/people/663993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"43","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Ezequiel Tovar to first baseman Elehuris Montero.",0,1,1,43,"top",6,"2024-05-11T01:56:30.564Z","2024-05-11T01:58:22.019Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T01:55:49.143Z","2024-05-11T01:56:12.839Z",TRUE,"pitch","3db3b467-99cd-467a-b4ab-a584601d47bd",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,0,NA,NA,3.49,1.51,NA,99.98,190.04,"line_drive","medium","89",198.15,52.51,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Home Run","home_run","Corey Seager homers (4) on a line drive to right center field.",1,1,1,42,"top",6,"2024-05-11T01:55:45.874Z","2024-05-11T01:56:12.839Z",TRUE,TRUE,FALSE,FALSE,75,0,0,0,608369,"Corey Seager","/api/v1/people/608369","L","Left",596295,"Austin Gomber","/api/v1/people/596295","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Colorado Rockies","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",75.6,71.3,9,0.88,0.4936,6.7463,16.5003,-37.3786,-3.4856,-4.1565,0.4464,1.8052,-2.7979,-110.2644,-1.6602,2.177,50.0032,6.452,-4.364,7.2,12,24,2478,326,108.2,21,403,NA,NA,NA,FALSE,-54.7,-7.7,7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T01:53:25.238Z","2024-05-11T01:53:34.072Z",TRUE,"pitch","ecb9b8fb-7836-4d54-aff0-3b49aca7fdfc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.47,1.62,NA,117.08,180.63,"fly_ball","medium","7",53.95,79.42,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Sean Bouchard flies out to left fielder Ezequiel Duran.",0,0,1,41,"bottom",5,"2024-05-11T01:53:02.256Z","2024-05-11T01:53:34.072Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,656248,"Sean Bouchard","/api/v1/people/656248","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,82.4,8,0.91,0.4225,6.5935,22.8354,-27.8398,0.2977,2.5416,-0.0021,2.1538,4.1956,-128.8681,-3.3689,-1.6795,50.0059,5.5923,0.509,2.4,7.2,24,2203,180,89.6,35,346,NA,NA,NA,TRUE,-30.2,4.2,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",4,"2024-05-11T01:52:23.492Z","2024-05-11T01:52:33.943Z",TRUE,"pitch","dac10857-8229-47be-a278-c7f1053a4aaa",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.22,1.47,NA,84.81,161.28,"line_drive","medium","9",186.11,117.28,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Elias Díaz singles on a line drive to right fielder Adolis García. Ezequiel Tovar scores.",1,0,1,40,"bottom",5,"2024-05-11T01:50:46.336Z","2024-05-11T01:52:33.943Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,87,12,0.87,0.3998,6.6499,24.3421,-19.8245,-5.9311,6.4665,0.8444,2.8704,8.4458,-135.9968,-3.4017,-1.503,50.0027,5.4803,-11.328,25.2,4.8,24,2051,217,99.7,3,110,NA,NA,NA,FALSE,-19.6,11.3,9.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,553869,"Elias Díaz","/api/v1/people/553869",NA,NA,NA,NA,NA,NA
746553,"2024-05-11",3,"2024-05-11T01:51:59.900Z","2024-05-11T01:52:03.383Z",TRUE,"pitch","54a4d5ca-799e-42fc-abd9-d81263420d65",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.22,1.47,NA,87.85,152.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Elias Díaz singles on a line drive to right fielder Adolis García. Ezequiel Tovar scores.",1,0,1,40,"bottom",5,"2024-05-11T01:50:46.336Z","2024-05-11T01:52:33.943Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,86.9,3,0.89,0.3992,6.4553,25.4591,-19.5131,-4.3513,6.615,0.7647,3.1976,7.4226,-136.3775,-2.6816,-1.4072,50.0044,5.5153,-8.3307,19.2,4.8,24,1995,220,NA,NA,NA,NA,NA,NA,FALSE,-19.1,11.8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",2,"2024-05-11T01:51:38.792Z","2024-05-11T01:51:42.147Z",TRUE,"pitch","36a97c01-9623-40a7-bcce-a53743f77c8f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.22,1.47,NA,73.39,212.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Elias Díaz singles on a line drive to right fielder Adolis García. Ezequiel Tovar scores.",1,0,1,40,"bottom",5,"2024-05-11T01:50:46.336Z","2024-05-11T01:52:33.943Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.9,14,0.9,0.4216,6.5318,23.2873,-27.1899,-1.0584,2.9063,1.1442,0.9587,7.1912,-129.2168,-6.4259,-1.5203,50.0055,5.5273,-1.8177,1.2,7.2,24,2333,196,NA,NA,NA,NA,NA,NA,FALSE,-30.1,4.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",1,"2024-05-11T01:51:18.049Z","2024-05-11T01:51:23.529Z",TRUE,"pitch","4bc7b39f-05b3-44bf-aa90-7357753fbec7",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.1974,1.4146,NA,67.8,175.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Elias Díaz singles on a line drive to right fielder Adolis García. Ezequiel Tovar scores.",1,0,1,40,"bottom",5,"2024-05-11T01:50:46.336Z","2024-05-11T01:52:33.943Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.4,12,0.91,0.3971,6.6722,26.6252,-17.6736,-4.9402,7.502,1.2906,2.3428,9.2962,-137.2594,-4.7625,-1.4782,50.0052,5.2812,-9.5528,22.8,4.8,24,2155,222,NA,NA,NA,NA,NA,NA,FALSE,-17.5,12.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746553,"2024-05-11",0,"2024-05-11T01:50:56.745Z","2024-05-11T01:51:00.877Z",TRUE,"pitch","52017ec2-2997-4981-b946-15a8de642556",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2284,1.4457,NA,40.34,168.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Single","single","Elias Díaz singles on a line drive to right fielder Adolis García. Ezequiel Tovar scores.",1,0,1,40,"bottom",5,"2024-05-11T01:50:46.336Z","2024-05-11T01:52:33.943Z",TRUE,TRUE,FALSE,FALSE,60,2,2,2,553869,"Elias Díaz","/api/v1/people/553869","R","Right",592351,"Jon Gray","/api/v1/people/592351","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies","Texas Rangers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.8,82.4,12,0.88,0.4221,6.5336,23.6287,-27.9924,-1.3232,2.446,2.0111,2.6121,9.3354,-129.1151,-2.1107,-1.4597,50.0039,5.567,-2.2644,1.2,7.2,24,2223,179,NA,NA,NA,NA,NA,NA,FALSE,-30.2,4.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
