"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718226,"2023-05-10",0,"2023-05-10T21:51:19.350Z","2023-05-10T21:51:25.892Z",TRUE,"pitch","644fc22a-621f-49dd-8d09-88775f3c959b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1618,1.4662,NA,152.73,187.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Luis Arraez strikes out swinging.",0,4,4,59,"top",8,"2023-05-10T21:51:09.264Z","2023-05-10T21:54:09.795Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650333,"Luis Arraez","/api/v1/people/650333","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,85,13,2,0.4067,6.7669,29.0049,-15.4741,6.7588,9.0865,-0.9374,1.9031,-9.4093,-134.6394,-8.5281,1.7231,50.0004,6.2047,12.4184,31.2,4.8,24,2217,140,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.8,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",6,"2023-05-10T21:50:51.081Z","2023-05-10T21:50:57.785Z",TRUE,"pitch","73a2ff79-3ed5-4810-8fb4-09a4ed54cd86",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.45,1.69,NA,153.63,211.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,4,4,58,"top",8,"2023-05-10T21:48:32.389Z","2023-05-10T21:50:57.785Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.5,76.4,13,0.91,0.4567,6.5293,23.0129,-34.3389,0.7185,-1.4894,-0.9609,1.0004,-6.9528,-119.8933,-4.7703,1.8822,50.0019,6.0779,1.0483,0,9.6,24,2705,343,NA,NA,NA,NA,NA,NA,TRUE,-43.9,-3.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",5,"2023-05-10T21:50:31.360Z","2023-05-10T21:50:38.133Z",TRUE,"pitch","6698861d-00e6-4add-89a1-b13b838fe011",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.4161,1.6889,NA,73.57,150.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,4,4,58,"top",8,"2023-05-10T21:48:32.389Z","2023-05-10T21:50:57.785Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.1,12,2,0.41,6.6523,28.6203,-18.9395,7.998,7.3197,1.1394,3.2752,-4.4035,-133.5614,-4.8344,1.7699,50.0007,6.4696,14.4556,33.6,6,24,2181,146,NA,NA,NA,NA,NA,NA,FALSE,-20,12.5,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",4,"2023-05-10T21:50:10.392Z","2023-05-10T21:50:14.012Z",TRUE,"pitch","d519fc23-0cc5-4c54-9eb9-6747e2c300a0",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.45,1.69,NA,121.62,202.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,4,4,58,"top",8,"2023-05-10T21:48:32.389Z","2023-05-10T21:50:57.785Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.8,13,0.89,0.4464,6.6497,24.8126,-32.0769,1.195,0.0686,-0.1212,1.3496,-5.561,-122.791,-4.8093,2.0199,50.0061,6.0697,1.8213,1.2,8.4,24,2611,351,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-0.8,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",3,"2023-05-10T21:49:37.243Z","2023-05-10T21:49:48.671Z",TRUE,"pitch","e5754098-1327-4b8d-b8d0-edc73eff0cdf",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.45,1.69,NA,80.38,178.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,4,4,58,"top",8,"2023-05-10T21:48:32.389Z","2023-05-10T21:50:57.785Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.3,83.9,14,2,0.4122,6.6894,27.848,-19.663,9.6518,6.9931,0.9606,2.222,-5.4175,-132.7575,-6.8773,1.7714,50.0038,6.2726,17.2662,37.2,6,24,2068,141,NA,NA,NA,NA,NA,NA,FALSE,-21.4,11.4,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",2,"2023-05-10T21:49:14.151Z","2023-05-10T21:49:18.420Z",TRUE,"pitch","1db21938-d4db-4f19-a4c7-9546dd194cfe",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.449,1.7543,NA,143.84,239.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,4,4,58,"top",8,"2023-05-10T21:48:32.389Z","2023-05-10T21:50:57.785Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,75.9,13,0.92,0.4605,6.6948,24.0326,-35.5525,0.7464,-2.3646,-0.7042,-0.026,-6.4246,-119.1785,-6.7027,1.9355,50.0014,6.0543,1.069,0,10.8,24,2573,341,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-5.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",1,"2023-05-10T21:48:58.404Z","2023-05-10T21:49:03.554Z",TRUE,"pitch","38b03a27-cd16-4aea-9561-b6927454acbb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.4161,1.6889,NA,113.05,183.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,4,4,58,"top",8,"2023-05-10T21:48:32.389Z","2023-05-10T21:50:57.785Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.1,82.7,8,2,0.4181,6.724,27.2952,-19.2372,9.7561,7.4402,0.1036,2.0412,-7.5161,-130.9312,-7.1428,1.742,50.0036,6.2412,16.9625,37.2,6,24,2152,141,NA,NA,NA,NA,NA,NA,FALSE,-21.6,12.1,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",0,"2023-05-10T21:48:42.220Z","2023-05-10T21:48:49.530Z",TRUE,"pitch","c49e87b2-85b1-4b9b-8ffa-d4a9f7bc2ff3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.449,1.6889,NA,61.34,188.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Jorge Soler strikes out swinging.",0,4,4,58,"top",8,"2023-05-10T21:48:32.389Z","2023-05-10T21:50:57.785Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,624585,"Jorge Soler","/api/v1/people/624585","R","Right",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,83.2,14,2,0.415,6.7106,28.1969,-17.0483,8.6108,8.574,1.4602,1.8672,-3.8381,-132.0003,-8.2299,1.8146,50.0029,6.2815,15.1893,37.2,6,24,2142,143,NA,NA,NA,NA,NA,NA,FALSE,-19.3,13.9,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",3,"2023-05-10T21:48:10.043Z","2023-05-10T21:48:17.544Z",TRUE,"pitch","4d12ccd6-989a-4edb-b793-d5cb3734312d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.47,1.66,NA,128.48,189.19,"ground_ball","medium","6",118.15,150.04,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jazz Chisholm Jr. grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",0,4,4,57,"top",8,"2023-05-10T21:47:35.524Z","2023-05-10T21:48:17.544Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.7,7,2,0.4122,6.4876,28.8164,-13.8811,6.6132,10.2349,-0.3012,1.8366,-7.518,-132.937,-8.9565,1.7059,50.0053,6.26,11.8239,33.6,4.8,24,2183,141,97.8,-6,17,NA,NA,NA,TRUE,-16.1,16.7,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",2,"2023-05-10T21:47:53.540Z","2023-05-10T21:47:58.783Z",TRUE,"pitch","0c4a5238-d1a6-4459-9b07-6c52b97f2868",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5677,1.6262,NA,132.1,157.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jazz Chisholm Jr. grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",0,4,4,57,"top",8,"2023-05-10T21:47:35.524Z","2023-05-10T21:48:17.544Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,82.9,1,2,0.4153,6.6037,28.8014,-17.4238,5.6457,8.3775,-0.3961,2.9961,-7.5604,-132.0188,-5.4656,1.7748,50.0019,6.3809,9.9394,24,4.8,24,2093,138,NA,NA,NA,NA,NA,NA,FALSE,-19.2,14.2,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",1,"2023-05-10T21:47:37.702Z","2023-05-10T21:47:44.887Z",TRUE,"pitch","e6ab18a0-74cd-4aab-b71c-c98b7107a468",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.6335,1.6589,NA,127.48,193.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jazz Chisholm Jr. grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",0,4,4,57,"top",8,"2023-05-10T21:47:35.524Z","2023-05-10T21:48:17.544Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,82.1,8,2,0.4204,6.7327,28.1131,-16.0192,5.6933,9.4046,-0.2749,1.6596,-7.3844,-130.422,-8.3765,1.857,50.0058,6.1276,9.7839,25.2,4.8,24,2107,136,NA,NA,NA,NA,NA,NA,FALSE,-18.8,15.2,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",0,"2023-05-10T21:45:37.178Z","2023-05-10T21:47:37.702Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Chafin replaces Kyle Nelson.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,605177,"/api/v1/people/605177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Groundout","field_out","Jazz Chisholm Jr. grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",0,4,4,57,"top",8,"2023-05-10T21:47:35.524Z","2023-05-10T21:48:17.544Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,665862,"Jazz Chisholm Jr.","/api/v1/people/665862","L","Left",605177,"Andrew Chafin","/api/v1/people/605177","L","Left","vs_LHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",1,"2023-05-10T21:44:28.873Z","2023-05-10T21:44:39.889Z",TRUE,"pitch","06f4ddce-1ccd-4d26-bf46-b132dd28e00b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.06,1.49,NA,160.98,172.93,"popup","medium","5",97.6,191.21,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Corbin Carroll pops out to third baseman Jon Berti in foul territory.",0,4,4,56,"bottom",7,"2023-05-10T21:44:26.712Z","2023-05-10T21:44:39.889Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.6,11,2,0.4238,5.9824,26.5943,-29.2168,-8.7441,1.7523,-1.1538,2.4388,4.0882,-129.1768,-2.8797,-1.6197,50.006,5.8113,-14.7988,25.2,8.4,24,1717,232,73.4,79,72,NA,NA,NA,TRUE,-31.9,2.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",0,"2023-05-10T21:44:06.789Z","2023-05-10T21:44:28.873Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Pop Out","field_out","Corbin Carroll pops out to third baseman Jon Berti in foul territory.",0,4,4,56,"bottom",7,"2023-05-10T21:44:26.712Z","2023-05-10T21:44:39.889Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718226,"2023-05-10",7,"2023-05-10T21:43:20.225Z","2023-05-10T21:43:27.257Z",TRUE,"pitch","e6eec3ff-ed1f-4075-9987-c4bac1c34fa2",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.56,1.75,NA,142.28,189.72,"ground_ball","medium","1",117.54,190.43,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Ketel Marte singles on a ground ball to pitcher Huascar Brazoban.",0,4,4,55,"bottom",7,"2023-05-10T21:42:06.493Z","2023-05-10T21:43:27.257Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,80.8,7,2,0.4289,5.931,25.7,-28.4072,-9.1467,2.2798,-0.6631,1.817,5.2127,-127.5973,-4.3581,-1.5417,50.0043,5.7798,-15.1173,25.2,8.4,24,1921,232,60.4,-69,3,NA,NA,NA,FALSE,-32.2,3.4,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,606466,"Ketel Marte","/api/v1/people/606466",NA,NA,NA
718226,"2023-05-10",6,"2023-05-10T21:43:00.855Z","2023-05-10T21:43:06.988Z",TRUE,"pitch","8d679310-d333-4c36-b34f-95a246e665ab",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.6428,1.7585,NA,145.57,194.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Ketel Marte singles on a ground ball to pitcher Huascar Brazoban.",0,4,4,55,"bottom",7,"2023-05-10T21:42:06.493Z","2023-05-10T21:43:27.257Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,606466,"Ketel Marte","/api/v1/people/606466","L","Left",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,78,13,2,0.44,5.9053,29.3852,-25.8416,-1.2169,4.0507,-0.7497,1.6376,2.9225,-125.3015,-5.0188,-1.782,50.0007,5.8233,-1.9015,2.4,7.2,24,2344,206,NA,NA,NA,NA,NA,NA,FALSE,-31.2,6.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
