"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717367,"2023-07-18",2,"2023-07-18T01:07:17.519Z","2023-07-18T01:07:22.330Z",TRUE,"pitch","fe3bee49-f77c-4695-9ddc-c9862a6238f9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.51,1.63,NA,82.66,143.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,2,0,35,"bottom",5,"2023-07-18T01:06:20.330Z","2023-07-18T01:08:25.641Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",663556,"Shane McClanahan","/api/v1/people/663556","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.2,12,0.91,0.3849,7.0766,34.1798,-13.3029,7.1039,9.2116,0.9008,3.5447,-2.2371,-142.5495,-5.0473,0.7752,50.0001,6.1846,14.5503,44.4,3.6,24,2151,140,NA,NA,NA,NA,NA,NA,FALSE,-12.8,15.8,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",1,"2023-07-18T01:06:59.329Z","2023-07-18T01:07:02.343Z",TRUE,"pitch","1312e495-afba-449f-92d7-100e32047067",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.51,1.63,NA,117.7,168.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,2,0,35,"bottom",5,"2023-07-18T01:06:20.330Z","2023-07-18T01:08:25.641Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",663556,"Shane McClanahan","/api/v1/people/663556","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.7,5,0.91,0.3869,6.9198,34.6265,-11.2456,6.0207,10.3243,-0.0185,2.5904,-3.9873,-141.9619,-7.9488,0.6272,50.0019,6.1551,12.2019,40.8,3.6,24,2270,146,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.2,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",0,"2023-07-18T01:06:43.292Z","2023-07-18T01:06:46.292Z",TRUE,"pitch","d582499b-044a-4c25-9383-4e880fb3e372",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.51,1.63,NA,97.49,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Nathaniel Lowe grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,2,0,35,"bottom",5,"2023-07-18T01:06:20.330Z","2023-07-18T01:08:25.641Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,663993,"Nathaniel Lowe","/api/v1/people/663993","L","Left",663556,"Shane McClanahan","/api/v1/people/663556","L","Left","vs_LHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,88.5,3,0.9,0.3869,6.9946,35.5124,-12.9024,5.0357,9.5172,0.5118,3.5846,-2.717,-142.1057,-4.6647,0.8309,50.0051,6.0804,10.2008,33.6,3.6,24,2327,148,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16.3,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",4,"2023-07-18T01:06:15.820Z","2023-07-18T01:06:19.837Z",TRUE,"pitch","ae856539-372a-425f-b9b5-cc94c529c2ef",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.37,1.64,NA,130.85,164.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Adolis Garcia strikes out swinging.",0,2,0,34,"bottom",5,"2023-07-18T01:04:18.525Z","2023-07-18T01:06:19.837Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666969,"Adolis García","/api/v1/people/666969","R","Right",663556,"Shane McClanahan","/api/v1/people/663556","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.4,4,0.9,0.3883,7.094,33.616,-9.9741,4.7305,11.032,-0.3633,2.7362,-4.6415,-141.2966,-7.5041,0.6898,50.0066,6.0754,9.5223,36,2.4,24,2239,146,NA,NA,NA,NA,NA,NA,TRUE,-10.6,18.5,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",3,"2023-07-18T01:05:56.919Z","2023-07-18T01:06:01.544Z",TRUE,"pitch","066072d4-5419-4200-8748-9c118d5c8862",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.414,1.64,NA,79.47,156.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Adolis Garcia strikes out swinging.",0,2,0,34,"bottom",5,"2023-07-18T01:04:18.525Z","2023-07-18T01:06:19.837Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666969,"Adolis García","/api/v1/people/666969","R","Right",663556,"Shane McClanahan","/api/v1/people/663556","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.7,12,0.9,0.3871,6.9833,33.6736,-11.5283,4.9099,10.1934,0.9846,3.0609,-1.6332,-141.7256,-6.5259,0.9319,50.0035,6.1364,9.9464,36,3.6,24,2032,144,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.3,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",2,"2023-07-18T01:05:38.432Z","2023-07-18T01:05:42.959Z",TRUE,"pitch","ddded2fe-2ce1-4fb8-b3d4-d67e9e9dc726",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.37,1.64,NA,94.06,191.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Adolis Garcia strikes out swinging.",0,2,0,34,"bottom",5,"2023-07-18T01:04:18.525Z","2023-07-18T01:06:19.837Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666969,"Adolis García","/api/v1/people/666969","R","Right",663556,"Shane McClanahan","/api/v1/people/663556","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.1,9,0.91,0.4291,6.9943,29.4744,-22.8512,10.5952,5.6645,0.6017,1.7678,-4.1729,-128.2325,-5.9682,0.8846,50.0033,5.938,17.4338,34.8,7.2,24,1769,121,NA,NA,NA,NA,NA,NA,FALSE,-26.6,9,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",1,"2023-07-18T01:05:24.573Z","2023-07-18T01:05:27.658Z",TRUE,"pitch","33c100a0-141f-4f06-8370-68865769d64b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.37,1.6841,NA,81.9,194.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Adolis Garcia strikes out swinging.",0,2,0,34,"bottom",5,"2023-07-18T01:04:18.525Z","2023-07-18T01:06:19.837Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666969,"Adolis García","/api/v1/people/666969","R","Right",663556,"Shane McClanahan","/api/v1/people/663556","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",86.2,79.7,14,2,0.4361,7.1597,25.2077,-39.0014,-0.2921,-4.2731,0.9209,1.6439,-0.1377,-125.5513,-2.8524,1.0144,50.002,5.9659,-0.4668,1.2,9.6,24,2551,316,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-8.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",0,"2023-07-18T01:05:12.601Z","2023-07-18T01:05:15.895Z",TRUE,"pitch","553fbf4d-b5a4-44a3-9f1c-ca4084949c31",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4364,1.6732,NA,88.48,169.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Adolis Garcia strikes out swinging.",0,2,0,34,"bottom",5,"2023-07-18T01:04:18.525Z","2023-07-18T01:06:19.837Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,666969,"Adolis García","/api/v1/people/666969","R","Right",663556,"Shane McClanahan","/api/v1/people/663556","L","Left","vs_LHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.4,6,0.89,0.3933,7.0018,32.8733,-12.3428,4.6875,10.1075,0.7481,2.5594,-2.2248,-139.5394,-7.3758,0.949,50.0021,6.059,9.1969,31.2,3.6,24,2183,143,NA,NA,NA,NA,NA,NA,FALSE,-13,16.9,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",1,"2023-07-18T01:02:59.547Z","2023-07-18T01:03:07.132Z",TRUE,"pitch","a7ec97b8-eb7b-4872-a3d9-7d6e0b519a62",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.33,1.61,NA,146.38,159,"ground_ball","medium","6",110.94,166.47,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Randy Arozarena grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,0,33,"top",5,"2023-07-18T01:02:57.339Z","2023-07-18T01:03:07.132Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.8,81.7,1,0.92,0.4205,6.8075,29.0568,-24.6296,-9.917,4.3992,-0.7709,2.9548,7.0469,-130.57,-1.7397,-2.2245,50.0061,5.4942,-17.0222,31.2,7.2,24,2017,216,85.9,-13,15,NA,NA,NA,TRUE,-26.4,7.8,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",0,"2023-07-18T01:02:19.718Z","2023-07-18T01:02:59.547Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Randy Arozarena grounds out, shortstop Corey Seager to first baseman Nathaniel Lowe.",0,2,0,33,"top",5,"2023-07-18T01:02:57.339Z","2023-07-18T01:03:07.132Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,543257,"Robbie Grossman","/api/v1/people/543257",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",0,"2023-07-18T01:01:57.275Z","2023-07-18T01:02:02.904Z",TRUE,"pitch","983792cc-5851-4187-b485-21b178f2e28d",1,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,0,2,NA,NA,3.51,1.61,NA,21.38,251.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Hit By Pitch","hit_by_pitch","Luke Raley hit by pitch.",0,2,0,32,"top",5,"2023-07-18T01:01:48.148Z","2023-07-18T01:02:02.904Z",TRUE,FALSE,FALSE,FALSE,11,1,0,2,670042,"Luke Raley","/api/v1/people/670042","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,72.5,14,0.9,0.483,6.6103,24.5862,-44.322,4.528,-9.3719,2.5085,-0.4747,8.7509,-114.2065,-3.2589,-1.9886,50.0006,5.4077,5.8706,9.6,14.4,24,2308,31,NA,NA,NA,NA,NA,NA,FALSE,-62.5,-17.5,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",3,"2023-07-18T01:01:21.147Z","2023-07-18T01:01:29.586Z",TRUE,"pitch","41cd6607-7c9a-4f46-92ec-3dff449d352b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.41,1.57,NA,104.33,169.1,"fly_ball","medium","8",158.79,50.17,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Wander Franco flies out to center fielder Leody Taveras.",0,2,0,31,"top",5,"2023-07-18T01:00:19.673Z","2023-07-18T01:01:29.586Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,677551,"Wander Franco","/api/v1/people/677551","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.7,83,6,2,0.4152,6.4853,27.9502,-21.8437,-5.3965,5.8657,0.3325,2.5809,8.3272,-131.8857,-3.0487,-2.1643,50.006,5.3622,-9.5116,19.2,6,24,2021,218,98.1,33,400,NA,NA,NA,TRUE,-23.2,10.2,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",2,"2023-07-18T01:01:06.423Z","2023-07-18T01:01:10.284Z",TRUE,"pitch","effe284c-f449-4cd2-87b1-4b2f00bfb459",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3662,1.4275,NA,152.59,212.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Wander Franco flies out to center fielder Leody Taveras.",0,2,0,31,"top",5,"2023-07-18T01:00:19.673Z","2023-07-18T01:01:29.586Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,677551,"Wander Franco","/api/v1/people/677551","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,78.9,13,0.91,0.439,6.6615,25.0422,-27.5157,-10.5557,2.9535,-0.9337,0.982,6.7791,-124.7552,-4.9226,-2.3145,50.0032,5.2482,-16.6431,28.8,8.4,24,1842,244,NA,NA,NA,NA,NA,NA,FALSE,-32.8,4.4,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",1,"2023-07-18T01:00:53.609Z","2023-07-18T01:00:57.379Z",TRUE,"pitch","c498187a-ae71-4f8e-82de-533e22ba5dab",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.399,1.4494,NA,154.8,165.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Wander Franco flies out to center fielder Leody Taveras.",0,2,0,31,"top",5,"2023-07-18T01:00:19.673Z","2023-07-18T01:01:29.586Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,677551,"Wander Franco","/api/v1/people/677551","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.9,81.3,11,0.91,0.426,6.7442,24.1284,-21.2137,0.1386,6.5301,-0.9916,2.7136,3.6954,-128.1204,-2.5805,-2.465,50.0023,5.3749,0.2317,2.4,4.8,24,2246,203,NA,NA,NA,NA,NA,NA,FALSE,-23.5,11.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",0,"2023-07-18T01:00:40.902Z","2023-07-18T01:00:44.404Z",TRUE,"pitch","ba58a334-4c79-4da2-93cb-61e849195b07",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.41,1.57,NA,113.58,177.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Flyout","field_out","Wander Franco flies out to center fielder Leody Taveras.",0,2,0,31,"top",5,"2023-07-18T01:00:19.673Z","2023-07-18T01:01:29.586Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,677551,"Wander Franco","/api/v1/people/677551","L","Left",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,77.7,5,0.91,0.4452,6.6465,23.8329,-28.9804,-10.6082,2.0818,0.0899,2.2846,8.726,-122.9248,-1.5706,-2.1237,50.0035,5.3869,-16.2736,26.4,8.4,24,1784,246,NA,NA,NA,NA,NA,NA,FALSE,-34.6,3.6,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
717367,"2023-07-18",5,"2023-07-18T01:00:13.900Z","2023-07-18T01:00:17.079Z",TRUE,"pitch","c5b33798-3c43-4e63-8338-909d3f3a7bec",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.52,1.7,NA,104.38,215.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30","atBat","Strikeout","strikeout","Yandy Diaz strikes out swinging.",0,2,0,30,"top",5,"2023-07-18T00:57:30.974Z","2023-07-18T01:00:17.079Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",641540,"Dane Dunning","/api/v1/people/641540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,79,14,0.91,0.439,6.7156,24.3266,-26.7361,-11.1966,3.4439,0.3311,0.8559,9.6098,-124.6298,-5.2656,-2.1143,50.0011,5.1958,-17.6664,30,8.4,24,1786,242,NA,NA,NA,NA,NA,NA,TRUE,-31.9,5.3,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,670042,"Luke Raley","/api/v1/people/670042",NA,NA,NA,NA,NA,NA
