"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717460,"2023-07-07",4,"2023-07-07T23:50:53.387Z","2023-07-07T23:50:59.213Z",TRUE,"pitch","e9cc8a1c-bfe9-4fa3-aa1e-d36f51380d0b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3361,1.625,NA,83.28,174.03,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,2,1,35,"bottom",5,"2023-07-07T23:48:50.664Z","2023-07-07T23:52:03.677Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.3,14,0.9,0.4039,6.1982,29.4854,-18.8549,-6.2997,7.1511,0.8845,2.3982,9.6712,-135.5833,-3.6505,-1.9093,50.0042,5.077,-11.7368,26.4,4.8,24,2278,237,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.4,9.4,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",3,"2023-07-07T23:50:33.449Z","2023-07-07T23:50:36.468Z",TRUE,"pitch","c6fee181-dfe0-4c13-90cb-f8170e803ce8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.3361,1.6519,NA,117.06,119.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,2,1,35,"bottom",5,"2023-07-07T23:48:50.664Z","2023-07-07T23:52:03.677Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,84.6,11,0.86,0.4064,6.2552,28.5881,-22.114,-6.0043,5.4694,-0.0017,4.4299,7.4051,-134.6461,1.8909,-2.0044,50.0064,5.2808,-11.0533,24,4.8,24,2328,237,NA,NA,NA,NA,NA,NA,FALSE,-21.4,10.6,9.4,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",2,"2023-07-07T23:50:15.154Z","2023-07-07T23:50:18.154Z",TRUE,"pitch","b13504e5-b946-4209-b68f-77db8ab457c4",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.4202,1.6502,NA,130.75,177.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,2,1,35,"bottom",5,"2023-07-07T23:48:50.664Z","2023-07-07T23:52:03.677Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.2,4,0.91,0.4667,6.0611,23.5393,-40.7034,7.1129,-6.1262,-0.3607,2.2519,2.2954,-117.6331,1.9552,-2.2746,50.0012,5.2001,9.9075,14.4,12,24,2925,62,NA,NA,NA,NA,NA,NA,FALSE,-52.3,-10.3,-13.4,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",0,"2023-07-07T23:49:10.920Z","2023-07-07T23:49:13.920Z",TRUE,"pitch","93f0e3f7-8ba1-49e7-b35d-49fd930b66e0",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.42,1.65,NA,136.25,188.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,2,1,35,"bottom",5,"2023-07-07T23:48:50.664Z","2023-07-07T23:52:03.677Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.4,74.7,7,0.9,0.4631,6.1222,23.6957,-36.6965,5.3027,-3.1971,-0.5051,1.851,2.4016,-118.5115,0.352,-2.222,50.0019,5.0659,7.5043,12,10.8,24,2965,66,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-5.4,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",1,"2023-07-07T23:49:55.218Z","2023-07-07T23:49:58.534Z",FALSE,"pickoff","3a35e947-1d74-4da6-9338-0e884fd1e657",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,2,1,35,"bottom",5,"2023-07-07T23:48:50.664Z","2023-07-07T23:52:03.677Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",5,"2023-07-07T23:51:04.241Z","2023-07-07T23:51:33.596Z",FALSE,"action",NA,NA,"Brandon Lowe steals (4) 2nd base.","Stolen Base 2B",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,664040,"/api/v1/people/664040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e9cc8a1c-bfe9-4fa3-aa1e-d36f51380d0b","stolen_base_2b",NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Jose Siri strikes out swinging.",0,2,1,35,"bottom",5,"2023-07-07T23:48:50.664Z","2023-07-07T23:52:03.677Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,642350,"Jose Siri","/api/v1/people/642350","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",2,"2023-07-07T23:48:30.304Z","2023-07-07T23:48:39.367Z",TRUE,"pitch","ad3064ae-e060-4abd-8453-d893c54fd6e3",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.22,1.55,NA,121.24,151.83,"fly_ball","medium","7",103.69,101.99,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Isaac Paredes flies out to left fielder Eddie Rosario.",0,2,1,34,"bottom",5,"2023-07-07T23:47:31.457Z","2023-07-07T23:48:39.367Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.8,80.9,2,0.9,0.4274,6.2696,24.5975,-26.4698,-0.8836,3.425,-0.1113,3.2205,6.0724,-127.8066,0.3427,-2.3961,50.0047,5.1518,-1.4738,1.2,6,24,2454,209,79.1,48,251,NA,NA,NA,TRUE,-28.8,6.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
717460,"2023-07-07",1,"2023-07-07T23:48:11.136Z","2023-07-07T23:48:14.136Z",TRUE,"pitch","feccf350-769d-4ea5-a84e-6c2ae3d026b3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2604,1.5521,NA,67.63,193.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Isaac Paredes flies out to left fielder Eddie Rosario.",0,2,1,34,"bottom",5,"2023-07-07T23:47:31.457Z","2023-07-07T23:48:39.367Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.5,14,0.88,0.4046,6.2907,28.6605,-30.2058,-12.1227,1.0579,1.2952,1.6903,12.9694,-135.2089,-3.0973,-1.9818,50.0025,4.9638,-22.5131,32.4,8.4,24,1921,251,NA,NA,NA,NA,NA,NA,FALSE,-30.1,1.4,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",0,"2023-07-07T23:47:51.988Z","2023-07-07T23:47:55.436Z",TRUE,"pitch","92276323-f1eb-460c-8137-f17da058a055",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1846,1.5495,NA,70.81,170.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Isaac Paredes flies out to left fielder Eddie Rosario.",0,2,1,34,"bottom",5,"2023-07-07T23:47:31.457Z","2023-07-07T23:48:39.367Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.6,81.9,12,0.9,0.4234,6.3358,24.1782,-24.7642,-1.3911,4.3642,1.2117,2.5386,8.8933,-128.8537,-1.6293,-2.0885,50.0045,5.0734,-2.3632,1.2,6,24,2475,229,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.8,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",5,"2023-07-07T23:47:20.939Z","2023-07-07T23:47:25.339Z",TRUE,"pitch","430a916d-0b50-4d73-bd33-7252d3985a82",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.4119,1.5244,NA,152.36,150.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Brandon Lowe walks.",0,2,1,33,"bottom",5,"2023-07-07T23:45:40.537Z","2023-07-07T23:47:25.339Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.3,11,0.89,0.4036,6.0924,28.9153,-22.2278,-8.1256,5.3289,-0.9277,3.2561,5.8824,-135.5918,-0.9067,-2.0667,50.0053,5.1421,-15.1721,32.4,6,24,2270,243,NA,NA,NA,NA,NA,NA,FALSE,-21.7,9.7,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,664040,"Brandon Lowe","/api/v1/people/664040",NA,NA,NA,NA,NA,NA
717460,"2023-07-07",4,"2023-07-07T23:47:08.334Z","2023-07-07T23:47:11.334Z",TRUE,"pitch","e53c809c-38ce-4965-8bd2-3bfc33e80d09",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.4624,1.5747,NA,172.85,146.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Brandon Lowe walks.",0,2,1,33,"bottom",5,"2023-07-07T23:45:40.537Z","2023-07-07T23:47:25.339Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.1,11,0.9,0.3995,6.1363,29.7071,-20.528,-8.3537,6.1157,-1.4653,3.4229,4.9571,-137.0033,-0.9383,-2.2108,50.0045,5.1702,-15.9133,36,6,24,2302,243,NA,NA,NA,NA,NA,NA,FALSE,-19.7,11,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",3,"2023-07-07T23:46:51.023Z","2023-07-07T23:46:54.023Z",TRUE,"pitch","338946a9-56bc-461a-9ccc-adf987537d7e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.25,1.46,NA,96.67,191.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Brandon Lowe walks.",0,2,1,33,"bottom",5,"2023-07-07T23:45:40.537Z","2023-07-07T23:47:25.339Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,73.7,9,0.91,0.4703,6.1036,24.2669,-40.5551,8.4394,-6.1178,0.5334,1.7366,3.8384,-116.9411,1.0074,-2.2311,50.0023,5.137,11.5618,16.8,12,24,3021,62,NA,NA,NA,NA,NA,NA,FALSE,-53.2,-10.4,-16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",2,"2023-07-07T23:46:34.580Z","2023-07-07T23:46:37.696Z",TRUE,"pitch","7949eaa2-36fb-46bf-9fca-53b956f33a8f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3866,1.5244,NA,113.54,234.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Brandon Lowe walks.",0,2,1,33,"bottom",5,"2023-07-07T23:45:40.537Z","2023-07-07T23:47:25.339Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77,14,0.91,0.4494,6.3405,26.3327,-34.2773,-10.9991,-1.4037,0.0908,0.1446,8.521,-122.3466,-4.1429,-2.0248,50.0013,4.8285,-16.5112,22.8,10.8,24,2009,268,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-3.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",1,"2023-07-07T23:46:20.358Z","2023-07-07T23:46:23.441Z",TRUE,"pitch","e6165731-062d-497e-9ad3-beec71dd952d",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4371,1.5747,NA,73.15,212.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Brandon Lowe walks.",0,2,1,33,"bottom",5,"2023-07-07T23:45:40.537Z","2023-07-07T23:47:25.339Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81,74.4,14,0.9,0.4666,6.0732,24.3814,-37.2059,6.5748,-3.6165,1.1503,0.9813,5.5456,-117.8267,-1.4415,-2.096,50.0017,5.069,9.1538,15.6,10.8,24,2993,66,NA,NA,NA,NA,NA,NA,FALSE,-48.6,-6.6,-13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",0,"2023-07-07T23:46:04.440Z","2023-07-07T23:46:07.440Z",TRUE,"pitch","df92ca1a-e6e2-4699-9163-af9c65f54183",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4877,1.5747,NA,141.56,157.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Walk","walk","Brandon Lowe walks.",0,2,1,33,"bottom",5,"2023-07-07T23:45:40.537Z","2023-07-07T23:47:25.339Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",450203,"Charlie Morton","/api/v1/people/450203","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays","Atlanta Braves","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,73.8,1,0.91,0.4685,6.0017,22.5847,-36.6949,6.3244,-3.2693,-0.6444,3.0171,2.0552,-117.0294,2.8749,-2.3561,50.0014,5.2155,8.75,14.4,10.8,24,2903,69,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-4.9,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",0,"2023-07-07T23:43:20.518Z","2023-07-07T23:43:29.458Z",TRUE,"pitch","d45a043f-7bdb-4050-84cc-84ee1cc9c17c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.5,1.61,NA,110.22,172.73,"ground_ball","medium","6",100.44,147.41,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Ronald Acuna Jr. grounds out, shortstop Wander Franco to first baseman Yandy Diaz.",0,2,1,32,"top",5,"2023-07-07T23:42:58.932Z","2023-07-07T23:43:29.458Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.9,5,0.9,0.3951,7.588,33.1394,-9.7947,-2.8129,11.5155,0.1778,2.4462,5.6756,-139.0029,-7.3243,-1.5314,50.0047,5.777,-5.4679,19.2,2.4,24,2539,197,96.4,-19,9,NA,NA,NA,TRUE,-10.8,19.3,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717460,"2023-07-07",4,"2023-07-07T23:42:47.872Z","2023-07-07T23:42:54.487Z",TRUE,"pitch","b6ad8e56-8102-49ae-9b7e-bd2261c97477",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.37,1.52,NA,118.41,234.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,2,1,31,"top",5,"2023-07-07T23:41:42.846Z","2023-07-07T23:42:54.487Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671739,"Michael Harris II","/api/v1/people/671739","L","Left",607192,"Tyler Glasnow","/api/v1/people/607192","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Tampa Bay Rays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.8,78.1,13,0.9,0.4458,7.4349,27.2555,-42.9262,0.8942,-7.055,-0.0369,0.1602,3.5066,-123.4244,-5.2471,-1.599,50.0026,5.975,1.3624,2.4,12,24,2679,4,NA,NA,NA,NA,NA,NA,TRUE,-52.2,-13.8,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
