"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716621,"2023-09-12",1,"2023-09-13T00:35:21.374Z","2023-09-13T00:38:07.636Z",FALSE,"action",NA,NA,"Pitching Change: Cionel Perez replaces Jorge Lopez.","Pitching Substitution",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,672335,"/api/v1/people/672335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Single","single","Lars Nootbaar singles on a ground ball to right fielder Anthony Santander. Jordan Walker scores. Lars Nootbaar to 2nd.",1,5,2,56,"top",7,"2023-09-13T00:38:05.205Z","2023-09-13T00:40:11.879Z",TRUE,TRUE,FALSE,FALSE,70,3,2,2,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",672335,"Cionel Pérez","/api/v1/people/672335","L","Left","vs_LHP","vs_LHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",8,"2023-09-13T00:34:34.930Z","2023-09-13T00:34:45.429Z",TRUE,"pitch","4db80f60-cd49-46ea-98d8-8531c257b77f",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.44,1.59,NA,107.76,183.25,"ground_ball","medium","4",153.52,159.42,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Masyn Winn grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn. Jordan Walker to 2nd.",0,4,2,55,"top",7,"2023-09-13T00:31:44.003Z","2023-09-13T00:34:45.429Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,88.1,8,2,0.3919,6.3795,30.853,-20.3972,-10.9964,5.9481,0.2423,2.0567,9.4485,-139.6457,-5.8881,-1.753,50.0002,5.5302,-21.7591,42,6,24,2099,226,74.5,-42,2,NA,NA,NA,TRUE,-19.9,9.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA
716621,"2023-09-12",7,"2023-09-13T00:34:11.803Z","2023-09-13T00:34:16.069Z",TRUE,"pitch","3223b3f4-5393-4405-a184-ea952baffe9b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.44,1.59,NA,92.62,189.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Masyn Winn grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn. Jordan Walker to 2nd.",0,4,2,55,"top",7,"2023-09-13T00:31:44.003Z","2023-09-13T00:34:45.429Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.1,9,2,0.4398,6.3661,23.9854,-31.7131,4.4825,0.2952,0.6397,1.808,5.1874,-124.3579,-2.8877,-2.0527,50.0047,5.6041,7.0493,13.2,8.4,24,2553,65,NA,NA,NA,NA,NA,NA,FALSE,-37.2,0.1,-9.2,NA,NA,NA,NA,2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",5,"2023-09-13T00:33:35.062Z","2023-09-13T00:33:38.589Z",TRUE,"pitch","95b288fd-c2e2-4109-94fd-8f5fe0de143b",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.5816,1.6856,NA,125.2,174.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Masyn Winn grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn. Jordan Walker to 2nd.",0,4,2,55,"top",7,"2023-09-13T00:31:44.003Z","2023-09-13T00:34:45.429Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.2,5,2,0.3938,6.3841,33.0505,-18.6527,-10.1612,6.9146,-0.2152,2.3746,8.2041,-139.3887,-5.5723,-1.885,50.0068,5.6424,-19.882,42,6,24,2060,226,NA,NA,NA,NA,NA,NA,FALSE,-18.5,11.4,16.6,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",3,"2023-09-13T00:33:03.492Z","2023-09-13T00:33:07.115Z",TRUE,"pitch","41ecd1e8-c0aa-474e-be8f-27ff76bb5abe",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.558,1.6856,NA,140.2,162.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Masyn Winn grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn. Jordan Walker to 2nd.",0,4,2,55,"top",7,"2023-09-13T00:31:44.003Z","2023-09-13T00:34:45.429Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.4,4,2,0.3889,6.4334,33.2774,-19.884,-10.2038,6.1249,-0.6085,2.8424,7.369,-141.0617,-4.1382,-1.9342,50.0067,5.6172,-20.4865,42,6,24,1984,224,NA,NA,NA,NA,NA,NA,FALSE,-18.8,10.3,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",2,"2023-09-13T00:32:46.562Z","2023-09-13T00:32:50.854Z",TRUE,"pitch","a8ea4483-e64f-4ac2-9d3c-f7408a148528",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.6053,1.6616,NA,117.99,194.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Masyn Winn grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn. Jordan Walker to 2nd.",0,4,2,55,"top",7,"2023-09-13T00:31:44.003Z","2023-09-13T00:34:45.429Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.8,8,2,0.3936,6.4145,30.4331,-24.1797,-10.8844,4.0754,-0.0259,1.6422,9.3168,-139.0368,-5.8005,-2.0019,50.0047,5.3544,-21.3662,37.2,7.2,24,1974,233,NA,NA,NA,NA,NA,NA,FALSE,-23.5,6.4,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",1,"2023-09-13T00:32:28.572Z","2023-09-13T00:32:32.130Z",TRUE,"pitch","12b5211f-e083-46dd-88ec-bf9f9a0a5d90",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.558,1.7095,NA,77.12,200.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Masyn Winn grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn. Jordan Walker to 2nd.",0,4,2,55,"top",7,"2023-09-13T00:31:44.003Z","2023-09-13T00:34:45.429Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.2,14,2,0.4342,6.2717,24.2119,-30.5368,3.5499,1.0154,1.0462,1.3995,6.3588,-125.8654,-4.4547,-1.9687,50.0045,5.6497,5.7261,12,8.4,24,2405,59,NA,NA,NA,NA,NA,NA,FALSE,-35.3,1.1,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",0,"2023-09-13T00:32:10.967Z","2023-09-13T00:32:14.812Z",TRUE,"pitch","0f0fcd2d-13e3-4ed8-9150-73538196c5f8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5816,1.6856,NA,154.24,144.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Masyn Winn grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn. Jordan Walker to 2nd.",0,4,2,55,"top",7,"2023-09-13T00:31:44.003Z","2023-09-13T00:34:45.429Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,87.9,11,2,0.3904,6.3554,33.5764,-21.8294,-10.8354,5.1954,-0.977,3.4902,6.3342,-140.5925,-2.4307,-1.8583,50.0007,5.7915,-21.5644,42,6,24,1981,226,NA,NA,NA,NA,NA,NA,FALSE,-20.4,9.1,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",4,"2023-09-13T00:33:16.899Z","2023-09-13T00:33:19.899Z",FALSE,"pickoff","ebb407f7-2cd5-4427-ab75-313d3182bd4b",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Masyn Winn grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn. Jordan Walker to 2nd.",0,4,2,55,"top",7,"2023-09-13T00:31:44.003Z","2023-09-13T00:34:45.429Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",6,"2023-09-13T00:33:56.705Z","2023-09-13T00:33:59.705Z",FALSE,"pickoff","6221880c-443b-44dd-923c-21d754356e9a",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,3,2,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Masyn Winn grounds out, second baseman Adam Frazier to first baseman Ryan O'Hearn. Jordan Walker to 2nd.",0,4,2,55,"top",7,"2023-09-13T00:31:44.003Z","2023-09-13T00:34:45.429Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,691026,"Masyn Winn","/api/v1/people/691026","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",7,"2023-09-13T00:31:36.171Z","2023-09-13T00:31:41.956Z",TRUE,"pitch","a1418563-f9f6-4a5f-86d1-5f5ee4573b9a",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.83,1.9961,NA,84.35,218.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jordan Walker walks.",0,4,2,54,"top",7,"2023-09-13T00:28:17.121Z","2023-09-13T00:31:41.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.4,78.5,14,2,0.4455,6.3305,24.129,-44.1382,3.3949,-7.8142,0.8565,0.7578,5.5697,-122.89,-3.0717,-1.8796,50.0033,5.7697,5.197,7.2,12,24,2568,47,NA,NA,NA,NA,NA,NA,FALSE,-52.9,-14.6,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,691023,"Jordan Walker","/api/v1/people/691023",NA,NA,NA,NA,NA,NA
716621,"2023-09-12",6,"2023-09-13T00:30:49.658Z","2023-09-13T00:30:53.495Z",TRUE,"pitch","18e276d4-a716-466a-a312-4ce6736aa827",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.83,1.83,NA,136.48,164.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jordan Walker walks.",0,4,2,54,"top",7,"2023-09-13T00:28:17.121Z","2023-09-13T00:31:41.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,89.2,4,2,0.3869,6.2576,30.8278,-20.2457,-9.3277,5.8693,-0.5111,2.7399,7.0243,-141.3287,-4.9368,-1.8112,50.0019,5.8013,-18.9546,39.6,6,24,2040,220,NA,NA,NA,NA,NA,NA,FALSE,-19.1,9.8,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",5,"2023-09-13T00:30:31.311Z","2023-09-13T00:30:34.442Z",TRUE,"pitch","56b95b3d-7e31-4b5c-8d96-1763722aef36",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.8412,1.9723,NA,66.67,204.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jordan Walker walks.",0,4,2,54,"top",7,"2023-09-13T00:28:17.121Z","2023-09-13T00:31:41.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,90.3,14,2,0.3852,6.4799,27.9353,-16.6693,-6.4689,7.5441,1.3203,1.2852,10.9122,-141.4328,-9.0779,-1.7224,50.0004,5.5737,-13.2915,31.2,4.8,24,1926,222,NA,NA,NA,NA,NA,NA,FALSE,-16.4,12.1,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",3,"2023-09-13T00:29:43.110Z","2023-09-13T00:29:47.265Z",TRUE,"pitch","3a4a0801-7cf0-4824-8104-4cd3b0505189",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,1,NA,NA,3.83,1.83,NA,150.73,144.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jordan Walker walks.",0,4,2,54,"top",7,"2023-09-13T00:28:17.121Z","2023-09-13T00:31:41.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.5,11,2,0.3891,6.4777,31.0423,-22.028,-9.5007,5.0541,-0.8848,3.5033,6.2039,-140.6297,-2.3366,-1.8818,50.0062,5.7695,-19.0874,38.4,6,24,2019,222,NA,NA,NA,NA,NA,NA,FALSE,-20.4,8.9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",2,"2023-09-13T00:29:26.195Z","2023-09-13T00:29:29.861Z",TRUE,"pitch","22bd08ce-64b0-4c99-be3b-e962585b1a8f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.9591,1.9723,NA,150.24,111.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jordan Walker walks.",0,4,2,54,"top",7,"2023-09-13T00:28:17.121Z","2023-09-13T00:31:41.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.4,11,2,0.3889,6.46,31.1932,-24.0919,-9.2523,4.0232,-0.8722,4.7211,6.0018,-140.7048,1.2059,-1.828,50.0055,5.8454,-18.6002,36,6,24,2028,224,NA,NA,NA,NA,NA,NA,FALSE,-21.5,7.7,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716621,"2023-09-12",1,"2023-09-13T00:29:12.609Z","2023-09-13T00:29:17.009Z",TRUE,"pitch","e6eb8613-4fcc-41da-8a6f-0a5b68891297",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.83,1.9723,NA,60.62,187.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Walk","walk","Jordan Walker walks.",0,4,2,54,"top",7,"2023-09-13T00:28:17.121Z","2023-09-13T00:31:41.956Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,691023,"Jordan Walker","/api/v1/people/691023","R","Right",605347,"Jorge López","/api/v1/people/605347","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.9,14,2,0.4298,6.4021,25.5421,-33.4471,4.2032,-0.7758,1.4791,1.911,7.3574,-127.3116,-2.9351,-1.9914,50.0022,5.7196,6.9138,13.2,8.4,24,2567,58,NA,NA,NA,NA,NA,NA,FALSE,-37.6,-1.8,-9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
