"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
717411,"2023-07-15",1,"2023-07-15T20:03:25.262Z","2023-07-15T20:03:30.295Z",TRUE,"pitch","372fb8c7-f473-4e91-ae88-f52c811a996c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2866,1.4833,NA,151,204.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Brandon Lowe walks.",0,2,1,56,"top",8,"2023-07-15T20:03:22.906Z","2023-07-15T20:04:18.141Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,79,13,2,0.4424,6.0638,20.3089,-32.508,3.3222,-0.2126,-0.8921,1.2706,2.4086,-122.9659,-2.3439,-2.31,50.0038,4.9468,5.1783,9.6,8.4,24,2758,80,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-0.6,-6.5,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",0,"2023-07-15T20:02:03.443Z","2023-07-15T20:03:25.262Z",FALSE,"action",NA,NA,"Pitching Change: Collin Snider replaces Taylor Clarke.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676092,"/api/v1/people/676092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"56","atBat","Walk","walk","Brandon Lowe walks.",0,2,1,56,"top",8,"2023-07-15T20:03:22.906Z","2023-07-15T20:04:18.141Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,664040,"Brandon Lowe","/api/v1/people/664040","L","Left",676092,"Collin Snider","/api/v1/people/676092","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",5,"2023-07-15T20:00:43.648Z","2023-07-15T20:00:47.961Z",TRUE,"pitch","267e58b6-ff3b-4766-9cfe-edcba1e42525",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.5264,1.6343,NA,122.42,197.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Bobby Witt Jr. called out on strikes.",0,2,1,55,"bottom",7,"2023-07-15T19:58:54.907Z","2023-07-15T20:00:47.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,89.8,8,0.9,0.3857,7.0005,29.7795,-13.3046,-5.7938,9.2196,-0.1421,1.5314,5.0446,-141.5666,-9.2125,-1.1871,50.0018,5.6619,-11.858,36,3.6,24,2664,215,NA,NA,NA,NA,NA,NA,TRUE,-13.6,15.1,9.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",4,"2023-07-15T20:00:16.911Z","2023-07-15T20:00:22.004Z",TRUE,"pitch","4c246c16-df0d-4c60-9d78-f90236547aee",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.6,1.71,NA,99.96,182.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Bobby Witt Jr. called out on strikes.",0,2,1,55,"bottom",7,"2023-07-15T19:58:54.907Z","2023-07-15T20:00:47.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.3,74.3,9,0.89,0.4678,6.7127,21.9074,-34.8817,6.7072,-1.9541,0.4472,2.0974,2.4604,-117.0495,-0.5788,-1.4886,50.0006,5.6115,9.3126,15.6,10.8,24,2736,59,NA,NA,NA,NA,NA,NA,FALSE,-45.6,-3.4,-12.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",3,"2023-07-15T19:59:57.781Z","2023-07-15T20:00:01.799Z",TRUE,"pitch","1cd7d31d-b77c-4ad6-900d-f4ed707fef15",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.6068,1.7153,NA,105.19,168.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Bobby Witt Jr. called out on strikes.",0,2,1,55,"bottom",7,"2023-07-15T19:58:54.907Z","2023-07-15T20:00:47.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.6,83.5,6,0.91,0.4148,6.6895,26.5412,-28.7358,-9.1067,1.9444,0.3097,2.6127,6.596,-131.7692,-3.1228,-1.0358,50.0032,5.9238,-16.1037,26.4,7.2,24,2332,234,NA,NA,NA,NA,NA,NA,FALSE,-30.1,3.1,15.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",2,"2023-07-15T19:59:38.783Z","2023-07-15T19:59:43.970Z",TRUE,"pitch","f171bb9b-3cd3-4271-86bf-5ba9f93c6adb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.542,1.7153,NA,189.48,152.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Bobby Witt Jr. called out on strikes.",0,2,1,55,"bottom",7,"2023-07-15T19:58:54.907Z","2023-07-15T20:00:47.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,73.6,11,0.89,0.4723,6.7005,19.1996,-35.5893,7.9015,-2.4959,-1.9014,3.1972,-2.8269,-115.4711,1.9696,-1.6957,50.0049,5.729,10.7935,16.8,10.8,24,2690,54,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-3.8,-13.7,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",1,"2023-07-15T19:59:19.894Z","2023-07-15T19:59:22.894Z",TRUE,"pitch","d2ffd64f-586b-46f3-9ca0-b2c4fe593d00",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.6,1.71,NA,145.65,148.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Bobby Witt Jr. called out on strikes.",0,2,1,55,"bottom",7,"2023-07-15T19:58:54.907Z","2023-07-15T20:00:47.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.8,1,0.9,0.3933,6.8867,28.43,-14.9678,-2.5866,8.7446,-0.7517,3.3348,2.1623,-138.7747,-3.888,-1.2014,50.0057,5.7383,-5.0914,16.8,3.6,24,2571,207,NA,NA,NA,NA,NA,NA,FALSE,-14.5,15.4,4.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",0,"2023-07-15T19:59:02.634Z","2023-07-15T19:59:07.499Z",TRUE,"pitch","2ea51ab0-8b2b-467e-bd5c-2d07b7a50ebe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5711,1.7153,NA,85.87,200.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Bobby Witt Jr. called out on strikes.",0,2,1,55,"bottom",7,"2023-07-15T19:58:54.907Z","2023-07-15T20:00:47.961Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.4,75.5,14,0.87,0.4613,6.7207,21.8805,-34.4627,6.2015,-1.6065,0.8166,1.4299,3.197,-118.5607,-2.4204,-1.3532,50.0003,5.5979,8.8589,14.4,10.8,24,2672,35,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-3.2,-12,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",2,"2023-07-15T19:58:27.662Z","2023-07-15T19:58:35.261Z",TRUE,"pitch","4db1f96b-05e9-4ec0-8d63-4acc94386808",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,1,NA,NA,3.56,1.72,NA,127.93,166.38,"ground_ball","medium","6",109.03,150.86,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Wander Franco to first baseman Luke Raley.",0,2,1,54,"bottom",7,"2023-07-15T19:57:39.000Z","2023-07-15T19:58:35.261Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88,4,0.9,0.3924,6.9115,28.7435,-12.2224,-5.2196,10.0922,-0.2868,2.6817,4.5154,-139.1299,-5.8417,-1.2459,50.0028,5.6054,-10.3195,34.8,3.6,24,2566,212,96.2,-13,12,NA,NA,NA,TRUE,-12.4,17.4,8.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",1,"2023-07-15T19:58:05.312Z","2023-07-15T19:58:10.125Z",TRUE,"pitch","9bf7ba24-b422-4894-bb2b-e31fda2f9c22",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5667,1.8024,NA,155.56,161.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Wander Franco to first baseman Luke Raley.",0,2,1,54,"bottom",7,"2023-07-15T19:57:39.000Z","2023-07-15T19:58:35.261Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.2,11,0.9,0.39,6.9124,31.5524,-13.916,-5.1714,9.1405,-1.0115,2.8482,2.9588,-140.3945,-5.1225,-1.4067,50.0055,5.6011,-10.3332,32.4,3.6,24,2661,217,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.7,8.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",0,"2023-07-15T19:57:47.897Z","2023-07-15T19:57:52.120Z",TRUE,"pitch","e618c291-2551-465d-a941-4ca0285b44ba",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6582,1.7443,NA,116.7,205.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Maikel Garcia grounds out, shortstop Wander Franco to first baseman Luke Raley.",0,2,1,54,"bottom",7,"2023-07-15T19:57:39.000Z","2023-07-15T19:58:35.261Z",TRUE,FALSE,FALSE,TRUE,0,2,0,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.9,14,0.9,0.3861,6.9454,28.5722,-14.8257,-5.7888,8.4852,0.0078,1.2457,5.3981,-141.2374,-9.5561,-1.1651,50.0042,5.6005,-11.8361,32.4,3.6,24,2671,217,NA,NA,NA,NA,NA,NA,FALSE,-14.9,13.8,9.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",5,"2023-07-15T19:57:13.413Z","2023-07-15T19:57:20.775Z",TRUE,"pitch","2b9feb0f-b394-473f-a7e1-c3732c007080",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,2.92,1.31,NA,157.13,190.58,"ground_ball","medium","6",119.11,146.89,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Nicky Lopez grounds out, shortstop Wander Franco to first baseman Luke Raley.",0,2,1,53,"bottom",7,"2023-07-15T19:55:42.386Z","2023-07-15T19:57:20.775Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91,84.2,13,0.89,0.4122,6.5746,26.0397,-25.3437,-9.6358,3.8096,-1.0529,1.7851,3.5191,-132.4437,-5.9758,-1.1405,50.0019,5.9032,-17.2619,32.4,7.2,24,2338,229,71.9,-14,9,NA,NA,NA,TRUE,-26.9,5.9,16.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",4,"2023-07-15T19:56:54.521Z","2023-07-15T19:56:58.380Z",TRUE,"pitch","cfeff236-6b73-45ef-b95b-08404b98cc7f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,2.9264,1.3673,NA,151.96,183.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Nicky Lopez grounds out, shortstop Wander Franco to first baseman Luke Raley.",0,2,1,53,"bottom",7,"2023-07-15T19:55:42.386Z","2023-07-15T19:57:20.775Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.7,13,0.9,0.3895,6.9216,30.4493,-13.6843,-5.5452,9.2271,-0.9172,2.0595,2.8919,-140.3726,-7.9284,-1.2378,50.0067,5.803,-11.1183,34.8,3.6,24,2650,216,NA,NA,NA,NA,NA,NA,FALSE,-13.9,15.4,9.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",3,"2023-07-15T19:56:22.510Z","2023-07-15T19:56:25.510Z",TRUE,"pitch","3ea5f68a-3a02-456c-b8ab-37e8834ae011",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,2.92,1.31,NA,106.35,164.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Nicky Lopez grounds out, shortstop Wander Franco to first baseman Luke Raley.",0,2,1,53,"bottom",7,"2023-07-15T19:55:42.386Z","2023-07-15T19:57:20.775Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.9,3,0.9,0.3947,6.8954,26.2325,-16.3122,-3.7002,8.1066,0.2793,2.7521,5.463,-137.9469,-5.1016,-1.232,50.0054,5.6993,-7.243,20.4,3.6,24,2666,216,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14,5.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",2,"2023-07-15T19:56:04.780Z","2023-07-15T19:56:08.862Z",TRUE,"pitch","4240da6f-8469-4cb5-898c-7ae8081cb720",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.9264,1.3673,NA,96.53,140.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Nicky Lopez grounds out, shortstop Wander Franco to first baseman Luke Raley.",0,2,1,53,"bottom",7,"2023-07-15T19:55:42.386Z","2023-07-15T19:57:20.775Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.5,12,0.9,0.3953,6.8489,26.9932,-17.0963,-3.5418,7.7343,0.5371,3.6556,5.8525,-137.8742,-3.0753,-1.1407,50.0051,5.9212,-6.9071,18,3.6,24,2611,210,NA,NA,NA,NA,NA,NA,FALSE,-16.6,13.7,5.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",1,"2023-07-15T19:55:44.709Z","2023-07-15T19:55:47.709Z",TRUE,"pitch","a8e5c37a-e349-4762-87fb-8c0f8c383eed",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,2.92,1.31,NA,93.34,171.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Nicky Lopez grounds out, shortstop Wander Franco to first baseman Luke Raley.",0,2,1,53,"bottom",7,"2023-07-15T19:55:42.386Z","2023-07-15T19:57:20.775Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,88.1,3,0.9,0.393,6.9092,27.921,-13.4561,-3.917,9.4908,0.6208,2.489,6.0208,-138.8011,-6.3849,-1.0569,50.0059,5.6971,-7.728,24,3.6,24,2609,214,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.2,6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717411,"2023-07-15",0,"2023-07-15T19:54:09.359Z","2023-07-15T19:55:44.709Z",FALSE,"action",NA,NA,"Pitching Change: Jason Adam replaces Tyler Glasnow.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592094,"/api/v1/people/592094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Groundout","field_out","Nicky Lopez grounds out, shortstop Wander Franco to first baseman Luke Raley.",0,2,1,53,"bottom",7,"2023-07-15T19:55:42.386Z","2023-07-15T19:57:20.775Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670032,"Nicky Lopez","/api/v1/people/670032","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
