"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718045,"2023-05-24",4,"2023-05-24T18:31:03.000Z","2023-05-24T18:31:06.375Z",TRUE,"pitch","b664c1c5-5913-4ba5-a10a-fff5c1c2df95",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,2.963,1.3796,NA,94.03,184.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Bryan Reynolds grounds out, pitcher Jose Leclerc to first baseman Nathaniel Lowe.",0,3,2,63,"bottom",8,"2023-05-24T18:30:29.556Z","2023-05-24T18:31:57.402Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Texas Rangers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.4,6,0.9,0.3965,5.6178,27.8252,-12.7275,-0.5931,10.0391,0.6027,2.0026,5.4977,-137.6481,-8.2928,-1.3354,50.0059,5.8976,-1.1503,0,3.6,24,2408,197,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",3,"2023-05-24T18:30:47.631Z","2023-05-24T18:30:50.688Z",TRUE,"pitch","d17bddb0-99e7-49d2-86bc-e525ed55c5ae",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.0286,1.4971,NA,151.53,213.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Bryan Reynolds grounds out, pitcher Jose Leclerc to first baseman Nathaniel Lowe.",0,3,2,63,"bottom",8,"2023-05-24T18:30:29.556Z","2023-05-24T18:31:57.402Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81.4,13,0.91,0.4271,5.4612,24.5897,-20.9896,-6.7715,6.7004,-0.9058,0.9392,3.5338,-127.9041,-8.1699,-1.4203,50.0024,5.8012,-11.3003,25.2,6,24,2046,207,NA,NA,NA,NA,NA,NA,FALSE,-24.6,10.7,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",2,"2023-05-24T18:30:31.649Z","2023-05-24T18:30:34.649Z",TRUE,"pitch","2de9fdee-b25b-41a5-aacf-c1654ad57144",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,2.9776,1.4714,NA,125.91,164.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Bryan Reynolds grounds out, pitcher Jose Leclerc to first baseman Nathaniel Lowe.",0,3,2,63,"bottom",8,"2023-05-24T18:30:29.556Z","2023-05-24T18:31:57.402Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Texas Rangers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.3,83,2,0.9,0.416,5.5212,27.0954,-22.3374,-8.4183,5.6004,-0.2339,2.7647,4.5875,-131.4984,-4.1126,-0.9045,50.004,6.0001,-14.7884,31.2,6,24,2075,203,NA,NA,NA,NA,NA,NA,FALSE,-23.9,9.5,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",0,"2023-05-24T18:28:39.594Z","2023-05-24T18:29:30.200Z",FALSE,"action",NA,NA,"Pitching Change: Jose Leclerc replaces Martin Perez.","Pitching Substitution",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,600917,"/api/v1/people/600917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Groundout","field_out","Bryan Reynolds grounds out, pitcher Jose Leclerc to first baseman Nathaniel Lowe.",0,3,2,63,"bottom",8,"2023-05-24T18:30:29.556Z","2023-05-24T18:31:57.402Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",1,"2023-05-24T18:29:30.200Z","2023-05-24T18:30:31.649Z",FALSE,"action",NA,NA,"Defensive Substitution: Bubba Thompson replaces left fielder Robbie Grossman, batting 7th, playing left field.","Defensive Sub",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669352,"/api/v1/people/669352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"7","Outfielder","Outfielder","LF","701","63","atBat","Groundout","field_out","Bryan Reynolds grounds out, pitcher Jose Leclerc to first baseman Nathaniel Lowe.",0,3,2,63,"bottom",8,"2023-05-24T18:30:29.556Z","2023-05-24T18:31:57.402Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,543257,"/api/v1/people/543257",NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",6,"2023-05-24T18:31:33.870Z","2023-05-24T18:31:50.850Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,668804,"/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Bryan Reynolds grounds out, pitcher Jose Leclerc to first baseman Nathaniel Lowe.",0,3,2,63,"bottom",8,"2023-05-24T18:30:29.556Z","2023-05-24T18:31:57.402Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",600917,"José Leclerc","/api/v1/people/600917","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",2,"2023-05-24T18:27:27.586Z","2023-05-24T18:27:32.043Z",TRUE,"pitch","2481b102-2af0-43f6-8e8d-bdb10bedc7c6",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.21,1.51,NA,146.06,173.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Josh H. Smith strikes out swinging.",0,3,2,62,"top",8,"2023-05-24T18:26:38.051Z","2023-05-24T18:27:32.043Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669701,"Josh Smith","/api/v1/people/669701","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,78.7,4,2,0.438,5.6611,26.9677,-31.5245,-7.5933,0.4082,-0.7625,2.4236,3.1649,-125.3723,-1.9132,-1.0595,50.001,5.7864,-12.0036,19.2,8.4,24,2033,286,NA,NA,NA,NA,NA,NA,TRUE,-36.5,0.5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",1,"2023-05-24T18:27:06.696Z","2023-05-24T18:27:10.335Z",TRUE,"pitch","43379f8e-571f-4940-8bd8-648b54c66f68",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.21,1.51,NA,103.72,246.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Josh H. Smith strikes out swinging.",0,3,2,62,"top",8,"2023-05-24T18:26:38.051Z","2023-05-24T18:27:32.043Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669701,"Josh Smith","/api/v1/people/669701","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,79.1,14,2,0.4425,6.2444,23.3072,-36.4454,-4.4216,-2.7515,0.3485,-0.2844,5.1409,-123.5117,-6.8672,-1.18,50.0026,5.5761,-6.8703,9.6,9.6,24,2045,288,NA,NA,NA,NA,NA,NA,FALSE,-44,-6.2,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",0,"2023-05-24T18:26:52.500Z","2023-05-24T18:26:55.500Z",TRUE,"pitch","054b7443-6440-4cab-880f-8143f43548e6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1575,1.4199,NA,112.31,184.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Josh H. Smith strikes out swinging.",0,3,2,62,"top",8,"2023-05-24T18:26:38.051Z","2023-05-24T18:27:32.043Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,669701,"Josh Smith","/api/v1/people/669701","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.5,5,2,0.4425,6.232,23.5111,-36.1157,-3.0803,-2.5416,0.1231,1.9977,3.78,-123.5509,-1.8804,-1.0231,50.0008,5.7903,-4.7848,6,9.6,24,2092,288,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-4.8,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",1,"2023-05-24T18:26:21.073Z","2023-05-24T18:26:27.035Z",TRUE,"pitch","33db9a9e-2080-48d2-8e73-3873f9ad6aac",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.01,1.44,NA,104.48,164.44,"ground_ball","medium","3",154.48,166.01,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Robbie Grossman grounds out to first baseman Carlos Santana.",0,3,2,61,"top",8,"2023-05-24T18:25:46.612Z","2023-05-24T18:26:27.035Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,85.9,3,2,0.3992,6.2839,32.8272,-14.233,-6.5394,9.4303,0.3283,2.7535,5.411,-137.6252,-5.6708,-0.8214,50.0049,5.8182,-12.4454,36,3.6,24,2278,211,71.8,-32,6,NA,NA,NA,TRUE,-14.8,16,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",0,"2023-05-24T18:26:04.179Z","2023-05-24T18:26:08.015Z",TRUE,"pitch","8f8c0d36-9d42-4edd-813e-b8102ec4f4d1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1832,1.4714,NA,130.87,146.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Groundout","field_out","Robbie Grossman grounds out to first baseman Carlos Santana.",0,3,2,61,"top",8,"2023-05-24T18:25:46.612Z","2023-05-24T18:26:27.035Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,543257,"Robbie Grossman","/api/v1/people/543257","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.8,11,2,0.3954,5.8154,32.1512,-13.095,-6.3984,9.8293,-0.364,3.4118,3.5628,-138.7241,-4.4118,-0.8362,50.0064,5.9012,-12.4253,39.6,3.6,24,2375,213,NA,NA,NA,NA,NA,NA,FALSE,-13.2,17,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",1,"2023-05-24T18:25:35.173Z","2023-05-24T18:25:40.301Z",TRUE,"pitch","f5cc7421-6a3a-4293-bb07-b6b4f472e046",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.48,1.67,NA,100.36,173.5,"line_drive","soft","5",113.31,145.2,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Lineout","field_out","Jonah Heim lines out softly to third baseman Ke'Bryan Hayes.",0,3,2,60,"top",8,"2023-05-24T18:25:16.673Z","2023-05-24T18:25:40.301Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Pittsburgh Pirates","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.1,6,2,0.444,5.6771,23.7054,-33.6777,-3.474,-0.9798,0.4364,2.4178,4.9749,-123.2044,-1.4634,-1.1545,50.0002,5.8569,-5.3586,7.2,8.4,24,2039,298,52,33,145,NA,NA,NA,TRUE,-40,-1.8,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",0,"2023-05-24T18:25:20.998Z","2023-05-24T18:25:24.012Z",TRUE,"pitch","1eff8dea-e087-4d43-a9fe-be5cd7f8e938",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.302,1.4102,NA,101.88,146.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Lineout","field_out","Jonah Heim lines out softly to third baseman Ke'Bryan Hayes.",0,3,2,60,"top",8,"2023-05-24T18:25:16.673Z","2023-05-24T18:25:40.301Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",664294,"Dauri Moreta","/api/v1/people/664294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Pittsburgh Pirates","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,77,12,2,0.4493,6.075,23.2019,-34.9252,-4.7326,-1.8223,0.3968,3.4315,5.1254,-121.7608,1.0287,-1.1175,50.0059,6.0182,-7.1301,9.6,9.6,24,2101,280,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-2.8,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",0,"2023-05-24T18:23:02.971Z","2023-05-24T18:23:11.847Z",TRUE,"pitch","fd2d1e10-e41a-463e-87dc-fbff958bcd21",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.32,1.59,NA,120.75,172.94,"fly_ball","medium","8",141.45,75.74,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Flyout","field_out","Andrew McCutchen flies out to center fielder Leody Taveras.",0,3,2,59,"bottom",7,"2023-05-24T18:22:36.733Z","2023-05-24T18:23:11.847Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Texas Rangers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,82.8,5,0.9,0.4174,6.0486,26.069,-21.806,1.6533,5.9362,-0.0983,2.4387,-3.291,-130.9205,-3.2285,0.9567,50.0033,5.3086,2.888,6,4.8,24,2232,157,95.5,45,310,NA,NA,NA,TRUE,-23.3,10.3,-2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718045,"2023-05-24",0,"2023-05-24T18:22:21.167Z","2023-05-24T18:22:32.186Z",TRUE,"pitch","a581ace6-9733-4fad-934c-699de3217101",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.05,1.5,NA,89.67,171.79,"fly_ball","medium","8",140.81,101.53,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Chris Owings singles on a fly ball to center fielder Leody Taveras.",0,3,2,58,"bottom",7,"2023-05-24T18:22:04.171Z","2023-05-24T18:22:32.186Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,572008,"Chris Owings","/api/v1/people/572008","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.6,78.1,6,0.94,0.4431,5.8796,22.9158,-24.1257,7.3918,5.1915,0.7169,2.4811,-3.1206,-123.2836,-2.1189,1.034,50.0023,5.3739,11.4567,24,7.2,24,1686,123,74.6,43,243,NA,NA,NA,FALSE,-28.7,9.2,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,572008,"Chris Owings","/api/v1/people/572008",NA,NA,NA,NA,NA,NA
718045,"2023-05-24",0,"2023-05-24T18:21:49.477Z","2023-05-24T18:21:55.483Z",TRUE,"pitch","220f329c-8cfc-4495-a0f7-e00577cc36f1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.29,1.5,NA,101.85,169.95,"ground_ball","medium","5",97.65,166.61,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jason Delay grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",0,3,2,57,"bottom",7,"2023-05-24T18:21:26.634Z","2023-05-24T18:21:55.483Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,641511,"Jason Delay","/api/v1/people/641511","R","Right",527048,"Martín Pérez","/api/v1/people/527048","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Texas Rangers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,78.3,6,0.96,0.4419,5.9718,23.4032,-26.504,7.9214,3.6388,0.3974,2.5491,-4.1942,-123.6786,-1.7628,1.0812,50.0026,5.4822,12.3387,22.8,7.2,24,1753,121,79.7,-7,20,NA,NA,NA,TRUE,-31.2,6.5,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
