"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717862,"2023-06-08",4,"2023-06-08T23:09:12.880Z","2023-06-08T23:09:22.411Z",TRUE,"pitch","f1258434-e7bb-498d-8dee-75f5df1a37af",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.26,1.57,NA,137.13,187.87,"popup","medium","5",79.33,155.38,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Pop Out","field_out","Akil Baddoo pops out to third baseman Josh Harrison.",0,0,0,27,"top",5,"2023-06-08T23:07:47.541Z","2023-06-08T23:09:22.411Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,74.6,7,0.9,0.4655,6.8453,22.1297,-37.3431,4.9923,-3.6834,-0.5281,1.8855,1.9466,-117.6156,-0.4398,-2.0149,50.0039,5.5353,7.0008,10.8,10.8,24,2757,57,75.5,60,162,NA,NA,NA,TRUE,-48.4,-6.5,-9.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",3,"2023-06-08T23:08:45.244Z","2023-06-08T23:08:48.826Z",TRUE,"pitch","38b75dac-63f7-415c-a293-dc0bb88dc7ca",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.26,1.57,NA,103.64,156.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Pop Out","field_out","Akil Baddoo pops out to third baseman Josh Harrison.",0,0,0,27,"top",5,"2023-06-08T23:07:47.541Z","2023-06-08T23:09:22.411Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,89,3,0.91,0.3893,7.0652,26.6881,-14.0569,-5.7754,9.005,0.3505,3.0404,7.8105,-139.8174,-4.139,-1.7078,50.0058,5.44,-11.6243,34.8,3.6,24,2609,211,NA,NA,NA,NA,NA,NA,FALSE,-13.4,15.8,9.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",2,"2023-06-08T23:08:28.614Z","2023-06-08T23:08:32.314Z",TRUE,"pitch","b3911327-7aa5-4cfe-a692-fbd2ef19e174",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.26,1.57,NA,111.9,203.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Pop Out","field_out","Akil Baddoo pops out to third baseman Josh Harrison.",0,0,0,27,"top",5,"2023-06-08T23:07:47.541Z","2023-06-08T23:09:22.411Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,76.4,14,0.89,0.4556,7.0116,23.2881,-39.4893,4.1075,-4.9982,0.1337,1.3013,3.5959,-120.2063,-1.4564,-1.9151,50.0022,5.4205,6.0113,9.6,10.8,24,2755,57,NA,NA,NA,NA,NA,NA,FALSE,-49.2,-9.1,-8.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",1,"2023-06-08T23:08:08.661Z","2023-06-08T23:08:12.413Z",TRUE,"pitch","1a552585-0510-450a-bd3c-ee00504ca677",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.26,1.57,NA,87.01,153.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Pop Out","field_out","Akil Baddoo pops out to third baseman Josh Harrison.",0,0,0,27,"top",5,"2023-06-08T23:07:47.541Z","2023-06-08T23:09:22.411Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93,85,3,2,0.405,7.3559,29.8888,-19.957,-0.5738,6.5961,0.7868,3.1737,7.0322,-135.3018,-2.3002,-1.7727,50.0013,5.4355,-1.0647,1.2,4.8,24,2558,207,NA,NA,NA,NA,NA,NA,FALSE,-20,11.6,-0.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",0,"2023-06-08T23:07:54.773Z","2023-06-08T23:08:00.547Z",TRUE,"pitch","f3ef4bdd-2c46-46a0-a52b-4a8d1f5b7d29",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1404,1.4739,NA,69.06,164.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Pop Out","field_out","Akil Baddoo pops out to third baseman Josh Harrison.",0,0,0,27,"top",5,"2023-06-08T23:07:47.541Z","2023-06-08T23:09:22.411Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.1,12,0.91,0.3918,7.2958,29.9413,-13.8841,-4.8688,9.2278,1.2578,2.7683,9.7785,-139.5515,-4.6264,-1.6513,50.0043,5.3551,-9.6528,27.6,3.6,24,2587,215,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16,7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",5,"2023-06-08T23:07:25.787Z","2023-06-08T23:07:31.280Z",TRUE,"pitch","48f40e3c-0e21-4f8a-ab4b-7932af5c1576",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.24,1.46,NA,130.41,135.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,26,"top",5,"2023-06-08T23:06:01.089Z","2023-06-08T23:07:31.280Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,606992,"Eric Haase","/api/v1/people/606992","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89.2,11,0.91,0.3862,7.1907,30.8062,-13.8024,-5.742,9.0085,-0.3517,3.8081,6.0824,-141.5504,-2.2651,-1.7772,50.0026,5.497,-11.7101,36,3.6,24,2590,209,NA,NA,NA,NA,NA,NA,TRUE,-12.7,16.1,9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",3,"2023-06-08T23:06:56.150Z","2023-06-08T23:06:59.645Z",TRUE,"pitch","ea9e3587-5dd8-4b9c-b18e-e313117cf160",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.24,1.46,NA,136.27,173.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,26,"top",5,"2023-06-08T23:06:01.089Z","2023-06-08T23:07:31.280Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,606992,"Eric Haase","/api/v1/people/606992","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,87.7,4,0.89,0.3918,7.4057,33.1229,-20.6157,-11.7912,5.846,-0.5055,2.4186,7.6652,-140.0623,-4.2086,-1.753,50.0014,5.2976,-23.3071,44.4,6,24,2356,217,NA,NA,NA,NA,NA,NA,FALSE,-19.8,9.8,19.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",2,"2023-06-08T23:06:39.691Z","2023-06-08T23:06:44.147Z",TRUE,"pitch","d870c5ce-765c-458b-aa7f-de62655b35de",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.1446,1.4841,NA,134.74,202.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,26,"top",5,"2023-06-08T23:06:01.089Z","2023-06-08T23:07:31.280Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,606992,"Eric Haase","/api/v1/people/606992","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.2,13,0.89,0.3946,7.391,32.7288,-20.6031,-12.0847,5.9359,-0.4653,1.3453,7.7965,-139.0778,-7.005,-1.7426,50.0022,5.2748,-23.548,44.4,6,24,2364,216,NA,NA,NA,NA,NA,NA,FALSE,-20.8,9.4,20.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",1,"2023-06-08T23:06:24.582Z","2023-06-08T23:06:29.518Z",TRUE,"pitch","529b1f1d-ca03-41d8-b2d8-e9502e13377d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.2165,1.5082,NA,84.93,192.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,26,"top",5,"2023-06-08T23:06:01.089Z","2023-06-08T23:07:31.280Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,606992,"Eric Haase","/api/v1/people/606992","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,89.8,14,0.91,0.3862,7.3021,28.6875,-13.6329,-5.8195,9.0775,0.8413,1.7069,9.098,-141.2089,-7.7762,-1.6493,50.0054,5.3521,-11.8904,33.6,3.6,24,2478,219,NA,NA,NA,NA,NA,NA,FALSE,-13.6,15.2,8.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",0,"2023-06-08T23:06:10.473Z","2023-06-08T23:06:14.088Z",TRUE,"pitch","079e58f4-e1f5-4d9f-9fd9-4e5ea4d50438",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1683,1.436,NA,141.4,221.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,26,"top",5,"2023-06-08T23:06:01.089Z","2023-06-08T23:07:31.280Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,606992,"Eric Haase","/api/v1/people/606992","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,88.7,13,0.91,0.3932,7.3424,25.6836,-20.5866,-9.957,5.8757,-0.64,0.6526,6.6603,-138.346,-8.7402,-1.7631,50.0063,5.1891,-19.6508,39.6,6,24,2206,220,NA,NA,NA,NA,NA,NA,FALSE,-20.5,9.4,17,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",4,"2023-06-08T23:07:10.816Z","2023-06-08T23:07:25.787Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,606992,"/api/v1/people/606992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"26","atBat","Strikeout","strikeout","Eric Haase strikes out swinging.",0,0,0,26,"top",5,"2023-06-08T23:06:01.089Z","2023-06-08T23:07:31.280Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,606992,"Eric Haase","/api/v1/people/606992","R","Right",554430,"Zack Wheeler","/api/v1/people/554430","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",4,"2023-06-08T23:03:26.544Z","2023-06-08T23:03:34.844Z",TRUE,"pitch","b94561ad-4ee6-4e4a-8372-1c363ddc8729",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.23,1.64,NA,113.18,146.37,"ground_ball","medium","6",109.61,155.77,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Trea Turner grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,25,"bottom",4,"2023-06-08T23:02:17.179Z","2023-06-08T23:03:34.844Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.9,12,0.91,0.394,5.9913,26.9711,-17.8127,-9.6217,7.3117,0.1001,3.4225,10.5464,-138.32,-4.1403,-2.4879,50.0012,6.1115,-18.8936,42,4.8,24,2254,217,86.9,-34,7,NA,NA,NA,TRUE,-17.3,12.7,15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",3,"2023-06-08T23:03:07.690Z","2023-06-08T23:03:11.512Z",TRUE,"pitch","58e50a18-f6bb-4136-a09c-7246f94083db",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.0144,1.5199,NA,65.23,240.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Trea Turner grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,25,"bottom",4,"2023-06-08T23:02:17.179Z","2023-06-08T23:03:34.844Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78,14,0.9,0.4487,6.0695,24.8148,-31.6934,6.4929,0.3133,1.3582,-0.0499,7.4291,-122.2151,-7.6421,-2.5679,50.0008,5.8512,9.786,18,9.6,24,3114,50,NA,NA,NA,NA,NA,NA,FALSE,-40,-1.1,-13.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",2,"2023-06-08T23:02:52.549Z","2023-06-08T23:02:57.773Z",TRUE,"pitch","7c6e9527-7fd4-4ddb-9042-5eea6998435e",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,3.23,1.64,NA,116.79,157.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Trea Turner grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,25,"bottom",4,"2023-06-08T23:02:17.179Z","2023-06-08T23:03:34.844Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.3,2,0.9,0.394,6.2293,31.6112,-13.2303,-6.5301,9.6815,0.0054,3.0154,9.3455,-139.0966,-5.7111,-2.5517,50.0039,5.9748,-12.7793,36,3.6,24,2285,227,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.4,9.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",1,"2023-06-08T23:02:37.148Z","2023-06-08T23:02:40.925Z",TRUE,"pitch","2b05d97a-7de9-4baa-8881-126095041925",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.23,1.64,NA,131.21,202.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Trea Turner grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,25,"bottom",4,"2023-06-08T23:02:17.179Z","2023-06-08T23:03:34.844Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.2,13,0.9,0.3966,5.9074,30.9827,-22.1214,-11.3981,5.2047,-0.3728,1.3372,9.6443,-138.1593,-8.431,-2.4291,50.0037,5.9169,-22.0205,39.6,6,24,2150,228,NA,NA,NA,NA,NA,NA,FALSE,-22.6,7.8,18.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717862,"2023-06-08",0,"2023-06-08T23:02:24.449Z","2023-06-08T23:02:28.562Z",TRUE,"pitch","5e15675d-62b5-44f1-816d-cd5f510696cb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1823,1.592,NA,139.97,210.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Groundout","field_out","Trea Turner grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,0,0,25,"bottom",4,"2023-06-08T23:02:17.179Z","2023-06-08T23:03:34.844Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,607208,"Trea Turner","/api/v1/people/607208","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.2,13,0.9,0.4557,5.909,24.9135,-32.4874,8.6206,-0.2119,-0.6026,1.0623,2.452,-120.5048,-4.7229,-2.755,50.0038,5.9396,12.5925,21.6,9.6,24,3020,57,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-1.3,-16.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
