"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType"
718131,"2023-05-17",0,"2023-05-18T01:54:19.863Z","2023-05-18T01:54:23.619Z",TRUE,"pitch","0a9924a9-5c07-441f-aa96-525c42371add",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5599,1.697,NA,146.43,180.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Rowdy Tellez strikes out swinging.",0,0,3,60,"top",8,"2023-05-18T01:54:10.976Z","2023-05-18T01:55:31.650Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,642133,"Rowdy Tellez","/api/v1/people/642133","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.8,7,0.9,0.4051,5.6301,32.2951,-13.6707,-7.4647,10.0152,-0.7721,2.1449,4.8848,-135.6901,-8.98,-1.6346,50.0013,6.4705,-13.7876,38.4,4.8,24,2346,206,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.2,12.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",5,"2023-05-18T01:52:05.564Z","2023-05-18T01:52:10.428Z",TRUE,"pitch","4c8c5968-11f1-4df9-8d2f-a15b5f8f3952",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.38,1.62,NA,138.27,159.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,0,3,59,"bottom",7,"2023-05-18T01:50:17.622Z","2023-05-18T01:52:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.7,1,0.9,0.3837,6.6569,33.0209,-11.1749,-4.1312,10.1772,-0.558,2.9347,2.1646,-142.7832,-7.9821,-0.7893,50.0067,6.4707,-8.5279,31.2,3.6,24,2379,202,NA,NA,NA,NA,NA,NA,TRUE,-11.4,17,7.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",4,"2023-05-18T01:51:37.875Z","2023-05-18T01:51:41.765Z",TRUE,"pitch","45621db7-2511-4ad7-b5ce-165dcfc91d60",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.3411,1.5992,NA,193.47,170.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,0,3,59,"bottom",7,"2023-05-18T01:50:17.622Z","2023-05-18T01:52:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.3,11,0.9,0.3851,6.755,34.6475,-9.7076,-4.9473,10.9811,-2.0061,2.5262,-1.5242,-142.568,-8.9977,-0.8209,50.0066,6.3475,-10.1227,42,3.6,24,2474,208,NA,NA,NA,NA,NA,NA,FALSE,-10.6,18.1,9.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",3,"2023-05-18T01:51:19.604Z","2023-05-18T01:51:23.527Z",TRUE,"pitch","adbb4771-8c0f-4485-b2ae-fad70146785d",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.3799,1.5748,NA,140.65,174.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,0,3,59,"bottom",7,"2023-05-18T01:50:17.622Z","2023-05-18T01:52:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.4,4,0.91,0.3817,6.6569,32.5001,-11.1111,-3.5806,10.0927,-0.6204,2.3868,1.7276,-143.3957,-9.3735,-0.7647,50.0047,6.3873,-7.473,28.8,2.4,24,2508,203,NA,NA,NA,NA,NA,NA,FALSE,-11.5,16.7,6.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",2,"2023-05-18T01:51:00.576Z","2023-05-18T01:51:05.071Z",TRUE,"pitch","219fc6da-1c1a-45bc-aba0-3f555efce7e3",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,2,NA,NA,3.4871,1.6232,NA,130.71,143.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,0,3,59,"bottom",7,"2023-05-18T01:50:17.622Z","2023-05-18T01:52:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,90.4,1,0.9,0.3813,6.6854,31.6064,-12.614,-4.1253,9.3506,-0.3598,3.5348,2.6171,-143.3656,-6.1756,-0.7462,50.006,6.4967,-8.6314,30,3.6,24,2478,202,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16,7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",1,"2023-05-18T01:50:42.981Z","2023-05-18T01:50:48.838Z",TRUE,"pitch","872ee1ee-ebc0-464b-9734-938a12c58c82",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3799,1.5992,NA,154.33,124.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,0,3,59,"bottom",7,"2023-05-18T01:50:17.622Z","2023-05-18T01:52:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,89,11,0.91,0.3875,6.7834,29.7298,-11.59,-3.2329,10.1573,-0.9794,4.2222,0.6948,-140.924,-4.158,-0.8077,50.005,6.456,-6.5529,27.6,2.4,24,2428,204,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.9,5.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",0,"2023-05-18T01:50:24.006Z","2023-05-18T01:50:27.948Z",TRUE,"pitch","c3c7f103-9ec5-4842-a186-49bc181046f9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3799,1.5748,NA,61.75,237.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,0,3,59,"bottom",7,"2023-05-18T01:50:17.622Z","2023-05-18T01:52:10.428Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.4,78.9,14,2,0.4426,6.7228,26.7981,-38.9272,3.7272,-4.3639,1.4495,0.0465,4.305,-124.1413,-7.3552,-0.7968,50.0031,6.3215,5.7679,9.6,10.8,24,2751,17,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-9.5,-7.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",4,"2023-05-18T01:49:53.729Z","2023-05-18T01:50:00.489Z",TRUE,"pitch","178de546-ccd6-461b-bec9-d1fa8cdf575c",5,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,3,1,NA,NA,3.42,1.62,NA,106.67,161.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out on a foul tip.",0,0,3,58,"bottom",7,"2023-05-18T01:48:30.512Z","2023-05-18T01:50:00.489Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.4,5,0.9,0.3843,6.7506,34.6185,-9.4009,-3.247,11.0842,0.271,2.8531,4.0549,-142.8366,-8.4329,-0.7489,50.0045,6.4446,-6.6726,26.4,2.4,24,2538,198,NA,NA,NA,NA,NA,NA,TRUE,-10.1,18.5,5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",3,"2023-05-18T01:49:27.625Z","2023-05-18T01:49:31.336Z",TRUE,"pitch","c76215e9-292a-45b7-a9ae-4f9cca0ef229",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.42,1.62,NA,131.62,158.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out on a foul tip.",0,0,3,58,"bottom",7,"2023-05-18T01:48:30.512Z","2023-05-18T01:50:00.489Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,90.1,1,0.91,0.3816,6.668,34.1254,-10.2299,-3.0424,10.5267,-0.3837,2.9764,2.2438,-143.6681,-7.8843,-0.7806,50.0049,6.3968,-6.3436,25.2,2.4,24,2554,201,NA,NA,NA,NA,NA,NA,FALSE,-10.6,17.6,5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",2,"2023-05-18T01:49:11.475Z","2023-05-18T01:49:15.631Z",TRUE,"pitch","d4e8ddb7-d465-40a8-ae29-70fb4ac48fb6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4199,1.5992,NA,62.67,205.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out on a foul tip.",0,0,3,58,"bottom",7,"2023-05-18T01:48:30.512Z","2023-05-18T01:50:00.489Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85,78.7,14,2,0.4434,6.7612,25.8161,-42.6229,4.6471,-6.7664,1.4252,1.2415,3.88,-123.7624,-4.175,-0.7694,50.005,6.5382,7.1738,9.6,12,24,2904,23,NA,NA,NA,NA,NA,NA,FALSE,-51,-13,-9.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",1,"2023-05-18T01:48:51.144Z","2023-05-18T01:48:54.908Z",TRUE,"pitch","fab830db-af4f-4acf-894b-75e40aff9a63",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.42,1.62,NA,84.34,234.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out on a foul tip.",0,0,3,58,"bottom",7,"2023-05-18T01:48:30.512Z","2023-05-18T01:50:00.489Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85,78.7,14,2,0.4441,6.6016,25.8479,-37.5923,5.9851,-3.5236,0.8567,0.165,2.2824,-123.5809,-7.4452,-0.8578,50.0032,6.3954,9.2071,13.2,10.8,24,2763,21,NA,NA,NA,NA,NA,NA,FALSE,-46,-7.9,-11.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",0,"2023-05-18T01:48:34.397Z","2023-05-18T01:48:38.683Z",TRUE,"pitch","3bebb183-7682-4800-ab4b-12c4865fddff",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4199,1.6481,NA,81.66,160.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Paul Goldschmidt strikes out on a foul tip.",0,0,3,58,"bottom",7,"2023-05-18T01:48:30.512Z","2023-05-18T01:50:00.489Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,502671,"Paul Goldschmidt","/api/v1/people/502671","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.8,12,0.9,0.3848,6.8367,30.6225,-11.6404,-2.623,9.9889,0.9271,2.9138,5.7012,-142.0164,-7.9065,-0.76,50.0032,6.4634,-5.3927,18,2.4,24,2414,197,NA,NA,NA,NA,NA,NA,FALSE,-11.8,16.8,3.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",3,"2023-05-18T01:48:01.294Z","2023-05-18T01:48:07.967Z",TRUE,"pitch","b9bcf40e-55d1-47d4-b5fc-d8dcc222f277",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.38,1.63,NA,95.17,154.77,"ground_ball","medium","4",149.11,152.44,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Lars Nootbaar grounds out, second baseman Brice Turang to first baseman Rowdy Tellez.",0,0,3,57,"bottom",7,"2023-05-18T01:47:58.978Z","2023-05-18T01:48:07.967Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,90,3,0.9,0.3835,6.5612,31.6143,-12.6782,-1.8509,9.426,0.5727,3.1114,4.5529,-142.6316,-7.251,-0.801,50.0056,6.4796,-3.8298,10.8,2.4,24,2438,199,98.4,-19,10,NA,NA,NA,TRUE,-12.5,15.8,2.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",0,"2023-05-18T01:47:06.968Z","2023-05-18T01:47:07.005Z",FALSE,"action",NA,NA,"Defensive switch from right field to center field for Tyrone Taylor.","Defensive Switch",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621438,"/api/v1/people/621438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","600","57","atBat","Groundout","field_out","Lars Nootbaar grounds out, second baseman Brice Turang to first baseman Rowdy Tellez.",0,0,3,57,"bottom",7,"2023-05-18T01:47:58.978Z","2023-05-18T01:48:07.967Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",1,"2023-05-18T01:47:07.005Z","2023-05-18T01:47:07.008Z",FALSE,"action",NA,NA,"Jesse Winker remains in the game as the right fielder.","Defensive Switch",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608385,"/api/v1/people/608385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","801","57","atBat","Groundout","field_out","Lars Nootbaar grounds out, second baseman Brice Turang to first baseman Rowdy Tellez.",0,0,3,57,"bottom",7,"2023-05-18T01:47:58.978Z","2023-05-18T01:48:07.967Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,686894,"/api/v1/people/686894",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718131,"2023-05-17",2,"2023-05-18T01:47:07.008Z","2023-05-18T01:48:01.294Z",FALSE,"action",NA,NA,"Pitching Change: Trevor Megill replaces Corbin Burnes.","Pitching Substitution",0,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656730,"/api/v1/people/656730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Groundout","field_out","Lars Nootbaar grounds out, second baseman Brice Turang to first baseman Rowdy Tellez.",0,0,3,57,"bottom",7,"2023-05-18T01:47:58.978Z","2023-05-18T01:48:07.967Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663457,"Lars Nootbaar","/api/v1/people/663457","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
