"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718006,"2023-05-27",7,"2023-05-27T18:30:19.548Z","2023-05-27T18:30:25.750Z",TRUE,"pitch","e14b598d-b4a9-4b42-a0b7-a95e54f1bbac",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4862,1.5473,NA,195.96,87.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Nelson Cruz walks.",0,1,1,44,"top",7,"2023-05-27T18:28:13.507Z","2023-05-27T18:30:25.750Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.4,77,11,0.89,0.4462,6.4914,24.539,-26.9519,-5.9352,3.4202,-2.0715,5.5908,0.6125,-122.8008,4.5121,-1.5535,50.0004,6.0235,-9.054,19.2,7.2,24,1264,246,NA,NA,NA,NA,NA,NA,FALSE,-31,7.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,443558,"Nelson Cruz","/api/v1/people/443558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",6,"2023-05-27T18:29:57.497Z","2023-05-27T18:30:01.792Z",TRUE,"pitch","86f43fef-bdcc-40d9-ae58-e79a153a86ae",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4864,1.5473,NA,31.75,225.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Nelson Cruz walks.",0,1,1,44,"top",7,"2023-05-27T18:28:13.507Z","2023-05-27T18:30:25.750Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.6,14,2,0.4279,6.47,26.3031,-33.137,3.2582,-0.5758,2.2366,0.4929,8.3132,-127.9721,-6.3456,-1.477,50.0055,5.5991,5.4076,10.8,8.4,24,2635,89,NA,NA,NA,NA,NA,NA,FALSE,-37.7,-2.3,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",5,"2023-05-27T18:29:39.869Z","2023-05-27T18:29:46.051Z",TRUE,"pitch","c1a439d5-5d17-4e3b-a7ae-f92b4e842c02",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.328,1.442,NA,73.35,227.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Nelson Cruz walks.",0,1,1,44,"top",7,"2023-05-27T18:28:13.507Z","2023-05-27T18:30:25.750Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,78.9,14,0.78,0.4419,6.4143,24.7617,-31.1026,5.4791,0.693,1.1451,0.4333,4.8578,-123.9352,-6.6958,-1.5524,50.0054,5.7676,8.5251,15.6,8.4,24,2609,78,NA,NA,NA,NA,NA,NA,FALSE,-37.8,-0.1,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",4,"2023-05-27T18:29:21.163Z","2023-05-27T18:29:28.138Z",TRUE,"pitch","bf36f43a-9430-45b3-b3be-c2968653fd08",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.46,1.6,NA,97.35,162.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Nelson Cruz walks.",0,1,1,44,"top",7,"2023-05-27T18:28:13.507Z","2023-05-27T18:30:25.750Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,91,6,0.9,0.3787,6.2317,32.6644,-11.0708,-4.0658,9.9512,0.5156,2.8259,6.476,-144.4706,-6.8895,-1.2236,50.0038,5.9172,-8.6232,30,2.4,24,2313,207,NA,NA,NA,NA,NA,NA,FALSE,-10.8,16.8,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",2,"2023-05-27T18:28:55.720Z","2023-05-27T18:28:59.518Z",TRUE,"pitch","bc26e7cf-b2c9-4f9f-9e10-89530aceb4ea",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.46,1.6,NA,75.83,168.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Nelson Cruz walks.",0,1,1,44,"top",7,"2023-05-27T18:28:13.507Z","2023-05-27T18:30:25.750Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,88.9,12,0.9,0.3855,6.1909,36.078,-10.5276,-4.3765,10.614,1.0802,2.5952,7.1185,-142.6677,-7.2975,-0.891,50.0024,5.8671,-8.9258,30,2.4,24,2342,210,NA,NA,NA,NA,NA,NA,FALSE,-11,17.6,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",1,"2023-05-27T18:28:38.749Z","2023-05-27T18:28:42.360Z",TRUE,"pitch","00ecf189-8cd1-4f4f-9b0e-83437f344681",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5128,1.5473,NA,99.52,173.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Nelson Cruz walks.",0,1,1,44,"top",7,"2023-05-27T18:28:13.507Z","2023-05-27T18:30:25.750Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,89,6,0.9,0.3863,6.1778,34.1111,-12.5436,-3.8473,9.6534,0.4587,2.4215,5.7181,-142.0699,-7.7656,-1.0851,50.0061,5.9972,-7.8263,24,3.6,24,2444,204,NA,NA,NA,NA,NA,NA,FALSE,-12.8,16,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T18:28:28.212Z","2023-05-27T18:28:34.180Z",TRUE,"pitch","44bed7dc-34f6-4d69-b1ee-efe195bc63cc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.46,1.5737,NA,79.78,202.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Nelson Cruz walks.",0,1,1,44,"top",7,"2023-05-27T18:28:13.507Z","2023-05-27T18:30:25.750Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.5,89.8,14,0.9,0.3839,6.2487,33.8602,-9.946,-5.0638,10.7881,0.9764,1.3528,7.372,-142.8516,-10.7823,-0.9835,50.005,5.8082,-10.4356,34.8,3.6,24,2436,212,NA,NA,NA,NA,NA,NA,FALSE,-11,17.4,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",3,"2023-05-27T18:29:12.050Z","2023-05-27T18:29:21.163Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,443558,"/api/v1/people/443558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"44","atBat","Walk","walk","Nelson Cruz walks.",0,1,1,44,"top",7,"2023-05-27T18:28:13.507Z","2023-05-27T18:30:25.750Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,443558,"Nelson Cruz","/api/v1/people/443558","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Men_On",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",1,"2023-05-27T18:27:56.194Z","2023-05-27T18:28:08.945Z",TRUE,"pitch","3a607225-a0ae-4cc4-8e47-39d429c79ea1",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.5,1.65,NA,107.55,188.57,"fly_ball","medium","9",204.17,123.59,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Brandon Dixon flies out to right fielder Oswaldo Cabrera.",0,1,1,43,"top",7,"2023-05-27T18:27:22.118Z","2023-05-27T18:28:08.945Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,641525,"Brandon Dixon","/api/v1/people/641525","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.6,88.4,8,0.91,0.3882,6.2194,35.4063,-9.407,-6.1965,11.3179,0.2479,1.8596,6.2301,-141.6511,-9.5575,-1.1857,50.0027,5.8984,-12.4651,43.2,3.6,24,2328,209,86.7,42,264,NA,NA,NA,TRUE,-10.7,18.5,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T18:27:43.641Z","2023-05-27T18:27:48.986Z",TRUE,"pitch","f6c673e3-1a03-40d5-8d56-f9cb9b1a7d3c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3416,1.5183,NA,144.88,157.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Flyout","field_out","Brandon Dixon flies out to right fielder Oswaldo Cabrera.",0,1,1,43,"top",7,"2023-05-27T18:27:22.118Z","2023-05-27T18:28:08.945Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,641525,"Brandon Dixon","/api/v1/people/641525","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,78.1,1,0.9,0.4398,6.3085,27.0124,-22.386,-7.2974,6.2427,-0.7314,3.0072,3.6861,-124.9147,-2.7032,-1.2843,50.0021,5.9596,-11.4409,25.2,6,24,1612,235,NA,NA,NA,NA,NA,NA,FALSE,-26.5,10.9,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T18:27:10.757Z","2023-05-27T18:27:21.430Z",TRUE,"pitch","fad798c0-459f-4e54-9407-c805d0200517",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.25,1.57,NA,96.65,181.84,"fly_ball","hard","9",168.76,94.89,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Jake Cronenworth flies out sharply to right fielder Oswaldo Cabrera.",0,1,1,42,"top",7,"2023-05-27T18:26:01.821Z","2023-05-27T18:27:21.430Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","New York Yankees","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.6,6,0.9,0.3933,6.0674,32.0786,-11.3635,-4.0219,10.6006,0.5339,2.1091,6.1624,-139.4009,-8.6532,-1.1854,50.0002,6.0083,-7.8942,26.4,3.6,24,2392,206,102.8,52,282,NA,NA,NA,TRUE,-12.4,17.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T18:24:43.801Z","2023-05-27T18:24:54.931Z",TRUE,"pitch","011ffad5-9bc0-4248-bd4a-85b5ddc0f51c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.87,1.83,NA,154.36,176.35,"fly_ball","hard","8",108.36,53.48,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Aaron Judge flies out sharply to center fielder Trent Grisham.",0,1,1,41,"bottom",6,"2023-05-27T18:24:12.662Z","2023-05-27T18:24:54.931Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,592450,"Aaron Judge","/api/v1/people/592450","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.3,13,0.9,0.4075,6.7694,31.5899,-13.7166,-9.1892,10.1122,-0.9802,2.3122,5.3689,-134.8243,-7.6336,-1.812,50.0058,6.1651,-16.7795,45.6,4.8,24,2090,217,104.4,42,364,NA,NA,NA,TRUE,-15.4,16.7,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",3,"2023-05-27T18:24:01.247Z","2023-05-27T18:24:07.505Z",TRUE,"pitch","3b79daab-e830-4059-b0af-98d24a34204e",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.12,1.44,NA,102.6,159.45,"ground_ball","medium","3",155.09,164.8,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Gleyber Torres grounds out to first baseman Brandon Dixon.",0,1,1,40,"bottom",6,"2023-05-27T18:22:45.713Z","2023-05-27T18:24:07.505Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,83.8,3,0.89,0.4091,6.8235,32.252,-16.8579,-9.9721,8.4602,0.3778,2.9381,7.9219,-134.4775,-5.7123,-1.3273,50.0043,6.3073,-18.0586,42,6,24,1980,216,91.6,6,117,NA,NA,NA,TRUE,-18.2,14,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",2,"2023-05-27T18:23:44.869Z","2023-05-27T18:23:50.008Z",TRUE,"pitch","25c5059e-862d-4c83-810a-f9b30ea9a4ba",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.12,1.44,NA,139.48,218.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Gleyber Torres grounds out to first baseman Brandon Dixon.",0,1,1,40,"bottom",6,"2023-05-27T18:22:45.713Z","2023-05-27T18:24:07.505Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.9,76.4,13,0.85,0.4517,6.4504,26.6236,-21.4191,-8.623,7.239,-0.5898,0.7465,4.9156,-121.8199,-8.7202,-1.5261,50.0001,6.2611,-12.802,26.4,7.2,24,1645,241,NA,NA,NA,NA,NA,NA,FALSE,-28.4,11,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",1,"2023-05-27T18:23:28.504Z","2023-05-27T18:23:33.658Z",TRUE,"pitch","3b965f45-1c36-4a06-9707-1a05456b8834",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.12,1.44,NA,107.35,209.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Gleyber Torres grounds out to first baseman Brandon Dixon.",0,1,1,40,"bottom",6,"2023-05-27T18:22:45.713Z","2023-05-27T18:24:07.505Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.6,74.5,14,0.71,0.4606,6.642,27.2394,-15.5482,-6.0536,11.6614,0.2531,1.0993,5.4462,-119.7968,-9.0811,-1.2842,50.0029,6.3819,-8.6317,22.8,6,24,1655,238,NA,NA,NA,NA,NA,NA,FALSE,-22.3,18.6,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718006,"2023-05-27",0,"2023-05-27T18:23:11.905Z","2023-05-27T18:23:15.775Z",TRUE,"pitch","ddac5fe2-757f-4720-80ea-61824eb080aa",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.12,1.44,NA,146.22,162.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Gleyber Torres grounds out to first baseman Brandon Dixon.",0,1,1,40,"bottom",6,"2023-05-27T18:22:45.713Z","2023-05-27T18:24:07.505Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",608379,"Michael Wacha","/api/v1/people/608379","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.2,1,0.9,0.4082,6.7075,30.6261,-19.074,-8.4826,7.1942,-0.7666,2.8097,4.9992,-134.4589,-5.603,-1.5531,50.004,6.2849,-15.4489,34.8,6,24,1848,213,NA,NA,NA,NA,NA,NA,FALSE,-20.3,12,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
