"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718211,"2023-05-12",3,"2023-05-13T00:41:17.474Z","2023-05-13T00:41:45.737Z",TRUE,"pitch","323d4b9b-be46-4409-aa5b-d3bf84d9844b",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,0,NA,NA,3.36,1.64,NA,103.82,188.17,"fly_ball","medium","89",193.59,47.9,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Home Run","home_run","Willson Contreras homers (3) on a fly ball to right center field.",1,3,4,42,"top",6,"2023-05-13T00:40:44.602Z","2023-05-13T00:41:45.737Z",TRUE,TRUE,FALSE,FALSE,38,2,0,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88.4,9,2,0.3924,6.8041,27.6935,-19.722,-6.5109,6.2928,0.3458,1.8746,7.4168,-138.9565,-6.9839,-1.4972,50.0028,5.7057,-12.8834,28.8,4.8,24,2095,211,108.4,23,408,NA,NA,NA,FALSE,-19.4,10.3,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",2,"2023-05-13T00:41:01.371Z","2023-05-13T00:41:05.448Z",TRUE,"pitch","e687835c-5545-4722-9262-ed4de1b8cdf8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.0156,1.4921,NA,93.88,210.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Home Run","home_run","Willson Contreras homers (3) on a fly ball to right center field.",1,3,4,42,"top",6,"2023-05-13T00:40:44.602Z","2023-05-13T00:41:45.737Z",TRUE,TRUE,FALSE,FALSE,38,2,0,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,88.3,14,2,0.3936,6.4748,27.5417,-18.2378,-7.4589,7.0869,0.6065,1.0404,8.4581,-138.5372,-9.2654,-1.5001,50.0061,5.6194,-14.6727,33.6,4.8,24,2059,216,NA,NA,NA,NA,NA,NA,FALSE,-18.6,11.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",1,"2023-05-13T00:40:46.984Z","2023-05-13T00:40:52.082Z",TRUE,"pitch","ca4b8588-6a28-45b0-abf2-fbc8814471be",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9639,1.4299,NA,117.02,210.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Home Run","home_run","Willson Contreras homers (3) on a fly ball to right center field.",1,3,4,42,"top",6,"2023-05-13T00:40:44.602Z","2023-05-13T00:41:45.737Z",TRUE,TRUE,FALSE,FALSE,38,2,0,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,88.5,13,2,0.3928,6.7315,27.7983,-18.6947,-7.062,6.8267,-4e-04,1.0552,6.6786,-138.8572,-9.2221,-1.5061,50.0046,5.6361,-13.9482,31.2,4.8,24,2093,210,NA,NA,NA,NA,NA,NA,FALSE,-19,10.8,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",0,"2023-05-13T00:40:39.144Z","2023-05-13T00:40:46.984Z",FALSE,"action",NA,NA,"Pitching Change: Josh Winckowski replaces James Paxton.","Pitching Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670174,"/api/v1/people/670174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"42","atBat","Home Run","home_run","Willson Contreras homers (3) on a fly ball to right center field.",1,3,4,42,"top",6,"2023-05-13T00:40:44.602Z","2023-05-13T00:41:45.737Z",TRUE,TRUE,FALSE,FALSE,38,2,0,0,575929,"Willson Contreras","/api/v1/people/575929","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",3,"2023-05-13T00:38:25.975Z","2023-05-13T00:38:35.853Z",TRUE,"pitch","6c9a6339-7593-4f60-b2d9-18f052b9e9f3",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.3,1.53,NA,126.12,176.78,"fly_ball","medium","8",116.7,85.44,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Rafael Devers flies out to center fielder Dylan Carlson.",0,2,4,41,"bottom",5,"2023-05-13T00:36:57.598Z","2023-05-13T00:38:35.853Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.4,66,5,2,0.5244,6.1359,21.6349,-40.6201,10.8336,-7.6866,-0.2392,2.2962,-1.2018,-105.3471,1.2854,-1.058,50.003,6.4571,11.9036,15.6,15.6,24,2809,45,96.2,46,286,NA,NA,NA,TRUE,-66.1,-13,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",2,"2023-05-13T00:38:02.623Z","2023-05-13T00:38:09.370Z",TRUE,"pitch","a1a36142-6489-4b18-ac25-2ee64715a800",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1086,1.3988,NA,157.63,197.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Rafael Devers flies out to center fielder Dylan Carlson.",0,2,4,41,"bottom",5,"2023-05-13T00:36:57.598Z","2023-05-13T00:38:35.853Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.5,73.7,13,2,0.4688,6.568,23.1941,-21.6356,-8.8514,7.6349,-1.0659,1.5178,2.8158,-117.0664,-5.5742,-1.138,50.0037,5.9693,-12.221,27.6,7.2,24,1725,230,NA,NA,NA,NA,NA,NA,FALSE,-29.8,12.6,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",1,"2023-05-13T00:37:35.470Z","2023-05-13T00:37:39.153Z",TRUE,"pitch","68ed6898-43da-4e91-95ef-e3ba19964d5d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.3,1.53,NA,90.97,179.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Rafael Devers flies out to center fielder Dylan Carlson.",0,2,4,41,"bottom",5,"2023-05-13T00:36:57.598Z","2023-05-13T00:38:35.853Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",85.9,78.5,6,2,0.4391,6.7667,26.2072,-16.4607,0.5745,9.984,0.683,2.2028,3.2052,-124.9418,-6.162,-0.6935,50.0033,6.0632,0.9044,4.8,4.8,24,2304,187,NA,NA,NA,NA,NA,NA,FALSE,-20.4,16.8,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",0,"2023-05-13T00:37:18.424Z","2023-05-13T00:37:23.126Z",TRUE,"pitch","628e6004-b3f7-4d29-9b9b-ff4adcb76d79",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2944,1.5543,NA,67.42,187.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Flyout","field_out","Rafael Devers flies out to center fielder Dylan Carlson.",0,2,4,41,"bottom",5,"2023-05-13T00:36:57.598Z","2023-05-13T00:38:35.853Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.7,77.1,14,2,0.4496,6.709,23.8328,-24.4079,4.9757,5.1684,1.3007,1.8992,3.767,-121.8003,-5.1031,-0.9122,50.0034,6.131,7.4793,18,7.2,24,2413,161,NA,NA,NA,NA,NA,NA,FALSE,-30.6,8.4,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",3,"2023-05-13T00:36:31.468Z","2023-05-13T00:36:43.962Z",TRUE,"pitch","7ffe0012-62cc-4507-9a25-c667ababf829",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.45,1.58,NA,130.37,179.21,"fly_ball","medium","9",174.67,75.94,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Justin Turner flies out to right fielder Lars Nootbaar.",0,2,4,40,"bottom",5,"2023-05-13T00:35:41.864Z","2023-05-13T00:36:43.962Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",86.2,79,4,2,0.437,6.6954,25.5619,-19.8013,-5.2935,7.7744,-0.3509,2.2065,3.0233,-125.3876,-5.4768,-0.8851,50.0006,6.0367,-8.4202,20.4,6,24,2228,192,94.2,32,329,NA,NA,NA,TRUE,-23.8,13.1,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,807799,"Masataka Yoshida","/api/v1/people/807799",NA,NA,NA
718211,"2023-05-12",2,"2023-05-13T00:35:59.432Z","2023-05-13T00:36:02.905Z",TRUE,"pitch","7690bae3-9bba-4313-9914-e8ec943d900b",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.45,1.58,NA,92.03,141.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Justin Turner flies out to right fielder Lars Nootbaar.",0,2,4,40,"bottom",5,"2023-05-13T00:35:41.864Z","2023-05-13T00:36:43.962Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",82,76,12,2,0.4564,6.6701,20.7407,-24.5118,5.9123,5.2409,0.6551,3.5897,1.9174,-119.5379,-1.1002,-0.9234,50.0045,6.2351,8.648,20.4,7.2,24,2400,156,NA,NA,NA,NA,NA,NA,FALSE,-30.7,9.5,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",1,"2023-05-13T00:35:44.128Z","2023-05-13T00:35:48.191Z",TRUE,"pitch","9f899d36-e7d9-4c07-9ac6-859e104c8111",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2944,1.461,NA,67.27,148.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Justin Turner flies out to right fielder Lars Nootbaar.",0,2,4,40,"bottom",5,"2023-05-13T00:35:41.864Z","2023-05-13T00:36:43.962Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",82.5,76.7,12,2,0.4534,6.7682,20.6363,-23.8851,5.9056,5.5936,1.3046,3.3383,3.0973,-120.2336,-1.9497,-0.7626,50.0039,6.2539,8.7516,20.4,7.2,24,2428,149,NA,NA,NA,NA,NA,NA,FALSE,-29.8,10,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",0,"2023-05-13T00:34:34.118Z","2023-05-13T00:35:44.128Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Justin Turner flies out to right fielder Lars Nootbaar.",0,2,4,40,"bottom",5,"2023-05-13T00:35:41.864Z","2023-05-13T00:36:43.962Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,457759,"Justin Turner","/api/v1/people/457759","R","Right",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",5,"2023-05-13T00:33:58.614Z","2023-05-13T00:34:12.373Z",TRUE,"pitch","1efaa569-2e1c-481f-89c6-7bc78a69d431",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.21,1.43,NA,71.59,168.62,"line_drive","medium","9",206.3,123.2,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Masataka Yoshida doubles (7) on a line drive to right fielder Lars Nootbaar.",0,2,4,39,"bottom",5,"2023-05-13T00:32:24.200Z","2023-05-13T00:34:12.373Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.4,80.5,12,2,0.4296,6.6089,24.3656,-19.1363,-7.0624,7.9079,1.1914,2.5984,7.2343,-127.1492,-4.633,-0.7637,50.0023,5.9485,-11.6442,27.6,6,24,2152,198,86.7,16,225,NA,NA,NA,FALSE,-22.1,13.6,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,807799,"Masataka Yoshida","/api/v1/people/807799",NA,NA,NA
718211,"2023-05-12",4,"2023-05-13T00:33:39.077Z","2023-05-13T00:33:42.353Z",TRUE,"pitch","eda54107-4a68-44e3-9191-37b05d86bebd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.21,1.43,NA,127.87,206.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Masataka Yoshida doubles (7) on a line drive to right fielder Lars Nootbaar.",0,2,4,39,"bottom",5,"2023-05-13T00:32:24.200Z","2023-05-13T00:34:12.373Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.8,67.4,13,2,0.5187,5.9079,19.4995,-41.5051,8.6309,-8.2772,-0.2851,1.2077,-1.1275,-105.9399,-0.7335,-0.8639,50.0029,6.3367,9.7291,13.2,15.6,24,2529,38,NA,NA,NA,NA,NA,NA,FALSE,-66.7,-14.8,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",3,"2023-05-13T00:33:16.419Z","2023-05-13T00:33:20.392Z",TRUE,"pitch","a24c0e75-9a27-4644-a183-e5933e9d8fa9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.21,1.43,NA,122.88,144.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Masataka Yoshida doubles (7) on a line drive to right fielder Lars Nootbaar.",0,2,4,39,"bottom",5,"2023-05-13T00:32:24.200Z","2023-05-13T00:34:12.373Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",85.8,78.9,11,2,0.4377,6.4627,24.0677,-22.5953,-8.3284,6.0345,-0.1543,3.5033,4.4152,-124.9245,-1.6717,-0.8582,50.004,6.03,-13.226,28.8,7.2,24,2124,200,NA,NA,NA,NA,NA,NA,FALSE,-26.2,10.8,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718211,"2023-05-12",2,"2023-05-13T00:32:59.115Z","2023-05-13T00:33:03.391Z",TRUE,"pitch","22858631-9ea5-4f12-ac70-89ca596d0af5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,2.9536,1.3366,NA,93.05,230.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Masataka Yoshida doubles (7) on a line drive to right fielder Lars Nootbaar.",0,2,4,39,"bottom",5,"2023-05-13T00:32:24.200Z","2023-05-13T00:34:12.373Z",TRUE,FALSE,FALSE,FALSE,34,2,2,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",425794,"Adam Wainwright","/api/v1/people/425794","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox","St. Louis Cardinals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.3,66.6,14,2,0.5245,6.2704,21.3589,-42.9688,7.8257,-9.8245,0.6282,0.3053,0.9665,-105.2732,-1.828,-0.854,50.0019,6.2546,8.5992,10.8,16.8,24,2651,39,NA,NA,NA,NA,NA,NA,FALSE,-70.9,-17.9,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
