"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717051,"2023-08-10",1,"2023-08-11T00:44:59.663Z","2023-08-11T00:45:04.380Z",TRUE,"pitch","8f9f1a3a-f23b-4d62-9bc2-9b9a00338fc4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.76,1.74,NA,77.3,203.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Triston Casas flies out to center fielder Dairon Blanco.",0,0,2,40,"bottom",5,"2023-08-11T00:44:22.253Z","2023-08-11T00:47:17.299Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.7,75.1,14,2,0.4628,6.5491,25.0379,-42.6156,3.2409,-7.386,1.0414,1.3129,6.3564,-118.8343,-1.1357,-2.1002,50.0006,5.7052,4.583,7.2,12,24,2644,32,NA,NA,NA,NA,NA,NA,FALSE,-54.7,-13.3,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",0,"2023-08-11T00:44:36.649Z","2023-08-11T00:44:39.649Z",TRUE,"pitch","9045df13-c0b8-4f18-a6f7-355fa701103a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.76,1.74,NA,111.78,177.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Triston Casas flies out to center fielder Dairon Blanco.",0,0,2,40,"bottom",5,"2023-08-11T00:44:22.253Z","2023-08-11T00:47:17.299Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.8,74.5,8,2,0.466,6.3984,22.946,-39.8696,3.4822,-5.5067,0.137,2.281,4,-117.6799,0.382,-2.0389,50.0006,5.8186,4.8686,8.4,12,24,2620,40,NA,NA,NA,NA,NA,NA,FALSE,-51.5,-9.6,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",2,"2023-08-11T00:45:14.975Z","2023-08-11T00:45:39.279Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,671213,"/api/v1/people/671213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"40","atBat","Flyout","field_out","Triston Casas flies out to center fielder Dairon Blanco.",0,0,2,40,"bottom",5,"2023-08-11T00:44:22.253Z","2023-08-11T00:47:17.299Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,671213,"Triston Casas","/api/v1/people/671213","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",0,"2023-08-11T00:41:25.766Z","2023-08-11T00:41:32.942Z",TRUE,"pitch","6f0fbd2e-c958-46ca-9655-e0171bfbc785",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.37,1.61,NA,91.63,176.6,"fly_ball","medium","7",25.19,107.59,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Double","double","Adam Duvall doubles (16) on a fly ball to left fielder Samad Taylor. Pablo Reyes scores.",1,0,2,39,"bottom",5,"2023-08-11T00:41:05.099Z","2023-08-11T00:41:32.942Z",TRUE,TRUE,TRUE,FALSE,71,0,0,2,594807,"Adam Duvall","/api/v1/people/594807","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84,77.5,6,2,0.4477,6.3318,24.0633,-31.1843,5.376,0.6546,0.6656,2.3031,5.2681,-122.3317,-1.5284,-2.2141,50.0045,5.6085,8.1501,15.6,8.4,24,2540,45,98.2,24,339,NA,NA,NA,FALSE,-37.6,1.1,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,596115,"Trevor Story","/api/v1/people/596115",594807,"Adam Duvall","/api/v1/people/594807",NA,NA,NA,TRUE,FALSE,"MO",111
717051,"2023-08-10",6,"2023-08-11T00:40:47.500Z","2023-08-11T00:40:57.568Z",TRUE,"pitch","c57c32ea-1b94-4ad9-a5fb-e203c81a5d57",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.39,1.57,NA,150.87,165.3,"line_drive","hard","8",102.79,75.84,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Lineout","field_out","Rafael Devers lines out sharply to center fielder Dairon Blanco.",0,0,1,38,"bottom",5,"2023-08-11T00:37:24.228Z","2023-08-11T00:40:57.568Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,80.5,11,2,0.4285,6.1723,26.6599,-30.1845,-9.9223,1.2013,-0.8886,2.7215,6.8491,-127.8724,-0.8174,-2.3143,50.0014,5.4159,-16.4109,26.4,8.4,24,1697,244,105.6,13,313,NA,NA,NA,TRUE,-33.2,2.3,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",5,"2023-08-11T00:40:21.720Z","2023-08-11T00:40:27.005Z",TRUE,"pitch","0bc1e998-1361-44a8-9bd2-82fd02bb65eb",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.39,1.57,NA,106.83,186.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Lineout","field_out","Rafael Devers lines out sharply to center fielder Dairon Blanco.",0,0,1,38,"bottom",5,"2023-08-11T00:37:24.228Z","2023-08-11T00:40:57.568Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.8,8,2,0.3914,6.5244,33.1579,-13.5769,-6.3626,9.3898,0.2668,1.9348,8.8097,-140.1994,-7.1383,-2.0969,50.0047,5.4091,-12.6051,34.8,3.6,24,2488,220,NA,NA,NA,NA,NA,NA,FALSE,-14,15.6,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",4,"2023-08-11T00:39:58.407Z","2023-08-11T00:40:01.701Z",TRUE,"pitch","9e7ba66a-694e-4ea8-9e67-3bbcffedc6fd",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3326,1.5684,NA,129.02,121.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Lineout","field_out","Rafael Devers lines out sharply to center fielder Dairon Blanco.",0,0,1,38,"bottom",5,"2023-08-11T00:37:24.228Z","2023-08-11T00:40:57.568Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.7,11,2,0.4006,6.5115,30.6764,-14.8078,-4.9091,9.1765,-0.3155,4.327,6.4181,-136.8109,-1.0045,-2.0559,50.0011,5.7155,-9.2893,27.6,3.6,24,2488,219,NA,NA,NA,NA,NA,NA,FALSE,-14.4,16.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",3,"2023-08-11T00:39:23.054Z","2023-08-11T00:39:39.052Z",TRUE,"pitch","1d171440-e4fa-41e5-a994-f8a8973d48cf",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.39,1.57,NA,133.73,151.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Lineout","field_out","Rafael Devers lines out sharply to center fielder Dairon Blanco.",0,0,1,38,"bottom",5,"2023-08-11T00:37:24.228Z","2023-08-11T00:40:57.568Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.2,1,2,0.4003,6.4702,28.2226,-15.7062,-7.8308,8.6713,-0.439,3.2275,7.4057,-136.5054,-3.3073,-2.1612,50.0056,5.5271,-14.877,39.6,4.8,24,2461,222,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.2,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",2,"2023-08-11T00:39:00.571Z","2023-08-11T00:39:03.571Z",TRUE,"pitch","26599d46-c861-4481-83bd-b410d32359d8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4806,1.5684,NA,150.82,214.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Lineout","field_out","Rafael Devers lines out sharply to center fielder Dairon Blanco.",0,0,1,38,"bottom",5,"2023-08-11T00:37:24.228Z","2023-08-11T00:40:57.568Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.6,13,2,0.4041,6.4755,28.238,-14.7214,-6.8326,9.3672,-0.8873,0.8973,5.7436,-135.3106,-8.9785,-2.145,50.0015,5.2794,-12.728,34.8,4.8,24,2407,227,NA,NA,NA,NA,NA,NA,FALSE,-16.2,15.4,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",1,"2023-08-11T00:38:40.935Z","2023-08-11T00:38:44.582Z",TRUE,"pitch","725e8add-4a23-40db-bdbb-3d800c3d2700",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5102,1.6548,NA,150.87,198.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Lineout","field_out","Rafael Devers lines out sharply to center fielder Dairon Blanco.",0,0,1,38,"bottom",5,"2023-08-11T00:37:24.228Z","2023-08-11T00:40:57.568Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86,13,2,0.4012,6.4332,29.2565,-13.6293,-5.6539,9.8174,-0.8886,1.4895,5.6531,-136.3883,-7.8281,-2.251,50.0019,5.3315,-10.6794,32.4,3.6,24,2507,218,NA,NA,NA,NA,NA,NA,FALSE,-14.8,16.3,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",0,"2023-08-11T00:38:00.027Z","2023-08-11T00:38:05.034Z",TRUE,"pitch","01b7f268-53ff-4dbf-8627-5da91c7b9a3b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.39,1.57,NA,113.71,149.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Lineout","field_out","Rafael Devers lines out sharply to center fielder Dairon Blanco.",0,0,1,38,"bottom",5,"2023-08-11T00:37:24.228Z","2023-08-11T00:40:57.568Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,646240,"Rafael Devers","/api/v1/people/646240","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.9,2,2,0.4011,6.3877,29.1561,-17.007,-6.5824,8.0234,0.0862,3.3239,8.0952,-136.4069,-2.9897,-2.0605,50.002,5.6024,-12.442,31.2,4.8,24,2399,220,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",3,"2023-08-11T00:37:03.893Z","2023-08-11T00:37:14.514Z",TRUE,"pitch","a6a62506-af06-4727-88c2-683d48d65d0a",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.36,1.62,NA,92.23,179.53,"ground_ball","medium","6",86.29,139.71,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Pablo Reyes doubles (6) on a ground ball to shortstop Bobby Witt Jr.",0,0,1,37,"bottom",5,"2023-08-11T00:36:31.724Z","2023-08-11T00:37:14.514Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.5,78.3,6,2,0.4412,6.2391,26.1768,-29.0898,3.7378,1.9782,0.6499,2.1945,5.5262,-124.3818,-2.3745,-2.0907,50.0019,5.5864,5.825,13.2,8.4,24,2586,45,76.2,-16,9,NA,NA,NA,FALSE,-34.3,3.2,-8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,596115,"Trevor Story","/api/v1/people/596115",622569,"Pablo Reyes","/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",1,"2023-08-11T00:36:33.766Z","2023-08-11T00:36:37.329Z",TRUE,"pitch","fedec6d4-371c-47b2-8ea9-76137ff0d37a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3606,1.6464,NA,104.63,204.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Pablo Reyes doubles (6) on a ground ball to shortstop Bobby Witt Jr.",0,0,1,37,"bottom",5,"2023-08-11T00:36:31.724Z","2023-08-11T00:37:14.514Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,76.3,14,2,0.4525,6.1983,27.6658,-35.9924,5.5144,-2.5859,0.3244,1.2714,4.1057,-121.821,-2.6439,-2.109,50.0008,5.5336,8.1484,13.2,10.8,24,2362,46,NA,NA,NA,NA,NA,NA,FALSE,-44.6,-5,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",0,"2023-08-11T00:36:21.420Z","2023-08-11T00:36:33.766Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,622569,"/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Pablo Reyes doubles (6) on a ground ball to shortstop Bobby Witt Jr.",0,0,1,37,"bottom",5,"2023-08-11T00:36:31.724Z","2023-08-11T00:37:14.514Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",2,"2023-08-11T00:36:49.486Z","2023-08-11T00:37:03.893Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,1,622569,"/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"37","atBat","Double","double","Pablo Reyes doubles (6) on a ground ball to shortstop Bobby Witt Jr.",0,0,1,37,"bottom",5,"2023-08-11T00:36:31.724Z","2023-08-11T00:37:14.514Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717051,"2023-08-10",0,"2023-08-11T00:34:56.084Z","2023-08-11T00:35:08.935Z",TRUE,"pitch","55b74c2c-d1ab-487f-805d-a8752f9a13f4",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.36,1.65,NA,124.37,180.48,"ground_ball","soft","2",120.98,197.03,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Reese McGuire grounds out softly, catcher Freddy Fermin to first baseman Salvador Perez.",0,0,1,36,"bottom",5,"2023-08-11T00:34:34.035Z","2023-08-11T00:35:08.935Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,624512,"Reese McGuire","/api/v1/people/624512","L","Left",679525,"Alec Marsh","/api/v1/people/679525","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.2,73.8,8,2,0.4698,6.3198,23.1365,-38.7621,4.3321,-4.7935,-0.1933,2.1594,2.8866,-116.8257,-0.2049,-2.01,50.0018,5.9085,5.9547,9.6,12,24,2293,40,53.1,-80,3,NA,NA,NA,TRUE,-51,-8.4,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,596115,"Trevor Story","/api/v1/people/596115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
