"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718667,"2023-04-08",1,"2023-04-08T21:29:25.487Z","2023-04-08T21:29:33.178Z",TRUE,"pitch","6714b85b-0bd1-4e1a-83bb-34c54b36ec24",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.65,1.63,NA,116.42,144.86,"ground_ball","medium","1",129.2,181.49,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Alex Verdugo grounds out, pitcher Garrett Hill to first baseman Spencer Torkelson.",0,8,2,39,"top",5,"2023-04-08T21:28:53.895Z","2023-04-08T21:29:33.178Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,84.5,2,2,0.4036,6.3328,34.5507,-18.7218,-8.5576,7.2371,0.0152,3.4785,10.1774,-136.5591,-0.7764,-2.6765,50.0001,5.0736,-15.9021,34.8,4.8,24,2168,212,95.5,-12,17,NA,NA,NA,TRUE,-18.4,13.1,13,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",0,"2023-04-08T21:29:08.771Z","2023-04-08T21:29:14.220Z",TRUE,"pitch","6571aa28-48e7-47cb-8d98-5a5495469046",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3081,1.6301,NA,159.57,169.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Alex Verdugo grounds out, pitcher Garrett Hill to first baseman Spencer Torkelson.",0,8,2,39,"top",5,"2023-04-08T21:28:53.895Z","2023-04-08T21:29:33.178Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,657077,"Alex Verdugo","/api/v1/people/657077","L","Left",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,78.7,11,0.77,0.4363,6.3088,28.284,-29.8873,-2.4366,1.4378,-1.1167,2.5539,5.1625,-126.0753,-0.0913,-2.8846,50.0034,5.0254,-3.8793,4.8,7.2,24,2527,182,NA,NA,NA,NA,NA,NA,FALSE,-34,2.9,3.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",1,"2023-04-08T21:28:29.042Z","2023-04-08T21:28:37.679Z",TRUE,"pitch","a51c2c7a-a68d-4968-9d0f-90de02e00d22",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.39,1.59,NA,116.13,184.93,"ground_ball","soft","1",123.78,181.66,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Forceout","force_out","Adam Duvall grounds into a force out, pitcher Garrett Hill to second baseman Zach McKinstry. Masataka Yoshida out at 2nd. Adam Duvall to 1st.",0,8,2,38,"top",5,"2023-04-08T21:27:41.625Z","2023-04-08T21:28:37.679Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,594807,"Adam Duvall","/api/v1/people/594807","R","Right",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,75.6,8,0.76,0.4514,6.3943,31.0588,-32.4332,-2.8569,-0.1758,0.0229,1.9946,7.5893,-122.754,-0.3899,-2.7794,50.0032,4.9894,-4.2311,4.8,9.6,24,2462,35,47.9,-58,4,NA,NA,NA,TRUE,-39.5,-0.1,2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,594807,"Adam Duvall","/api/v1/people/594807",NA,NA,NA,NA,NA,NA
718667,"2023-04-08",0,"2023-04-08T21:28:08.951Z","2023-04-08T21:28:14.638Z",TRUE,"pitch","2e93cd9a-8cac-48cc-973b-5a5621cb6056",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.1457,1.5901,NA,76.99,219.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Forceout","force_out","Adam Duvall grounds into a force out, pitcher Garrett Hill to second baseman Zach McKinstry. Masataka Yoshida out at 2nd. Adam Duvall to 1st.",0,8,2,38,"top",5,"2023-04-08T21:27:41.625Z","2023-04-08T21:28:37.679Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,594807,"Adam Duvall","/api/v1/people/594807","R","Right",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,76.1,14,0.87,0.4522,6.629,28.9869,-33.9044,-0.374,-1.1738,1.0496,0.7263,8.7336,-122.1684,-2.8618,-2.5566,50.001,4.8923,-0.5544,2.4,9.6,24,2558,59,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-2.6,-1.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",4,"2023-04-08T21:27:28.859Z","2023-04-08T21:27:35.267Z",TRUE,"pitch","bd22d645-9a34-47d9-a3dc-d45aa9475784",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,1,NA,NA,2.9912,1.4811,NA,169.65,133.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Masataka Yoshida walks.",0,8,2,37,"top",5,"2023-04-08T21:26:10.156Z","2023-04-08T21:27:35.267Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,83.2,11,0.93,0.4082,6.2933,35.6597,-17.6693,-10.0234,7.9983,-1.3813,3.9044,7.0043,-135.3348,-0.2944,-2.7302,50.0043,5.2767,-18.181,43.2,6,24,2255,218,NA,NA,NA,NA,NA,NA,FALSE,-17.6,14.5,16.2,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,807799,"Masataka Yoshida","/api/v1/people/807799",NA,NA,NA,NA,NA,NA
718667,"2023-04-08",3,"2023-04-08T21:27:12.645Z","2023-04-08T21:27:19.600Z",TRUE,"pitch","be6ec40e-2732-45e9-a2db-34b05e15dce5",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.0156,1.4811,NA,133.33,132.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Masataka Yoshida walks.",0,8,2,37,"top",5,"2023-04-08T21:26:10.156Z","2023-04-08T21:27:35.267Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.6,82.9,11,0.92,0.4104,6.3072,34.7261,-11.5668,-6.0042,11.4766,-0.4284,3.9246,7.7726,-134.5272,-1.4081,-2.6029,50.0017,5.2934,-10.7808,36,3.6,24,2122,212,NA,NA,NA,NA,NA,NA,FALSE,-12,20.5,8.8,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",1,"2023-04-08T21:26:38.984Z","2023-04-08T21:26:43.739Z",TRUE,"pitch","7e6eb1a4-e43d-4dab-bedc-d811b34e6b5e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.0156,1.4811,NA,45.14,205.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Masataka Yoshida walks.",0,8,2,37,"top",5,"2023-04-08T21:26:10.156Z","2023-04-08T21:27:35.267Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,83.9,14,0.92,0.4108,6.499,30.0282,-13.4995,-7.9782,10.384,1.8852,1.2417,13.9291,-133.5699,-7.226,-2.3719,50.005,4.9621,-14.3522,37.2,4.8,24,2135,217,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17.2,11.3,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",0,"2023-04-08T21:26:23.109Z","2023-04-08T21:26:28.689Z",TRUE,"pitch","5eb0b707-504c-4cfc-bc2d-3daf3930c55c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.04,1.4811,NA,163.74,167.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Masataka Yoshida walks.",0,8,2,37,"top",5,"2023-04-08T21:26:10.156Z","2023-04-08T21:27:35.267Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.6,11,2,0.4047,6.2904,32.5593,-16.674,-9.2891,8.3747,-1.2262,2.6463,7.1648,-135.8606,-3.6173,-2.704,50.0013,5.1693,-17.1892,42,4.8,24,2220,215,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.5,15.1,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",2,"2023-04-08T21:27:04.621Z","2023-04-08T21:27:12.645Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,1,807799,"/api/v1/people/807799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Masataka Yoshida walks.",0,8,2,37,"top",5,"2023-04-08T21:26:10.156Z","2023-04-08T21:27:35.267Z",TRUE,FALSE,FALSE,FALSE,0,4,0,1,807799,"Masataka Yoshida","/api/v1/people/807799","L","Left",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",2,"2023-04-08T21:25:50.260Z","2023-04-08T21:26:05.239Z",TRUE,"pitch","e1291add-701f-40e6-95e1-45dbe8965dc8",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.49,1.6,NA,110.53,185.5,"ground_ball","medium","6",104.65,149.16,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Justin Turner grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,8,2,36,"top",5,"2023-04-08T21:25:14.435Z","2023-04-08T21:26:05.239Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,76.6,8,0.88,0.4484,6.4316,27.779,-30.5714,-1.5078,1.0635,0.1698,1.9733,7.3769,-122.8585,-0.9093,-2.6957,50.003,4.9821,-2.2716,1.2,8.4,24,2545,211,93.5,9,142,NA,NA,NA,TRUE,-36.8,1.9,0.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",1,"2023-04-08T21:25:36.255Z","2023-04-08T21:25:41.259Z",TRUE,"pitch","1a2effd0-816f-45f5-8ba4-737fd86dcd8b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.0503,1.6001,NA,113.43,175.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Justin Turner grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,8,2,36,"top",5,"2023-04-08T21:25:14.435Z","2023-04-08T21:26:05.239Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,77.6,5,0.86,0.4434,6.3527,27.0779,-30.0399,-2.3207,1.3805,0.0937,2.3338,7.543,-124.0046,-0.1779,-2.6992,50.0009,4.9336,-3.5797,3.6,8.4,24,2464,164,NA,NA,NA,NA,NA,NA,FALSE,-35.2,2.8,2.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",0,"2023-04-08T21:25:14.435Z","2023-04-08T21:25:22.896Z",FALSE,"no_pitch","2e486fe7-a76f-4bed-9afb-824542860490",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Groundout","field_out","Justin Turner grounds out, shortstop Javier Baez to first baseman Spencer Torkelson.",0,8,2,36,"top",5,"2023-04-08T21:25:14.435Z","2023-04-08T21:26:05.239Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,457759,"Justin Turner","/api/v1/people/457759","R","Right",682051,"Garrett Hill","/api/v1/people/682051","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Detroit Tigers","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",682051,"Garrett Hill",NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",4,"2023-04-08T21:22:51.854Z","2023-04-08T21:23:01.546Z",TRUE,"pitch","359487a8-20a9-4642-b412-378331e7ed3c",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.4,1.66,NA,137.27,166.27,"ground_ball","medium","4",151.51,152.59,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Christian Arroyo to first baseman Justin Turner.",0,8,2,35,"bottom",4,"2023-04-08T21:21:01.305Z","2023-04-08T21:23:01.546Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.3,4,2,0.3989,6.6013,31.0817,-33.5006,-12.2902,-0.6933,-0.5317,2.6856,9.6627,-137.4348,-0.193,-2.5002,50.0035,5.0361,-23.4605,32.4,8.4,24,2184,257,90,3,86,NA,NA,NA,TRUE,-31.8,-1.1,20.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",3,"2023-04-08T21:22:24.144Z","2023-04-08T21:22:28.755Z",TRUE,"pitch","c1422449-d6fe-473d-9b99-b2a2ce2d696a",4,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,2,NA,NA,2.9846,1.5376,NA,64.55,222.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Christian Arroyo to first baseman Justin Turner.",0,8,2,35,"bottom",4,"2023-04-08T21:21:01.305Z","2023-04-08T21:23:01.546Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.6,79.7,14,2,0.4335,7.0843,28.5407,-31.8726,-10.9454,0.1866,1.3761,0.6113,12.5732,-126.8616,-4.4857,-2.2472,50.0018,4.9736,-17.6489,25.2,9.6,24,1663,239,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-0.6,16.6,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",2,"2023-04-08T21:21:53.740Z","2023-04-08T21:22:00.547Z",TRUE,"pitch","5c6da4e2-7399-4ae4-b95b-fdcc7347870d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.4,1.66,NA,118.67,184.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Christian Arroyo to first baseman Justin Turner.",0,8,2,35,"bottom",4,"2023-04-08T21:21:01.305Z","2023-04-08T21:23:01.546Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.6,76.4,8,0.91,0.4518,6.656,25.9345,-32.6506,5.2251,-0.3215,-0.0439,2.0025,4.8164,-121.6549,-0.5559,-2.7348,50.002,5.087,7.7586,14.4,9.6,24,2615,64,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-0.5,-10.7,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718667,"2023-04-08",1,"2023-04-08T21:21:26.882Z","2023-04-08T21:21:31.416Z",TRUE,"pitch","dfb46681-daf5-453b-a083-829068a22e17",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.4,1.66,NA,106.18,184.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Groundout","field_out","Matt Vierling grounds out, second baseman Christian Arroyo to first baseman Justin Turner.",0,8,2,35,"bottom",4,"2023-04-08T21:21:01.305Z","2023-04-08T21:23:01.546Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",656557,"Tanner Houck","/api/v1/people/656557","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,75.5,9,0.9,0.4541,6.4616,29.477,-35.2903,4.6762,-2.1316,0.2838,2.0111,5.5147,-121.781,0.1117,-2.639,50.0005,5.0816,6.8464,13.2,9.6,24,2520,59,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-3.5,-10.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
