"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718496,"2023-04-20",5,"2023-04-20T22:34:05.834Z","2023-04-20T22:34:09.519Z",TRUE,"pitch","f0ff48a6-72e8-455d-b0b4-1743bc5af32d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.21,1.49,NA,151.55,163.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Oswald Peraza to first baseman Anthony Rizzo.",0,3,8,70,"top",8,"2023-04-20T22:32:41.900Z","2023-04-20T22:34:34.886Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,80.3,11,0.9,0.428,5.8772,29.7334,-31.1824,-0.2324,0.6024,-0.9065,2.7842,4.5403,-128.5956,-1.9368,-2.6741,50.0044,5.9951,-0.3844,1.2,7.2,24,1544,123,NA,NA,NA,NA,NA,NA,FALSE,-34.6,0.8,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",4,"2023-04-20T22:33:46.480Z","2023-04-20T22:33:50.419Z",TRUE,"pitch","e43ec375-0698-4e87-a6fe-5bfb3a449001",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.21,1.49,NA,118.5,176.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Oswald Peraza to first baseman Anthony Rizzo.",0,3,8,70,"top",8,"2023-04-20T22:32:41.900Z","2023-04-20T22:34:34.886Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,81.9,5,0.9,0.4221,5.8094,28.2942,-28.819,0.924,1.967,-0.0392,2.2955,6.2181,-129.9722,-3.6372,-2.5866,50.0001,5.9114,1.5739,6,7.2,24,1591,180,NA,NA,NA,NA,NA,NA,FALSE,-31.4,3,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",3,"2023-04-20T22:33:23.430Z","2023-04-20T22:33:27.115Z",TRUE,"pitch","7e5a140a-4c05-4cd5-beaa-3cf169f83c1c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.21,1.49,NA,117.49,168.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Oswald Peraza to first baseman Anthony Rizzo.",0,3,8,70,"top",8,"2023-04-20T22:32:41.900Z","2023-04-20T22:34:34.886Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,78.6,5,0.91,0.438,5.9015,28.4943,-30.0436,0.5884,1.3486,-0.0129,2.6056,6.2439,-125.6762,-2.2834,-2.6192,50.002,5.9971,0.929,3.6,8.4,24,1503,157,NA,NA,NA,NA,NA,NA,FALSE,-34.9,2.2,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",2,"2023-04-20T22:33:03.951Z","2023-04-20T22:33:08.212Z",TRUE,"pitch","85c39a0f-9fed-47d3-be36-84e62898e6a6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.21,1.49,NA,129.22,145.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Oswald Peraza to first baseman Anthony Rizzo.",0,3,8,70,"top",8,"2023-04-20T22:32:41.900Z","2023-04-20T22:34:34.886Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,86.5,11,0.91,0.3949,6.2243,35.3086,-12.3327,-5.9712,10.2165,-0.3207,3.4665,7.667,-139.4277,-4.8523,-2.3479,50.0049,6.0626,-11.5995,36,3.6,24,2349,218,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",1,"2023-04-20T22:32:44.297Z","2023-04-20T22:32:51.497Z",TRUE,"pitch","b20b6006-1a78-451b-886d-d0664eeda7ef",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3435,1.6241,NA,82.37,121.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Oswald Peraza to first baseman Anthony Rizzo.",0,3,8,70,"top",8,"2023-04-20T22:32:41.900Z","2023-04-20T22:34:34.886Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,87.6,12,0.91,0.3898,6.1983,36.8059,-10.8385,-5.4058,10.7095,0.9085,4.3279,10.5334,-141.341,-3.0323,-2.1903,50.0047,6.1267,-10.7726,34.8,2.4,24,2448,222,NA,NA,NA,NA,NA,NA,FALSE,-10.6,18.7,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",0,"2023-04-20T22:32:34.147Z","2023-04-20T22:32:44.297Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,650859,"/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Luis Rengifo grounds out, second baseman Oswald Peraza to first baseman Anthony Rizzo.",0,3,8,70,"top",8,"2023-04-20T22:32:41.900Z","2023-04-20T22:34:34.886Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",2,"2023-04-20T22:31:53.504Z","2023-04-20T22:32:03.703Z",TRUE,"pitch","d5560f98-6690-4dcc-aec7-d597103aba99",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.65,1.79,NA,98.44,160.75,"popup","medium","2",111.55,198.63,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Brandon Drury pops out to catcher Jose Trevino in foul territory.",0,3,8,69,"top",8,"2023-04-20T22:31:06.808Z","2023-04-20T22:32:03.703Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80,6,0.91,0.4322,5.9887,26.3075,-29.3197,-0.3778,1.7587,0.4869,2.89,7.4444,-126.7919,-1.9452,-2.4402,50.0051,6.0104,-0.6149,1.2,7.2,24,1468,191,85.3,78,29,NA,NA,NA,TRUE,-33.1,3,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",1,"2023-04-20T22:31:38.235Z","2023-04-20T22:31:41.940Z",TRUE,"pitch","128d7444-4cac-4077-8f8b-ee5a64473acf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.581,1.8084,NA,130.11,135.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Brandon Drury pops out to catcher Jose Trevino in foul territory.",0,3,8,69,"top",8,"2023-04-20T22:31:06.808Z","2023-04-20T22:32:03.703Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,80.7,11,0.9,0.4274,5.8996,26.4817,-29.2434,-1.0558,1.7666,-0.3441,3.8326,5.6495,-128.1623,0.0705,-2.4399,50.0063,6.0886,-1.7565,1.2,7.2,24,1436,188,NA,NA,NA,NA,NA,NA,FALSE,-31.8,3.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",0,"2023-04-20T22:31:24.596Z","2023-04-20T22:31:30.006Z",TRUE,"pitch","504a5459-60d2-4fba-86a1-98886bf861f1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.713,1.8611,NA,129.77,174.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Brandon Drury pops out to catcher Jose Trevino in foul territory.",0,3,8,69,"top",8,"2023-04-20T22:31:06.808Z","2023-04-20T22:32:03.703Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,592273,"Brandon Drury","/api/v1/people/592273","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.4,7,0.91,0.4304,5.8451,26.4538,-30.6518,0.9629,0.9242,-0.3351,2.3738,5.2942,-127.333,-2.9976,-2.5673,50.0007,5.9947,1.5774,4.8,7.2,24,1470,170,NA,NA,NA,NA,NA,NA,FALSE,-34.6,1.2,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",2,"2023-04-20T22:30:51.464Z","2023-04-20T22:30:59.594Z",TRUE,"pitch","20881023-1888-4ec6-94b8-f78278e75cbd",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.49,1.7,NA,90.05,187.48,"ground_ball","medium","1",126.36,201.74,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Hunter Renfroe grounds out, pitcher Ian Hamilton to first baseman Anthony Rizzo.",0,3,8,68,"top",8,"2023-04-20T22:30:33.661Z","2023-04-20T22:30:59.594Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.3,9,0.91,0.4369,5.8984,26.3798,-27.8781,1.7565,2.7003,0.7069,1.8998,7.6484,-125.5596,-4.1728,-2.6118,50.0023,5.8622,2.7919,8.4,7.2,24,1418,190,68.5,-24,7,NA,NA,NA,TRUE,-32.8,4.1,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",1,"2023-04-20T22:30:36.013Z","2023-04-20T22:30:40.082Z",TRUE,"pitch","07963b04-8654-4735-b95f-490c28a9018b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6074,1.7821,NA,107.73,197.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Hunter Renfroe grounds out, pitcher Ian Hamilton to first baseman Anthony Rizzo.",0,3,8,68,"top",8,"2023-04-20T22:30:33.661Z","2023-04-20T22:30:59.594Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,87.5,14,0.91,0.3933,6.2417,33.8464,-19.6566,-10.0449,6.3871,0.2433,1.5374,10.3476,-139.6916,-8.3054,-2.2184,50.0043,5.8604,-19.693,38.4,6,24,2448,219,NA,NA,NA,NA,NA,NA,FALSE,-20,9.8,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",0,"2023-04-20T22:28:25.855Z","2023-04-20T22:30:36.013Z",FALSE,"action",NA,NA,"Pitching Change: Ian Hamilton replaces Wandy Peralta.","Pitching Substitution",3,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,641656,"/api/v1/people/641656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Groundout","field_out","Hunter Renfroe grounds out, pitcher Ian Hamilton to first baseman Anthony Rizzo.",0,3,8,68,"top",8,"2023-04-20T22:30:33.661Z","2023-04-20T22:30:59.594Z",TRUE,FALSE,FALSE,TRUE,0,1,0,1,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",641656,"Ian Hamilton","/api/v1/people/641656","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",2,"2023-04-20T22:27:54.668Z","2023-04-20T22:28:01.198Z",TRUE,"pitch","066532f2-759d-4da0-8277-78c4b7556234",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.05,1.49,NA,124.07,179.21,"ground_ball","medium","6",112.16,150.72,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Anthony Volpe grounds into a force out, shortstop Zach Neto to second baseman Luis Rengifo. Isiah Kiner-Falefa out at 2nd.",0,3,8,67,"bottom",7,"2023-04-20T22:26:37.469Z","2023-04-20T22:28:01.198Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",623474,"Jimmy Herget","/api/v1/people/623474","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Los Angeles Angels","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.4,75.6,5,0.88,0.4569,5.0237,23.6356,-30.4982,0.8036,1.1558,-0.1856,2.2063,4.4509,-119.9665,-0.2901,-2.1709,50.0049,5.0518,1.1691,3.6,8.4,24,2756,138,84.9,-12,10,NA,NA,NA,TRUE,-38,2.3,-2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",1,"2023-04-20T22:27:32.106Z","2023-04-20T22:27:35.843Z",TRUE,"pitch","84c6e7bd-0189-4bc1-81ee-67509d7a6dd4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1588,1.5978,NA,157.16,172.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Anthony Volpe grounds into a force out, shortstop Zach Neto to second baseman Luis Rengifo. Isiah Kiner-Falefa out at 2nd.",0,3,8,67,"bottom",7,"2023-04-20T22:26:37.469Z","2023-04-20T22:28:01.198Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",623474,"Jimmy Herget","/api/v1/people/623474","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.7,68.3,11,0.91,0.509,4.9571,17.7344,-34.1912,10.8112,-1.7188,-1.0535,2.4638,-0.1286,-107.4058,2.3232,-2.3986,50.0021,5.1568,12.6933,20.4,12,24,2740,79,NA,NA,NA,NA,NA,NA,FALSE,-52.2,-2.2,-19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",0,"2023-04-20T22:27:12.706Z","2023-04-20T22:27:16.555Z",TRUE,"pitch","87bfbe86-bf60-4d99-bb9e-b6570284d66d",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.05,1.49,NA,81.81,167.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Forceout","force_out","Anthony Volpe grounds into a force out, shortstop Zach Neto to second baseman Luis Rengifo. Isiah Kiner-Falefa out at 2nd.",0,3,8,67,"bottom",7,"2023-04-20T22:26:37.469Z","2023-04-20T22:28:01.198Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,683011,"Anthony Volpe","/api/v1/people/683011","R","Right",623474,"Jimmy Herget","/api/v1/people/623474","R","Right","vs_RHP","vs_RHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Los Angeles Angels","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.3,69.8,12,0.89,0.4951,4.9287,21.5454,-30.9455,9.2728,0.9904,0.9233,2.6578,4.5558,-111.014,1.7618,-2.3659,50.0011,5.0964,11.4672,21.6,10.8,24,2979,76,NA,NA,NA,NA,NA,NA,FALSE,-44.6,2.6,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718496,"2023-04-20",4,"2023-04-20T22:26:17.501Z","2023-04-20T22:26:27.683Z",TRUE,"pitch","2f93cd0c-88a4-4736-8fec-3cc10789dbc8",5,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,2,NA,NA,3.25,1.5,NA,71.08,189.46,"ground_ball","medium","8",122.47,93.6,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Isiah Kiner-Falefa singles on a ground ball to center fielder Mike Trout. Gleyber Torres scores. DJ LeMahieu scores. Oswaldo Cabrera to 3rd.",2,3,8,66,"bottom",7,"2023-04-20T22:24:15.569Z","2023-04-20T22:26:27.683Z",TRUE,TRUE,FALSE,FALSE,33,2,2,2,643396,"Isiah Kiner-Falefa","/api/v1/people/643396","R","Right",623474,"Jimmy Herget","/api/v1/people/623474","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Los Angeles Angels","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.3,68.8,14,0.91,0.5026,4.9666,21.6391,-29.424,10.817,2.2911,1.2048,1.8266,4.5503,-109.5146,0.0451,-2.3132,50.0008,4.9865,12.97,25.2,10.8,24,2820,78,87.9,9,139,NA,NA,NA,FALSE,-44.3,4.6,-20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643396,"Isiah Kiner-Falefa","/api/v1/people/643396",665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA
