"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
744934,"2024-05-17",7,"2024-05-18T00:29:46.433Z","2024-05-18T00:29:49.607Z",TRUE,"pitch","0ad9ed13-0e02-42aa-9d71-632f907dacfe",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.77,1.82,NA,78.99,177.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,34,"top",6,"2024-05-18T00:26:56.686Z","2024-05-18T00:30:39.885Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.1,14,0.9,0.4049,6.4885,29.5181,-22.2523,-9.4874,5.3503,0.9971,2.2677,9.4065,-135.2843,-3.6039,-1.2924,50.0004,5.1769,-17.5836,33.6,6,24,2110,225,NA,NA,NA,NA,NA,NA,FALSE,-22.6,9.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",6,"2024-05-18T00:29:22.267Z","2024-05-18T00:29:25.815Z",TRUE,"pitch","37790316-096e-40db-9014-ad4a1942141c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.77,1.82,NA,109.04,176.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,34,"top",6,"2024-05-18T00:26:56.686Z","2024-05-18T00:30:39.885Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.6,8,0.91,0.4017,6.5161,30.8368,-21.6136,-10.516,5.6122,0.2088,2.3009,8.4432,-136.5134,-3.7709,-1.5622,50.0045,5.1931,-19.7946,38.4,6,24,2158,228,NA,NA,NA,NA,NA,NA,FALSE,-21.6,9.5,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",4,"2024-05-18T00:28:47.953Z","2024-05-18T00:28:51.547Z",TRUE,"pitch","0baa2403-7601-469b-ba06-e0b0eb220206",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.8306,1.7333,NA,105.54,195.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,34,"top",6,"2024-05-18T00:26:56.686Z","2024-05-18T00:30:39.885Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.5,14,0.91,0.4079,6.588,29.753,-23.5743,-10.8702,4.7086,0.3007,1.587,8.7826,-134.3965,-4.6366,-1.6009,50.0005,5.0138,-19.8373,36,7.2,24,2041,229,NA,NA,NA,NA,NA,NA,FALSE,-24.5,7.7,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",3,"2024-05-18T00:28:28.682Z","2024-05-18T00:28:32.197Z",TRUE,"pitch","0a137485-c2de-401c-b125-0b1a193e87a3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.7854,1.7788,NA,41.73,197.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,34,"top",6,"2024-05-18T00:26:56.686Z","2024-05-18T00:30:39.885Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.8,14,0.95,0.4594,7.4941,23.0398,-35.4723,4.122,-2.2948,1.9748,1.5123,5.462,-119.2519,-2.4169,-0.8811,50.0005,5.7402,5.9323,10.8,10.8,24,2435,63,NA,NA,NA,NA,NA,NA,FALSE,-45.2,-4.4,-8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",2,"2024-05-18T00:27:59.531Z","2024-05-18T00:28:02.769Z",TRUE,"pitch","4ca9e58f-8a67-45a9-8195-2718496e0128",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.8306,1.8015,NA,192.95,102.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,34,"top",6,"2024-05-18T00:26:56.686Z","2024-05-18T00:30:39.885Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.1,11,0.94,0.4047,6.4756,27.7564,-19.3721,-5.4496,6.8905,-1.9926,5.0317,0.9477,-135.0395,2.4131,-1.6385,50.0019,5.4848,-10.1246,27.6,4.8,24,2060,227,NA,NA,NA,NA,NA,NA,FALSE,-18.5,13.2,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",1,"2024-05-18T00:27:38.092Z","2024-05-18T00:27:41.502Z",TRUE,"pitch","be76e8dc-0509-482c-a333-712cd0e44515",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.77,1.82,NA,113.59,150.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,34,"top",6,"2024-05-18T00:26:56.686Z","2024-05-18T00:30:39.885Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,83.9,2,0.89,0.4122,6.4615,25.9419,-24.9225,-0.9326,4.0473,0.0894,3.2847,4.4295,-132.4337,-1.1282,-1.4773,50.0028,5.5243,-1.6713,2.4,6,24,2181,208,NA,NA,NA,NA,NA,NA,FALSE,-25.4,7.3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",0,"2024-05-18T00:27:13.142Z","2024-05-18T00:27:16.287Z",TRUE,"pitch","ee09c52f-759d-4f4f-8ebe-8000591a0d76",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.77,1.82,NA,123.59,181.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,34,"top",6,"2024-05-18T00:26:56.686Z","2024-05-18T00:30:39.885Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",68.8,62.7,8,0.9,0.5524,6.1695,19.5627,-40.1394,9.1682,-8.0474,-0.173,2.1372,0.3383,-100.0293,2.8027,-1.5324,50.0013,5.9501,9.0779,13.2,16.8,24,2267,44,NA,NA,NA,NA,NA,NA,FALSE,-71.9,-13,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",5,"2024-05-18T00:29:07.564Z","2024-05-18T00:29:22.267Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,666139,"/api/v1/people/666139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Josh Lowe strikes out swinging.",0,0,0,34,"top",6,"2024-05-18T00:26:56.686Z","2024-05-18T00:30:39.885Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,666139,"Josh Lowe","/api/v1/people/666139","L","Left",605135,"Chris Bassitt","/api/v1/people/605135","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",7,"2024-05-18T00:24:34.594Z","2024-05-18T00:24:39.164Z",TRUE,"pitch","af719938-e491-42d3-81e8-7368032c49d1",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,2,NA,NA,3.0617,1.4602,NA,140.78,187.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,33,"bottom",5,"2024-05-18T00:22:17.813Z","2024-05-18T00:24:39.164Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,81.8,7,0.91,0.4215,7.1212,27.6487,-19.7536,9.6183,7.2671,-0.6239,1.8969,-7.8371,-130.0297,-5.1848,1.1817,50.0054,5.4187,16.448,36,6,24,2195,134,NA,NA,NA,NA,NA,NA,TRUE,-22.1,12.1,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",6,"2024-05-18T00:24:13.942Z","2024-05-18T00:24:18.071Z",TRUE,"pitch","c8f860f0-ec1c-484c-872f-d40615f0eb85",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.25,1.58,NA,78.9,197.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,33,"bottom",5,"2024-05-18T00:22:17.813Z","2024-05-18T00:24:39.164Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",74.7,68.4,14,2,0.5059,6.3103,21.105,-33.6039,-10.3734,-1.2084,0.9994,1.5369,1.3378,-108.7411,-0.6677,1.7183,50.0026,5.5301,-12.2802,19.2,12,24,2474,293,NA,NA,NA,NA,NA,NA,FALSE,-51.5,-2,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",5,"2024-05-18T00:23:52.581Z","2024-05-18T00:23:56.479Z",TRUE,"pitch","15e4b22a-d644-4daf-a9a3-bb79bcecd8f7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.25,1.58,NA,133.77,177.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,33,"bottom",5,"2024-05-18T00:22:17.813Z","2024-05-18T00:24:39.164Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.5,78.2,4,0.91,0.4408,6.5146,25.8813,-25.7504,-2.048,4.111,-0.4399,2.2878,-3.6335,-124.4392,-2.7667,1.3074,50.0014,5.556,-3.1988,8.4,7.2,24,2446,167,NA,NA,NA,NA,NA,NA,FALSE,-30.5,7.1,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",3,"2024-05-18T00:23:26.850Z","2024-05-18T00:23:31.811Z",TRUE,"pitch","59ba172e-f006-4c10-a444-716b5b0084a5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,2,NA,NA,3.25,1.58,NA,100.68,166.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,33,"bottom",5,"2024-05-18T00:22:17.813Z","2024-05-18T00:24:39.164Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,81.4,6,0.9,0.4219,6.2855,29.3176,-22.1323,10.012,5.8976,0.4281,2.6699,-5.1329,-130.2018,-2.9598,1.1324,50.0055,5.5109,17.0592,34.8,7.2,24,2138,140,NA,NA,NA,NA,NA,NA,FALSE,-24.2,10.2,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",2,"2024-05-18T00:22:59.935Z","2024-05-18T00:23:03.428Z",TRUE,"pitch","72734c06-0f16-4a09-bf3b-46a836edf7b6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.25,1.58,NA,125.12,155.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,33,"bottom",5,"2024-05-18T00:22:17.813Z","2024-05-18T00:24:39.164Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.2,77.4,2,0.91,0.4462,6.3885,23.6036,-24.712,-2.0156,4.8832,-0.2131,3.0722,-2.808,-122.6232,-1.0876,1.2074,50.001,5.6244,-3.0767,8.4,7.2,24,2420,183,NA,NA,NA,NA,NA,NA,FALSE,-29.5,8.9,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",1,"2024-05-18T00:22:42.942Z","2024-05-18T00:22:47.249Z",TRUE,"pitch","9a910f6b-335d-4791-b428-95ac549e8a82",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2202,1.5285,NA,116.75,206.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,33,"bottom",5,"2024-05-18T00:22:17.813Z","2024-05-18T00:24:39.164Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,74.9,14,0.9,0.4615,6.2885,23.9319,-26.5006,8.1494,3.9842,0.0067,1.1817,-4.99,-118.9184,-4.5226,1.0791,50.0049,5.5272,11.6116,21.6,8.4,24,1547,125,NA,NA,NA,NA,NA,NA,FALSE,-34.8,6.4,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",0,"2024-05-18T00:22:26.835Z","2024-05-18T00:22:30.560Z",TRUE,"pitch","ee8a7218-38dc-4a73-a995-5a429ab89dd7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2882,1.5058,NA,57.77,172.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,33,"bottom",5,"2024-05-18T00:22:17.813Z","2024-05-18T00:24:39.164Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.3,80.7,12,0.9,0.424,6.3202,30.767,-15.953,7.891,9.6291,1.5539,2.4477,-1.6846,-129.8832,-4.9306,1.1921,50.0013,5.6094,13.2917,37.2,4.8,24,2302,139,NA,NA,NA,NA,NA,NA,FALSE,-18.4,16.3,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744934,"2024-05-17",4,"2024-05-18T00:23:37.698Z","2024-05-18T00:23:52.581Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,676914,"/api/v1/people/676914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"33","atBat","Strikeout","strikeout","Davis Schneider called out on strikes.",0,0,0,33,"bottom",5,"2024-05-18T00:22:17.813Z","2024-05-18T00:24:39.164Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
