"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717947,"2023-05-31",2,"2023-06-01T01:19:19.669Z","2023-06-01T01:19:23.381Z",TRUE,"pitch","dc837aa8-d217-4bf6-86d5-eb4434219628",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.38,1.58,NA,138.83,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Cavan Biggio grounds out sharply, shortstop Brice Turang to first baseman Rowdy Tellez. Matt Chapman scores. Whit Merrifield to 3rd.",1,4,2,56,"bottom",7,"2023-06-01T01:18:31.755Z","2023-06-01T01:19:50.602Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.7,1,0.91,0.3917,6.2019,32.5751,-18.8573,-8.014,6.7301,-0.5726,3.214,7.2528,-140.0066,-3.3746,-2.1597,50.0025,5.6741,-15.8576,36,4.8,24,2268,213,NA,NA,NA,NA,NA,NA,FALSE,-18,11.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",0,"2023-06-01T01:18:36.499Z","2023-06-01T01:18:39.959Z",TRUE,"pitch","4f56e2b7-5a04-4529-9f55-c48596f8aea3",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.349,1.5233,NA,76.25,231.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Cavan Biggio grounds out sharply, shortstop Brice Turang to first baseman Rowdy Tellez. Matt Chapman scores. Whit Merrifield to 3rd.",1,4,2,56,"bottom",7,"2023-06-01T01:18:31.755Z","2023-06-01T01:19:50.602Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,82.1,14,0.91,0.4221,6.2628,29.123,-28.6255,-10.3067,2.0876,1.069,0.2552,11.4524,-130.1242,-7.9153,-2.0651,50.0062,5.5276,-17.5525,26.4,8.4,24,2022,240,NA,NA,NA,NA,NA,NA,FALSE,-32.4,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",1,"2023-06-01T01:18:53.738Z","2023-06-01T01:19:19.669Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"56","atBat","Groundout","field_out","Cavan Biggio grounds out sharply, shortstop Brice Turang to first baseman Rowdy Tellez. Matt Chapman scores. Whit Merrifield to 3rd.",1,4,2,56,"bottom",7,"2023-06-01T01:18:31.755Z","2023-06-01T01:19:50.602Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",5,"2023-06-01T01:17:54.986Z","2023-06-01T01:18:02.402Z",TRUE,"pitch","ec85875d-e55d-4f01-91bb-cb6610ce68a1",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3,1.42,NA,63.07,189.49,"ground_ball","soft","1",130.24,189.65,NA,NA,TRUE,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Alejandro Kirk grounds out softly, pitcher Joel Payamps to first baseman Rowdy Tellez. Whit Merrifield to 2nd.",0,4,1,55,"bottom",7,"2023-06-01T01:16:24.715Z","2023-06-01T01:18:02.402Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78,14,0.89,0.4439,5.9347,26.6261,-32.2534,6.009,-0.0516,1.4147,1.8257,7.2143,-123.783,-2.3292,-2.3273,50.0024,5.5014,9.2465,18,9.6,24,2604,49,52,-68,3,NA,NA,NA,TRUE,-38.4,-0.5,-12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605170,"Victor Caratini","/api/v1/people/605170",593160,"Whit Merrifield","/api/v1/people/593160",656305,"Matt Chapman","/api/v1/people/656305"
717947,"2023-05-31",3,"2023-06-01T01:17:09.603Z","2023-06-01T01:17:13.203Z",TRUE,"pitch","d1694c66-f297-46dc-b6bb-282d539e5483",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3,1.42,NA,138.71,198.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Alejandro Kirk grounds out softly, pitcher Joel Payamps to first baseman Rowdy Tellez. Whit Merrifield to 2nd.",0,4,1,55,"bottom",7,"2023-06-01T01:16:24.715Z","2023-06-01T01:18:02.402Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87,7,0.91,0.3963,6.3474,31.6499,-23.0405,-9.5209,4.724,-0.5695,1.4888,7.5432,-138.3455,-6.7415,-2.0981,50.0028,5.5079,-18.4053,34.8,6,24,2225,215,NA,NA,NA,NA,NA,NA,FALSE,-23,7.3,15.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",2,"2023-06-01T01:16:46.534Z","2023-06-01T01:16:50.501Z",TRUE,"pitch","0beedf7a-2b7a-4ffa-b94a-424118fa57d3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1057,1.3903,NA,159.17,156.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Alejandro Kirk grounds out softly, pitcher Joel Payamps to first baseman Rowdy Tellez. Whit Merrifield to 2nd.",0,4,1,55,"bottom",7,"2023-06-01T01:16:24.715Z","2023-06-01T01:18:02.402Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,87.6,11,0.91,0.3925,6.1436,32.2864,-22.8268,-9.5798,4.7451,-1.1062,3.0468,6.317,-139.6813,-3.3174,-2.1556,50.0055,5.7558,-18.8799,36,6,24,2241,217,NA,NA,NA,NA,NA,NA,FALSE,-21.7,8,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",1,"2023-06-01T01:16:27.005Z","2023-06-01T01:16:30.463Z",TRUE,"pitch","7b66d9ec-f3cf-49e3-9799-e280d08f4cc4",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.0512,1.3903,NA,133.88,173.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Alejandro Kirk grounds out softly, pitcher Joel Payamps to first baseman Rowdy Tellez. Whit Merrifield to 2nd.",0,4,1,55,"bottom",7,"2023-06-01T01:16:24.715Z","2023-06-01T01:18:02.402Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.1,77.3,4,0.89,0.4477,5.9483,24.7413,-33.4674,4.6782,-0.8509,-0.4429,2.4256,3.63,-122.4698,-0.8454,-2.5535,50.0046,5.6439,7.0892,13.2,9.6,24,2562,55,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-1.4,-9.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",0,"2023-06-01T01:16:07.517Z","2023-06-01T01:16:10.517Z",FALSE,"pickoff","36643aea-d863-4b83-8cdd-bec158419c8a",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Alejandro Kirk grounds out softly, pitcher Joel Payamps to first baseman Rowdy Tellez. Whit Merrifield to 2nd.",0,4,1,55,"bottom",7,"2023-06-01T01:16:24.715Z","2023-06-01T01:18:02.402Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",4,"2023-06-01T01:17:34.389Z","2023-06-01T01:17:37.389Z",FALSE,"pickoff","d158d0e7-a51a-469a-9ae9-19eba95fae79",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Alejandro Kirk grounds out softly, pitcher Joel Payamps to first baseman Rowdy Tellez. Whit Merrifield to 2nd.",0,4,1,55,"bottom",7,"2023-06-01T01:16:24.715Z","2023-06-01T01:18:02.402Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605170,"Victor Caratini","/api/v1/people/605170",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",2,"2023-06-01T01:15:16.085Z","2023-06-01T01:15:24.081Z",TRUE,"pitch","aa259de6-e9b9-43fb-9b27-74e8e264f297",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,0,NA,NA,3.32,1.54,NA,106.56,190.96,"ground_ball","medium","6",122.36,143.59,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Whit Merrifield singles on a ground ball to shortstop Brice Turang. Matt Chapman to 3rd.",0,4,1,54,"bottom",7,"2023-06-01T01:14:27.347Z","2023-06-01T01:15:24.081Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,77.9,8,0.88,0.4447,5.8435,25.8788,-33.5304,4.1729,-0.8866,0.274,1.7711,5.5665,-123.4329,-2.3323,-2.5574,50.0018,5.5673,6.4001,12,9.6,24,2629,44,89.7,-14,8,NA,NA,NA,FALSE,-40.1,-1.9,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,656305,"Matt Chapman","/api/v1/people/656305"
717947,"2023-05-31",1,"2023-06-01T01:14:55.557Z","2023-06-01T01:14:59.556Z",TRUE,"pitch","067659cd-26d9-4053-9864-e4214b590422",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.32,1.54,NA,138.94,198.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Whit Merrifield singles on a ground ball to shortstop Brice Turang. Matt Chapman to 3rd.",0,4,1,54,"bottom",7,"2023-06-01T01:14:27.347Z","2023-06-01T01:15:24.081Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.7,7,0.9,0.3925,6.325,33.575,-23.746,-9.8815,4.2824,-0.5756,1.4912,7.7458,-139.9259,-7.0286,-2.1052,50.0052,5.6075,-19.4643,34.8,6,24,2264,219,NA,NA,NA,NA,NA,NA,FALSE,-23.4,6.4,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",0,"2023-06-01T01:14:36.885Z","2023-06-01T01:14:40.757Z",TRUE,"pitch","3fe4cd1d-ebf7-4b3d-a230-4b5dda77b7f6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2891,1.5371,NA,123.15,208.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Single","single","Whit Merrifield singles on a ground ball to shortstop Brice Turang. Matt Chapman to 3rd.",0,4,1,54,"bottom",7,"2023-06-01T01:14:27.347Z","2023-06-01T01:15:24.081Z",TRUE,FALSE,FALSE,FALSE,33,1,1,0,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.1,87.5,13,0.9,0.3938,6.391,33.4066,-25.4537,-10.349,3.4371,-0.1615,1.1348,8.997,-139.4554,-7.4745,-2.096,50.0043,5.5467,-20.2435,33.6,7.2,24,2230,222,NA,NA,NA,NA,NA,NA,FALSE,-25.2,4.7,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",6,"2023-06-01T01:13:56.180Z","2023-06-01T01:14:09.747Z",TRUE,"pitch","960ef86c-d8b2-40d2-8c50-c55fd8b65e03",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.43,1.64,NA,155.95,181.98,"ground_ball","medium","5",84.11,161.7,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Double","double","Matt Chapman doubles (21) on a ground ball to left fielder Christian Yelich, deflected by third baseman Abraham Toro.",0,4,1,53,"bottom",7,"2023-06-01T01:12:43.481Z","2023-06-01T01:14:09.747Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,656305,"Matt Chapman","/api/v1/people/656305","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,88.5,13,0.91,0.3882,6.2528,34.1537,-19.8123,-7.7469,6.1411,-1.0219,2.1035,6.2082,-141.4403,-6.0684,-2.2456,50.0043,5.5597,-15.5988,33.6,4.8,24,2166,214,94.9,-5,19,NA,NA,NA,FALSE,-19.1,10,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",656305,"Matt Chapman","/api/v1/people/656305",NA,NA,NA
717947,"2023-05-31",5,"2023-06-01T01:13:37.852Z","2023-06-01T01:13:42.833Z",TRUE,"pitch","0fad12cd-d85c-48bc-bf59-6472fabf7ab9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2894,1.5563,NA,49.36,224.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Double","double","Matt Chapman doubles (21) on a ground ball to left fielder Christian Yelich, deflected by third baseman Abraham Toro.",0,4,1,53,"bottom",7,"2023-06-01T01:12:43.481Z","2023-06-01T01:14:09.747Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,656305,"Matt Chapman","/api/v1/people/656305","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,78.5,14,0.89,0.4444,5.9325,25.2579,-32.2375,5.7519,-0.0418,1.7746,0.5357,8.3151,-123.4023,-5.2766,-2.3899,50.0035,5.4273,8.8419,16.8,9.6,24,2746,44,NA,NA,NA,NA,NA,NA,FALSE,-39.2,-1.1,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA
717947,"2023-05-31",3,"2023-06-01T01:13:16.065Z","2023-06-01T01:13:19.839Z",TRUE,"pitch","ec169fdf-98ee-4324-9b2a-b0ba846f4b44",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.399,1.5832,NA,94.94,177.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Double","double","Matt Chapman doubles (21) on a ground ball to left fielder Christian Yelich, deflected by third baseman Abraham Toro.",0,4,1,53,"bottom",7,"2023-06-01T01:12:43.481Z","2023-06-01T01:14:09.747Z",TRUE,FALSE,FALSE,FALSE,34,2,2,0,656305,"Matt Chapman","/api/v1/people/656305","R","Right",606303,"Joel Payamps","/api/v1/people/606303","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,88,6,0.92,0.3915,6.5365,31.7884,-16.1651,-9.4579,8.0805,0.5787,2.2701,10.9453,-139.9389,-6.2234,-2.1559,50.0059,5.5832,-18.7478,43.2,4.8,24,2301,216,NA,NA,NA,NA,NA,NA,FALSE,-16.2,13.4,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA
