"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718596,"2023-04-13",3,"2023-04-13T18:29:20.311Z","2023-04-13T18:29:26.442Z",TRUE,"pitch","285ec233-3ae6-4b9f-9cf3-3b7339e577a1",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.27,1.51,NA,118.4,166.65,"ground_ball","medium","6",109.56,149.57,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Jorge Mateo to second baseman Adam Frazier. Esteury Ruiz out at 2nd.",0,6,7,38,"top",4,"2023-04-13T18:27:47.818Z","2023-04-13T18:29:26.442Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,71.6,5,0.89,0.4831,6.1933,23.0597,-36.8076,-10.3786,-3.5705,-0.0367,2.6717,-0.2561,-113.8678,0.6033,1.4235,50.0015,6.0775,-13.4768,20.4,12,24,2215,332,90.1,1,58,NA,NA,NA,TRUE,-51,-6,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542208,"Carlos Pérez","/api/v1/people/542208",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",2,"2023-04-13T18:29:01.943Z","2023-04-13T18:29:05.924Z",TRUE,"pitch","17ee7568-11f2-4840-943c-430af4d4ecb3",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.3279,1.492,NA,124.24,137.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Jorge Mateo to second baseman Adam Frazier. Esteury Ruiz out at 2nd.",0,6,7,38,"top",4,"2023-04-13T18:27:47.818Z","2023-04-13T18:29:26.442Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,82.1,11,0.92,0.4156,6.3867,32.6352,-14.7978,5.6792,9.9155,-0.1899,3.7466,-4.9709,-132.6263,-3.4792,0.9857,50.0056,6.1785,9.9558,28.8,3.6,24,2082,145,NA,NA,NA,NA,NA,NA,FALSE,-16.1,17.3,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542208,"Carlos Pérez","/api/v1/people/542208",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",1,"2023-04-13T18:28:23.832Z","2023-04-13T18:28:26.832Z",TRUE,"pitch","18460cdd-311e-4240-b3f4-6c1cd984b881",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.27,1.51,NA,93.81,146.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Jorge Mateo to second baseman Adam Frazier. Esteury Ruiz out at 2nd.",0,6,7,38,"top",4,"2023-04-13T18:27:47.818Z","2023-04-13T18:29:26.442Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,82.9,12,0.92,0.4134,6.2519,30.5556,-14.1638,6.2512,10.1522,0.6084,3.4332,-3.2487,-132.8885,-4.2888,1.0396,50.0066,6.1091,11.0955,34.8,4.8,24,2090,142,NA,NA,NA,NA,NA,NA,FALSE,-15.5,17.5,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542208,"Carlos Pérez","/api/v1/people/542208",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",0,"2023-04-13T18:28:05.075Z","2023-04-13T18:28:08.075Z",TRUE,"pitch","0f11d80b-bc20-4877-a1c5-cf92e2179ae6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2577,1.492,NA,62.26,143.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Forceout","force_out","Ramon Laureano grounds into a force out, shortstop Jorge Mateo to second baseman Adam Frazier. Esteury Ruiz out at 2nd.",0,6,7,38,"top",4,"2023-04-13T18:27:47.818Z","2023-04-13T18:29:26.442Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,657656,"Ramón Laureano","/api/v1/people/657656","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.6,73.7,12,0.87,0.4641,6.4181,26.2727,-25.7344,8.9057,4.5849,1.436,3.5391,-2.1934,-118.7695,-0.5064,1.2242,50.003,6.1297,12.5119,25.2,8.4,24,1550,126,NA,NA,NA,NA,NA,NA,FALSE,-33.1,8.4,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,542208,"Carlos Pérez","/api/v1/people/542208",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",1,"2023-04-13T18:27:23.938Z","2023-04-13T18:27:33.420Z",TRUE,"pitch","489c5ef8-a7f3-4ae8-bcd1-1ad263cc73cf",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3,1.5,NA,104.11,166.46,"line_drive","medium","8",139.71,80.02,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Esteury Ruiz singles on a line drive to center fielder Cedric Mullins. Carlos Perez scores. Shea Langeliers scores. Nick Allen to 3rd.",2,6,7,37,"top",4,"2023-04-13T18:26:42.166Z","2023-04-13T18:27:33.420Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.2,3,0.91,0.4099,6.3546,27.6111,-16.0749,6.3354,8.8942,0.3381,2.6787,-4.2793,-133.4223,-5.6153,1.1363,50.0053,5.9617,11.4705,31.2,4.8,24,2058,144,91,12,225,NA,NA,NA,FALSE,-17.3,15.1,-10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542208,"Carlos Pérez","/api/v1/people/542208",669397,"Nick Allen","/api/v1/people/669397",665923,"Esteury Ruiz","/api/v1/people/665923"
718596,"2023-04-13",0,"2023-04-13T18:27:03.377Z","2023-04-13T18:27:07.505Z",TRUE,"pitch","1e1a960c-ea75-4b34-9f21-34020ac6be32",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0237,1.482,NA,136.27,183.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Esteury Ruiz singles on a line drive to center fielder Cedric Mullins. Carlos Perez scores. Shea Langeliers scores. Nick Allen to 3rd.",2,6,7,37,"top",4,"2023-04-13T18:26:42.166Z","2023-04-13T18:27:33.420Z",TRUE,TRUE,FALSE,FALSE,33,0,1,2,665923,"Esteury Ruiz","/api/v1/people/665923","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.9,4,0.91,0.4157,6.4176,28.5859,-14.1743,5.8656,10.2467,-0.5055,2.0314,-5.7394,-131.8521,-7.6248,0.9396,50.0054,6.0111,10.3076,30,4.8,24,2028,153,NA,NA,NA,NA,NA,NA,FALSE,-16.3,17,-9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542208,"Carlos Pérez","/api/v1/people/542208",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",6,"2023-04-13T18:26:33.361Z","2023-04-13T18:26:39.237Z",TRUE,"pitch","49bf47ae-449e-44cb-a459-c5dbe910ca13",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,2.9301,1.402,NA,62.1,188.53,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Nick Allen walks. Carlos Perez to 3rd. Shea Langeliers to 2nd.",0,4,7,36,"top",4,"2023-04-13T18:24:48.633Z","2023-04-13T18:26:39.237Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,83.6,14,0.9,0.4135,6.3968,28.4124,-20.5462,8.9878,6.5406,1.4404,1.861,-2.4363,-132.494,-6.8581,1.2045,50.0004,5.9853,15.9704,34.8,6,24,1906,139,NA,NA,NA,NA,NA,NA,FALSE,-22.4,10.6,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",542208,"Carlos Pérez","/api/v1/people/542208",669397,"Nick Allen","/api/v1/people/669397"
718596,"2023-04-13",5,"2023-04-13T18:26:13.129Z","2023-04-13T18:26:17.834Z",TRUE,"pitch","4cf64647-87ca-4e17-9089-ca4b0b896f96",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,2.9769,1.402,NA,161.34,180.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Nick Allen walks. Carlos Perez to 3rd. Shea Langeliers to 2nd.",0,4,7,36,"top",4,"2023-04-13T18:24:48.633Z","2023-04-13T18:26:39.237Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.7,13,0.91,0.408,6.3175,27.9967,-15.384,6.7113,9.1926,-1.1632,2.1581,-8.1431,-134.0597,-7.3606,1.0366,50.0061,6.0302,12.263,32.4,4.8,24,2183,143,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15.2,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",4,"2023-04-13T18:25:46.342Z","2023-04-13T18:25:49.880Z",TRUE,"pitch","aad512a2-2af1-4637-b7e2-2bb484019ddc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.02,1.42,NA,112.68,176.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Nick Allen walks. Carlos Perez to 3rd. Shea Langeliers to 2nd.",0,4,7,36,"top",4,"2023-04-13T18:24:48.633Z","2023-04-13T18:26:39.237Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83,5,0.91,0.4152,6.3648,27.9936,-14.0305,7.1285,10.2911,0.1133,2.3176,-4.7888,-131.9214,-6.9662,1.0257,50.0044,6.0264,12.5691,37.2,4.8,24,2159,145,NA,NA,NA,NA,NA,NA,FALSE,-16,17.3,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",3,"2023-04-13T18:25:26.936Z","2023-04-13T18:25:30.253Z",TRUE,"pitch","335196b8-3c25-4331-b0e6-d476e505c441",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.9535,1.402,NA,151.25,160.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Nick Allen walks. Carlos Perez to 3rd. Shea Langeliers to 2nd.",0,4,7,36,"top",4,"2023-04-13T18:24:48.633Z","2023-04-13T18:26:39.237Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.2,11,0.92,0.4085,6.2678,29.385,-12.6945,6.8584,10.7016,-0.8985,2.8867,-7.2261,-134.1486,-6.064,0.9408,50.0005,6.0836,12.4818,38.4,3.6,24,2212,151,NA,NA,NA,NA,NA,NA,FALSE,-14,18.2,-10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",2,"2023-04-13T18:25:05.428Z","2023-04-13T18:25:08.591Z",TRUE,"pitch","150e69f9-7ba5-4663-90d7-f78036a5d02d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.02,1.42,NA,100.03,161.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Nick Allen walks. Carlos Perez to 3rd. Shea Langeliers to 2nd.",0,4,7,36,"top",4,"2023-04-13T18:24:48.633Z","2023-04-13T18:26:39.237Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.2,3,0.91,0.4179,6.2827,29.2478,-15.8802,6.6552,9.3767,0.4451,2.8674,-3.6252,-131.3449,-5.3132,0.9826,50.0006,6.1073,11.5627,32.4,4.8,24,2056,146,NA,NA,NA,NA,NA,NA,FALSE,-17.8,16,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",1,"2023-04-13T18:24:50.903Z","2023-04-13T18:24:54.512Z",TRUE,"pitch","6cab98d3-4f8d-4e5d-8978-b8b43d94e21c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0003,1.402,NA,125.64,212.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Nick Allen walks. Carlos Perez to 3rd. Shea Langeliers to 2nd.",0,4,7,36,"top",4,"2023-04-13T18:24:48.633Z","2023-04-13T18:26:39.237Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,76.2,13,0.91,0.4544,6.3382,24.5772,-27.9326,8.9894,2.8827,-0.2268,0.9562,-6.1781,-120.7663,-5.8012,1.2029,50.0006,5.861,13.2127,22.8,8.4,24,1574,124,NA,NA,NA,NA,NA,NA,FALSE,-35.9,4,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",0,"2023-04-13T18:24:03.302Z","2023-04-13T18:24:50.903Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Nick Allen walks. Carlos Perez to 3rd. Shea Langeliers to 2nd.",0,4,7,36,"top",4,"2023-04-13T18:24:48.633Z","2023-04-13T18:26:39.237Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,669397,"Nick Allen","/api/v1/people/669397","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","Loaded",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",4,"2023-04-13T18:23:49.475Z","2023-04-13T18:23:53.601Z",TRUE,"pitch","d764197b-fb5e-4384-b610-feaa6bcc9d81",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.3279,1.512,NA,147.37,204.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Shea Langeliers walks. Carlos Perez to 2nd.",0,4,7,35,"top",4,"2023-04-13T18:22:01.784Z","2023-04-13T18:23:53.601Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.5,78.8,13,0.9,0.4432,6.3462,21.4116,-25.9106,-0.0344,4.0342,-0.7967,1.2681,-5.121,-122.9847,-5.9148,1.3057,50.0027,5.8655,-0.052,1.2,7.2,24,2154,160,NA,NA,NA,NA,NA,NA,FALSE,-31.6,6.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542208,"Carlos Pérez","/api/v1/people/542208",NA,NA,NA,669127,"Shea Langeliers","/api/v1/people/669127"
718596,"2023-04-13",3,"2023-04-13T18:23:31.199Z","2023-04-13T18:23:35.393Z",TRUE,"pitch","4c671189-2240-4947-8da3-0b0bf749b47f",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3045,1.512,NA,169.37,149.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Shea Langeliers walks. Carlos Perez to 2nd.",0,4,7,35,"top",4,"2023-04-13T18:22:01.784Z","2023-04-13T18:23:53.601Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,84.5,11,0.92,0.4093,6.3262,26.4967,-13.5386,4.3957,10.256,-1.3738,3.2916,-7.4463,-133.4099,-4.9282,0.8721,50.0059,6.1258,7.9905,24,3.6,24,2062,143,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.8,-6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542208,"Carlos Pérez","/api/v1/people/542208",NA,NA,NA,NA,NA,NA
718596,"2023-04-13",2,"2023-04-13T18:23:09.234Z","2023-04-13T18:23:12.234Z",TRUE,"pitch","840e431b-fa07-43d6-9426-628d8f4a8bd7",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.37,1.53,NA,97.86,177.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Shea Langeliers walks. Carlos Perez to 2nd.",0,4,7,35,"top",4,"2023-04-13T18:22:01.784Z","2023-04-13T18:23:53.601Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",608344,"Cole Irvin","/api/v1/people/608344","L","Left","vs_LHP","vs_RHB","RISP",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.5,76.8,6,0.89,0.4533,6.3214,20.2927,-26.5724,7.3034,3.7779,0.5022,2.2765,-4.0612,-120.203,-3.3198,1.2528,50.0043,6.0002,10.8356,20.4,8.4,24,1520,123,NA,NA,NA,NA,NA,NA,FALSE,-33.2,6.4,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,542208,"Carlos Pérez","/api/v1/people/542208",NA,NA,NA,NA,NA,NA
