"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716670,"2023-09-08",2,"2023-09-09T00:45:31.656Z","2023-09-09T00:45:37.619Z",TRUE,"pitch","354fd302-b347-4816-b26c-fd126fe9826d",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.31,1.53,NA,161.29,171.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,2,2,37,"top",5,"2023-09-09T00:44:23.857Z","2023-09-09T00:45:37.619Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,80.7,11,2,0.4267,6.1959,28.1037,-20.2989,-7.7213,7.1255,-1.1621,2.5026,1.248,-128.6399,-5.1584,-0.6524,50.0038,6.1199,-12.8668,30,6,24,1644,234,NA,NA,NA,NA,NA,NA,TRUE,-23.3,11.9,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",1,"2023-09-09T00:45:11.222Z","2023-09-09T00:45:14.525Z",TRUE,"pitch","b59d8eff-f035-4831-aa20-ece4a33be029",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.31,1.53,NA,162.4,186.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,2,2,37,"top",5,"2023-09-09T00:44:23.857Z","2023-09-09T00:45:37.619Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,80.8,13,2,0.4276,5.9864,26.7455,-22.25,-8.3161,5.9745,-1.191,1.9487,1.7879,-128.1535,-6.0447,-0.8176,50.0061,6.0788,-13.8197,30,7.2,24,1715,235,NA,NA,NA,NA,NA,NA,FALSE,-25.7,9.7,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",0,"2023-09-09T00:44:50.301Z","2023-09-09T00:44:54.269Z",TRUE,"pitch","8e86e08f-0c43-41fb-b0aa-30ca380d88ab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.126,1.4775,NA,145.12,176.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Strikeout","strikeout","Carlos Santana strikes out swinging.",0,2,2,37,"top",5,"2023-09-09T00:44:23.857Z","2023-09-09T00:45:37.619Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,467793,"Carlos Santana","/api/v1/people/467793","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","Empty",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,87.8,4,2,0.3929,5.832,31.1901,-18.7195,-9.0087,6.8322,-0.7376,2.2991,3.5115,-139.3852,-7.0448,-0.8431,50.0014,6.0944,-17.7321,39.6,6,24,2037,226,NA,NA,NA,NA,NA,NA,FALSE,-18.7,11.2,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",3,"2023-09-09T00:44:07.589Z","2023-09-09T00:44:20.331Z",TRUE,"pitch","13cf1fc5-aa5f-4735-b1e1-6ea155c93ffd",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.44,1.57,NA,136.2,161.95,"fly_ball","medium","8",127.21,93.9,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","William Contreras flies out to center fielder Jasson Dominguez.",0,2,2,36,"top",5,"2023-09-09T00:43:27.762Z","2023-09-09T00:44:20.331Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.4,4,2,0.3988,6.0728,30.8626,-19.6049,-9.0556,6.5849,-0.5037,2.8456,3.56,-137.4062,-5.3843,-0.6406,50.0047,6.1655,-17.2926,38.4,6,24,2052,220,97.5,46,309,NA,NA,NA,TRUE,-19.8,10.9,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592885,"Christian Yelich","/api/v1/people/592885",668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA
716670,"2023-09-08",2,"2023-09-09T00:43:48.757Z","2023-09-09T00:43:52.878Z",TRUE,"pitch","81a7a644-f97a-40d8-b260-72ce39831c0c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3607,1.6218,NA,141.89,178.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","William Contreras flies out to center fielder Jasson Dominguez.",0,2,2,36,"top",5,"2023-09-09T00:43:27.762Z","2023-09-09T00:44:20.331Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.5,4,2,0.3984,6.0675,31.371,-18.8467,-9.4674,6.9642,-0.6531,2.2431,3.9561,-137.651,-6.9388,-0.8812,50.0039,6.0788,-18.1164,40.8,6,24,2088,221,NA,NA,NA,NA,NA,NA,FALSE,-19.3,11.3,16.3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",0,"2023-09-09T00:42:16.153Z","2023-09-09T00:43:27.762Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","William Contreras flies out to center fielder Jasson Dominguez.",0,2,2,36,"top",5,"2023-09-09T00:43:27.762Z","2023-09-09T00:44:20.331Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",1,"2023-09-09T00:43:27.762Z","2023-09-09T00:43:32.762Z",FALSE,"stepoff","e114a3b7-7386-4a89-83a9-3b4cb10d837e",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","William Contreras flies out to center fielder Jasson Dominguez.",0,2,2,36,"top",5,"2023-09-09T00:43:27.762Z","2023-09-09T00:44:20.331Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,661388,"William Contreras","/api/v1/people/661388","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",4,"2023-09-09T00:41:56.637Z","2023-09-09T00:42:04.415Z",TRUE,"pitch","c8afe89b-ad11-4488-b2c6-0854085869ff",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.197,1.5414,NA,171.51,170.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Christian Yelich walks.",0,2,2,35,"top",5,"2023-09-09T00:40:06.290Z","2023-09-09T00:42:04.415Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592885,"Christian Yelich","/api/v1/people/592885","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,80.5,11,2,0.4277,6.2192,27.9693,-20.7725,-6.9741,6.8692,-1.4302,2.5146,0.9238,-128.3488,-4.9627,-0.8905,50.0005,6.1032,-11.567,27.6,6,24,1626,231,NA,NA,NA,NA,NA,NA,FALSE,-23.9,11.5,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592885,"Christian Yelich","/api/v1/people/592885",668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA
716670,"2023-09-08",3,"2023-09-09T00:41:35.040Z","2023-09-09T00:41:39.998Z",TRUE,"pitch","7c9dca9e-e1ef-4c1c-80f9-396da51da5f8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2232,1.5935,NA,67.61,202.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Christian Yelich walks.",0,2,2,35,"top",5,"2023-09-09T00:40:06.290Z","2023-09-09T00:42:04.415Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592885,"Christian Yelich","/api/v1/people/592885","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80.1,74.2,14,2,0.4696,6.1614,21.6189,-34.5484,0.3211,-1.7201,1.2958,1.3409,4.3994,-116.5837,-3.3972,-0.6563,50.0046,6.073,0.442,2.4,10.8,24,2174,36,NA,NA,NA,NA,NA,NA,FALSE,-46.2,-3.7,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",2,"2023-09-09T00:41:14.680Z","2023-09-09T00:41:19.050Z",TRUE,"pitch","ab3ba1e9-eae8-49ee-bc75-5976fce96659",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2232,1.5153,NA,60.76,177.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Christian Yelich walks.",0,2,2,35,"top",5,"2023-09-09T00:40:06.290Z","2023-09-09T00:42:04.415Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592885,"Christian Yelich","/api/v1/people/592885","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.6,14,2,0.4004,6.1173,27.5285,-22.3155,-9.7537,5.1896,1.4755,2.2606,8.9257,-136.3539,-6.2316,-0.5593,50.0022,6.0959,-18.5265,36,6,24,2043,221,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",1,"2023-09-09T00:40:51.399Z","2023-09-09T00:40:55.565Z",TRUE,"pitch","c434ae15-6c42-46ac-8726-36250cad623d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.25,1.62,NA,154.13,180.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Christian Yelich walks.",0,2,2,35,"top",5,"2023-09-09T00:40:06.290Z","2023-09-09T00:42:04.415Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592885,"Christian Yelich","/api/v1/people/592885","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87,79.7,13,2,0.4334,6.1444,27.0259,-26.5581,-9.2899,3.474,-0.9742,2.1711,2.4912,-126.622,-4.5131,-0.7668,50.0032,6.114,-15.0112,27.6,8.4,24,1504,236,NA,NA,NA,NA,NA,NA,FALSE,-30.8,5.4,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",0,"2023-09-09T00:40:31.282Z","2023-09-09T00:40:35.567Z",TRUE,"pitch","8ddb5241-4294-426e-9e5c-865c7c9e446a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1708,1.5414,NA,131.44,133.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Christian Yelich walks.",0,2,2,35,"top",5,"2023-09-09T00:40:06.290Z","2023-09-09T00:42:04.415Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,592885,"Christian Yelich","/api/v1/people/592885","L","Left",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_LHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.5,11,2,0.402,5.9709,30.6733,-21.5574,-9.6621,5.6465,-0.3787,3.8826,4.4715,-136.3958,-2.3552,-0.7863,50.0013,6.2477,-18.1591,38.4,6,24,1997,224,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",8,"2023-09-09T00:40:00.879Z","2023-09-09T00:40:06.061Z",TRUE,"pitch","50bb9050-dfa1-4417-8e90-4a57aa3ab37f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.11,1.39,NA,63.58,183.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Andruw Monasterio strikes out swinging.",0,2,2,34,"top",5,"2023-09-09T00:38:20.516Z","2023-09-09T00:40:06.061Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,75.4,14,2,0.4596,6.0403,23.9389,-31.3268,5.8983,0.5871,1.4013,2.064,4.0559,-119.3686,-2.4415,-1.0886,50.0012,5.933,8.4719,15.6,9.6,24,2171,58,NA,NA,NA,NA,NA,NA,TRUE,-40.1,0.7,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,668930,"Brice Turang","/api/v1/people/668930",NA,NA,NA
716670,"2023-09-08",7,"2023-09-09T00:39:40.712Z","2023-09-09T00:39:45.435Z",TRUE,"pitch","eefdc476-931c-4229-8818-da6f24f5d695",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1617,1.3897,NA,135.52,127.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Andruw Monasterio strikes out swinging.",0,2,2,34,"top",5,"2023-09-09T00:38:20.516Z","2023-09-09T00:40:06.061Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.3,11,2,0.4024,5.8058,30.8889,-14.9683,-6.2432,9.1768,-0.4857,4.1317,3.2536,-136.2931,-2.9638,-0.886,50.0032,6.2713,-11.7066,34.8,3.6,24,2128,224,NA,NA,NA,NA,NA,NA,FALSE,-15.1,16.2,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",6,"2023-09-09T00:39:16.794Z","2023-09-09T00:39:20.383Z",TRUE,"pitch","945e1ffd-cd28-460b-a284-15f4d812134f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.11,1.39,NA,113.23,160.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Andruw Monasterio strikes out swinging.",0,2,2,34,"top",5,"2023-09-09T00:38:20.516Z","2023-09-09T00:40:06.061Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.9,2,2,0.4063,6.0885,29.1457,-20.4686,-10.1862,6.3594,0.0989,2.8822,6.0546,-134.7749,-4.9288,-0.8526,50.0027,6.1792,-18.7487,39.6,6,24,2022,221,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.7,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",5,"2023-09-09T00:38:57.544Z","2023-09-09T00:39:01.484Z",TRUE,"pitch","32f0231b-cc2f-40b1-9f89-096bacec172b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2141,1.3897,NA,183.01,163.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Andruw Monasterio strikes out swinging.",0,2,2,34,"top",5,"2023-09-09T00:38:20.516Z","2023-09-09T00:40:06.061Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,85.8,11,2,0.4008,5.7861,32.2561,-22.1661,-10.2138,5.3009,-1.7317,2.7967,2.2252,-137.017,-4.9477,-1.2313,50.0031,6.1548,-19.2838,38.4,6,24,2075,225,NA,NA,NA,NA,NA,NA,FALSE,-22.3,8.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716670,"2023-09-08",3,"2023-09-09T00:38:22.899Z","2023-09-09T00:38:29.760Z",TRUE,"pitch","ac208939-a1fa-47fa-8dcf-9ae681f9ccb6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.345,1.4157,NA,130.03,161.94,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Andruw Monasterio strikes out swinging.",0,2,2,34,"top",5,"2023-09-09T00:38:20.516Z","2023-09-09T00:40:06.061Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",666745,"Jhony Brito","/api/v1/people/666745","R","Right","vs_RHP","vs_RHB","RISP",NA,"New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.5,1,2,0.4067,6.0247,30.989,-20.2408,-10.0225,6.5046,-0.3418,2.8461,5.1802,-134.9825,-5.0181,-0.9897,50.0023,6.1659,-18.3856,38.4,6,24,2112,218,NA,NA,NA,NA,NA,NA,FALSE,-21.1,10.8,16.9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
