"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
747127,"2024-05-08",1,"2024-05-09T00:25:03.990Z","2024-05-09T00:25:08.689Z",TRUE,"pitch","f9ff6cdf-26c9-4b93-84d4-c9f891eb49c1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5184,1.6887,NA,119.2,165.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Vaughn Grissom grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,0,5,29,"top",4,"2024-05-09T00:24:23.631Z","2024-05-09T00:25:26.401Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,77.3,5,0.89,0.448,6.2261,22.7565,-31.3651,8.6566,0.5344,-0.0578,2.7317,-9.8789,-121.9961,0.7065,2.909,50.0033,5.1301,13.1216,20.4,8.4,24,1715,99,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.4,-13.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-09T00:24:51.454Z","2024-05-09T00:24:55.751Z",TRUE,"pitch","e0ba3877-3f5e-45c7-92fb-dc90c896e89c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4792,1.7484,NA,123.67,207.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Groundout","field_out","Vaughn Grissom grounds out, second baseman Ozzie Albies to first baseman Matt Olson.",0,0,5,29,"top",4,"2024-05-09T00:24:23.631Z","2024-05-09T00:25:26.401Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,687093,"Vaughn Grissom","/api/v1/people/687093","R","Right",519242,"Chris Sale","/api/v1/people/519242","L","Left","vs_LHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.5,77,13,0.9,0.4511,6.2511,22.6097,-30.1459,8.0747,1.3605,-0.175,1.1683,-9.963,-121.1876,-2.5762,2.9311,50.006,4.8657,12.0716,19.2,8.4,24,1658,96,NA,NA,NA,NA,NA,NA,FALSE,-37.2,2,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",3,"2024-05-09T00:22:22.335Z","2024-05-09T00:22:27.645Z",TRUE,"pitch","b87d69d7-e0d4-4efb-9104-8453dfe1bd40",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,2,NA,NA,3.46,1.57,NA,107.18,239.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,0,5,28,"bottom",3,"2024-05-09T00:21:04.778Z","2024-05-09T00:22:27.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.6,75.5,14,2,0.4638,6.6512,25.4257,-42.6319,2.8623,-7.4333,0.2577,-0.0175,2.7769,-118.6675,-6.7386,-1.305,50.0002,6.7999,4.0289,6,13.2,24,2796,27,NA,NA,NA,NA,NA,NA,TRUE,-56.5,-15,-5.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",2,"2024-05-09T00:22:06.375Z","2024-05-09T00:22:10.630Z",TRUE,"pitch","b92d3d5c-2bf9-4ba6-80a1-6e78975b60c4",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.5967,1.6876,NA,115.63,113.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,0,5,28,"bottom",3,"2024-05-09T00:21:04.778Z","2024-05-09T00:22:27.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.8,12,2,0.3998,6.7147,32.0458,-10.5124,-0.7549,11.4092,0.0359,4.6293,3.5883,-137.3128,-4.3474,-1.193,50.0005,6.9555,-1.4332,3.6,2.4,24,2307,188,NA,NA,NA,NA,NA,NA,FALSE,-11,19.9,0.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",1,"2024-05-09T00:21:46.712Z","2024-05-09T00:21:51.296Z",TRUE,"pitch","3ae783c7-c00b-45f0-8ed4-e8efb3d1b16c",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.46,1.57,NA,133.78,174.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,0,5,28,"bottom",3,"2024-05-09T00:21:04.778Z","2024-05-09T00:22:27.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.7,4,2,0.3983,6.7073,29.5717,-7.9848,-1.4658,12.6171,-0.4402,2.3828,2.7912,-137.3697,-10.5502,-1.2776,50,6.8096,-2.8097,12,2.4,24,2308,192,NA,NA,NA,NA,NA,NA,FALSE,-9.7,20.9,2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-09T00:21:30.314Z","2024-05-09T00:21:34.565Z",TRUE,"pitch","eb7af80c-dd5c-4ec4-8ff8-e09f6ed45cb4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.46,1.57,NA,94.11,184.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,0,5,28,"bottom",3,"2024-05-09T00:21:04.778Z","2024-05-09T00:22:27.645Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.7,73.1,9,2,0.4755,6.675,24.9476,-44.4459,4.2214,-9.1702,0.6006,1.9987,3.2847,-115.906,-1.635,-1.3916,50.0026,7.0206,5.6494,8.4,13.2,24,2808,27,NA,NA,NA,NA,NA,NA,FALSE,-60.4,-16.7,-8.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",3,"2024-05-09T00:20:44.318Z","2024-05-09T00:20:58.083Z",TRUE,"pitch","90b7ba6c-7f51-4f9e-913a-fdd34ffbb28c",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,2,NA,NA,3.49,1.64,NA,104.5,164.81,"line_drive","hard","9",223.24,101.78,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Orlando Arcia doubles (11) on a sharp line drive to right fielder Wilyer Abreu.",0,0,5,27,"bottom",3,"2024-05-09T00:19:33.579Z","2024-05-09T00:20:58.083Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.6,6,2,0.393,6.6221,31.8379,-7.3486,-2.0225,12.6248,0.3278,2.7396,5.3788,-139.4586,-9.4357,-1.3646,50.0052,6.6547,-3.9783,16.8,2.4,24,2329,198,101.5,14,280,NA,NA,NA,FALSE,-8.8,21,2.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,606115,"Orlando Arcia","/api/v1/people/606115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",2,"2024-05-09T00:20:26.787Z","2024-05-09T00:20:31.445Z",TRUE,"pitch","8f865540-4560-421e-bca8-2bd6e9e427aa",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3239,1.49,NA,92.36,156.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Orlando Arcia doubles (11) on a sharp line drive to right fielder Wilyer Abreu.",0,0,5,27,"bottom",3,"2024-05-09T00:19:33.579Z","2024-05-09T00:20:58.083Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,75.9,3,2,0.4551,6.4265,25.6661,-31.3071,8.5545,0.5951,0.6463,3.0605,2.5354,-120.7924,-2.5107,-1.531,50.0051,6.8928,12.5189,21.6,9.6,24,2477,60,NA,NA,NA,NA,NA,NA,FALSE,-39.2,0.7,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",1,"2024-05-09T00:20:06.023Z","2024-05-09T00:20:09.535Z",TRUE,"pitch","25a1e6b4-89fb-49af-b4c5-161ca2874d73",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.49,1.64,NA,116.69,149.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Orlando Arcia doubles (11) on a sharp line drive to right fielder Wilyer Abreu.",0,0,5,27,"bottom",3,"2024-05-09T00:19:33.579Z","2024-05-09T00:20:58.083Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.8,2,2,0.3922,6.6483,31.5741,-8.669,-2.5649,11.9006,0.0082,3.2952,5.0107,-139.6702,-7.8878,-1.4761,50.0002,6.7265,-5.0653,20.4,2.4,24,2411,197,NA,NA,NA,NA,NA,NA,FALSE,-9.6,20,3.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-09T00:19:51.186Z","2024-05-09T00:19:55.503Z",TRUE,"pitch","bbe9949e-2ec0-4a26-b8a0-bf278f05e926",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6829,1.7531,NA,117.25,209.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Double","double","Orlando Arcia doubles (11) on a sharp line drive to right fielder Wilyer Abreu.",0,0,5,27,"bottom",3,"2024-05-09T00:19:33.579Z","2024-05-09T00:20:58.083Z",TRUE,FALSE,FALSE,FALSE,34,1,2,2,606115,"Orlando Arcia","/api/v1/people/606115","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","RISP",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.9,13,2,0.3945,6.8263,29.2919,-8.492,-4.7705,12.1159,-0.0065,1.0674,5.7926,-138.5271,-13.29,-1.4992,50.0055,6.4811,-9.3265,36,2.4,24,2373,200,NA,NA,NA,NA,NA,NA,FALSE,-10.6,19.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-09T00:19:03.443Z","2024-05-09T00:19:34.813Z",TRUE,"pitch","8a69e1b5-20eb-479c-afc6-60e24c4e9a1a",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,2,NA,NA,3.51,1.73,NA,95.82,172.82,"fly_ball","medium","8",104.68,33.22,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Home Run","home_run","Marcell Ozuna homers (12) on a fly ball to center field.",1,0,5,26,"bottom",3,"2024-05-09T00:18:48.900Z","2024-05-09T00:19:34.813Z",TRUE,TRUE,FALSE,FALSE,38,0,0,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.2,83.3,6,2,0.4192,6.6176,23.1256,-26.3715,2.4125,3.3417,0.5555,2.443,4.2016,-129.8602,-6.1872,-1.3867,50,6.8203,4.1851,9.6,6,24,2394,152,107.1,33,413,NA,NA,NA,FALSE,-28.8,5.2,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",5,"2024-05-09T00:18:30.229Z","2024-05-09T00:18:38.814Z",TRUE,"pitch","558954b0-d577-4b5f-a977-6ac7b985290d",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.56,1.67,NA,91.93,180.28,"popup","medium","5",96.42,182.73,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Matt Olson pops out to third baseman Rafael Devers in foul territory.",0,0,4,25,"bottom",3,"2024-05-09T00:16:48.430Z","2024-05-09T00:18:38.814Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,82.7,9,2,0.419,6.7266,28.0272,-26.0586,3.6034,3.537,0.6576,2.1666,3.8239,-130.8086,-6.9483,-1.2925,50.0065,6.8159,6.234,14.4,7.2,24,2416,157,66.1,72,104,NA,NA,NA,TRUE,-28.8,5,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",4,"2024-05-09T00:18:08.106Z","2024-05-09T00:18:14.593Z",TRUE,"pitch","53e8a146-f71f-431b-bd68-85f37278e743",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.56,1.67,NA,104.77,171.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Matt Olson pops out to third baseman Rafael Devers in foul territory.",0,0,4,25,"bottom",3,"2024-05-09T00:16:48.430Z","2024-05-09T00:18:38.814Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.4,77.5,6,2,0.4466,6.6652,25.5048,-25.8841,4.761,4.1367,0.3207,2.4799,3.418,-122.8801,-5.1932,-1.7094,50.004,6.8337,7.2445,16.8,7.2,24,2399,80,NA,NA,NA,NA,NA,NA,FALSE,-32,6.5,-9.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",2,"2024-05-09T00:17:42.933Z","2024-05-09T00:17:46.577Z",TRUE,"pitch","ffd61828-fdec-40a8-b1dc-1f421ba025d1",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.56,1.67,NA,132.94,143.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Matt Olson pops out to third baseman Rafael Devers in foul territory.",0,0,4,25,"bottom",3,"2024-05-09T00:16:48.430Z","2024-05-09T00:18:38.814Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.7,1,2,0.3941,6.662,28.7886,-10.2374,-3.0531,11.1938,-0.4183,3.5149,3.6656,-138.5853,-7.1908,-1.3567,50.0044,6.8147,-5.9842,24,2.4,24,2432,200,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.1,4.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",1,"2024-05-09T00:17:26.863Z","2024-05-09T00:17:30.826Z",TRUE,"pitch","6df0762f-2809-40f0-907d-f432772cabee",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.56,1.67,NA,106.05,148.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Matt Olson pops out to third baseman Rafael Devers in foul territory.",0,0,4,25,"bottom",3,"2024-05-09T00:16:48.430Z","2024-05-09T00:18:38.814Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.1,81.7,3,2,0.4251,6.5678,23.6706,-24.576,0.5428,4.5065,0.2873,3.3403,4.0609,-128.2873,-4.3948,-1.3792,50.0033,6.9649,0.9145,3.6,6,24,2348,149,NA,NA,NA,NA,NA,NA,FALSE,-27.4,7.6,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747127,"2024-05-08",0,"2024-05-09T00:17:12.891Z","2024-05-09T00:17:16.778Z",TRUE,"pitch","379d961b-e8e2-498d-ad16-a7200a726a4a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.746,1.8446,NA,99.04,129.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","atBat","Pop Out","field_out","Matt Olson pops out to third baseman Rafael Devers in foul territory.",0,0,4,25,"bottom",3,"2024-05-09T00:16:48.430Z","2024-05-09T00:18:38.814Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,621566,"Matt Olson","/api/v1/people/621566","L","Left",601713,"Nick Pivetta","/api/v1/people/601713","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.3,12,2,0.3947,6.7322,30.0201,-11.1506,-3.8258,10.7719,0.4712,4.0501,6.0442,-138.5997,-5.6248,-1.2375,50.0047,6.8457,-7.4686,26.4,2.4,24,2412,198,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.6,5.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
