"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718758,"2023-04-01",0,"2023-04-01T19:47:46.612Z","2023-04-01T19:47:49.727Z",TRUE,"pitch","03fd64b7-aca3-40e1-8f79-0645c5f99ae1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.8644,1.8206,NA,130.14,162.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Flyout","field_out","Cody Bellinger flies out to second baseman Owen Miller.",0,0,1,42,"bottom",6,"2023-04-01T19:47:22.297Z","2023-04-01T19:48:24.680Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.9,4,0.91,0.394,6.746,34.3091,-11.6426,-1.7423,10.5156,-0.3446,2.8218,2.5739,-139.5426,-5.6462,-1.0568,50.002,5.6533,-3.4018,12,2.4,24,2167,204,NA,NA,NA,NA,NA,NA,FALSE,-12,17.9,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",8,"2023-04-01T19:47:00.040Z","2023-04-01T19:47:22.144Z",TRUE,"pitch","c459bd02-4b34-4645-ab92-96d85c57feb7",9,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,2,2,NA,NA,3.47,1.64,NA,96.29,154.7,"fly_ball","medium","89",190.83,62.16,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Ian Happ homers (1) on a fly ball to right center field.",1,0,1,41,"bottom",6,"2023-04-01T19:44:01.916Z","2023-04-01T19:47:22.144Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.1,3,0.91,0.3904,6.7535,31.8877,-12.1468,-4.4112,10.047,0.5434,3.114,5.6504,-140.3139,-4.9454,-0.9238,50.0009,5.6915,-8.7915,30,3.6,24,2388,201,96.8,29,374,NA,NA,NA,FALSE,-12.1,17.4,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",7,"2023-04-01T19:46:36.154Z","2023-04-01T19:46:40.134Z",TRUE,"pitch","278e2209-7cbb-485b-990b-779cb5f171d7",8,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4699,1.6653,NA,130.71,221.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Ian Happ homers (1) on a fly ball to right center field.",1,0,1,41,"bottom",6,"2023-04-01T19:44:01.916Z","2023-04-01T19:47:22.144Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,78.5,13,0.91,0.4392,6.9044,27.7673,-24.9787,-13.2463,4.5821,-0.3596,0.6505,5.8669,-125.2143,-6.6626,-1.0255,50.0044,5.4196,-20.8144,36,8.4,24,1832,233,NA,NA,NA,NA,NA,NA,FALSE,-30.5,6.8,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",6,"2023-04-01T19:46:18.723Z","2023-04-01T19:46:22.680Z",TRUE,"pitch","77d78ff2-3538-4e1e-a72c-4b2c5089721b",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.47,1.64,NA,138.93,163.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Ian Happ homers (1) on a fly ball to right center field.",1,0,1,41,"bottom",6,"2023-04-01T19:44:01.916Z","2023-04-01T19:47:22.144Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.2,4,0.9,0.391,6.7599,30.1029,-13.3086,-2.5619,9.4847,-0.5752,2.7943,2.2999,-139.8132,-5.5625,-1.0737,50.0031,5.6755,-5.0965,18,3.6,24,2285,202,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.3,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",5,"2023-04-01T19:45:58.901Z","2023-04-01T19:46:02.899Z",TRUE,"pitch","79041762-b0e2-477a-9a3a-8bcf6100138d",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.47,1.64,NA,146.25,175.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Ian Happ homers (1) on a fly ball to right center field.",1,0,1,41,"bottom",6,"2023-04-01T19:44:01.916Z","2023-04-01T19:47:22.144Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.5,79.1,4,0.92,0.4414,6.7124,20.5101,-38.6605,1.5672,-4.1391,-0.7675,2.3509,0.3364,-123.2799,-0.5745,-1.1089,50.005,5.8022,2.4543,3.6,9.6,24,2366,40,NA,NA,NA,NA,NA,NA,FALSE,-45,-7.4,-2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",4,"2023-04-01T19:45:35.264Z","2023-04-01T19:45:39.162Z",TRUE,"pitch","ef039a94-7cbf-4410-8112-3566806f37b5",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4183,1.6653,NA,127.04,242.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Ian Happ homers (1) on a fly ball to right center field.",1,0,1,41,"bottom",6,"2023-04-01T19:44:01.916Z","2023-04-01T19:47:22.144Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.9,77.1,13,0.9,0.4446,6.9275,31.9168,-28.0884,-12.2809,2.6787,-0.2634,-0.1496,5.6503,-124.6062,-7.7305,-1.0015,50.0041,5.4118,-18.7435,30,9.6,24,1698,229,NA,NA,NA,NA,NA,NA,FALSE,-35.4,2.8,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",3,"2023-04-01T19:45:15.373Z","2023-04-01T19:45:18.634Z",TRUE,"pitch","42ecf8aa-8604-49f1-99ad-82d2ab90c0ca",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.47,1.64,NA,109.32,157.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Ian Happ homers (1) on a fly ball to right center field.",1,0,1,41,"bottom",6,"2023-04-01T19:44:01.916Z","2023-04-01T19:47:22.144Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.2,2,0.91,0.3898,6.7736,31.7399,-10.298,-3.771,10.9409,0.2015,3.0177,4.7838,-140.4907,-5.4116,-1.0331,50.0046,5.6379,-7.5415,28.8,2.4,24,2271,207,NA,NA,NA,NA,NA,NA,FALSE,-10.4,18.8,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",2,"2023-04-01T19:44:56.102Z","2023-04-01T19:44:59.417Z",TRUE,"pitch","41c22110-650c-46f5-8851-a850f9fe4251",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4699,1.6875,NA,114.11,109.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Ian Happ homers (1) on a fly ball to right center field.",1,0,1,41,"bottom",6,"2023-04-01T19:44:01.916Z","2023-04-01T19:47:22.144Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.5,12,0.91,0.3918,6.7089,32.1505,-12.7424,-3.4351,9.8234,0.0758,4.7845,4.1987,-139.9085,-0.6741,-0.9995,50.0069,5.8653,-6.7983,24,2.4,24,2342,201,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.9,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",1,"2023-04-01T19:44:37.887Z","2023-04-01T19:44:41.750Z",TRUE,"pitch","e85914c5-2047-4588-9cf1-910a377e62e8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.474,1.6099,NA,115.49,199.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Ian Happ homers (1) on a fly ball to right center field.",1,0,1,41,"bottom",6,"2023-04-01T19:44:01.916Z","2023-04-01T19:47:22.144Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.3,14,0.92,0.3947,6.7266,32.1756,-14.2986,-8.1346,9.1732,0.0397,1.4425,5.5881,-138.9684,-8.5719,-0.9439,50.0057,5.5245,-15.8567,42,4.8,24,2334,208,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.9,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",0,"2023-04-01T19:44:21.313Z","2023-04-01T19:44:24.763Z",TRUE,"pitch","29b46d12-9c76-4e22-b6e7-c60a40ef4ab9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4699,1.6653,NA,145.14,166.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Home Run","home_run","Ian Happ homers (1) on a fly ball to right center field.",1,0,1,41,"bottom",6,"2023-04-01T19:44:01.916Z","2023-04-01T19:47:22.144Z",TRUE,TRUE,FALSE,FALSE,65,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,88.3,4,0.89,0.3926,6.814,26.501,-13.1431,-2.4277,9.6207,-0.7381,2.673,1.7781,-138.6811,-5.8296,-1.0672,50.0038,5.6543,-4.8026,18,3.6,24,2256,200,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.7,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",2,"2023-04-01T19:43:44.674Z","2023-04-01T19:43:52.604Z",TRUE,"pitch","a781b257-38d0-40ae-931e-d5405f7deda4",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.5,1.65,NA,148.17,169.11,"ground_ball","medium","6",104.48,153.64,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Dansby Swanson grounds out, shortstop Willy Adames to first baseman Rowdy Tellez.",0,0,0,40,"bottom",6,"2023-04-01T19:42:52.125Z","2023-04-01T19:43:52.604Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,86.8,4,2,0.3957,6.7541,32.5304,-15.6718,-8.2125,8.5154,-0.8177,2.5805,3.4001,-138.707,-5.5059,-0.9959,50.0064,5.6452,-15.9225,42,4.8,24,2283,207,94.8,0,53,NA,NA,NA,TRUE,-15.8,14.4,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",1,"2023-04-01T19:43:27.731Z","2023-04-01T19:43:31.617Z",TRUE,"pitch","c61fd906-760c-4079-b5ff-e7bb3eb69165",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4999,1.6875,NA,179.07,175.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Dansby Swanson grounds out, shortstop Willy Adames to first baseman Rowdy Tellez.",0,0,0,40,"bottom",6,"2023-04-01T19:42:52.125Z","2023-04-01T19:43:52.604Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.9,13,2,0.3931,6.629,29.4258,-16.881,-6.3874,7.7698,-1.6284,2.3307,1.2216,-139.0143,-5.8797,-1.2416,50.0061,5.5831,-12.5782,34.8,4.8,24,2274,209,NA,NA,NA,NA,NA,NA,FALSE,-16.7,13.1,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",0,"2023-04-01T19:43:12.082Z","2023-04-01T19:43:15.695Z",TRUE,"pitch","f89a938b-f6d2-4376-95f2-39b23300e66e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4999,1.6653,NA,118.21,161.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Dansby Swanson grounds out, shortstop Willy Adames to first baseman Rowdy Tellez.",0,0,0,40,"bottom",6,"2023-04-01T19:42:52.125Z","2023-04-01T19:43:52.604Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,621020,"Dansby Swanson","/api/v1/people/621020","R","Right",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,81.9,5,2,0.4227,6.6522,25.1962,-25.8532,0.7531,3.7121,-0.0318,2.8707,2.6972,-129.2441,-2.3623,-1.1839,50.0042,5.7681,1.2827,3.6,6,24,2356,181,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.5,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",4,"2023-04-01T19:42:29.621Z","2023-04-01T19:42:35.915Z",TRUE,"pitch","1d1bf666-8253-410e-9057-56d28afabc25",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.18,1.54,NA,150.98,152.29,"ground_ball","medium","3",150.81,168.25,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Nico Hoerner grounds out to first baseman Rowdy Tellez.",0,0,0,39,"bottom",6,"2023-04-01T19:41:07.572Z","2023-04-01T19:42:35.915Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.9,11,2,0.4333,6.8442,22.6467,-22.7281,-6.465,5.8231,-0.8916,3.2033,2.8179,-125.8402,-1.507,-1.1785,50.0062,5.6299,-10.496,24,6,24,2043,226,44.7,16,74,NA,NA,NA,TRUE,-25.8,10.4,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",3,"2023-04-01T19:42:12.291Z","2023-04-01T19:42:15.868Z",TRUE,"pitch","cb43cecb-2d1d-4907-871d-20420bf4c03e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.18,1.54,NA,111.13,179.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Nico Hoerner grounds out to first baseman Rowdy Tellez.",0,0,0,39,"bottom",6,"2023-04-01T19:41:07.572Z","2023-04-01T19:42:35.915Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.8,5,2,0.3921,6.7731,31.363,-11.5923,-3.9441,10.4097,0.1539,2.1914,4.6489,-139.6902,-7.259,-1.0192,50.0001,5.585,-7.7964,27.6,3.6,24,2265,206,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.5,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
718758,"2023-04-01",2,"2023-04-01T19:41:48.579Z","2023-04-01T19:41:52.426Z",TRUE,"pitch","cf7dd168-c1a7-4142-952d-67eb2ad03e54",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.18,1.54,NA,74.4,206.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Groundout","field_out","Nico Hoerner grounds out to first baseman Rowdy Tellez.",0,0,0,39,"bottom",6,"2023-04-01T19:41:07.572Z","2023-04-01T19:42:35.915Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",605540,"Brandon Woodruff","/api/v1/people/605540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Milwaukee Brewers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.6,14,2,0.4219,6.7923,23.4721,-24.0531,1.2038,4.7423,1.1176,1.1806,5.2056,-129.155,-6.4938,-1.0693,50.0019,5.5422,2.0612,6,6,24,2432,193,NA,NA,NA,NA,NA,NA,FALSE,-26.8,7.6,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605119,"Brian Anderson","/api/v1/people/605119",NA,NA,NA,NA,NA,NA
