"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716566,"2023-09-16",1,"2023-09-16T21:11:18.570Z","2023-09-16T21:12:23.560Z",FALSE,"action",NA,NA,"Pitching Change: Brennan Bernardino replaces Josh Winckowski.","Pitching Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,657514,"/api/v1/people/657514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Pop Out","field_out","Ernie Clement pops out to second baseman Luis Urias.",0,2,1,53,"bottom",7,"2023-09-16T21:13:27.340Z","2023-09-16T21:13:51.070Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676391,"Ernie Clement","/api/v1/people/676391","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",2,"2023-09-16T21:12:23.560Z","2023-09-16T21:13:29.584Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Ernie Clement replaces Kevin Kiermaier.","Offensive Substitution",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,676391,"/api/v1/people/676391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","901","53","atBat","Pop Out","field_out","Ernie Clement pops out to second baseman Luis Urias.",0,2,1,53,"bottom",7,"2023-09-16T21:13:27.340Z","2023-09-16T21:13:51.070Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,676391,"Ernie Clement","/api/v1/people/676391","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,595281,"/api/v1/people/595281",NA,NA,NA,NA,NA,TRUE,FALSE,666182,"Bo Bichette","/api/v1/people/666182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",5,"2023-09-16T21:10:14.264Z","2023-09-16T21:10:19.672Z",TRUE,"pitch","ad37442c-4692-4e30-84fe-34e6235cc0b7",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,2.8918,1.2988,NA,81.95,183.6,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Alejandro Kirk walks. Santiago Espinal to 3rd. Whit Merrifield to 2nd.",0,2,1,52,"bottom",7,"2023-09-16T21:07:58.077Z","2023-09-16T21:10:19.672Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,90.4,14,0.9,0.3831,6.6002,30.0616,-19.1981,-9.073,6.2574,0.9196,2.0435,8.8316,-142.4824,-7.3159,-1.0283,50.0044,5.8396,-18.8196,39.6,4.8,24,2210,199,NA,NA,NA,NA,NA,NA,FALSE,-18.2,10.1,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",593160,"Whit Merrifield","/api/v1/people/593160",669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA
716566,"2023-09-16",4,"2023-09-16T21:09:46.613Z","2023-09-16T21:09:50.665Z",TRUE,"pitch","0a68cc5e-b9cd-4b56-934d-c0c3482cca41",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,2.96,1.39,NA,106.28,177.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Alejandro Kirk walks. Santiago Espinal to 3rd. Whit Merrifield to 2nd.",0,2,1,52,"bottom",7,"2023-09-16T21:07:58.077Z","2023-09-16T21:10:19.672Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88,6,0.9,0.3903,6.5111,34.1385,-18.8332,-9.3456,6.7034,0.2812,2.2761,7.0469,-140.7185,-6.5244,-1.0507,50.0038,5.8596,-18.6048,39.6,6,24,2069,197,NA,NA,NA,NA,NA,NA,FALSE,-18.6,10.8,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",3,"2023-09-16T21:09:25.492Z","2023-09-16T21:09:29.722Z",TRUE,"pitch","39d6263c-64c5-48cb-9b95-a7587b957eff",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,2.8246,1.2988,NA,71.33,165.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Alejandro Kirk walks. Santiago Espinal to 3rd. Whit Merrifield to 2nd.",0,2,1,52,"bottom",7,"2023-09-16T21:07:58.077Z","2023-09-16T21:10:19.672Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.1,12,0.91,0.4225,6.5541,25.1487,-28.8286,0.8748,1.9612,1.1981,2.727,5.887,-129.2942,-2.827,-1.2152,50.0029,6.0306,1.4904,4.8,7.2,24,2407,92,NA,NA,NA,NA,NA,NA,FALSE,-31.3,3.1,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",2,"2023-09-16T21:09:03.048Z","2023-09-16T21:09:07.088Z",TRUE,"pitch","b9df75d9-5ba8-4018-9055-137ee312750a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.8694,1.2988,NA,51.55,205.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Alejandro Kirk walks. Santiago Espinal to 3rd. Whit Merrifield to 2nd.",0,2,1,52,"bottom",7,"2023-09-16T21:07:58.077Z","2023-09-16T21:10:19.672Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.1,88.7,14,0.89,0.3897,6.3754,32.0339,-17.1978,-10.3647,7.4857,1.7171,1.2187,12.563,-140.5769,-9.3441,-1.4643,50.0001,5.7032,-20.7299,43.2,4.8,24,2070,212,NA,NA,NA,NA,NA,NA,FALSE,-17.6,11.6,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",1,"2023-09-16T21:08:41.243Z","2023-09-16T21:08:45.223Z",TRUE,"pitch","8e6b127c-d2e3-404a-a329-a38e5aa402f3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,2.7787,1.3203,NA,85.25,168.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Alejandro Kirk walks. Santiago Espinal to 3rd. Whit Merrifield to 2nd.",0,2,1,52,"bottom",7,"2023-09-16T21:07:58.077Z","2023-09-16T21:10:19.672Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.2,88,12,0.89,0.3897,6.3916,35.457,-23.3777,-11.2509,4.4097,0.8328,2.586,9.8511,-141.1479,-4.5673,-1.2599,50.0055,5.7523,-22.4532,39.6,6,24,2110,209,NA,NA,NA,NA,NA,NA,FALSE,-22.2,7.1,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",0,"2023-09-16T21:08:19.198Z","2023-09-16T21:08:23.086Z",TRUE,"pitch","6cf0777b-6382-4873-86e4-96a64f6e7ca9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.8918,1.3213,NA,82.71,208.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Alejandro Kirk walks. Santiago Espinal to 3rd. Whit Merrifield to 2nd.",0,2,1,52,"bottom",7,"2023-09-16T21:07:58.077Z","2023-09-16T21:10:19.672Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.6,14,0.83,0.3934,6.5449,33.8592,-22.8687,-10.6422,4.7499,0.8997,1.1201,10.0776,-139.6719,-8.3396,-1.3869,50.0065,5.6695,-20.8596,37.2,6,24,2082,208,NA,NA,NA,NA,NA,NA,FALSE,-23,6.8,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,672386,"Alejandro Kirk","/api/v1/people/672386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",5,"2023-09-16T21:07:36.087Z","2023-09-16T21:07:40.401Z",TRUE,"pitch","a0601841-c46c-451c-bd4a-0d8161fe4255",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.46,1.65,NA,108.34,140.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,2,1,51,"bottom",7,"2023-09-16T21:06:10.600Z","2023-09-16T21:07:40.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.6,12,0.91,0.388,6.4881,32.6936,-12.2317,-1.273,9.8834,0.2272,3.6406,3.9714,-141.2661,-4.5844,-1.0324,50.0015,6.073,-2.5688,7.2,2.4,24,2318,193,NA,NA,NA,NA,NA,NA,TRUE,-11.9,17.2,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",4,"2023-09-16T21:07:15.026Z","2023-09-16T21:07:19.004Z",TRUE,"pitch","2d7a198b-23f9-43c7-adbe-8c1c5ba2c100",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.4366,1.6039,NA,59.59,174.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,2,1,51,"bottom",7,"2023-09-16T21:06:10.600Z","2023-09-16T21:07:40.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,80.4,14,2,0.4313,6.6542,25.4646,-30.6757,1.8784,0.9165,1.5062,2.3923,6.122,-126.9075,-3.0706,-1.1794,50.0033,6.0561,3.069,7.2,8.4,24,2410,69,NA,NA,NA,NA,NA,NA,FALSE,-34.7,1.2,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",3,"2023-09-16T21:06:51.825Z","2023-09-16T21:06:56.325Z",TRUE,"pitch","7c9945b3-bea0-485d-aba7-df0b77f71897",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.46,1.65,NA,102.76,173.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,2,1,51,"bottom",7,"2023-09-16T21:06:10.600Z","2023-09-16T21:07:40.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.4,6,2,0.4361,6.7651,25.3834,-31.3482,2.3601,0.5142,0.3735,2.4077,2.9703,-125.5984,-2.8279,-1.1309,50.0006,6.0968,3.7707,7.2,8.4,24,2363,75,NA,NA,NA,NA,NA,NA,FALSE,-36.1,0.5,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",2,"2023-09-16T21:06:32.541Z","2023-09-16T21:06:36.598Z",TRUE,"pitch","d6606658-133d-4d54-bd30-edffd9f2007f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4366,1.5814,NA,63.79,188.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,2,1,51,"bottom",7,"2023-09-16T21:06:10.600Z","2023-09-16T21:07:40.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.3,14,2,0.4381,6.6797,25.4508,-33.7199,3.7781,-0.9755,1.396,1.8695,5.3029,-125.0765,-3.5207,-1.2432,50.0041,6.0633,5.9797,10.8,8.4,24,2454,43,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-2.4,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",1,"2023-09-16T21:06:12.995Z","2023-09-16T21:06:16.559Z",TRUE,"pitch","70647d33-ceca-48a6-99de-5bb8f4d2b7b5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4812,1.6039,NA,117.4,177.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,2,1,51,"bottom",7,"2023-09-16T21:06:10.600Z","2023-09-16T21:07:40.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,87.6,5,0.9,0.392,6.467,34.5016,-21.6254,-10.0986,5.3466,-0.0104,2.2805,7.6647,-140.2339,-5.7205,-1.48,50.0041,5.777,-19.9255,38.4,6,24,2152,212,NA,NA,NA,NA,NA,NA,FALSE,-21.1,8.5,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",0,"2023-09-16T21:05:24.165Z","2023-09-16T21:06:12.995Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"51","atBat","Strikeout","strikeout","Matt Chapman strikes out swinging.",0,2,1,51,"bottom",7,"2023-09-16T21:06:10.600Z","2023-09-16T21:07:40.401Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,656305,"Matt Chapman","/api/v1/people/656305","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",6,"2023-09-16T21:04:42.747Z","2023-09-16T21:04:50.144Z",TRUE,"pitch","c351169a-b834-4439-8c83-f317e05a278c",7,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,1,NA,NA,3.2766,1.5039,NA,76.23,223.08,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Whit Merrifield walks. Santiago Espinal to 2nd.",0,2,1,50,"bottom",7,"2023-09-16T21:02:16.814Z","2023-09-16T21:04:50.144Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.2,88.4,14,0.88,0.3924,6.6147,30.3779,-20.5997,-9.2977,5.8592,1.0695,0.5813,10.3933,-139.4253,-10.0628,-1.4926,50.0014,5.5878,-18.3643,36,6,24,2243,215,NA,NA,NA,NA,NA,NA,FALSE,-21,8.6,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",669289,"Santiago Espinal","/api/v1/people/669289",NA,NA,NA,NA,NA,NA,NA
716566,"2023-09-16",5,"2023-09-16T21:04:21.761Z","2023-09-16T21:04:25.391Z",TRUE,"pitch","d3339e6d-af75-4c4e-ae54-ea11d70b8e63",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2319,1.4814,NA,99.1,139.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Walk","walk","Whit Merrifield walks. Santiago Espinal to 2nd.",0,2,1,50,"bottom",7,"2023-09-16T21:02:16.814Z","2023-09-16T21:04:50.144Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,593160,"Whit Merrifield","/api/v1/people/593160","R","Right",670174,"Josh Winckowski","/api/v1/people/670174","R","Right","vs_RHP","vs_RHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.6,12,2,0.4297,6.5241,24.927,-33.9637,0.7472,-1.0847,0.4697,3.6855,4.8116,-127.2301,0.631,-1.5393,50.0042,6.1156,1.2304,3.6,8.4,24,2272,66,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-1.6,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593160,"Whit Merrifield","/api/v1/people/593160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
