"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718145,"2023-05-17",0,"2023-05-17T01:48:39.302Z","2023-05-17T01:48:43.484Z",TRUE,"pitch","66a518f3-1dbe-4361-92bc-a07cb8168c8d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5606,1.7719,NA,91.55,167.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Strikeout","strikeout","Alan Trejo strikes out swinging.",0,0,0,36,"bottom",6,"2023-05-17T01:48:32.285Z","2023-05-17T01:49:25.406Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,676701,"Alan Trejo","/api/v1/people/676701","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.2,81.7,6,2,0.4272,5.8811,20.6814,-24.0979,2.0203,4.8263,0.6676,2.6526,-1.7265,-127.1468,-4.7418,1.0857,50.0025,6.4026,3.3808,7.2,6,24,2231,158,NA,NA,NA,NA,NA,NA,FALSE,-27.1,8.2,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",3,"2023-05-17T01:46:22.045Z","2023-05-17T01:46:26.578Z",TRUE,"pitch","601d1d7d-1e43-47e6-98ae-52db4b9d553c",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,3,2,NA,NA,3.29,1.49,NA,114.03,163.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Matt McLain strikes out on a foul tip.",0,0,0,35,"top",6,"2023-05-17T01:45:07.066Z","2023-05-17T01:46:26.578Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680574,"Matt McLain","/api/v1/people/680574","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,80.4,2,2,0.4325,6.5812,21.8914,-25.3233,-4.5653,4.2034,0.0778,2.7809,5.8942,-125.9013,-2.5247,-1.684,50.0041,5.8141,-7.4425,14.4,6,24,1399,235,NA,NA,NA,NA,NA,NA,TRUE,-28.8,7.3,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",2,"2023-05-17T01:46:00.001Z","2023-05-17T01:46:04.029Z",TRUE,"pitch","3a1d6f91-64cc-4593-93cc-980780432fe6",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.29,1.49,NA,116.73,181.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Matt McLain strikes out on a foul tip.",0,0,0,35,"top",6,"2023-05-17T01:45:07.066Z","2023-05-17T01:46:26.578Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680574,"Matt McLain","/api/v1/people/680574","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,82,5,2,0.4262,6.2206,21.9059,-31.2535,3.155,0.551,0.0072,2.1337,2.9609,-127.665,-3.5972,-1.5703,50.005,5.9748,5.3009,10.8,7.2,24,2384,149,NA,NA,NA,NA,NA,NA,FALSE,-34.6,0.5,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",1,"2023-05-17T01:45:40.093Z","2023-05-17T01:45:43.963Z",TRUE,"pitch","a869c9b4-1ff0-4bad-a277-d74202194780",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0804,1.3103,NA,65.34,223.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Matt McLain strikes out on a foul tip.",0,0,0,35,"top",6,"2023-05-17T01:45:07.066Z","2023-05-17T01:46:26.578Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680574,"Matt McLain","/api/v1/people/680574","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.5,78.9,14,2,0.4471,6.361,19.7302,-35.483,8.0133,-2.1664,1.3553,0.5663,4.5127,-121.6578,-5.5094,-1.5538,50.0037,5.8719,12.2336,19.2,9.6,24,2576,53,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-4.8,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",0,"2023-05-17T01:45:25.931Z","2023-05-17T01:45:30.208Z",TRUE,"pitch","85913fbf-2021-474d-b548-1683eb7462af",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1001,1.3299,NA,93.16,176.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Matt McLain strikes out on a foul tip.",0,0,0,35,"top",6,"2023-05-17T01:45:07.066Z","2023-05-17T01:46:26.578Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,680574,"Matt McLain","/api/v1/people/680574","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,78.1,6,2,0.4501,6.314,17.718,-33.1455,9.7418,-0.6447,0.6255,2.2956,2.6107,-120.5127,-1.9044,-1.7312,50.0023,5.9536,14.6996,24,9.6,24,2523,67,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-1.3,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",3,"2023-05-17T01:44:48.500Z","2023-05-17T01:44:58.154Z",TRUE,"pitch","a91029dd-8fae-4fbe-8462-6fa5a66a69db",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.22,1.51,NA,116.23,172.62,"fly_ball","hard","8",120.12,35.89,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jonathan India flies out sharply to center fielder Brenton Doyle.",0,0,0,34,"top",6,"2023-05-17T01:43:46.878Z","2023-05-17T01:44:58.154Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,82.2,5,2,0.4255,6.3571,20.4104,-30.7363,2.7599,0.8504,0.0201,2.4504,3.2135,-127.5908,-2.8982,-1.6032,50.0017,5.9651,4.6575,9.6,7.2,24,2355,135,100.1,36,404,NA,NA,NA,TRUE,-33.7,1.2,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",2,"2023-05-17T01:44:32.924Z","2023-05-17T01:44:36.919Z",TRUE,"pitch","8f232a29-79bc-44af-bdd8-25baac0b1f54",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.2141,1.5572,NA,102.89,165.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jonathan India flies out sharply to center fielder Brenton Doyle.",0,0,0,34,"top",6,"2023-05-17T01:43:46.878Z","2023-05-17T01:44:58.154Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.8,85.1,3,2,0.4103,6.595,21.898,-23.3911,2.4174,4.8369,0.3701,2.7299,4.6103,-132.3127,-3.9119,-1.6929,50.0027,5.8937,4.3872,12,6,24,2279,183,NA,NA,NA,NA,NA,NA,FALSE,-24.1,8.3,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",1,"2023-05-17T01:44:12.752Z","2023-05-17T01:44:16.873Z",TRUE,"pitch","da669aff-56ad-472c-8909-64716e4b6cac",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2834,1.5535,NA,76.82,218.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jonathan India flies out sharply to center fielder Brenton Doyle.",0,0,0,34,"top",6,"2023-05-17T01:43:46.878Z","2023-05-17T01:44:58.154Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.4,85.4,14,2,0.412,6.6236,20.9951,-26.1717,3.2404,3.3327,1.054,0.7638,5.9686,-131.6126,-8.1771,-1.6412,50.003,5.7736,5.8341,13.2,6,24,2408,174,NA,NA,NA,NA,NA,NA,FALSE,-27.8,4.9,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",0,"2023-05-17T01:43:58.680Z","2023-05-17T01:44:02.464Z",TRUE,"pitch","2bd7b8d3-1d9f-4c57-9351-f051b9240473",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.1308,1.5842,NA,99.37,136.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Flyout","field_out","Jonathan India flies out sharply to center fielder Brenton Doyle.",0,0,0,34,"top",6,"2023-05-17T01:43:46.878Z","2023-05-17T01:44:58.154Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,663697,"Jonathan India","/api/v1/people/663697","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,82.3,12,2,0.4254,6.3691,18.9304,-31.0298,2.5274,0.6808,0.4624,3.7854,4.6926,-127.3465,0.2138,-1.7119,50.0054,6.0974,4.2741,8.4,7.2,24,2264,143,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1.4,-5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",5,"2023-05-17T01:43:24.715Z","2023-05-17T01:43:34.375Z",TRUE,"pitch","de59c8bb-8168-418a-9554-bc49459cbd07",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.37,1.6,NA,87.6,201.73,"ground_ball","medium","5",106,169.04,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Curt Casali grounds out, third baseman Mike Moustakas to first baseman Michael Toglia.",0,0,0,33,"top",6,"2023-05-17T01:42:02.482Z","2023-05-17T01:43:34.375Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592200,"Curt Casali","/api/v1/people/592200","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,81,14,2,0.4296,6.319,24.0858,-28.2107,-7.3946,2.4012,0.7713,1.3721,8.5773,-127.1012,-5.5564,-1.6737,50.0029,5.8046,-12.1971,20.4,7.2,24,1503,232,69.4,-41,3,NA,NA,NA,TRUE,-32.3,3.4,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",4,"2023-05-17T01:43:04.300Z","2023-05-17T01:43:07.669Z",TRUE,"pitch","52ad248b-934b-4c68-b0c9-9ba2b178cf66",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.37,1.6,NA,111.46,178.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Curt Casali grounds out, third baseman Mike Moustakas to first baseman Michael Toglia.",0,0,0,33,"top",6,"2023-05-17T01:42:02.482Z","2023-05-17T01:43:34.375Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592200,"Curt Casali","/api/v1/people/592200","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86,79.5,5,2,0.4365,6.4218,23.409,-26.68,-7.9381,3.4425,0.1452,2.2241,6.7915,-125.1129,-3.7172,-1.5629,50.006,5.8969,-12.6846,22.8,7.2,24,1530,228,NA,NA,NA,NA,NA,NA,FALSE,-31.1,5.6,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",3,"2023-05-17T01:42:48.476Z","2023-05-17T01:42:52.561Z",TRUE,"pitch","a49345b7-bde7-4909-801b-d386c3d2bda2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3245,1.6353,NA,78.7,214.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Curt Casali grounds out, third baseman Mike Moustakas to first baseman Michael Toglia.",0,0,0,33,"top",6,"2023-05-17T01:42:02.482Z","2023-05-17T01:43:34.375Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592200,"Curt Casali","/api/v1/people/592200","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,83.2,14,2,0.4198,6.3584,24.1496,-27.1961,2.0585,2.8776,1.0047,0.9046,5.9518,-129.8962,-7.3225,-1.5727,50.0041,5.7935,3.5581,9.6,7.2,24,2338,182,NA,NA,NA,NA,NA,NA,FALSE,-30,4,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",2,"2023-05-17T01:42:34.325Z","2023-05-17T01:42:43.476Z",TRUE,"pitch","9675c861-0c02-4fd9-ba9f-20bdd5bf6a15",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4965,1.6596,NA,88.6,174.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Curt Casali grounds out, third baseman Mike Moustakas to first baseman Michael Toglia.",0,0,0,33,"top",6,"2023-05-17T01:42:02.482Z","2023-05-17T01:43:34.375Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592200,"Curt Casali","/api/v1/people/592200","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.7,87.1,9,2,0.3997,6.2954,25.5767,-14.7644,-2.6556,9.1207,0.6557,1.5697,7.0778,-136.2276,-9.0202,-1.6133,50.0006,5.9098,-5.0682,13.2,3.6,24,2296,210,NA,NA,NA,NA,NA,NA,FALSE,-15.7,15.1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",1,"2023-05-17T01:42:02.482Z","2023-05-17T01:42:07.482Z",FALSE,"no_pitch","ba9a0c76-f8a3-417d-9de2-a313cab2618d",0,"Automatic Ball - Pitcher Pitch Timer Violation",NA,NA,NA,NA,FALSE,"VP",NA,FALSE,FALSE,TRUE,"VP","Automatic Ball - Pitcher Pitch Timer Violation",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Groundout","field_out","Curt Casali grounds out, third baseman Mike Moustakas to first baseman Michael Toglia.",0,0,0,33,"top",6,"2023-05-17T01:42:02.482Z","2023-05-17T01:43:34.375Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592200,"Curt Casali","/api/v1/people/592200","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"pitcher_pitch_timer","Pitcher Pitch Timer Violation",663567,"Peter Lambert",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",0,"2023-05-17T01:40:42.611Z","2023-05-17T01:42:02.482Z",FALSE,"action",NA,NA,"Pitching Change: Peter Lambert replaces Chase Anderson.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663567,"/api/v1/people/663567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"33","atBat","Groundout","field_out","Curt Casali grounds out, third baseman Mike Moustakas to first baseman Michael Toglia.",0,0,0,33,"top",6,"2023-05-17T01:42:02.482Z","2023-05-17T01:43:34.375Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,592200,"Curt Casali","/api/v1/people/592200","R","Right",663567,"Peter Lambert","/api/v1/people/663567","R","Right","vs_RHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718145,"2023-05-17",4,"2023-05-17T01:39:34.178Z","2023-05-17T01:39:38.771Z",TRUE,"pitch","9bb91d08-83c3-4973-b287-5b3c1b5be6af",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.57,1.7,NA,92,191.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Strikeout","strikeout","Brenton Doyle strikes out swinging.",0,0,0,32,"bottom",5,"2023-05-17T01:38:27.301Z","2023-05-17T01:39:38.771Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",682227,"Brandon Williamson","/api/v1/people/682227","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,80,9,2,0.439,6.0705,18.2434,-28.8314,7.0029,2.111,0.6558,1.7666,-3.1053,-123.475,-5.3113,1.0013,50.0057,6.2931,11.1125,20.4,8.4,24,1400,117,NA,NA,NA,NA,NA,NA,TRUE,-34.1,3.1,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
