"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","details.disengagementNum","isBaseRunningPlay","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716904,"2023-08-22",5,"2023-08-22T02:11:33.833Z","2023-08-22T02:11:38.787Z",TRUE,"pitch","99f161b2-5cf6-442b-85c1-79fe57001ebb",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.56,1.69,NA,60.53,140.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Lawrence Butler singles on a sharp ground ball to center fielder Kyle Isbel.",0,1,1,14,"bottom",2,"2023-08-22T02:09:52.978Z","2023-08-22T02:12:23.243Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,86.1,12,0.87,0.4002,6.1781,29.8162,-18.4542,7.4856,7.2304,1.4816,3.6515,-4.7089,-136.8045,-4.1924,2.2514,50.0035,6.4665,14.2076,34.8,4.8,24,2045,142,NA,NA,NA,NA,NA,NA,FALSE,-18.5,12.4,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",4,"2023-08-22T02:11:08.852Z","2023-08-22T02:11:13.971Z",TRUE,"pitch","568f8587-75a0-48d7-bf32-a0d1b60460d8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.56,1.69,NA,126.05,177.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Lawrence Butler singles on a sharp ground ball to center fielder Kyle Isbel.",0,1,1,14,"bottom",2,"2023-08-22T02:09:52.978Z","2023-08-22T02:12:23.243Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,81.9,8,0.91,0.4261,6.218,23.2851,-30.5895,-0.8566,0.9456,-0.2374,2.252,-6.0093,-127.9285,-4.6588,2.2413,50.0031,6.4601,-1.4378,4.8,7.2,24,2055,179,NA,NA,NA,NA,NA,NA,FALSE,-34.1,1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",3,"2023-08-22T02:10:48.342Z","2023-08-22T02:10:52.136Z",TRUE,"pitch","7428dfb8-ae0b-411e-a715-baf048e26959",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.56,1.69,NA,100.02,152.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Lawrence Butler singles on a sharp ground ball to center fielder Kyle Isbel.",0,1,1,14,"bottom",2,"2023-08-22T02:09:52.978Z","2023-08-22T02:12:23.243Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,79.8,3,0.89,0.4353,6.086,22.6538,-28.4538,0.4841,2.3115,0.4455,3.1969,-4.2657,-125.2878,-2.5403,2.099,50.0002,6.5231,0.7785,0,7.2,24,2021,194,NA,NA,NA,NA,NA,NA,FALSE,-32.6,3.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",2,"2023-08-22T02:10:32.427Z","2023-08-22T02:10:37.547Z",TRUE,"pitch","9b5de584-6b4f-444d-8843-59535f6cb644",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.4286,1.6536,NA,116.84,200.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Lawrence Butler singles on a sharp ground ball to center fielder Kyle Isbel.",0,1,1,14,"bottom",2,"2023-08-22T02:09:52.978Z","2023-08-22T02:12:23.243Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.1,81.8,14,0.89,0.426,6.2069,24.2108,-26.609,0.4015,3.3144,0.0042,1.4308,-5.7288,-128.1304,-7.1834,2.2081,50.0014,6.3235,0.6745,0,7.2,24,1982,160,NA,NA,NA,NA,NA,NA,FALSE,-30.2,4.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T02:10:17.487Z","2023-08-22T02:10:22.681Z",TRUE,"pitch","f6b88aa7-5497-4e61-a4e8-b69b4d6ebfff",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3031,1.5291,NA,104.94,166.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Lawrence Butler singles on a sharp ground ball to center fielder Kyle Isbel.",0,1,1,14,"bottom",2,"2023-08-22T02:09:52.978Z","2023-08-22T02:12:23.243Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.7,6,0.93,0.4032,6.1556,29.0142,-23.5144,8.438,4.6292,0.3164,2.6894,-8.244,-135.7148,-5.6499,2.2935,50.0022,6.4305,15.7792,30,6,24,1951,144,NA,NA,NA,NA,NA,NA,FALSE,-24,7.3,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T02:10:04.367Z","2023-08-22T02:10:08.802Z",TRUE,"pitch","54d95d95-937f-42a0-b0a4-eb57b65f5dbe",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.335,1.5925,NA,169.65,191.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Lawrence Butler singles on a sharp ground ball to center fielder Kyle Isbel.",0,1,1,14,"bottom",2,"2023-08-22T02:09:52.978Z","2023-08-22T02:12:23.243Z",TRUE,FALSE,FALSE,FALSE,33,3,2,1,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.1,13,0.91,0.3972,6.2422,30.4825,-13.0769,6.3878,9.9163,-1.3813,1.7544,-11.8557,-137.8567,-10.1486,2.1441,50.0058,6.3652,12.3061,32.4,3.6,24,2325,142,NA,NA,NA,NA,NA,NA,FALSE,-14.6,15.8,-9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",2,"2023-08-22T02:09:18.974Z","2023-08-22T02:09:43.974Z",TRUE,"pitch","43b7acea-7498-4b98-8220-4dc55e24cabd",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.23,1.52,NA,112.49,185.9,"fly_ball","medium","78",69.03,54.51,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Jordan Diaz homers (9) on a fly ball to left center field.",1,1,1,13,"bottom",2,"2023-08-22T02:08:21.752Z","2023-08-22T02:09:43.974Z",TRUE,TRUE,FALSE,FALSE,75,1,1,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.3,80,8,0.9,0.4351,6.1655,23.95,-29.7493,0.4029,1.5098,0.1183,1.9585,-6.0922,-125.5777,-5.1897,2.517,50.0029,6.4541,0.6475,1.2,7.2,24,1987,160,103.3,29,383,NA,NA,NA,FALSE,-34.7,1.8,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T02:09:00.913Z","2023-08-22T02:09:04.985Z",TRUE,"pitch","afa05d7e-2436-4bab-8496-845a8d9e4c93",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.23,1.52,NA,183.38,160.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Jordan Diaz homers (9) on a fly ball to left center field.",1,1,1,13,"bottom",2,"2023-08-22T02:08:21.752Z","2023-08-22T02:09:43.974Z",TRUE,TRUE,FALSE,FALSE,75,1,1,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,86.8,11,0.91,0.3966,6.1683,32.4436,-11.1313,4.9743,10.9036,-1.7415,2.8913,-12.46,-138.4097,-7.7271,2.183,50.0022,6.4744,9.6005,27.6,3.6,24,2378,142,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18.1,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T02:08:40.005Z","2023-08-22T02:08:44.026Z",TRUE,"pitch","f42b845a-01d7-4fe8-ba58-4111070bb1e0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.23,1.52,NA,97.95,214.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Home Run","home_run","Jordan Diaz homers (9) on a fly ball to left center field.",1,1,1,13,"bottom",2,"2023-08-22T02:08:21.752Z","2023-08-22T02:09:43.974Z",TRUE,TRUE,FALSE,FALSE,75,1,1,1,672478,"Jordan Diaz","/api/v1/people/672478","R","Right",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_RHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.7,77.4,14,0.9,0.4502,6.19,24.0648,-29.4967,-1.5657,1.7816,0.4997,0.8845,-4.6222,-121.7007,-7.1379,2.6275,50.0009,6.413,-2.345,6,8.4,24,1893,174,NA,NA,NA,NA,NA,NA,FALSE,-37.3,1.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",5,"2023-08-22T02:08:10.684Z","2023-08-22T02:08:14.913Z",TRUE,"pitch","d6b39907-4034-4b9c-b3e3-990cfdc61448",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.48,1.68,NA,165.03,194.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,1,0,12,"bottom",2,"2023-08-22T02:06:33.216Z","2023-08-22T02:08:14.913Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,81,13,0.9,0.4323,6.1908,22.6024,-30.1994,-0.7324,1.2134,-1.26,1.6218,-8.1562,-126.0962,-5.9826,2.0948,50.004,6.4238,-1.1946,4.8,7.2,24,2056,221,NA,NA,NA,NA,NA,NA,TRUE,-34.9,1.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",4,"2023-08-22T02:07:45.568Z","2023-08-22T02:07:49.730Z",TRUE,"pitch","7e83e44c-7148-4921-ac16-bea7ff1d97dc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.1595,1.6459,NA,105.05,213.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,1,0,12,"bottom",2,"2023-08-22T02:06:33.216Z","2023-08-22T02:08:14.913Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,81.2,14,0.91,0.4301,6.1592,23.777,-27.4762,-0.6635,2.8525,0.3134,0.9318,-4.5084,-126.9118,-8.236,2.1925,50.0034,6.3791,-1.0909,3.6,7.2,24,1982,152,NA,NA,NA,NA,NA,NA,FALSE,-32,3.7,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",3,"2023-08-22T02:07:09.171Z","2023-08-22T02:07:13.097Z",TRUE,"pitch","929fcc40-09d0-4b2d-b71b-c80c42dafca0",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.48,1.68,NA,77.49,178.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,1,0,12,"bottom",2,"2023-08-22T02:06:33.216Z","2023-08-22T02:08:14.913Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.1,14,0.91,0.4011,6.1493,29.5505,-18.9853,7.654,6.9842,1.0366,2.2467,-6.154,-136.4522,-7.4536,2.3248,50.0052,6.3181,14.4598,32.4,4.8,24,2024,142,NA,NA,NA,NA,NA,NA,FALSE,-19.8,11.3,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",2,"2023-08-22T02:06:54.791Z","2023-08-22T02:06:58.773Z",TRUE,"pitch","9be573aa-7f58-4669-9bc8-25a75d6e3a16",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.48,1.68,NA,115.62,206.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,1,0,12,"bottom",2,"2023-08-22T02:06:33.216Z","2023-08-22T02:08:14.913Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.6,14,0.9,0.4389,6.1782,22.9345,-29.9662,-1.2636,1.3992,0.0361,1.1983,-5.0929,-124.3843,-6.8217,2.2673,50.0047,6.4336,-1.9968,4.8,8.4,24,1991,185,NA,NA,NA,NA,NA,NA,FALSE,-35.9,1.3,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",1,"2023-08-22T02:06:35.497Z","2023-08-22T02:06:39.524Z",TRUE,"pitch","918d0573-8a06-4ef2-a7ff-84302b39473f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1595,1.5825,NA,146.03,236.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,1,0,12,"bottom",2,"2023-08-22T02:06:33.216Z","2023-08-22T02:08:14.913Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.7,13,0.9,0.4453,6.2224,23.4206,-30.4637,-0.9957,1.1095,-0.7616,0.0928,-7.1298,-122.8308,-8.8493,2.303,50.0004,6.3179,-1.5254,4.8,8.4,24,2006,210,NA,NA,NA,NA,NA,NA,FALSE,-38,0.2,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",0,"2023-08-22T02:05:43.157Z","2023-08-22T02:06:35.497Z",FALSE,"action",NA,NA,"Pitching Change: Taylor Hearn replaces Tucker Davidson.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621368,"/api/v1/people/621368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"12","atBat","Strikeout","strikeout","Seth Brown strikes out swinging.",0,1,0,12,"bottom",2,"2023-08-22T02:06:33.216Z","2023-08-22T02:08:14.913Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,664913,"Seth Brown","/api/v1/people/664913","L","Left",621368,"Taylor Hearn","/api/v1/people/621368","L","Left","vs_LHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716904,"2023-08-22",4,"2023-08-22T02:03:57.772Z","2023-08-22T02:04:02.053Z",TRUE,"pitch","abaf202f-1743-4902-9899-137b53e4229c",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.56,1.69,NA,149.47,181.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Drew Waters strikes out swinging.",0,1,0,11,"top",2,"2023-08-22T02:02:29.590Z","2023-08-22T02:04:02.053Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,671221,"Drew Waters","/api/v1/people/671221","L","Left",621112,"Paul Blackburn","/api/v1/people/621112","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Oakland Athletics","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.9,79.8,13,0.91,0.4333,6.2824,25.5792,-23.8348,-9.1265,5.1497,-0.8518,2.1237,5.8889,-126.3738,-4.629,-2.0258,50,5.8918,-14.77,28.8,7.2,24,1709,213,NA,NA,NA,NA,NA,NA,TRUE,-27.7,8.5,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,671732,"Lawrence Butler","/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
