"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745265,"2024-04-28",3,"2024-04-28T22:09:11.648Z","2024-04-28T22:09:57.358Z",FALSE,"action",NA,NA,"Pitching Change: Trent Thornton replaces Gabe Speier.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663423,"/api/v1/people/663423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"52","atBat","Walk","walk","Kevin Newman walks.",0,2,2,52,"top",8,"2024-04-28T22:09:55.058Z","2024-04-28T22:11:56.522Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621028,"Kevin Newman","/api/v1/people/621028","R","Right",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",6,"2024-04-28T22:10:23.408Z","2024-04-28T22:10:38.191Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,621028,"/api/v1/people/621028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Walk","walk","Kevin Newman walks.",0,2,2,52,"top",8,"2024-04-28T22:09:55.058Z","2024-04-28T22:11:56.522Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621028,"Kevin Newman","/api/v1/people/621028","R","Right",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",6,"2024-04-28T22:07:20.715Z","2024-04-28T22:07:27.597Z",TRUE,"pitch","4d04a500-1dd0-4cfb-a9fc-4733ba52b914",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.3,1.49,NA,119.75,186.62,"ground_ball","medium","6",111.46,148.03,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Kevin Newman to first baseman Christian Walker.",0,2,2,51,"bottom",7,"2024-04-28T22:06:07.431Z","2024-04-28T22:07:27.597Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.3,74.6,8,0.9,0.4643,6.299,22.449,-36.9648,10.4609,-3.3965,-0.0722,1.9319,-10.1859,-117.9601,0.5489,2.9429,50.0043,5.1042,14.7427,19.2,10.8,24,1747,75,95.4,-5,21,NA,NA,NA,TRUE,-47.3,-5.8,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",5,"2024-04-28T22:07:03.351Z","2024-04-28T22:07:09.424Z",TRUE,"pitch","ae8b7764-19e9-487e-9993-7ad093858002",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3095,1.5123,NA,56.48,200.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Kevin Newman to first baseman Christian Walker.",0,2,2,51,"bottom",7,"2024-04-28T22:06:07.431Z","2024-04-28T22:07:27.597Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.9,74.6,14,0.91,0.4652,6.3567,22.1961,-36.3264,9.5496,-2.9606,1.5876,1.43,-6.6228,-117.7147,-0.4688,3.1958,50.0008,4.9927,13.41,19.2,10.8,24,1592,75,NA,NA,NA,NA,NA,NA,FALSE,-46.9,-5.2,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",4,"2024-04-28T22:06:46.521Z","2024-04-28T22:06:49.850Z",TRUE,"pitch","b2679c70-ba9c-43db-882a-c6db84731958",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2728,1.4754,NA,153.93,212.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Kevin Newman to first baseman Christian Walker.",0,2,2,51,"bottom",7,"2024-04-28T22:06:07.431Z","2024-04-28T22:07:27.597Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.2,73.4,13,0.9,0.4757,6.3555,21.536,-35.9487,-5.1634,-2.814,-0.9688,0.9887,-7.5606,-115.1649,-1.3677,3.0283,50.0022,5.0697,-6.9287,13.2,10.8,24,2437,317,NA,NA,NA,NA,NA,NA,FALSE,-48.8,-5.2,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",3,"2024-04-28T22:06:26.076Z","2024-04-28T22:06:30.156Z",TRUE,"pitch","4e4ef900-11ed-45c2-b29c-37fa917fcac0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.3,1.49,NA,83.75,196.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Kevin Newman to first baseman Christian Walker.",0,2,2,51,"bottom",7,"2024-04-28T22:06:07.431Z","2024-04-28T22:07:27.597Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.5,73.6,14,0.9,0.4696,6.2287,23.6937,-38.7701,10.2492,-4.8009,0.8723,1.5573,-8.0066,-116.978,0.2962,3.0211,50.0008,5.0873,14.0906,18,12,24,1644,73,NA,NA,NA,NA,NA,NA,FALSE,-50.9,-8.3,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",2,"2024-04-28T22:06:09.391Z","2024-04-28T22:06:12.739Z",TRUE,"pitch","ebba1dcc-fed3-44b6-a345-12e1ba317a44",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3889,1.49,NA,72.98,188.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Kevin Newman to first baseman Christian Walker.",0,2,2,51,"bottom",7,"2024-04-28T22:06:07.431Z","2024-04-28T22:07:27.597Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.1,73.1,14,0.91,0.4721,6.3064,23.6586,-36.6017,11.2454,-3.2553,1.155,1.8548,-7.5331,-116.4107,0.5303,2.9862,50.0031,5.1139,15.2979,20.4,12,24,1700,77,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-5.4,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",0,"2024-04-28T22:05:37.256Z","2024-04-28T22:05:46.883Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Mitch Haniger replaces Seby Zavala.","Offensive Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,571745,"/api/v1/people/571745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","51","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Kevin Newman to first baseman Christian Walker.",0,2,2,51,"bottom",7,"2024-04-28T22:06:07.431Z","2024-04-28T22:07:27.597Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,664874,"/api/v1/people/664874",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",1,"2024-04-28T22:05:46.883Z","2024-04-28T22:06:09.391Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Kevin Newman to first baseman Christian Walker.",0,2,2,51,"bottom",7,"2024-04-28T22:06:07.431Z","2024-04-28T22:07:27.597Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",2,"2024-04-28T22:05:06.712Z","2024-04-28T22:05:09.712Z",TRUE,"pitch","fc3a5b2b-daf7-4a36-a20b-74f2cc64feac",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.285,1.487,NA,79.33,201.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Jonatan Clase strikes out swinging.",0,2,2,50,"bottom",7,"2024-04-28T22:04:21.060Z","2024-04-28T22:05:09.712Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,682729,"Jonatan Clase","/api/v1/people/682729","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81,74.3,14,0.9,0.4665,6.2434,23.225,-38.2001,10.6078,-4.32,0.9882,1.3938,-8.0839,-117.6138,-0.2766,3.0991,50.0029,5.0687,14.7962,19.2,12,24,1753,77,NA,NA,NA,NA,NA,NA,TRUE,-49.6,-7.6,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",1,"2024-04-28T22:04:49.332Z","2024-04-28T22:04:52.332Z",TRUE,"pitch","00f484f0-af2c-46e2-87fd-f46b100a5c51",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.285,1.487,NA,79.72,210.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Jonatan Clase strikes out swinging.",0,2,2,50,"bottom",7,"2024-04-28T22:04:21.060Z","2024-04-28T22:05:09.712Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,682729,"Jonatan Clase","/api/v1/people/682729","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.4,72.8,14,0.92,0.4758,6.3895,22.4124,-34.8234,10.5348,-1.979,0.9781,1.0466,-8.0126,-115.3206,-1.2354,3.1371,50.0018,4.9631,14.1201,20.4,10.8,24,1724,73,NA,NA,NA,NA,NA,NA,FALSE,-47.3,-3.6,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",0,"2024-04-28T22:04:32.921Z","2024-04-28T22:04:36.839Z",TRUE,"pitch","7286c0d3-0c15-428f-b922-7bb346291f40",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.249,1.5476,NA,107.68,197.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Strikeout","strikeout","Jonatan Clase strikes out swinging.",0,2,2,50,"bottom",7,"2024-04-28T22:04:21.060Z","2024-04-28T22:05:09.712Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,682729,"Jonatan Clase","/api/v1/people/682729","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.3,79.4,8,0.88,0.4341,6.3226,27.4667,-29.2135,13.9931,1.838,0.2445,1.5425,-11.3464,-126.5085,-2.8141,2.9849,50.0015,5.0275,22.5238,33.6,9.6,24,2223,103,NA,NA,NA,NA,NA,NA,FALSE,-33.5,2.9,-22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",5,"2024-04-28T22:03:56.964Z","2024-04-28T22:04:06.006Z",TRUE,"pitch","48e721de-0753-4340-88fc-0b91a91a19f9",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.41,1.57,NA,107.46,179.28,"fly_ball","medium","9",177.14,66.75,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Dylan Moore flies out to right fielder Jake McCarthy.",0,2,2,49,"bottom",7,"2024-04-28T22:03:27.195Z","2024-04-28T22:04:06.006Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.1,79.2,5,0.88,0.4347,6.2371,27.4783,-31.1851,13.7157,0.6203,0.2502,2.2038,-11.1032,-126.3593,-0.9596,2.9348,50.0057,5.1103,22.0233,32.4,9.6,24,2150,110,99.7,32,352,NA,NA,NA,TRUE,-35.3,1.1,-22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",4,"2024-04-28T22:03:42.061Z","2024-04-28T22:03:47.137Z",TRUE,"pitch","944eabb1-edeb-440e-9c06-d9e7c3956d8b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4653,1.5703,NA,36.23,175.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Dylan Moore flies out to right fielder Jake McCarthy.",0,2,2,49,"bottom",7,"2024-04-28T22:03:27.195Z","2024-04-28T22:04:06.006Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.1,73.1,14,0.92,0.4717,6.1767,23.1096,-34.2204,11.0693,-1.4978,2.1189,2.3608,-5.7652,-116.4064,1.0706,3.1974,50.005,5.1502,15.0993,22.8,10.8,24,1506,74,NA,NA,NA,NA,NA,NA,FALSE,-45,-2.2,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",3,"2024-04-28T22:03:29.361Z","2024-04-28T22:03:32.889Z",TRUE,"pitch","a686d698-78b0-46c0-8a59-814f497485b1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.552,1.6233,NA,50.06,180.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Flyout","field_out","Dylan Moore flies out to right fielder Jake McCarthy.",0,2,2,49,"bottom",7,"2024-04-28T22:03:27.195Z","2024-04-28T22:04:06.006Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87,79.3,14,0.86,0.434,6.2238,27.2172,-29.2654,13.1029,1.8068,1.7563,2.1631,-7.8951,-126.4757,-1.5512,3.2255,50.0027,5.1444,21.1021,33.6,8.4,24,2156,108,NA,NA,NA,NA,NA,NA,FALSE,-33.2,3.1,-21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",0,"2024-04-28T22:00:01.282Z","2024-04-28T22:00:01.307Z",FALSE,"action",NA,NA,"Gabriel Moreno remains in the game as the catcher.","Defensive Switch",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672515,"/api/v1/people/672515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"2","Catcher","Catcher","C","801","49","atBat","Flyout","field_out","Dylan Moore flies out to right fielder Jake McCarthy.",0,2,2,49,"bottom",7,"2024-04-28T22:03:27.195Z","2024-04-28T22:04:06.006Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,571466,"/api/v1/people/571466",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745265,"2024-04-28",1,"2024-04-28T22:00:01.307Z","2024-04-28T22:03:11.605Z",FALSE,"action",NA,NA,"Pitching Change: Joe Mantiply replaces Brandon Pfaadt.","Pitching Substitution",2,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,573009,"/api/v1/people/573009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Flyout","field_out","Dylan Moore flies out to right fielder Jake McCarthy.",0,2,2,49,"bottom",7,"2024-04-28T22:03:27.195Z","2024-04-28T22:04:06.006Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,664238,"Dylan Moore","/api/v1/people/664238","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
