"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717998,"2023-05-28",3,"2023-05-28T03:44:02.626Z","2023-05-28T03:44:06.534Z",TRUE,"pitch","13d7b1aa-ab8f-45b9-bbf4-de1ee646eda0",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.3828,1.7375,NA,104.09,189.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Jacob Stallings strikes out swinging.",0,2,1,46,"top",6,"2023-05-28T03:42:59.783Z","2023-05-28T03:45:46.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.8,9,2,0.394,6.7246,29.8375,-16.7815,-2.1101,7.8592,0.3387,1.8273,7.0827,-138.7843,-7.1136,-1.9676,50.0067,5.5333,-4.1356,8.4,3.6,24,2259,221,NA,NA,NA,NA,NA,NA,FALSE,-17,13,2.4,NA,NA,NA,1,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",1,"2023-05-28T03:43:24.219Z","2023-05-28T03:43:28.298Z",TRUE,"pitch","3cbc959b-b709-4ff1-9dcb-2271ec26546e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.22,1.51,NA,70.81,202.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Jacob Stallings strikes out swinging.",0,2,1,46,"top",6,"2023-05-28T03:42:59.783Z","2023-05-28T03:45:46.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.6,14,2,0.4536,6.8822,24.3959,-29.4118,5.6478,1.8727,1.2118,1.3384,6.7954,-120.923,-3.4558,-2.3725,50.0023,5.3765,8.333,18,8.4,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-37,2.8,-11.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T03:43:01.478Z","2023-05-28T03:43:05.548Z",TRUE,"pitch","2ecf6ea5-a2bd-461d-b424-80e3930fdbd7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3065,1.7121,NA,80.57,201.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Jacob Stallings strikes out swinging.",0,2,1,46,"top",6,"2023-05-28T03:42:59.783Z","2023-05-28T03:45:46.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,85.4,14,2,0.4049,6.7925,30.2417,-28.1282,-9.472,2.1841,0.9558,1.3741,10.6965,-135.4128,-5.7179,-1.8194,50.0033,5.4871,-17.5488,27.6,7.2,24,1878,255,NA,NA,NA,NA,NA,NA,FALSE,-28.8,2.9,14.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",2,"2023-05-28T03:43:43.875Z","2023-05-28T03:43:48.906Z",FALSE,"pickoff","1152b74a-502f-474f-a85a-53f225207894",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Jacob Stallings strikes out swinging.",0,2,1,46,"top",6,"2023-05-28T03:42:59.783Z","2023-05-28T03:45:46.447Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",1,"2023-05-28T03:42:19.564Z","2023-05-28T03:42:29.327Z",TRUE,"pitch","fd2e19bf-6ff7-440a-8a0d-e09fb54f4366",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.29,1.56,NA,144.07,159.89,"fly_ball","medium","9",156.09,112.85,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Jon Berti singles on a fly ball to right fielder Hunter Renfroe.",0,2,1,45,"top",6,"2023-05-28T03:41:58.128Z","2023-05-28T03:42:29.327Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.5,77.6,1,2,0.4454,6.515,24.7998,-31.7912,2.6657,0.2518,-0.7102,2.9217,2.9533,-123.0484,-0.7425,-2.2731,50.0036,5.9249,4.0808,8.4,8.4,24,2306,95,67.5,37,216,NA,NA,NA,FALSE,-37.8,0.5,-5.5,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,542932,"Jon Berti","/api/v1/people/542932",NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T03:42:06.233Z","2023-05-28T03:42:09.799Z",TRUE,"pitch","c0610d66-8521-4671-b270-5edfc0ddc795",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4337,1.6614,NA,102.62,141.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Jon Berti singles on a fly ball to right fielder Hunter Renfroe.",0,2,1,45,"top",6,"2023-05-28T03:41:58.128Z","2023-05-28T03:42:29.327Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,542932,"Jon Berti","/api/v1/people/542932","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.5,12,2,0.3886,6.7565,32.4546,-13.8999,-3.6091,9.0869,0.3772,3.5864,8.1113,-141.0134,-3.3163,-2.0694,50.0033,5.676,-7.2589,20.4,3.6,24,2244,210,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16,4.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",4,"2023-05-28T03:41:35.036Z","2023-05-28T03:41:39.990Z",TRUE,"pitch","36a835a3-7a16-4037-99a3-e33e088181cb",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,1,NA,NA,3.32,1.62,NA,60.09,222.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,2,1,44,"top",6,"2023-05-28T03:40:14.214Z","2023-05-28T03:41:39.990Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.5,79.6,14,2,0.4374,6.7306,28.0007,-33.6794,9.88,-0.9554,1.493,0.5961,5.6265,-125.7241,-6.3183,-2.065,50.0008,5.9107,15.6446,25.2,9.6,24,2655,44,NA,NA,NA,NA,NA,NA,TRUE,-40,-3.1,-19.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",2,"2023-05-28T03:41:05.920Z","2023-05-28T03:41:09.838Z",TRUE,"pitch","5545caef-bd5e-405f-9d38-9701d54377d5",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3176,1.5854,NA,101.67,161.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,2,1,44,"top",6,"2023-05-28T03:40:14.214Z","2023-05-28T03:41:39.990Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91,83.7,3,2,0.4132,6.9648,27.7369,-26.4939,2.1121,3.1873,0.4022,2.8688,6.8384,-132.4661,-1.4997,-2.4848,50.0013,5.3753,3.759,10.8,6,24,2527,124,NA,NA,NA,NA,NA,NA,FALSE,-27.2,5.6,-5.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",1,"2023-05-28T03:40:47.707Z","2023-05-28T03:40:51.082Z",TRUE,"pitch","a75714df-c3bb-452f-a516-4c76aaa31d96",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3319,1.6361,NA,175.8,137.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,2,1,44,"top",6,"2023-05-28T03:40:14.214Z","2023-05-28T03:41:39.990Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.3,80.3,11,2,0.4271,6.6322,28.2549,-25.3381,-5.596,4.1155,-1.5425,3.7366,3.6367,-128.55,0.1521,-2.2531,50.0064,5.6541,-9.3071,19.2,6,24,1020,223,NA,NA,NA,NA,NA,NA,FALSE,-27.5,7.7,9.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T03:40:27.190Z","2023-05-28T03:40:30.696Z",TRUE,"pitch","a35ea11f-6279-4070-95f7-9cc73440a20d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.32,1.62,NA,105.74,178.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,2,1,44,"top",6,"2023-05-28T03:40:14.214Z","2023-05-28T03:41:39.990Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.8,85.4,6,2,0.4053,6.6864,28.7368,-25.8518,0.8009,3.418,0.2954,2.2383,7.0411,-135.0091,-3.7993,-2.4479,50.0034,5.4782,1.4821,6,6,24,2364,149,NA,NA,NA,NA,NA,NA,FALSE,-26.2,5.6,-2.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",3,"2023-05-28T03:41:20.893Z","2023-05-28T03:41:35.036Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",2,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,621563,"/api/v1/people/621563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"44","atBat","Strikeout","strikeout","Joey Wendle strikes out swinging.",0,2,1,44,"top",6,"2023-05-28T03:40:14.214Z","2023-05-28T03:41:39.990Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,621563,"Joey Wendle","/api/v1/people/621563","L","Left",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",4,"2023-05-28T03:39:57.593Z","2023-05-28T03:40:02.752Z",TRUE,"pitch","6e82d98e-f5df-4df2-b693-6523c7f79359",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.37,1.62,NA,43.44,203.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,2,1,43,"top",6,"2023-05-28T03:38:17.121Z","2023-05-28T03:40:02.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.8,78.8,14,2,0.4408,6.6633,27.6002,-32.3724,9.3254,-0.1312,1.9299,1.3138,6.5309,-124.7668,-4.5139,-1.9425,50.0014,5.8464,14.5407,25.2,9.6,24,2139,103,NA,NA,NA,NA,NA,NA,TRUE,-38.6,-1.1,-18.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",3,"2023-05-28T03:39:33.113Z","2023-05-28T03:39:37.168Z",TRUE,"pitch","482011c7-981a-4b7d-8797-cecbf178c234",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3677,1.6868,NA,1.98,198.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,2,1,43,"top",6,"2023-05-28T03:38:17.121Z","2023-05-28T03:40:02.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,77.4,14,2,0.4509,6.7457,25.7764,-34.2118,9.1673,-1.3608,3.0174,1.4857,8.6321,-121.85,-3.8046,-1.7732,50.0061,6.0491,13.6746,24,10.8,24,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-3.2,-18.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",2,"2023-05-28T03:39:11.410Z","2023-05-28T03:39:14.911Z",TRUE,"pitch","d8b6872f-acdb-4413-afff-a366cfe8959c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.37,1.62,NA,81.05,190.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,2,1,43,"top",6,"2023-05-28T03:38:17.121Z","2023-05-28T03:40:02.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.4,81.7,14,2,0.4226,6.8872,28.5945,-30.5577,-5.9153,0.9512,0.943,1.7882,9.022,-129.8714,-4.0661,-1.8161,50.0024,5.7126,-10.0494,14.4,7.2,24,1352,223,NA,NA,NA,NA,NA,NA,FALSE,-33.5,1,8.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",1,"2023-05-28T03:38:57.209Z","2023-05-28T03:39:00.749Z",TRUE,"pitch","7410bcf6-199b-4927-9c2c-7c82cf67ac82",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5101,1.6868,NA,105.92,161.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,2,1,43,"top",6,"2023-05-28T03:38:17.121Z","2023-05-28T03:40:02.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.6,72.6,6,2,0.4751,6.6977,24.3422,-31.0435,10.7736,0.8459,0.2908,2.8766,2.9632,-115.8763,0.443,-2.4086,50.0056,5.6811,14.4566,26.4,10.8,24,2409,66,NA,NA,NA,NA,NA,NA,FALSE,-41.6,1.9,-20.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717998,"2023-05-28",0,"2023-05-28T03:38:42.045Z","2023-05-28T03:38:45.737Z",TRUE,"pitch","333fda65-8ce0-451d-8dec-bd7eabe500c0",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4337,1.6868,NA,141.5,170.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,2,1,43,"top",6,"2023-05-28T03:38:17.121Z","2023-05-28T03:40:02.752Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",660271,"Shohei Ohtani","/api/v1/people/660271","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Los Angeles Angels","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.7,77.3,4,2,0.4458,6.261,26.7305,-31.4478,1.5947,0.4733,-0.6427,2.5196,3.0542,-123.3269,-2.1057,-2.109,50.0009,6.0618,2.432,6,8.4,24,2205,137,NA,NA,NA,NA,NA,NA,FALSE,-37.8,0.6,-3.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
