"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718340,"2023-05-02",3,"2023-05-03T01:06:00.326Z","2023-05-03T01:06:03.472Z",TRUE,"pitch","838ea7a7-67a4-4fc5-81f3-74362e7988ca",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.5756,1.7983,NA,53.66,217.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Carlos Correa doubles (4) on a sharp line drive to left fielder Andrew Benintendi.",0,2,2,55,"top",8,"2023-05-03T01:05:00.191Z","2023-05-03T01:06:35.975Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.2,83.9,14,0.91,0.4138,6.4562,28.3018,-21.2458,0.0679,6.161,1.6617,0.7703,6.6907,-132.3597,-9.9388,-0.9079,50.0028,6.1302,0.1204,3.6,4.8,24,2390,203,NA,NA,NA,NA,NA,NA,FALSE,-23.9,9.1,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",2,"2023-05-03T01:05:42.149Z","2023-05-03T01:05:45.886Z",TRUE,"pitch","d0004d66-2fdf-418c-aa92-4976ef6a1e55",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.5972,1.8199,NA,98.49,188.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Carlos Correa doubles (4) on a sharp line drive to left fielder Andrew Benintendi.",0,2,2,55,"top",8,"2023-05-03T01:05:00.191Z","2023-05-03T01:06:35.975Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.9,9,0.91,0.401,6.2102,31.3667,-11.8682,-3.6186,10.7534,0.4857,1.8463,5.3454,-136.8236,-9.4955,-1.0269,50.0018,6.1839,-6.8325,21.6,3.6,24,2237,198,NA,NA,NA,NA,NA,NA,FALSE,-13.4,17.5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",1,"2023-05-03T01:05:24.556Z","2023-05-03T01:05:29.219Z",TRUE,"pitch","a72788e5-1e61-4136-86be-dec906bb3d36",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.5326,1.755,NA,93.56,199.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Carlos Correa doubles (4) on a sharp line drive to left fielder Andrew Benintendi.",0,2,2,55,"top",8,"2023-05-03T01:05:00.191Z","2023-05-03T01:06:35.975Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,83.7,14,0.9,0.4127,6.1634,29.6432,-19.4409,-0.9128,7.1477,0.6151,1.4457,4.897,-132.9456,-8.6534,-1.1358,50.0061,6.165,-1.6269,1.2,4.8,24,2288,197,NA,NA,NA,NA,NA,NA,FALSE,-21.7,11.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",0,"2023-05-03T01:05:06.375Z","2023-05-03T01:05:09.375Z",TRUE,"pitch","77384717-6e6a-4ce1-9edc-2669a148c738",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.54,1.71,NA,104.18,196.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Double","double","Carlos Correa doubles (4) on a sharp line drive to left fielder Andrew Benintendi.",0,2,2,55,"top",8,"2023-05-03T01:05:00.191Z","2023-05-03T01:06:35.975Z",TRUE,FALSE,FALSE,FALSE,34,2,2,2,621043,"Carlos Correa","/api/v1/people/621043","R","Right",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.4,83.5,14,0.9,0.4131,6.0649,30.2161,-21.8413,0.4478,5.8144,0.3364,1.5735,3.9254,-132.9109,-7.7731,-1.2219,50.0057,6.139,0.7953,3.6,4.8,24,2305,199,NA,NA,NA,NA,NA,NA,FALSE,-24,8.9,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",8,"2023-05-03T01:04:37.672Z","2023-05-03T01:04:41.888Z",TRUE,"pitch","5c5b8075-a25a-458d-84c0-1d5cb3d619f5",9,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.31,1.62,NA,124.59,158.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,54,"top",8,"2023-05-03T01:02:01.107Z","2023-05-03T01:04:41.888Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.3,82.4,2,0.91,0.42,5.9957,25.9574,-24.3974,2.4142,4.5078,-0.1991,2.963,1.9821,-130.1449,-3.9869,-1.2828,50.0026,6.3512,4.1622,9.6,6,24,2438,178,NA,NA,NA,NA,NA,NA,TRUE,-26.5,7.6,-4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",7,"2023-05-03T01:04:17.281Z","2023-05-03T01:04:20.418Z",TRUE,"pitch","032f8045-d096-4c3f-bcee-4c6250ccabd6",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.31,1.62,NA,84.05,174.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,54,"top",8,"2023-05-03T01:02:01.107Z","2023-05-03T01:04:41.888Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.6,14,0.89,0.403,6.2068,29.9926,-13.6806,-0.6318,9.8848,0.8644,2.3646,4.2161,-135.9595,-7.9491,-0.6247,50.0009,6.2768,-1.1818,1.2,3.6,24,2276,184,NA,NA,NA,NA,NA,NA,FALSE,-15,16.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",6,"2023-05-03T01:03:59.000Z","2023-05-03T01:04:03.315Z",TRUE,"pitch","f4f2f879-8293-42b1-81b7-6a8cd20c8174",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3388,1.6251,NA,158.92,156.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,54,"top",8,"2023-05-03T01:02:01.107Z","2023-05-03T01:04:41.888Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.2,11,0.91,0.3995,6.2169,30.3652,-13.4788,-1.4226,9.8231,-1.0997,3.0644,0.2245,-137.1061,-6.4588,-0.9978,50.0066,6.371,-2.7084,9.6,3.6,24,2273,188,NA,NA,NA,NA,NA,NA,FALSE,-14.2,16.7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",5,"2023-05-03T01:03:40.266Z","2023-05-03T01:03:43.551Z",TRUE,"pitch","c0747315-ba86-4fbb-9c8b-1d30cff73661",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.31,1.62,NA,82.26,200.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,54,"top",8,"2023-05-03T01:02:01.107Z","2023-05-03T01:04:41.888Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.2,14,0.91,0.4207,6.0968,28.9022,-22.8016,-0.1442,5.4684,0.9115,1.4075,5.1388,-130.4713,-7.9844,-1.0696,50.0029,6.2411,-0.2472,2.4,6,24,2326,194,NA,NA,NA,NA,NA,NA,FALSE,-25.9,8.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",4,"2023-05-03T01:03:19.933Z","2023-05-03T01:03:24.847Z",TRUE,"pitch","d31b5a9d-eeb5-4917-bb68-bb1bdd155cc4",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2957,1.6684,NA,149.95,192.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,54,"top",8,"2023-05-03T01:02:01.107Z","2023-05-03T01:04:41.888Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.2,13,0.92,0.3968,5.9294,29.414,-10.0427,-4.8642,11.4527,-0.8645,1.7125,1.7416,-137.827,-10.4266,-0.8711,50.0003,6.2135,-9.3964,36,3.6,24,2152,196,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.8,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",3,"2023-05-03T01:02:58.789Z","2023-05-03T01:03:01.873Z",TRUE,"pitch","db80ac66-b1da-4976-9946-d50fe6e2f75e",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.31,1.62,NA,124.67,171.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,54,"top",8,"2023-05-03T01:02:01.107Z","2023-05-03T01:04:41.888Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.9,5,0.91,0.4022,6.1119,28.655,-10.4391,0.2788,11.5568,-0.2012,2.4775,1.87,-135.9757,-8.2867,-0.9328,50.0007,6.281,0.5235,4.8,2.4,24,2207,185,NA,NA,NA,NA,NA,NA,FALSE,-11.8,19.4,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",2,"2023-05-03T01:02:37.710Z","2023-05-03T01:02:40.987Z",TRUE,"pitch","acbe8caa-6ad4-4712-8ce7-4c2c3298bd04",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.279,1.6251,NA,70.54,260.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,54,"top",8,"2023-05-03T01:02:01.107Z","2023-05-03T01:04:41.888Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.7,14,0.9,0.4165,6.1837,28.1895,-21.4044,1.2282,6.1507,1.2187,-0.7985,5.7694,-131.546,-13.5036,-1.1634,50.0022,5.9919,2.1493,7.2,6,24,2413,193,NA,NA,NA,NA,NA,NA,FALSE,-25.2,8.3,-3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",1,"2023-05-03T01:02:17.034Z","2023-05-03T01:02:20.654Z",TRUE,"pitch","693e48d8-bd7b-4e96-ac06-475f46b41894",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.31,1.62,NA,91.83,165.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,54,"top",8,"2023-05-03T01:02:01.107Z","2023-05-03T01:04:41.888Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,82.8,6,0.92,0.4179,6.1244,26.7345,-24.2517,0.0324,4.5501,0.6604,2.7091,4.2886,-130.9045,-4.7871,-1.0009,50.0035,6.3692,0.0562,2.4,6,24,2409,182,NA,NA,NA,NA,NA,NA,FALSE,-26.3,7.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",0,"2023-05-03T01:02:01.107Z","2023-05-03T01:02:04.659Z",TRUE,"pitch","dc41e611-a683-460d-92bf-b07e9fadc79b",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.31,1.62,NA,143.26,148.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Jorge Polanco strikes out swinging.",0,2,2,54,"top",8,"2023-05-03T01:02:01.107Z","2023-05-03T01:04:41.888Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,593871,"Jorge Polanco","/api/v1/people/593871","L","Left",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.9,1,0.92,0.4005,6.1331,29.8667,-10.0319,-3.4097,11.6905,-0.6888,3.3476,2.4061,-136.7013,-6.1362,-1.1369,50.0065,6.3088,-6.4608,27.6,2.4,24,2235,200,NA,NA,NA,NA,NA,NA,FALSE,-10.9,20,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",1,"2023-05-03T01:01:29.882Z","2023-05-03T01:01:37.449Z",TRUE,"pitch","e9186249-f949-43de-8232-09b7052b88db",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.3,1.5,NA,127.03,182.21,"ground_ball","medium","5",101.26,170.39,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Byron Buxton grounds out, third baseman Hanser Alberto to first baseman Andrew Vaughn.",0,2,2,53,"top",8,"2023-05-03T01:01:13.859Z","2023-05-03T01:01:37.449Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.7,83.9,5,0.9,0.4113,6.1067,29.646,-21.0399,-0.3593,6.2063,-0.2632,2.0953,2.8331,-133.3399,-6.861,-1.2945,50.005,6.2287,-0.6454,0,4.8,24,2369,195,77.1,-7,18,NA,NA,NA,TRUE,-22.8,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",0,"2023-05-03T01:01:13.859Z","2023-05-03T01:01:17.357Z",TRUE,"pitch","4397bea4-088a-4b44-b026-e5b4fca46534",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2957,1.4689,NA,136.98,167.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Groundout","field_out","Byron Buxton grounds out, third baseman Hanser Alberto to first baseman Andrew Vaughn.",0,2,2,53,"top",8,"2023-05-03T01:01:13.859Z","2023-05-03T01:01:37.449Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.2,4,0.91,0.399,6.2531,31.5799,-11.3106,-1.4936,10.9394,-0.5243,2.6252,2.3782,-137.4952,-7.8183,-1.2079,50.0029,6.2801,-2.8488,9.6,2.4,24,2239,192,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718340,"2023-05-02",8,"2023-05-03T01:00:28.155Z","2023-05-03T01:00:53.411Z",TRUE,"pitch","ebdb069a-fb84-4fbd-a83a-a1f92b345de9",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",3,1,0,NA,NA,3.63,1.78,NA,139.79,158.96,"fly_ball","medium","8",151.28,33.48,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Home Run","home_run","Nick Gordon homers (1) on a fly ball to center field.",1,2,2,52,"top",8,"2023-05-03T00:59:15.592Z","2023-05-03T01:00:53.411Z",TRUE,TRUE,FALSE,FALSE,75,3,1,0,624503,"Nick Gordon","/api/v1/people/624503","L","Left",517008,"Alex Colomé","/api/v1/people/517008","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Chicago White Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.1,4,0.91,0.4042,6.2613,30.5289,-11.8963,-3.8286,10.9096,-0.5979,2.9562,2.8901,-135.6738,-6.6638,-1.1812,50.0022,6.2786,-7.1155,26.4,3.6,24,2255,196,105,29,414,NA,NA,NA,FALSE,-13.1,18.5,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
