"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717180,"2023-08-02",1,"2023-08-02T02:46:30.343Z","2023-08-02T02:46:33.343Z",TRUE,"pitch","11eb5889-5b26-4655-a4b1-da60d029e88e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.5349,1.5757,NA,159.45,134.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Home Run","home_run","Lourdes Gurriel Jr. homers (16) on a fly ball to left center field.",1,1,0,29,"top",5,"2023-08-02T02:46:00.199Z","2023-08-02T02:47:19.539Z",TRUE,TRUE,FALSE,FALSE,65,2,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,88.3,11,0.9,0.3936,5.742,24.02,-24.9264,-6.9373,3.6791,-1.1136,3.8607,4.4043,-137.9379,-0.6784,-1.8109,50.0056,5.7563,-13.6801,27.6,6,24,2101,231,NA,NA,NA,NA,NA,NA,FALSE,-23.2,6.7,12,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",0,"2023-08-02T02:46:08.453Z","2023-08-02T02:46:11.580Z",TRUE,"pitch","c1792b4f-718c-4667-9b89-a1308399cd96",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.6268,1.6961,NA,155.05,132.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","atBat","Home Run","home_run","Lourdes Gurriel Jr. homers (16) on a fly ball to left center field.",1,1,0,29,"top",5,"2023-08-02T02:46:00.199Z","2023-08-02T02:47:19.539Z",TRUE,TRUE,FALSE,FALSE,65,2,0,1,666971,"Lourdes Gurriel Jr.","/api/v1/people/666971","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,80.5,11,0.89,0.4319,5.5925,21.4332,-32.3571,6.0292,-0.1116,-0.9982,3.9515,0.4549,-125.9813,1.5326,-1.9654,50.003,5.9179,9.8591,16.8,8.4,24,2623,25,NA,NA,NA,NA,NA,NA,FALSE,-35.8,0.2,-11,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",6,"2023-08-02T02:45:38.851Z","2023-08-02T02:45:43.761Z",TRUE,"pitch","0c91683d-ec5e-4b75-88b3-5e52e333b094",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.31,1.55,NA,118.61,146.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,0,0,28,"top",5,"2023-08-02T02:43:58.483Z","2023-08-02T02:45:43.761Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572233,"Christian Walker","/api/v1/people/572233","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.9,2,0.91,0.3964,5.8434,30.2361,-25.9371,-9.9631,3.2282,-0.0422,3.4223,8.0437,-138.0771,-1.5821,-1.6961,50.0062,5.745,-19.2757,33.6,7.2,24,2107,218,NA,NA,NA,NA,NA,NA,TRUE,-24.6,5.8,16.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",5,"2023-08-02T02:45:11.555Z","2023-08-02T02:45:14.780Z",TRUE,"pitch","63174797-6e1b-42a2-a08a-e8fbd034abd1",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3967,1.5761,NA,61.21,219.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,0,0,28,"top",5,"2023-08-02T02:43:58.483Z","2023-08-02T02:45:43.761Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572233,"Christian Walker","/api/v1/people/572233","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,79.9,14,0.9,0.4358,5.8751,25.9917,-31.4889,5.3833,0.4327,1.4636,0.7294,6.2243,-125.7785,-5.6561,-1.7447,50.0061,5.5671,8.609,16.8,8.4,24,2614,34,NA,NA,NA,NA,NA,NA,FALSE,-37,-0.4,-11.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",4,"2023-08-02T02:44:57.228Z","2023-08-02T02:45:01.899Z",TRUE,"pitch","cb5db7bf-535e-4d6a-a38f-cafad3a6719a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4884,1.5461,NA,82.12,155.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,0,0,28,"top",5,"2023-08-02T02:43:58.483Z","2023-08-02T02:45:43.761Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572233,"Christian Walker","/api/v1/people/572233","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,85,12,0.9,0.4036,5.7239,32.5044,-27.8146,-10.7727,2.3446,0.9151,3.086,10.5687,-136.2042,-1.7453,-1.6333,50.0066,5.6761,-20.0581,32.4,7.2,24,2212,222,NA,NA,NA,NA,NA,NA,FALSE,-27.4,4.1,17,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",3,"2023-08-02T02:44:43.453Z","2023-08-02T02:44:46.453Z",TRUE,"pitch","220e2937-f9f9-41d4-b4d2-b3905a135f28",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.4578,1.5461,NA,23.61,209.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,0,0,28,"top",5,"2023-08-02T02:43:58.483Z","2023-08-02T02:45:43.761Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572233,"Christian Walker","/api/v1/people/572233","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79,14,0.92,0.4417,5.7712,25.1344,-33.2457,8.4869,-0.6889,2.4501,1.074,7.4377,-124.0596,-4.4965,-1.6907,50.0019,5.6851,13.2101,22.8,9.6,24,2597,33,NA,NA,NA,NA,NA,NA,FALSE,-39.7,-2,-17.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",1,"2023-08-02T02:44:10.786Z","2023-08-02T02:44:13.912Z",TRUE,"pitch","6180ddae-164b-4f3e-a560-9439b4c0497e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.31,1.55,NA,82.15,199.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,0,0,28,"top",5,"2023-08-02T02:43:58.483Z","2023-08-02T02:45:43.761Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572233,"Christian Walker","/api/v1/people/572233","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.8,14,0.9,0.4363,5.774,24.2896,-34.7017,2.6103,-1.5778,0.9143,1.4594,5.6963,-125.3283,-3.6308,-1.7234,50.0048,5.7481,4.1716,8.4,9.6,24,2402,25,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-3.5,-6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",0,"2023-08-02T02:43:58.483Z","2023-08-02T02:44:01.894Z",TRUE,"pitch","92195c81-3ae8-4243-870b-8846a01ddc9c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4578,1.6363,NA,94.78,165.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,0,0,28,"top",5,"2023-08-02T02:43:58.483Z","2023-08-02T02:45:43.761Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572233,"Christian Walker","/api/v1/people/572233","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.7,6,0.91,0.3981,5.8718,29.7651,-24.369,-10.4596,4.0674,0.5828,2.6976,9.912,-137.4767,-3.6967,-1.706,50.0042,5.7091,-20.0736,36,6,24,2045,222,NA,NA,NA,NA,NA,NA,FALSE,-23.8,6.7,16.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",2,"2023-08-02T02:44:17.960Z","2023-08-02T02:44:43.453Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,572233,"/api/v1/people/572233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"28","atBat","Strikeout","strikeout","Christian Walker strikes out swinging.",0,0,0,28,"top",5,"2023-08-02T02:43:58.483Z","2023-08-02T02:45:43.761Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,572233,"Christian Walker","/api/v1/people/572233","R","Right",502171,"Alex Cobb","/api/v1/people/502171","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",7,"2023-08-02T02:41:36.894Z","2023-08-02T02:41:45.782Z",TRUE,"pitch","5b1dd09b-2903-416e-9bbd-209c6cce825a",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.39,1.59,NA,118.36,184.35,"ground_ball","soft","4",142.86,170.81,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Brandon Crawford grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,27,"bottom",4,"2023-08-02T02:39:15.064Z","2023-08-02T02:41:45.782Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83,77.8,8,0.9,0.4501,6.6315,20.1966,-40.1954,2.3157,-5.3309,-0.0358,2.0157,5.7023,-120.9777,-0.9498,-2.7098,50.0023,5.8896,3.4842,6,10.8,24,2392,49,81.6,-36,4,NA,NA,NA,TRUE,-48.7,-9.7,-5.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",6,"2023-08-02T02:41:11.778Z","2023-08-02T02:41:15.969Z",TRUE,"pitch","f98a69f5-e0da-4842-9d28-dc2e0b65ad3f",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.39,1.59,NA,93.76,168.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Brandon Crawford grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,27,"bottom",4,"2023-08-02T02:39:15.064Z","2023-08-02T02:41:45.782Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,88.6,6,0.78,0.3927,6.7415,25.7614,-14.2391,-0.8322,9.0657,0.6097,2.6109,9.2827,-138.5478,-6.3292,-2.651,50.0064,5.8457,-1.647,0,3.6,24,2367,166,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.5,-0.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",5,"2023-08-02T02:40:53.129Z","2023-08-02T02:40:56.693Z",TRUE,"pitch","f8b4cec9-7338-4562-96b3-1f096d88c198",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.2019,1.4658,NA,80.52,205.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Brandon Crawford grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,27,"bottom",4,"2023-08-02T02:39:15.064Z","2023-08-02T02:41:45.782Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.4,81.9,14,0.88,0.4255,6.9498,23.7795,-23.9169,-7.0105,4.912,0.957,1.2165,11.6697,-128.1785,-6.6167,-2.7215,50.0061,5.6704,-11.7956,21.6,6,24,1425,203,NA,NA,NA,NA,NA,NA,FALSE,-27.2,7.7,10.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",4,"2023-08-02T02:40:30.847Z","2023-08-02T02:40:35.632Z",TRUE,"pitch","46ffd4d0-463a-485c-a019-cfcfd1f257d9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.2629,1.4958,NA,69.07,236.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Brandon Crawford grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,27,"bottom",4,"2023-08-02T02:39:15.064Z","2023-08-02T02:41:45.782Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.6,77.9,14,0.9,0.4505,6.6284,23.0685,-39.1788,0.8488,-4.6755,1.2574,0.0884,9.1009,-121.4341,-5.2377,-2.6443,50.0038,5.6698,1.27,3.6,10.8,24,2336,39,NA,NA,NA,NA,NA,NA,FALSE,-48.7,-9.5,-3.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",2,"2023-08-02T02:40:00.480Z","2023-08-02T02:40:06.855Z",TRUE,"pitch","a500e099-8275-476e-b969-047d1619dcec",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.39,1.59,NA,119.04,157.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Brandon Crawford grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,27,"bottom",4,"2023-08-02T02:39:15.064Z","2023-08-02T02:41:45.782Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.9,2,0.8,0.4008,6.6765,29.6677,-10.7562,-5.2855,11.3224,-0.0536,3.0105,8.8611,-136.5655,-5.812,-2.6515,50.0024,5.904,-9.9986,33.6,3.6,24,2347,205,NA,NA,NA,NA,NA,NA,FALSE,-11.5,19.4,7.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",1,"2023-08-02T02:39:45.101Z","2023-08-02T02:39:48.389Z",TRUE,"pitch","0429fe9a-8d47-49ac-a583-282976a55a72",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.39,1.59,NA,133.96,183.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Brandon Crawford grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,27,"bottom",4,"2023-08-02T02:39:15.064Z","2023-08-02T02:41:45.782Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.2,82,7,0.9,0.4245,6.7316,22.8249,-28.0378,-8.0161,2.4442,-0.4449,2.0516,8.6433,-128.2995,-3.9493,-2.7924,50.0039,5.7597,-13.5655,22.8,7.2,24,1453,221,NA,NA,NA,NA,NA,NA,FALSE,-31,3.8,13,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",0,"2023-08-02T02:39:30.357Z","2023-08-02T02:39:34.101Z",TRUE,"pitch","d9cabd7a-0e29-49a8-a65c-5d4c4cac4ea6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3545,1.6462,NA,167.73,183.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Brandon Crawford grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,27,"bottom",4,"2023-08-02T02:39:15.064Z","2023-08-02T02:41:45.782Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.3,13,0.9,0.4248,6.8117,27.5187,-27.7272,-10.4918,2.6424,-1.3308,2.0356,7.4952,-129.0748,-3.8554,-2.9129,50.0025,5.6899,-17.6569,30,8.4,24,1468,224,NA,NA,NA,NA,NA,NA,FALSE,-30.7,4.1,17.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717180,"2023-08-02",3,"2023-08-02T02:40:16.980Z","2023-08-02T02:40:30.847Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,543063,"/api/v1/people/543063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"27","atBat","Groundout","field_out","Brandon Crawford grounds out softly, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,27,"bottom",4,"2023-08-02T02:39:15.064Z","2023-08-02T02:41:45.782Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
