"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress"
717011,"2023-08-13",1,"2023-08-13T19:08:23.624Z","2023-08-13T19:08:28.155Z",TRUE,"pitch","ef58db37-9ab8-4830-bed7-67a1e7133579",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.389,1.6586,NA,168,166.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Umpire reviewed (tag play), call on the field was upheld: Giancarlo Stanton walks. Gleyber Torres to 3rd. Gleyber Torres steals (11) 3rd base. Gleyber Torres to 3rd.",0,4,1,37,"top",5,"2023-08-13T19:07:40.981Z","2023-08-13T19:09:29.782Z",TRUE,FALSE,TRUE,FALSE,0,4,1,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.9,83.4,11,0.91,0.4136,5.7979,28.1393,-29.0537,-8.239,1.754,-1.338,2.6635,3.9583,-132.3989,-2.3484,-1.7817,50.0016,5.6873,-14.6328,25.2,7.2,24,1944,232,NA,NA,NA,NA,NA,NA,FALSE,-30.1,2.9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",0,"2023-08-13T19:08:05.083Z","2023-08-13T19:08:08.920Z",TRUE,"pitch","b5a93fcc-2310-43a7-84d0-ea068b590f6e",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.4293,1.6792,NA,130.08,232.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Umpire reviewed (tag play), call on the field was upheld: Giancarlo Stanton walks. Gleyber Torres to 3rd. Gleyber Torres steals (11) 3rd base. Gleyber Torres to 3rd.",0,4,1,37,"top",5,"2023-08-13T19:07:40.981Z","2023-08-13T19:09:29.782Z",TRUE,FALSE,TRUE,FALSE,0,4,1,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99,90.9,13,0.91,0.3808,6.1247,32.7596,-19.9941,-11.1467,5.811,-0.3432,0.2412,7.8091,-143.7271,-10.7343,-1.6448,50.0014,5.2613,-23.36,44.4,6,24,2300,224,NA,NA,NA,NA,NA,NA,FALSE,-19.4,8.5,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",4,"2023-08-13T19:09:17.324Z","2023-08-13T19:09:24.695Z",FALSE,"action",NA,NA,"Gleyber Torres steals (10) 2nd base.","Stolen Base 2B",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,1,650402,"/api/v1/people/650402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8cdf80cd-3d1e-449d-93fc-6e9eb9cce57e","stolen_base_2b",NA,NA,NA,NA,NA,NA,"37","atBat","Walk","walk","Umpire reviewed (tag play), call on the field was upheld: Giancarlo Stanton walks. Gleyber Torres to 3rd. Gleyber Torres steals (11) 3rd base. Gleyber Torres to 3rd.",0,4,1,37,"top",5,"2023-08-13T19:07:40.981Z","2023-08-13T19:09:29.782Z",TRUE,FALSE,TRUE,FALSE,0,4,1,1,519317,"Giancarlo Stanton","/api/v1/people/519317","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",3,"2023-08-13T19:07:16.520Z","2023-08-13T19:07:24.458Z",TRUE,"pitch","5b84d247-9e65-4af5-8587-cdf41786e316",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.15,1.46,NA,99.32,200.91,"ground_ball","medium","5",105.67,165.16,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Forceout","force_out","Gleyber Torres grounds into a force out, third baseman Jake Burger to second baseman Luis Arraez. Aaron Judge out at 2nd. Gleyber Torres to 1st.",0,4,1,36,"top",5,"2023-08-13T19:05:47.340Z","2023-08-13T19:07:24.458Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.6,84,9,0.9,0.4119,5.9562,28.8368,-29.8221,-9.8088,1.3112,0.4638,1.4026,8.4714,-133.0387,-5.3295,-1.4891,50.0018,5.5963,-17.5628,27.6,8.4,24,2059,238,68.8,-11,9,NA,NA,NA,TRUE,-31.3,1.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,650402,"Gleyber Torres","/api/v1/people/650402",NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",2,"2023-08-13T19:06:45.685Z","2023-08-13T19:06:49.451Z",TRUE,"pitch","b351a8c0-7cee-4f8a-a40d-6f888b8c596e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.15,1.46,NA,148.01,195.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Forceout","force_out","Gleyber Torres grounds into a force out, third baseman Jake Burger to second baseman Luis Arraez. Aaron Judge out at 2nd. Gleyber Torres to 1st.",0,4,1,36,"top",5,"2023-08-13T19:05:47.340Z","2023-08-13T19:07:24.458Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,88.4,7,0.9,0.3905,5.9192,31.4761,-25.1218,-10.8326,3.5395,-0.8136,1.6076,6.2091,-140.2165,-5.8651,-1.6484,50.0047,5.3641,-21.5886,37.2,7.2,24,2204,222,NA,NA,NA,NA,NA,NA,FALSE,-24.1,5.4,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",1,"2023-08-13T19:06:22.274Z","2023-08-13T19:06:25.774Z",TRUE,"pitch","66a08fa2-7b67-4332-98b5-d534d34a023d",2,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,1,0,NA,NA,3.15,1.46,NA,116.68,221.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Forceout","force_out","Gleyber Torres grounds into a force out, third baseman Jake Burger to second baseman Luis Arraez. Aaron Judge out at 2nd. Gleyber Torres to 1st.",0,4,1,36,"top",5,"2023-08-13T19:05:47.340Z","2023-08-13T19:07:24.458Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.2,14,0.91,0.4215,6.0403,28.7434,-32.244,-9.3499,-0.0371,0.0085,0.6462,7.5893,-130.2252,-6.2295,-1.7367,50.0053,5.5252,-15.9734,22.8,8.4,24,2022,239,NA,NA,NA,NA,NA,NA,FALSE,-35.6,-1.3,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",0,"2023-08-13T19:06:04.643Z","2023-08-13T19:06:08.736Z",TRUE,"pitch","d25ecf36-3e27-4385-be3d-b2cf9cfc8b79",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9884,1.4196,NA,84.26,188.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Forceout","force_out","Gleyber Torres grounds into a force out, third baseman Jake Burger to second baseman Luis Arraez. Aaron Judge out at 2nd. Gleyber Torres to 1st.",0,4,1,36,"top",5,"2023-08-13T19:05:47.340Z","2023-08-13T19:07:24.458Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,650402,"Gleyber Torres","/api/v1/people/650402","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89,81.6,14,0.9,0.4237,5.9871,26.7589,-29.4034,-10.7955,1.6382,0.8589,1.8669,9.5892,-129.2346,-3.6829,-1.4959,50.0038,5.5672,-18.2745,28.8,8.4,24,1968,242,NA,NA,NA,NA,NA,NA,FALSE,-32.3,2.3,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",5,"2023-08-13T19:05:34.462Z","2023-08-13T19:05:38.212Z",TRUE,"pitch","acdc89b9-0fc4-4394-a3c6-6d082e8e6327",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.8403,1.7792,NA,123.53,201.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Aaron Judge walks.",0,4,1,35,"top",5,"2023-08-13T19:04:27.413Z","2023-08-13T19:05:38.212Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.4,13,0.91,0.4202,6.0311,27.6248,-28.7535,-8.6519,1.9841,-0.1712,1.3918,6.6891,-130.3842,-5.4272,-1.647,50.0003,5.6723,-14.8821,24,7.2,24,2010,231,NA,NA,NA,NA,NA,NA,FALSE,-31.6,2.6,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,592450,"Aaron Judge","/api/v1/people/592450",NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",4,"2023-08-13T19:05:17.494Z","2023-08-13T19:05:21.066Z",TRUE,"pitch","8505312c-fd4e-4925-8514-c668de243527",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.8002,1.7177,NA,74.33,171.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Aaron Judge walks.",0,4,1,35,"top",5,"2023-08-13T19:04:27.413Z","2023-08-13T19:05:38.212Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.5,14,0.9,0.3932,5.9883,32.1092,-17.0456,-6.8188,7.7071,1.1195,2.5081,9.9501,-139.4267,-4.9781,-1.6139,50.0065,5.446,-13.3928,31.2,4.8,24,2227,234,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",3,"2023-08-13T19:05:02.124Z","2023-08-13T19:05:06.079Z",TRUE,"pitch","e0e8122d-33a6-4dd5-b45e-025cbab1ce72",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.8604,1.7792,NA,101.06,185.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Aaron Judge walks.",0,4,1,35,"top",5,"2023-08-13T19:04:27.413Z","2023-08-13T19:05:38.212Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.5,82.7,9,0.91,0.4196,5.8354,25.4739,-22.7373,-0.6676,5.4542,0.4183,1.9721,6.2464,-130.1891,-5.0735,-1.9178,50.0005,5.6508,-1.156,0,6,24,2400,208,NA,NA,NA,NA,NA,NA,FALSE,-25,9,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",2,"2023-08-13T19:04:45.220Z","2023-08-13T19:04:49.270Z",TRUE,"pitch","496830c2-8dcd-452b-8a2f-55ef5f0f18d3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.8002,1.7792,NA,150.29,237.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Aaron Judge walks.",0,4,1,35,"top",5,"2023-08-13T19:04:27.413Z","2023-08-13T19:05:38.212Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,87,13,0.9,0.397,5.9546,33.0756,-23.9052,-11.3017,4.298,-0.8733,0.0298,6.4922,-138.365,-10.3265,-1.7912,50.0026,5.4344,-21.7459,37.2,7.2,24,2193,225,NA,NA,NA,NA,NA,NA,FALSE,-24.8,5.6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",1,"2023-08-13T19:04:29.772Z","2023-08-13T19:04:33.614Z",TRUE,"pitch","74461124-1fac-4de7-ab95-dad896ac0fce",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.8804,1.7792,NA,170.22,171.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Walk","walk","Aaron Judge walks.",0,4,1,35,"top",5,"2023-08-13T19:04:27.413Z","2023-08-13T19:05:38.212Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.3,13,0.89,0.3978,5.7649,33.8267,-27.4182,-11.0186,2.4847,-1.3961,2.4805,4.9653,-138.2531,-3.5342,-1.7942,50.0062,5.6376,-21.111,34.8,7.2,24,2250,225,NA,NA,NA,NA,NA,NA,FALSE,-26.6,3.8,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",0,"2023-08-13T19:03:12.808Z","2023-08-13T19:04:29.772Z",FALSE,"action",NA,NA,"Pitching Change: Huascar Brazoban replaces Eury Perez.","Pitching Substitution",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,623211,"/api/v1/people/623211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"35","atBat","Walk","walk","Aaron Judge walks.",0,4,1,35,"top",5,"2023-08-13T19:04:27.413Z","2023-08-13T19:05:38.212Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,592450,"Aaron Judge","/api/v1/people/592450","R","Right",623211,"Huascar Brazobán","/api/v1/people/623211","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",2,"2023-08-13T19:01:43.279Z","2023-08-13T19:01:50.814Z",TRUE,"pitch","61d71f8d-dbd6-4c2a-90c3-ecb9fd10d5c0",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.38,1.61,NA,90.1,190.51,"ground_ball","medium","4",147.33,159.06,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Grounded Into DP","grounded_into_double_play","Yuli Gurriel grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Jake Bauers. Jake Burger out at 2nd. Yuli Gurriel out at 1st.",0,4,1,34,"bottom",4,"2023-08-13T19:00:53.711Z","2023-08-13T19:01:50.814Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,83,9,0.91,0.4178,6.2644,27.8386,-31.7422,2.1047,0.2474,0.7058,1.7877,6.5045,-131.1149,-3.8752,-2.081,50.0023,5.6547,3.6619,8.4,7.2,24,2555,134,102,-11,11,NA,NA,NA,TRUE,-33.8,-0.2,-5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",1,"2023-08-13T19:01:17.999Z","2023-08-13T19:01:21.271Z",TRUE,"pitch","058c54d4-749f-452c-9ecd-636f3672cad7",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.38,1.61,NA,124.5,153.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Grounded Into DP","grounded_into_double_play","Yuli Gurriel grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Jake Bauers. Jake Burger out at 2nd. Yuli Gurriel out at 1st.",0,4,1,34,"bottom",4,"2023-08-13T19:00:53.711Z","2023-08-13T19:01:50.814Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,88.4,2,0.91,0.3885,6.1569,33.233,-8.8438,-4.5071,11.5988,-0.1966,3.1467,6.3946,-141.1931,-5.5669,-1.909,50.0047,5.7178,-9.0679,37.2,2.4,24,2421,210,NA,NA,NA,NA,NA,NA,FALSE,-9.1,19.9,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717011,"2023-08-13",0,"2023-08-13T19:00:56.563Z","2023-08-13T19:01:03.980Z",TRUE,"pitch","3373e5e3-6df5-4c4e-a516-d1043d3aa57a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.38,1.61,NA,100.09,167.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Grounded Into DP","grounded_into_double_play","Yuli Gurriel grounds into a double play, second baseman Gleyber Torres to shortstop Anthony Volpe to first baseman Jake Bauers. Jake Burger out at 2nd. Yuli Gurriel out at 1st.",0,4,1,34,"bottom",4,"2023-08-13T19:00:53.711Z","2023-08-13T19:01:50.814Z",TRUE,FALSE,FALSE,TRUE,24,0,2,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",543037,"Gerrit Cole","/api/v1/people/543037","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","New York Yankees","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.4,86.5,6,0.65,0.3988,6.225,29.9418,-14.4546,-1.2869,9.2737,0.4437,2.6271,7.2786,-137.2573,-5.5348,-2.0735,50.0036,5.6514,-2.4592,3.6,3.6,24,2580,197,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
