"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
745991,"2024-05-13",7,"2024-05-14T00:56:29.471Z","2024-05-14T00:56:35.104Z",TRUE,"pitch","ebbf9de3-4986-405e-b9db-b99fa8900500",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.835,1.7234,NA,169.75,194.83,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Oneil Cruz walks. Bryan Reynolds to 2nd.",0,3,0,36,"top",5,"2024-05-14T00:54:00.061Z","2024-05-14T00:56:35.104Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.7,79.1,13,0.88,0.4357,6.6312,27.49,-28.9295,-8.6378,2.0289,-1.3839,1.6279,4.0421,-126.0875,-3.4364,-1.8923,50.0013,5.3623,-13.799,24,8.4,24,1440,240,NA,NA,NA,NA,NA,NA,FALSE,-33.6,3.1,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,665833,"Oneil Cruz","/api/v1/people/665833",668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",6,"2024-05-14T00:56:03.788Z","2024-05-14T00:56:07.531Z",TRUE,"pitch","cf49b5a6-edd6-49a4-99b7-af93ec089b92",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.85,1.78,NA,160.53,191.91,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Oneil Cruz walks. Bryan Reynolds to 2nd.",0,3,0,36,"top",5,"2024-05-14T00:54:00.061Z","2024-05-14T00:56:35.104Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85,78.3,13,0.91,0.4421,6.7048,24.0083,-27.7443,-9.2245,2.8444,-1.1421,1.736,5.1771,-123.7509,-3.3508,-2.0596,50.0005,5.4242,-14.3478,25.2,8.4,24,1442,246,NA,NA,NA,NA,NA,NA,FALSE,-33.1,4.7,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",5,"2024-05-14T00:55:49.104Z","2024-05-14T00:55:53.428Z",TRUE,"pitch","e245a7cc-ef1b-4d35-a5bf-b91d8ace8780",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.9484,1.7728,NA,130.34,190.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Oneil Cruz walks. Bryan Reynolds to 2nd.",0,3,0,36,"top",5,"2024-05-14T00:54:00.061Z","2024-05-14T00:56:35.104Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,83.2,7,0.91,0.4155,6.6583,26.9996,-22.693,-8.4683,5.3839,-0.3499,1.7901,6.9738,-131.6487,-4.5275,-1.9283,50.0059,5.2043,-14.9211,30,6,24,2121,219,NA,NA,NA,NA,NA,NA,FALSE,-24.4,9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",4,"2024-05-14T00:55:30.619Z","2024-05-14T00:55:35.889Z",TRUE,"pitch","cd98738f-cf2c-4913-8513-d62b4ce08917",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.7407,1.5649,NA,169.48,119.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Oneil Cruz walks. Bryan Reynolds to 2nd.",0,3,0,36,"top",5,"2024-05-14T00:54:00.061Z","2024-05-14T00:56:35.104Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,84.3,11,0.89,0.4063,6.4832,30.6484,-14.6481,-3.8011,9.5318,-1.3767,4.4143,2.7883,-135.0383,-0.2821,-1.9312,50.0001,5.5547,-6.9872,22.8,3.6,24,2195,217,NA,NA,NA,NA,NA,NA,FALSE,-14.5,17.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",3,"2024-05-14T00:55:10.995Z","2024-05-14T00:55:16.455Z",TRUE,"pitch","4cb09b64-3b9c-4265-a94b-850c45b77b35",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.832,1.7203,NA,122.18,204.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Oneil Cruz walks. Bryan Reynolds to 2nd.",0,3,0,36,"top",5,"2024-05-14T00:54:00.061Z","2024-05-14T00:56:35.104Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.3,13,0.91,0.4096,6.6649,29.2056,-22.4843,-8.1349,5.3554,-0.1359,1.2868,7.3299,-133.7761,-6.0622,-1.8562,50.0065,5.1972,-14.7289,28.8,6,24,2127,214,NA,NA,NA,NA,NA,NA,FALSE,-23.9,8.5,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",2,"2024-05-14T00:54:54.814Z","2024-05-14T00:54:58.560Z",TRUE,"pitch","a5d94528-4e0f-424c-b0c1-84f0bb2f3b88",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.8213,1.7101,NA,152.68,135.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Oneil Cruz walks. Bryan Reynolds to 2nd.",0,3,0,36,"top",5,"2024-05-14T00:54:00.061Z","2024-05-14T00:56:35.104Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.4,11,0.68,0.4023,6.5712,30.3117,-17.873,-6.7466,7.622,-0.9361,3.8226,5.0898,-136.2325,-1.0589,-1.9534,50.0062,5.4533,-12.6664,32.4,4.8,24,2228,220,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.8,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",0,"2024-05-14T00:54:11.560Z","2024-05-14T00:54:15.572Z",TRUE,"pitch","8a75b4bc-e10d-46af-a0a4-aef5a508149a",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.85,1.78,NA,160.54,180.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Oneil Cruz walks. Bryan Reynolds to 2nd.",0,3,0,36,"top",5,"2024-05-14T00:54:00.061Z","2024-05-14T00:56:35.104Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",87.1,79.4,13,0.62,0.4335,6.6743,27.7226,-28.0081,-9.362,2.5817,-1.1424,2.1693,5.2193,-126.7057,-2.662,-2.0208,50.0022,5.489,-15.1063,26.4,8.4,24,1554,239,NA,NA,NA,NA,NA,NA,FALSE,-32,4.3,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",1,"2024-05-14T00:54:38.872Z","2024-05-14T00:54:54.814Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,665833,"/api/v1/people/665833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"36","atBat","Walk","walk","Oneil Cruz walks. Bryan Reynolds to 2nd.",0,3,0,36,"top",5,"2024-05-14T00:54:00.061Z","2024-05-14T00:56:35.104Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",0,"2024-05-14T00:53:35.472Z","2024-05-14T00:53:45.598Z",TRUE,"pitch","deb8de08-f8c5-48b5-b980-46e487422936",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.11,1.49,NA,123.2,177.06,"line_drive","hard","9",174.64,78.15,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Single","single","Bryan Reynolds singles on a sharp line drive to right fielder Sal Frelick.",0,3,0,35,"top",5,"2024-05-14T00:53:15.546Z","2024-05-14T00:53:45.598Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.8,82.1,5,0.89,0.4221,6.6155,24.8864,-21.898,-0.0499,6.0115,-0.1627,2.2858,4.9167,-129.3649,-3.5886,-2.0747,50.0012,5.3531,-0.0858,2.4,4.8,24,2132,196,105.1,14,262,NA,NA,NA,FALSE,-24,10.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",3,"2024-05-14T00:52:59.509Z","2024-05-14T00:53:09.690Z",TRUE,"pitch","8e1b9ad0-257c-4cb9-9e71-5153a0120b4d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.41,1.64,NA,95.02,170.13,"ground_ball","medium","4",136.31,123.21,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Andrew McCutchen grounds out, second baseman Brice Turang to first baseman Jake Bauers.",0,3,0,34,"top",5,"2024-05-14T00:51:49.622Z","2024-05-14T00:53:09.690Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,84.8,6,0.9,0.4064,6.5479,29.1166,-22.7644,-8.8411,5.1154,0.5766,2.5425,9.2884,-134.7503,-3.1293,-1.7655,50.0036,5.326,-16.269,31.2,6,24,2165,214,102.8,5,139,NA,NA,NA,TRUE,-23.2,8.8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",2,"2024-05-14T00:52:44.461Z","2024-05-14T00:52:48.138Z",TRUE,"pitch","e334f84a-3940-495a-8fd4-daa3e79f5a22",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4888,1.619,NA,76.46,204.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Andrew McCutchen grounds out, second baseman Brice Turang to first baseman Jake Bauers.",0,3,0,34,"top",5,"2024-05-14T00:51:49.622Z","2024-05-14T00:53:09.690Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.3,14,0.9,0.4545,6.6526,25.5392,-34.0941,7.8759,-1.3093,1.0635,1.2803,4.8141,-120.929,-2.4447,-1.9821,50.0016,5.3212,11.5599,19.2,9.6,24,2212,49,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-2.8,-15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",1,"2024-05-14T00:52:28.689Z","2024-05-14T00:52:32.937Z",TRUE,"pitch","92ad4056-c8ce-46a5-92a3-63263a9ddb4b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.425,1.6201,NA,151.16,176.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Andrew McCutchen grounds out, second baseman Brice Turang to first baseman Jake Bauers.",0,3,0,34,"top",5,"2024-05-14T00:51:49.622Z","2024-05-14T00:53:09.690Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.2,79,13,0.9,0.4367,6.8582,25.7142,-28.3689,-8.0403,2.3905,-0.8961,2.3119,5.4153,-125.4949,-2.0297,-2.0388,50.0042,5.445,-12.8084,22.8,8.4,24,1507,237,NA,NA,NA,NA,NA,NA,FALSE,-32.8,4.1,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",0,"2024-05-14T00:52:12.537Z","2024-05-14T00:52:16.909Z",TRUE,"pitch","83f39c8c-e161-44e5-beb4-a85ef0e77a7d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3422,1.5697,NA,112.71,198.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Groundout","field_out","Andrew McCutchen grounds out, second baseman Brice Turang to first baseman Jake Bauers.",0,3,0,34,"top",5,"2024-05-14T00:51:49.622Z","2024-05-14T00:53:09.690Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,74.7,8,0.87,0.4628,6.5403,25.7769,-38.1617,5.7412,-4.237,0.1124,1.4941,3.3829,-118.9765,-0.9139,-2.0803,50.0021,5.3843,8.1156,13.2,10.8,24,2173,53,NA,NA,NA,NA,NA,NA,FALSE,-49,-7.6,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",0,"2024-05-14T00:51:38.052Z","2024-05-14T00:51:45.704Z",TRUE,"pitch","1699b8c8-7745-4ef6-96e2-b9678c9567bc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.53,1.65,NA,113.96,186.29,"line_drive","medium","7",65.62,88.13,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Lineout","field_out","Michael A. Taylor lines out to left fielder Jackson Chourio.",0,3,0,33,"top",5,"2024-05-14T00:51:29.858Z","2024-05-14T00:51:45.704Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",607067,"Colin Rea","/api/v1/people/607067","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Milwaukee Brewers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,74.8,8,0.91,0.4633,6.4901,23.3433,-34.0589,6.472,-1.3364,0.0798,1.9441,3.1738,-118.3953,-0.9705,-2.1202,50.0006,5.486,9.1535,15.6,10.8,24,2139,52,85.3,25,314,NA,NA,NA,TRUE,-43.8,-2.4,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",2,"2024-05-14T00:49:11.949Z","2024-05-14T00:49:19.675Z",TRUE,"pitch","f32b2284-b17d-433a-aeab-c54857735a7d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.4,1.56,NA,140.35,164.19,"ground_ball","medium","4",126.9,140.22,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Joey Ortiz grounds out, second baseman Nick Gonzales to first baseman Rowdy Tellez.",0,3,0,32,"bottom",4,"2024-05-14T00:48:25.077Z","2024-05-14T00:49:19.675Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.7,4,2,0.4013,6.6051,31.572,-26.7701,-9.8074,2.8692,-0.6125,2.7625,6.9273,-136.7417,-2.5596,-1.911,50.0038,5.557,-18.4801,31.2,7.2,24,2475,216,92.6,-7,19,NA,NA,NA,TRUE,-26.3,4.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745991,"2024-05-13",1,"2024-05-14T00:48:57.557Z","2024-05-14T00:49:02.020Z",TRUE,"pitch","df8da14e-b6f1-40de-9d8a-14f75fcecd52",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3476,1.416,NA,93.57,178.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","atBat","Groundout","field_out","Joey Ortiz grounds out, second baseman Nick Gonzales to first baseman Rowdy Tellez.",0,3,0,32,"bottom",4,"2024-05-14T00:48:25.077Z","2024-05-14T00:49:19.675Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,687401,"Joey Ortiz","/api/v1/people/687401","R","Right",656605,"Mitch Keller","/api/v1/people/656605","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Pittsburgh Pirates","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.5,6,2,0.399,6.6987,29.324,-18.1296,-5.8061,7.3533,0.6148,2.2367,8.3641,-137.0816,-5.6663,-1.7167,50.001,5.5616,-11.0872,26.4,4.8,24,2341,214,NA,NA,NA,NA,NA,NA,FALSE,-18.4,12.4,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
