"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717387,"2023-07-16",1,"2023-07-16T23:19:44.693Z","2023-07-16T23:19:48.967Z",TRUE,"pitch","01e613c4-3096-44a7-b4d5-43b27e06b5c5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.6804,1.6642,NA,93.75,113.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Manny Machado walks.",0,6,5,74,"top",10,"2023-07-16T23:19:21.899Z","2023-07-16T23:20:56.147Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.4,81,12,0.91,0.4277,6.4448,22.5847,-28.537,-0.8249,2.1807,0.61,4.6318,-2.6143,-127.367,2.9857,1.7509,50.0015,5.6812,-1.3746,3.6,7.2,24,2174,181,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4.8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",0,"2023-07-16T23:19:24.209Z","2023-07-16T23:19:27.582Z",TRUE,"pitch","2b5ca6ef-34da-4a3f-b063-47729edf1d7b",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.68,1.66,NA,89.79,158.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Manny Machado walks.",0,6,5,74,"top",10,"2023-07-16T23:19:21.899Z","2023-07-16T23:20:56.147Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.9,6,0.92,0.4054,6.3005,29.3713,-21.0751,10.5747,6.0066,0.7139,2.9643,-6.1177,-135.097,-2.6492,1.6335,50.0067,5.4387,19.5556,39.6,6,24,2257,133,NA,NA,NA,NA,NA,NA,FALSE,-21.2,10.6,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",2,"2023-07-16T23:18:41.713Z","2023-07-16T23:18:54.744Z",TRUE,"pitch","71ada868-6377-494d-a170-23a50416135b",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,2.99,1.44,NA,121.84,177.73,"line_drive","hard","8",103.26,66.71,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Sac Fly","sac_fly","Juan Soto out on a sacrifice fly to center fielder Johan Rojas. Trent Grisham scores.",1,6,5,73,"top",10,"2023-07-16T23:17:44.273Z","2023-07-16T23:18:54.744Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85,5,0.92,0.4058,6.411,29.0455,-21.7861,11.6264,5.6292,-0.127,2.2611,-12.6522,-134.9292,-4.1285,3.1098,50.0043,5.3439,21.4639,39.6,6,24,2373,138,101.9,19,334,NA,NA,NA,TRUE,-22.3,9.5,-18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",1,"2023-07-16T23:18:21.668Z","2023-07-16T23:18:26.089Z",TRUE,"pitch","32e6ccb1-4628-4787-bc45-d308db2781a0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0477,1.4719,NA,45.04,186.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Sac Fly","sac_fly","Juan Soto out on a sacrifice fly to center fielder Johan Rojas. Trent Grisham scores.",1,6,5,73,"top",10,"2023-07-16T23:17:44.273Z","2023-07-16T23:18:54.744Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83.2,14,0.89,0.4146,6.3679,27.9579,-22.6016,11.4365,5.4177,1.8877,1.9326,-7.7767,-132.0661,-4.1736,3.3836,50.0056,5.1946,20.2181,38.4,7.2,24,2302,127,NA,NA,NA,NA,NA,NA,FALSE,-24.1,9.1,-19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",0,"2023-07-16T23:18:01.327Z","2023-07-16T23:18:05.391Z",TRUE,"pitch","60b8f103-4a28-4388-8658-41d1ec17b53a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9902,1.4478,NA,115.66,174.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Sac Fly","sac_fly","Juan Soto out on a sacrifice fly to center fielder Johan Rojas. Trent Grisham scores.",1,6,5,73,"top",10,"2023-07-16T23:17:44.273Z","2023-07-16T23:18:54.744Z",TRUE,TRUE,FALSE,TRUE,0,1,1,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,76,5,2,0.4529,6.1371,26.3278,-27.2913,-2.7815,3.3033,0.0352,2.3934,-6.6836,-121.4647,-1.728,3.1964,50.002,5.5133,-4.1065,10.8,7.2,24,2678,261,NA,NA,NA,NA,NA,NA,FALSE,-33.8,5.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",11,"2023-07-16T23:17:29.912Z","2023-07-16T23:17:38.284Z",TRUE,"pitch","eb736e40-7f2b-47b1-82b0-c3acf105ca19",8,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,0,NA,NA,3.2803,1.4719,NA,137.69,150.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.4,1,0.91,0.4025,6.461,30.4515,-22.8328,11.1557,4.9833,-0.5429,3.2624,-9.5312,-136.1728,-1.8343,1.5567,50.0011,5.5275,20.9073,39.6,6,24,2349,134,NA,NA,NA,NA,NA,NA,TRUE,-22.4,8.8,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,663757,"Trent Grisham","/api/v1/people/663757",NA,NA,NA
717387,"2023-07-16",10,"2023-07-16T23:17:05.978Z","2023-07-16T23:17:10.784Z",TRUE,"pitch","ba36bb07-fd9f-4dfd-a153-4e2b3823a910",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.28,1.48,NA,97.47,141.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,84.9,12,0.91,0.4044,6.2411,29.7464,-13.7324,6.9715,9.9268,0.5125,3.6193,-5.6181,-135.4768,-2.2997,1.7079,50.0024,5.4396,12.9518,39.6,3.6,24,2405,129,NA,NA,NA,NA,NA,NA,FALSE,-13.9,17.6,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",9,"2023-07-16T23:16:41.953Z","2023-07-16T23:16:46.334Z",TRUE,"pitch","1edddcdf-464c-4055-877d-2f03a0b666e6",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.28,1.48,NA,108.01,135.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85.1,12,0.92,0.4036,6.2791,29.8959,-14.3912,8.4596,9.5361,0.2359,3.827,-6.8088,-135.7501,-1.7361,1.6782,50.0057,5.4774,15.7813,44.4,4.8,24,2505,130,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",8,"2023-07-16T23:16:16.942Z","2023-07-16T23:16:22.021Z",TRUE,"pitch","01cffee6-c3f5-4bac-993c-befdc48ade61",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.28,1.48,NA,100.1,168.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.6,6,2,0.4404,6.0075,23.4456,-25.9364,-0.0759,3.9743,0.4433,2.6004,-3.4397,-124.0978,-1.9113,1.8536,50.002,5.5284,-0.1185,1.2,7.2,24,2663,253,NA,NA,NA,NA,NA,NA,FALSE,-30.4,7.1,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",7,"2023-07-16T23:15:52.273Z","2023-07-16T23:15:56.016Z",TRUE,"pitch","44ab0850-0672-4806-9a05-f34998c8f5fc",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.28,1.48,NA,131.74,171.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,84.4,4,0.87,0.4081,6.6069,28.767,-16.19,9.6377,8.7586,-0.3867,2.5097,-8.6135,-134.1659,-4.3884,1.6117,50.0021,5.3188,17.5867,43.2,4.8,24,2293,129,NA,NA,NA,NA,NA,NA,FALSE,-17,15.1,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",6,"2023-07-16T23:15:31.395Z","2023-07-16T23:15:35.517Z",TRUE,"pitch","cad7d3b3-b3b2-4831-a066-40fc6135c8b1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.2803,1.4959,NA,93.8,116.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.2,84.1,12,0.86,0.4084,6.4699,29.0555,-16.5507,8.5717,8.575,0.6088,4.545,-5.8288,-134.1379,0.4095,1.6964,50.0021,5.5705,15.6172,40.8,4.8,24,2258,133,NA,NA,NA,NA,NA,NA,FALSE,-16.3,15.8,-14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",4,"2023-07-16T23:14:53.829Z","2023-07-16T23:14:58.329Z",TRUE,"pitch","d800ec09-beb8-4490-95ad-846a95345c89",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.1916,1.4959,NA,74.67,126.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88.7,81.5,12,0.91,0.4227,6.3228,25.5996,-21.9394,0.5227,6.0094,1.1104,4.1494,-2.0136,-129.3182,0.6224,1.8294,50.0013,5.5815,0.8902,1.2,4.8,24,2482,149,NA,NA,NA,NA,NA,NA,FALSE,-23.3,11.3,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",3,"2023-07-16T23:14:33.444Z","2023-07-16T23:14:37.210Z",TRUE,"pitch","b0a1ae1f-c94f-4ee8-be3f-0f02ceae327c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2803,1.4719,NA,132.31,171.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92,83.5,4,0.91,0.4109,6.3931,30.7505,-14.214,9.1554,9.9978,-0.4016,2.5066,-8.3751,-133.66,-4.8753,1.5939,50.0025,5.3867,16.4459,43.2,4.8,24,2522,134,NA,NA,NA,NA,NA,NA,FALSE,-15.5,17.2,-14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",0,"2023-07-16T23:13:07.494Z","2023-07-16T23:13:07.547Z",FALSE,"action",NA,NA,"Alec Bohm remains in the game as the third baseman.","Defensive Switch",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664761,"/api/v1/people/664761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","701","72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,656403,"/api/v1/people/656403",NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",1,"2023-07-16T23:13:07.547Z","2023-07-16T23:13:44.691Z",FALSE,"action",NA,NA,"Pitching Change: Matt Strahm replaces Craig Kimbrel.","Pitching Substitution",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,621381,"/api/v1/people/621381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",2,"2023-07-16T23:13:44.691Z","2023-07-16T23:14:33.444Z",FALSE,"action",NA,NA,"Trent Grisham starts inning at 2nd base.","Runner Placed On Base",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663757,"/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"runner_placed",NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717387,"2023-07-16",5,"2023-07-16T23:15:20.877Z","2023-07-16T23:15:31.395Z",FALSE,"action",NA,NA,"Passed ball by catcher J. T. Realmuto. Trent Grisham to 3rd.","Passed Ball",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,0,663757,"/api/v1/people/663757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d800ec09-beb8-4490-95ad-846a95345c89","passed_ball",NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Ha-Seong Kim called out on strikes.",0,5,5,72,"top",10,"2023-07-16T23:14:31.359Z","2023-07-16T23:17:38.284Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
