"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716728,"2023-09-03",0,"2023-09-03T21:15:08.689Z","2023-09-03T21:15:13.708Z",TRUE,"pitch","84d74578-6d51-4d63-8bdd-77fc339a6243",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.219,1.4033,NA,149.21,177.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","atBat","Flyout","field_out","Patrick Bailey flies out to center fielder Trent Grisham.",0,0,4,28,"top",4,"2023-09-03T21:15:02.617Z","2023-09-03T21:15:45.357Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,672275,"Patrick Bailey","/api/v1/people/672275","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,83.5,13,2,0.4083,5.5122,34.2583,-6.6407,-5.0774,14.0694,-0.8451,2.2559,2.3888,-135.06,-7.1938,-1.09,50.0047,5.4482,-9.2153,45.6,2.4,24,2380,208,NA,NA,NA,NA,NA,NA,FALSE,-8.4,23.8,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",5,"2023-09-03T21:14:43.022Z","2023-09-03T21:14:48.228Z",TRUE,"pitch","3e2d0de8-1591-4035-81ad-c053af0814dc",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.45,1.68,NA,138.99,206.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,4,27,"top",4,"2023-09-03T21:13:37.679Z","2023-09-03T21:14:48.228Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.5,72.4,13,2,0.4749,5.7955,29.4674,-47.6068,9.1903,-11.548,-0.5768,1.1798,-1.0719,-116.9671,0.2456,-1.2922,50.0053,5.6742,12.2767,14.4,14.4,24,3354,43,NA,NA,NA,NA,NA,NA,TRUE,-63.7,-20.3,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",3,"2023-09-03T21:14:20.343Z","2023-09-03T21:14:24.797Z",TRUE,"pitch","7242ff34-69a6-42b8-9916-82d7c50bd7dc",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.3362,1.5891,NA,95.36,170.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,4,27,"top",4,"2023-09-03T21:13:37.679Z","2023-09-03T21:14:48.228Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.8,83,6,2,0.4151,5.8461,28.2382,-21.4876,-8.8511,6.0603,0.5677,2.5211,6.9073,-131.9918,-3.1902,-0.9339,50.0028,5.3286,-15.6089,32.4,6,24,2327,213,NA,NA,NA,NA,NA,NA,FALSE,-22.8,10.4,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",2,"2023-09-03T21:14:06.401Z","2023-09-03T21:14:11.846Z",TRUE,"pitch","7bce0720-c1b3-4d24-9e8c-dc097fd1275b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5188,1.6121,NA,156.97,176.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,4,27,"top",4,"2023-09-03T21:13:37.679Z","2023-09-03T21:14:48.228Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.2,13,2,0.4308,6.0763,25.4072,-25.3158,-9.2154,4.1902,-1.0485,2.3078,3.51,-127.0081,-2.7129,-1.2491,50.0047,5.3978,-15.0945,28.8,7.2,24,1647,235,NA,NA,NA,NA,NA,NA,FALSE,-28.6,7.2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",1,"2023-09-03T21:13:52.147Z","2023-09-03T21:13:56.452Z",TRUE,"pitch","93661f3f-797e-4bd6-b2c7-0c5009ddbf93",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.7247,1.6827,NA,82.39,149.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,4,27,"top",4,"2023-09-03T21:13:37.679Z","2023-09-03T21:14:48.228Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.7,12,2,0.4156,6.1046,28.6895,-15.9408,-3.7122,9.2354,0.9079,3.2886,6.4017,-131.9041,-2.765,-1.0709,50.0041,5.5293,-6.5266,16.8,3.6,24,2293,204,NA,NA,NA,NA,NA,NA,FALSE,-17,16.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",0,"2023-09-03T21:13:38.421Z","2023-09-03T21:13:43.556Z",TRUE,"pitch","1dc961d8-2b8e-41e6-9e16-1af154309c45",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3819,1.635,NA,39.05,180.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,4,27,"top",4,"2023-09-03T21:13:37.679Z","2023-09-03T21:14:48.228Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.1,73.6,14,2,0.4676,5.7608,26.0401,-26.0738,4.6803,4.4079,2.045,2.1562,6.227,-117.9124,-2.2129,-1.2558,50.0022,5.5548,6.4751,16.8,8.4,24,2558,87,NA,NA,NA,NA,NA,NA,FALSE,-34.6,7.7,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",4,"2023-09-03T21:14:32.695Z","2023-09-03T21:14:43.022Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,592626,"/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"27","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,4,27,"top",4,"2023-09-03T21:13:37.679Z","2023-09-03T21:14:48.228Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",8,"2023-09-03T21:13:02.332Z","2023-09-03T21:13:12.730Z",TRUE,"pitch","e96a0201-6ed6-43c5-aa3a-4bc04f725fa0",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.06,1.45,NA,88.6,180.45,"ground_ball","medium","5",106.91,164.99,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Wilmer Flores grounds out, third baseman Matthew Batten to first baseman Matt Carpenter.",0,0,4,26,"top",4,"2023-09-03T21:06:48.648Z","2023-09-03T21:13:12.730Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,83.6,6,0.89,0.4135,6.2251,26.9452,-21.1549,-10.8682,6.1906,0.7451,2.1602,7.7549,-132.2398,-4.0986,-0.8065,50.0019,5.273,-19.3392,39.6,6,24,2230,216,86.7,-31,5,NA,NA,NA,TRUE,-22.4,10.6,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",5,"2023-09-03T21:08:19.785Z","2023-09-03T21:08:24.704Z",TRUE,"pitch","af43285e-888f-4219-86ef-f60458bd3217",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.06,1.45,NA,137.52,153.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Wilmer Flores grounds out, third baseman Matthew Batten to first baseman Matt Carpenter.",0,0,4,26,"top",4,"2023-09-03T21:06:48.648Z","2023-09-03T21:13:12.730Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.6,1,0.9,0.4093,5.8828,31.7937,-14.829,-3.9188,9.5847,-0.5384,3.1484,2.6284,-134.3378,-3.1235,-1.0253,50.001,5.3938,-7.0909,22.8,3.6,24,2152,207,NA,NA,NA,NA,NA,NA,FALSE,-15.5,16.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",4,"2023-09-03T21:08:03.743Z","2023-09-03T21:08:07.224Z",TRUE,"pitch","bba3b7b0-9df0-4882-bdf1-a3216cd1a372",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.1747,1.4739,NA,122.66,169.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Wilmer Flores grounds out, third baseman Matthew Batten to first baseman Matt Carpenter.",0,0,4,26,"top",4,"2023-09-03T21:06:48.648Z","2023-09-03T21:13:12.730Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.7,82.9,5,0.9,0.4128,6.0996,32.4688,-24.564,-10.6169,4.2825,-0.1484,2.5787,5.8602,-133.3935,-2.2111,-1.0109,50.0024,5.2153,-18.8627,34.8,7.2,24,2312,210,NA,NA,NA,NA,NA,NA,FALSE,-25.4,7.4,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",3,"2023-09-03T21:07:43.705Z","2023-09-03T21:07:48.705Z",TRUE,"pitch","2c02e921-69db-434e-8d3d-894cf03d56f7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.06,1.45,NA,70.87,167.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Wilmer Flores grounds out, third baseman Matthew Batten to first baseman Matt Carpenter.",0,0,4,26,"top",4,"2023-09-03T21:06:48.648Z","2023-09-03T21:13:12.730Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.5,82.5,14,0.9,0.4148,5.956,32.6088,-24.867,-13.0296,4.1516,1.1582,2.1216,9.6586,-132.8339,-3.3737,-0.861,50.0002,5.2483,-22.9167,38.4,7.2,24,2254,212,NA,NA,NA,NA,NA,NA,FALSE,-26.4,6.8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",2,"2023-09-03T21:07:28.114Z","2023-09-03T21:07:33.114Z",TRUE,"pitch","41c4d964-4169-458f-a456-3a4454f4159d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.06,1.45,NA,145.78,150.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Wilmer Flores grounds out, third baseman Matthew Batten to first baseman Matt Carpenter.",0,0,4,26,"top",4,"2023-09-03T21:06:48.648Z","2023-09-03T21:13:12.730Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,76,11,0.89,0.4503,5.8224,28.793,-30.6193,-10.2326,1.0464,-1.6356,2.7407,2.0367,-122.5775,-0.2994,-1.1594,50.0052,5.5244,-15.2587,25.2,9.6,24,1651,223,NA,NA,NA,NA,NA,NA,FALSE,-37.1,2,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",1,"2023-09-03T21:07:12.028Z","2023-09-03T21:07:17.028Z",TRUE,"pitch","797adf71-20fc-4f9c-9fde-d271197016f8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.06,1.45,NA,106.79,156.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Wilmer Flores grounds out, third baseman Matthew Batten to first baseman Matt Carpenter.",0,0,4,26,"top",4,"2023-09-03T21:06:48.648Z","2023-09-03T21:13:12.730Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.5,69.6,5,0.9,0.4927,5.471,26.6652,-46.0656,7.2171,-11.1912,-0.1979,2.4997,0.0952,-112.5919,2.9665,-1.1736,50.0013,5.9391,8.9613,10.8,15.6,24,3116,41,NA,NA,NA,NA,NA,NA,FALSE,-65.5,-18.6,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",0,"2023-09-03T21:06:55.161Z","2023-09-03T21:07:00.161Z",TRUE,"pitch","062eca60-3d0e-4060-8290-25a80ec264a1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.06,1.45,NA,116.87,110.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Wilmer Flores grounds out, third baseman Matthew Batten to first baseman Matt Carpenter.",0,0,4,26,"top",4,"2023-09-03T21:06:48.648Z","2023-09-03T21:13:12.730Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",76.5,68.9,11,2,0.4978,5.4307,24.0798,-43.2617,8.2756,-9.0881,-0.1835,4.3632,-0.0292,-111.0103,6.025,-1.2412,50.0037,6.1779,10.0942,13.2,14.4,24,3190,47,NA,NA,NA,NA,NA,NA,FALSE,-61.9,-14,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",6,"2023-09-03T21:08:46.649Z","2023-09-03T21:12:33.163Z",FALSE,"action",NA,NA,"Injury Delay.","Game Advisory",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,527038,"/api/v1/people/527038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"26","atBat","Groundout","field_out","Wilmer Flores grounds out, third baseman Matthew Batten to first baseman Matt Carpenter.",0,0,4,26,"top",4,"2023-09-03T21:06:48.648Z","2023-09-03T21:13:12.730Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716728,"2023-09-03",7,"2023-09-03T21:12:33.163Z","2023-09-03T21:13:02.332Z",FALSE,"action",NA,NA,"Defensive Substitution: Gary Sanchez replaces catcher Luis Campusano, batting 6th, playing catcher.","Defensive Sub",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,596142,"/api/v1/people/596142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"2","Catcher","Catcher","C","601","26","atBat","Groundout","field_out","Wilmer Flores grounds out, third baseman Matthew Batten to first baseman Matt Carpenter.",0,0,4,26,"top",4,"2023-09-03T21:06:48.648Z","2023-09-03T21:13:12.730Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,527038,"Wilmer Flores","/api/v1/people/527038","R","Right",607625,"Seth Lugo","/api/v1/people/607625","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,669134,"/api/v1/people/669134",NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
