"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717089,"2023-08-07",0,"2023-08-08T00:30:39.475Z","2023-08-08T00:30:43.414Z",TRUE,"pitch","62351196-b4b1-4a05-8e7c-d7a76bfd95e7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3021,1.4476,NA,154.05,217.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Double","double","Connor Wong doubles (21) on a sharp line drive to right fielder Drew Waters. Pablo Reyes scores.",1,0,2,36,"bottom",5,"2023-08-08T00:30:22.286Z","2023-08-08T00:32:02.116Z",TRUE,TRUE,FALSE,FALSE,71,2,1,1,657136,"Connor Wong","/api/v1/people/657136","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,78.4,13,2,0.4403,6.3941,27.2248,-21.5512,10.276,6.7899,-0.9721,0.783,-8.3165,-124.818,-8.1469,1.0826,50.0008,5.8895,16.0675,31.2,7.2,24,2159,124,NA,NA,NA,NA,NA,NA,FALSE,-27,10.4,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",6,"2023-08-08T00:29:53.853Z","2023-08-08T00:30:05.163Z",TRUE,"pitch","4ee3cb4c-c2b2-4041-8105-1dfd9b1f3ef4",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,1,NA,NA,3.33,1.62,NA,92.53,174.44,"line_drive","hard","9",180.4,67.3,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Pablo Reyes doubles (5) on a sharp line drive to right fielder Drew Waters.",0,0,1,35,"bottom",5,"2023-08-08T00:28:02.444Z","2023-08-08T00:30:05.163Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.9,6,2,0.3886,6.2049,30.2727,-10.9547,7.0381,10.5345,0.6419,2.3829,-3.4246,-140.6527,-8.2737,0.9571,50.0064,6.0633,14.1815,46.8,3.6,24,2566,133,102.3,18,353,NA,NA,NA,FALSE,-11.5,17.6,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,622569,"Pablo Reyes","/api/v1/people/622569"
717089,"2023-08-07",5,"2023-08-08T00:29:33.827Z","2023-08-08T00:29:37.425Z",TRUE,"pitch","bca2b5cd-5ed6-4abf-8be7-1e1ef7085472",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.3613,1.6176,NA,143.85,231.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Pablo Reyes doubles (5) on a sharp line drive to right fielder Drew Waters.",0,0,1,35,"bottom",5,"2023-08-08T00:28:02.444Z","2023-08-08T00:30:05.163Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",83.4,77.2,13,2,0.4524,6.4274,25.1501,-39.0349,-5.1452,-4.6235,-0.7045,0.266,-2.9857,-121.3719,-5.75,1.2128,50.005,6.0893,-7.6289,12,10.8,24,2455,338,NA,NA,NA,NA,NA,NA,FALSE,-49.1,-9.6,10.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",3,"2023-08-08T00:29:06.527Z","2023-08-08T00:29:10.426Z",TRUE,"pitch","8813d51a-1e04-4d98-8a15-65a414854bc4",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,1,NA,NA,3.3909,1.6176,NA,146.79,198.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Pablo Reyes doubles (5) on a sharp line drive to right fielder Drew Waters.",0,0,1,35,"bottom",5,"2023-08-08T00:28:02.444Z","2023-08-08T00:30:05.163Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,88.7,7,2,0.3908,6.2862,28.92,-14.5426,7.296,8.8423,-0.7815,1.5056,-7.3262,-139.7082,-9.7464,0.916,50.0008,5.9755,14.5462,38.4,4.8,24,2531,139,NA,NA,NA,NA,NA,NA,FALSE,-15.1,14.3,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",2,"2023-08-08T00:28:50.185Z","2023-08-08T00:28:54.645Z",TRUE,"pitch","a695d642-9d07-4007-a861-3c7d2768b9f6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3613,1.6176,NA,168.72,177.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Pablo Reyes doubles (5) on a sharp line drive to right fielder Drew Waters.",0,0,1,35,"bottom",5,"2023-08-08T00:28:02.444Z","2023-08-08T00:30:05.163Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.9,84.2,13,2,0.4126,6.1807,25.3124,-24.0484,1.0587,4.5394,-1.357,2.255,-7.0147,-132.2065,-5.2616,1.1808,50.0021,6.0112,1.8957,1.2,6,24,2458,146,NA,NA,NA,NA,NA,NA,FALSE,-25.4,7.4,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",1,"2023-08-08T00:28:35.867Z","2023-08-08T00:28:40.645Z",TRUE,"pitch","e697904d-6ab2-48f9-b22f-26453a9af599",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3317,1.6176,NA,108.2,176.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Pablo Reyes doubles (5) on a sharp line drive to right fielder Drew Waters.",0,0,1,35,"bottom",5,"2023-08-08T00:28:02.444Z","2023-08-08T00:30:05.163Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81.5,75.1,5,2,0.4621,6.3012,23.5905,-41.8543,-5.0246,-6.8132,0.2309,2.3163,-0.9231,-118.7074,-0.317,1.2777,50.0013,6.275,-7.1407,9.6,12,24,2459,333,NA,NA,NA,NA,NA,NA,FALSE,-53.4,-12.1,9.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-08T00:28:18.388Z","2023-08-08T00:28:22.144Z",TRUE,"pitch","eb4a70b0-c593-4daf-85a7-68e443fae09b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3613,1.6176,NA,120.12,231.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Pablo Reyes doubles (5) on a sharp line drive to right fielder Drew Waters.",0,0,1,35,"bottom",5,"2023-08-08T00:28:02.444Z","2023-08-08T00:30:05.163Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.3,79.3,13,2,0.4374,6.4637,25.5619,-18.9609,9.9753,8.3222,-0.0819,0.2561,-5.7672,-125.2829,-9.9107,0.9551,50.0048,5.8163,15.8422,34.8,6,24,2322,121,NA,NA,NA,NA,NA,NA,FALSE,-24,13,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",4,"2023-08-08T00:29:18.486Z","2023-08-08T00:29:33.827Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,622569,"/api/v1/people/622569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"35","atBat","Double","double","Pablo Reyes doubles (5) on a sharp line drive to right fielder Drew Waters.",0,0,1,35,"bottom",5,"2023-08-08T00:28:02.444Z","2023-08-08T00:30:05.163Z",TRUE,FALSE,FALSE,FALSE,34,3,2,1,622569,"Pablo Reyes","/api/v1/people/622569","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",5,"2023-08-08T00:27:50.466Z","2023-08-08T00:27:54.483Z",TRUE,"pitch","fa785619-2513-4221-a8c6-d5efa2f344e2",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.28,1.58,NA,89.07,207.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urias strikes out swinging.",0,0,1,34,"bottom",5,"2023-08-08T00:26:20.537Z","2023-08-08T00:27:54.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,79.2,14,2,0.437,6.2939,25.3659,-19.5927,9.5655,7.9085,0.7327,1.1753,-4.0668,-125.3328,-7.6717,1.1338,50.0021,5.8764,15.2147,34.8,6,24,2266,122,NA,NA,NA,NA,NA,NA,TRUE,-24.1,12.7,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",4,"2023-08-08T00:27:32.128Z","2023-08-08T00:27:35.162Z",TRUE,"pitch","c460849a-e08f-4eb1-8a8f-e03678b158ab",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.28,1.58,NA,126.09,177.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urias strikes out swinging.",0,0,1,34,"bottom",5,"2023-08-08T00:26:20.537Z","2023-08-08T00:27:54.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,88.7,5,2,0.3895,6.2253,30.2752,-13.8323,7.4809,9.1486,-0.2383,2.2545,-6.0289,-140.3612,-7.9656,0.9601,50.007,6.0204,15.0054,42,3.6,24,2602,139,NA,NA,NA,NA,NA,NA,FALSE,-14,15.2,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",2,"2023-08-08T00:27:05.246Z","2023-08-08T00:27:09.832Z",TRUE,"pitch","280a2159-16ec-4612-ae3a-beacb231116d",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.1837,1.4762,NA,117.58,171.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urias strikes out swinging.",0,0,1,34,"bottom",5,"2023-08-08T00:26:20.537Z","2023-08-08T00:27:54.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.1,73.3,5,2,0.4749,6.1801,21.1179,-39.3665,-4.2175,-5.3331,-0.0151,2.4953,-1.6966,-115.278,-0.1016,1.2781,50.0044,6.3353,-5.6852,8.4,12,24,2418,325,NA,NA,NA,NA,NA,NA,FALSE,-52.9,-9.4,8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",1,"2023-08-08T00:26:41.334Z","2023-08-08T00:26:44.708Z",TRUE,"pitch","47c519a4-578d-498b-8af4-2cc4d2c0fe85",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.28,1.58,NA,129.58,190.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urias strikes out swinging.",0,0,1,34,"bottom",5,"2023-08-08T00:26:20.537Z","2023-08-08T00:27:54.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.6,83.6,7,2,0.4146,6.1786,26.8146,-23.2439,2.195,5.0427,-0.3301,1.7748,-4.6952,-131.8858,-6.7148,1.1842,50.0002,6.0563,3.8849,7.2,6,24,2486,140,NA,NA,NA,NA,NA,NA,FALSE,-25.2,7.9,-3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-08T00:26:26.389Z","2023-08-08T00:26:31.719Z",TRUE,"pitch","b961f36b-b348-43f4-96c2-fcd088630ba5",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1492,1.5306,NA,101.43,199.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urias strikes out swinging.",0,0,1,34,"bottom",5,"2023-08-08T00:26:20.537Z","2023-08-08T00:27:54.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,83.1,9,2,0.4183,6.2404,25.3185,-27.2239,3.2048,2.8461,0.4086,1.4686,-3.4043,-130.5325,-6.4561,1.3081,50.003,6.0007,5.5769,9.6,7.2,24,2543,150,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4.1,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",3,"2023-08-08T00:27:20.553Z","2023-08-08T00:27:32.128Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,649966,"/api/v1/people/649966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"34","atBat","Strikeout","strikeout","Luis Urias strikes out swinging.",0,0,1,34,"bottom",5,"2023-08-08T00:26:20.537Z","2023-08-08T00:27:54.483Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,649966,"Luis Urías","/api/v1/people/649966","R","Right",666142,"Cole Ragans","/api/v1/people/666142","L","Left","vs_LHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",1,"2023-08-08T00:24:08.190Z","2023-08-08T00:24:15.472Z",TRUE,"pitch","2bf39604-74ea-4521-bf7e-fca5cb2f0031",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.51,1.68,NA,128.86,182.49,"ground_ball","medium","6",106.69,146.93,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Grounded Into DP","grounded_into_double_play","Maikel Garcia grounds into a double play, shortstop Pablo Reyes to second baseman Luis Urias to first baseman Triston Casas. Dairon Blanco out at 2nd. Maikel Garcia out at 1st.",0,0,1,33,"top",5,"2023-08-08T00:23:33.296Z","2023-08-08T00:24:15.472Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.3,7,0.89,0.4017,6.1419,26.9657,-29.1211,-10.1175,1.6219,-0.311,2.0849,7.3876,-135.8285,-2.5342,-1.738,50.0065,5.0343,-19.098,31.2,7.2,24,1889,243,101.2,-11,12,NA,NA,NA,TRUE,-28.6,2.6,16.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717089,"2023-08-07",0,"2023-08-08T00:23:43.762Z","2023-08-08T00:23:48.048Z",TRUE,"pitch","fbe4bcb1-f1e7-43bb-ad60-634190455bcb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4797,1.6776,NA,102.27,205.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","atBat","Grounded Into DP","grounded_into_double_play","Maikel Garcia grounds into a double play, shortstop Pablo Reyes to second baseman Luis Urias to first baseman Triston Casas. Dairon Blanco out at 2nd. Maikel Garcia out at 1st.",0,0,1,33,"top",5,"2023-08-08T00:23:33.296Z","2023-08-08T00:24:15.472Z",TRUE,FALSE,FALSE,TRUE,24,1,0,3,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",678394,"Brayan Bello","/api/v1/people/678394","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Boston Red Sox","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,87.1,14,0.91,0.3969,6.1839,30.1283,-27.4319,-10.9508,2.4566,0.3865,1.2284,9.1612,-137.9133,-4.88,-1.5526,50.0033,4.8668,-21.1356,33.6,7.2,24,1870,245,NA,NA,NA,NA,NA,NA,FALSE,-26.8,3.6,18,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
