"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
747202,"2024-05-19",0,"2024-05-19T01:31:51.828Z","2024-05-19T01:31:54.828Z",TRUE,"pitch","0d1c64d3-d1b5-414c-86f9-a725a802a0d4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.44,1.61,NA,138.45,197.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Flyout","field_out","Kerry Carpenter flies out to center fielder Corbin Carroll.",0,0,0,38,"top",6,"2024-05-19T01:31:47.489Z","2024-05-19T01:32:41.010Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,681481,"Kerry Carpenter","/api/v1/people/681481","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",81,74.9,7,0.9,0.465,6.2004,22.7691,-39.2358,2.5732,-5.0304,-0.5628,1.5166,5.472,-117.8725,-1.3247,-3.2501,50.0007,5.7141,3.6138,6,12,24,2403,45,NA,NA,NA,NA,NA,NA,FALSE,-50.9,-9.1,-6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",3,"2024-05-19T01:31:23.503Z","2024-05-19T01:31:31.443Z",TRUE,"pitch","6bde1663-77c0-4580-aadf-b58575f42d22",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.15,1.44,NA,141.94,217.35,"ground_ball","medium","4",153.81,154.14,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Wenceel Pérez grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,37,"top",6,"2024-05-19T01:30:18.978Z","2024-05-19T01:31:31.443Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78.7,72.9,13,0.91,0.4791,6.2041,21.9993,-41.4487,4.2437,-7.0141,-0.6543,0.7938,4.7351,-114.5071,-1.8644,-3.3037,50.0037,5.6901,5.6102,8.4,13.2,24,2429,38,92.6,-6,10,NA,NA,NA,TRUE,-57.2,-12.8,-8.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",2,"2024-05-19T01:31:02.339Z","2024-05-19T01:31:05.339Z",TRUE,"pitch","8ba8eb6f-d929-4b78-8103-254a77ba304c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2382,1.397,NA,150.92,224.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Wenceel Pérez grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,37,"top",6,"2024-05-19T01:30:18.978Z","2024-05-19T01:31:31.443Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",79.2,73.5,13,0.9,0.4754,6.0705,21.6534,-39.7108,2.3244,-5.606,-0.89,0.5429,4.7956,-115.2671,-2.907,-3.3004,50.0045,5.659,3.1234,6,12,24,2350,41,NA,NA,NA,NA,NA,NA,FALSE,-54.2,-10.6,-5.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",1,"2024-05-19T01:30:45.018Z","2024-05-19T01:30:48.018Z",TRUE,"pitch","16cd9428-b6c7-4cbf-9720-de525218b73a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.15,1.44,NA,104.15,206.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Wenceel Pérez grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,37,"top",6,"2024-05-19T01:30:18.978Z","2024-05-19T01:31:31.443Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",80,73.6,14,0.88,0.4726,6.2529,23.5435,-39.3668,0.2314,-5.2994,0.3372,1.2034,7.7251,-116.2717,-1.7281,-3.0703,50.0022,5.7213,0.3137,2.4,12,24,2440,40,NA,NA,NA,NA,NA,NA,FALSE,-52.8,-9.7,-2.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",0,"2024-05-19T01:30:30.623Z","2024-05-19T01:30:33.792Z",TRUE,"pitch","461cba53-76a2-4a84-94a0-767ccca680a5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1144,1.4501,NA,99.37,166.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Groundout","field_out","Wenceel Pérez grounds out, second baseman Ketel Marte to first baseman Christian Walker.",0,0,0,37,"top",6,"2024-05-19T01:30:18.978Z","2024-05-19T01:31:31.443Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,672761,"Wenceel Pérez","/api/v1/people/672761","L","Left",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.2,3,0.87,0.4088,6.389,30.4024,-16.7255,-4.1272,8.5075,0.4625,2.6714,10.1138,-134.245,-4.8147,-2.8259,50.0047,5.6874,-7.4972,16.8,3.6,24,2309,214,NA,NA,NA,NA,NA,NA,FALSE,-17.8,14.5,5.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",3,"2024-05-19T01:29:59.963Z","2024-05-19T01:30:09.881Z",TRUE,"pitch","eca5ad53-64c9-4d6d-9850-cb3e7dc5c5eb",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.26,1.45,NA,124.07,187.93,"fly_ball","medium","9",157.81,106.72,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Mark Canha flies out to right fielder Pavin Smith.",0,0,0,36,"top",6,"2024-05-19T01:29:28.671Z","2024-05-19T01:30:09.881Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.8,8,0.89,0.4056,6.3164,31.2296,-13.8124,-3.8925,9.9578,-0.1855,1.8833,8.5712,-135.3592,-7.5239,-2.8961,50.0052,5.6783,-7.1799,19.2,3.6,24,2256,214,91.9,53,246,NA,NA,NA,TRUE,-15.4,16.4,5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",2,"2024-05-19T01:29:45.444Z","2024-05-19T01:29:48.573Z",TRUE,"pitch","9e967a2c-4dc4-4ac9-b6bd-0210d36ef433",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2161,1.367,NA,65.02,187.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Mark Canha flies out to right fielder Pavin Smith.",0,0,0,36,"top",6,"2024-05-19T01:29:28.671Z","2024-05-19T01:30:09.881Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.3,14,0.8,0.4088,6.3584,30.8727,-14.5485,-5.4749,9.7105,1.3636,1.9086,12.6638,-134.3153,-7.2449,-2.7149,50.0031,5.6886,-9.9387,24,3.6,24,2287,215,NA,NA,NA,NA,NA,NA,FALSE,-16.3,16,7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",1,"2024-05-19T01:29:31.006Z","2024-05-19T01:29:34.006Z",TRUE,"pitch","89a85027-0891-474a-8293-89ee7cac3768",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2161,1.468,NA,96.47,109.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Mark Canha flies out to right fielder Pavin Smith.",0,0,0,36,"top",6,"2024-05-19T01:29:28.671Z","2024-05-19T01:30:09.881Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83,12,0.79,0.4137,6.3573,29.7053,-17.3172,-3.5553,8.3787,0.5387,4.7981,9.9862,-132.644,0.3288,-2.8212,50.0013,5.9403,-6.3046,13.2,3.6,24,2392,212,NA,NA,NA,NA,NA,NA,FALSE,-17.5,15.5,4.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",0,"2024-05-19T01:28:27.130Z","2024-05-19T01:29:31.006Z",FALSE,"action",NA,NA,"On-field Delay.","Game Advisory",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592192,"/api/v1/people/592192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"game_advisory",NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Mark Canha flies out to right fielder Pavin Smith.",0,0,0,36,"top",6,"2024-05-19T01:29:28.671Z","2024-05-19T01:30:09.881Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,592192,"Mark Canha","/api/v1/people/592192","R","Right",668678,"Zac Gallen","/api/v1/people/668678","R","Right","vs_RHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",1,"2024-05-19T01:26:41.762Z","2024-05-19T01:26:51.284Z",TRUE,"pitch","9df8ba08-3ced-4607-8de8-34f00cbd898e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.41,1.63,NA,130,164.06,"line_drive","medium","6",115.51,134.61,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double Play","double_play","Jake McCarthy lines into an unassisted double play, shortstop Javier Báez. Eugenio Suárez out at 2nd.",0,0,0,35,"bottom",5,"2024-05-19T01:26:19.832Z","2024-05-19T01:26:51.284Z",TRUE,FALSE,FALSE,TRUE,25,0,1,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,79.9,4,0.9,0.4327,6.6018,25.8916,-32.4011,3.121,-0.1356,-0.341,2.7672,3.9821,-126.5829,-0.3565,-2.3402,50.0055,5.5044,5.0646,9.6,8.4,24,2543,115,95.9,9,169,NA,NA,NA,TRUE,-36.2,-0.1,-6.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",0,"2024-05-19T01:26:25.203Z","2024-05-19T01:26:28.275Z",TRUE,"pitch","78bccdf1-cae4-4b6a-a975-0f458615eef7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2887,1.5829,NA,132.3,195.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Double Play","double_play","Jake McCarthy lines into an unassisted double play, shortstop Javier Báez. Eugenio Suárez out at 2nd.",0,0,0,35,"bottom",5,"2024-05-19T01:26:19.832Z","2024-05-19T01:26:51.284Z",TRUE,FALSE,FALSE,TRUE,25,0,1,3,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_LHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",78.6,72.1,7,0.9,0.481,6.5715,23.2204,-40.5461,6.2822,-6.3927,-0.4015,1.6074,2.8612,-114.3427,0.4975,-2.4894,50.0021,5.4006,8.2276,12,13.2,24,2602,56,NA,NA,NA,NA,NA,NA,FALSE,-55.7,-11,-12.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",6,"2024-05-19T01:25:49.578Z","2024-05-19T01:25:53.095Z",TRUE,"pitch","2dbdbb9c-a6cc-4bee-a22a-e3c12a37a7c7",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.3316,1.5179,NA,123.05,215.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 2nd.",0,0,0,34,"bottom",5,"2024-05-19T01:23:57.424Z","2024-05-19T01:25:53.095Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.9,77.1,13,0.9,0.4495,6.6603,25.4488,-32.7656,3.4971,-0.3934,-0.1588,0.8543,4.467,-122.1432,-3.7321,-2.47,50.0031,5.2381,5.2509,10.8,9.6,24,2507,119,NA,NA,NA,NA,NA,NA,FALSE,-40.4,-1.4,-7.4,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,553993,"Eugenio Suárez","/api/v1/people/553993",672515,"Gabriel Moreno","/api/v1/people/672515"
747202,"2024-05-19",4,"2024-05-19T01:25:16.853Z","2024-05-19T01:25:19.853Z",TRUE,"pitch","e53dec31-6bf2-4784-8ad1-3524777e32b8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.38,1.55,NA,133.17,158.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 2nd.",0,0,0,34,"bottom",5,"2024-05-19T01:23:57.424Z","2024-05-19T01:25:53.095Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.3,83.7,1,0.9,0.4117,6.7999,27.7509,-16.7351,-1.7493,8.6058,-0.4243,2.9577,5.5959,-132.8992,-3.606,-2.3273,50.0002,5.5433,-3.1379,6,3.6,24,2161,205,NA,NA,NA,NA,NA,NA,FALSE,-17.6,15,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",3,"2024-05-19T01:24:59.494Z","2024-05-19T01:25:02.494Z",TRUE,"pitch","d41588a5-b647-4eb1-98a3-082de0d29e5a",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.331,1.5028,NA,115.81,162.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 2nd.",0,0,0,34,"bottom",5,"2024-05-19T01:23:57.424Z","2024-05-19T01:25:53.095Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.5,84.8,2,0.9,0.4066,6.806,28.7513,-16.2715,-2.5289,8.6499,0.0312,2.835,6.6345,-134.6333,-3.7923,-2.1346,50.0065,5.4108,-4.6521,10.8,3.6,24,2231,210,NA,NA,NA,NA,NA,NA,FALSE,-16.8,15,3.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",2,"2024-05-19T01:24:41.996Z","2024-05-19T01:24:46.353Z",TRUE,"pitch","d1ca2977-bee2-4d40-94f3-0c195ed5e88f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.331,1.5463,NA,136.32,203.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 2nd.",0,0,0,34,"bottom",5,"2024-05-19T01:23:57.424Z","2024-05-19T01:25:53.095Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.1,13,0.88,0.4551,6.5561,24.4524,-32.9317,2.9595,-0.5176,-0.5069,1.3007,3.7367,-120.5659,-2.3806,-2.464,50.0026,5.2204,4.3362,8.4,9.6,24,2445,103,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-1.2,-6.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
747202,"2024-05-19",1,"2024-05-19T01:24:22.603Z","2024-05-19T01:24:25.603Z",TRUE,"pitch","0361e3fe-2aff-4937-b7de-2bf0c142f2f4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3314,1.5388,NA,121.86,215.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","atBat","Walk","walk","Gabriel Moreno walks. Eugenio Suárez to 2nd.",0,0,0,34,"bottom",5,"2024-05-19T01:23:57.424Z","2024-05-19T01:25:53.095Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,672515,"Gabriel Moreno","/api/v1/people/672515","R","Right",656427,"Jack Flaherty","/api/v1/people/656427","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Arizona Diamondbacks","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.4,13,0.9,0.448,6.6356,25.3403,-32.0894,2.7071,0.0551,-0.1274,0.8587,4.8807,-122.5078,-3.7734,-2.5011,50.0032,5.1767,4.0928,8.4,8.4,24,2467,107,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-0.6,-6.1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
