"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717125,"2023-08-05",0,"2023-08-05T21:39:04.147Z","2023-08-05T21:39:08.747Z",TRUE,"pitch","71f30244-6e6d-4c03-90ab-cff90dbdffd5",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.37,1.53,NA,121.41,181.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Paul DeJong singles on a line drive to center fielder Jarren Duran. Davis Schneider to 2nd.",0,3,3,45,"top",6,"2023-08-05T21:38:58.813Z","2023-08-05T21:40:14.493Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,82.3,5,2,0.4202,6.3757,26.2005,-27.1079,7.6577,2.9412,-0.1158,2.1095,-9.345,-130.1179,-2.1785,2.5201,50.0019,5.0027,13.187,22.8,7.2,24,2090,129,NA,NA,NA,NA,NA,NA,FALSE,-29,5,-11.9,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",1,"2023-08-05T21:39:21.720Z","2023-08-05T21:39:26.304Z",FALSE,"pickoff","07ec4e9c-065c-4fca-9061-3d305ab1009e",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Single","single","Paul DeJong singles on a line drive to center fielder Jarren Duran. Davis Schneider to 2nd.",0,3,3,45,"top",6,"2023-08-05T21:38:58.813Z","2023-08-05T21:40:14.493Z",TRUE,FALSE,FALSE,FALSE,33,0,2,1,657557,"Paul DeJong","/api/v1/people/657557","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",1,"2023-08-05T21:38:27.812Z","2023-08-05T21:38:38.528Z",TRUE,"pitch","db61b76c-61cd-43c5-8975-c4637acf0e87",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.285,1.487,NA,112.72,177.85,"line_drive","medium","8",130.36,103.23,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Davis Schneider singles on a line drive to center fielder Jarren Duran.",0,3,3,44,"top",6,"2023-08-05T21:38:02.011Z","2023-08-05T21:38:38.528Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,676914,"Davis Schneider","/api/v1/people/676914","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.7,72.2,5,2,0.4791,5.4347,22.3172,-31.0569,-7.6242,0.8415,0.1122,2.2568,-4.4636,-114.5747,0.7374,3.0797,50.0011,4.9797,-10.0745,19.2,9.6,24,2612,303,88,14,186,NA,NA,NA,FALSE,-42.2,2,15,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676914,"Davis Schneider","/api/v1/people/676914",NA,NA,NA,NA,NA,NA
717125,"2023-08-05",0,"2023-08-05T21:38:14.015Z","2023-08-05T21:38:18.115Z",TRUE,"pitch","cda542f2-0d32-48a1-b75a-3c84bffba186",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0824,1.5072,NA,94.94,181.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44","atBat","Single","single","Davis Schneider singles on a line drive to center fielder Jarren Duran.",0,3,3,44,"top",6,"2023-08-05T21:38:02.011Z","2023-08-05T21:38:38.528Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,676914,"Davis Schneider","/api/v1/people/676914","R","Right",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",77.7,70.9,6,2,0.4864,5.4606,22.8135,-32.5861,-6.2238,-0.3222,0.5788,2.1395,-3.7521,-113.0995,1.0649,3.0742,50.0019,4.9594,-7.9709,14.4,10.8,24,2445,299,NA,NA,NA,NA,NA,NA,FALSE,-45.6,0.1,12.2,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",6,"2023-08-05T21:37:43.118Z","2023-08-05T21:37:48.408Z",TRUE,"pitch","dcb2197f-a3d4-4544-8650-f445386dc603",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,0,NA,NA,3.24,1.49,NA,132.15,203.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,3,3,43,"top",6,"2023-08-05T21:36:19.237Z","2023-08-05T21:37:48.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.2,13,2,0.4195,5.7047,28.8812,-28.5922,11.6905,2.0782,-0.3974,1.3234,-10.9481,-130.8346,-3.553,2.3325,50.0058,4.8537,20.1712,31.2,8.4,24,2035,129,NA,NA,NA,NA,NA,NA,TRUE,-30.8,3.1,-18.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",5,"2023-08-05T21:37:26.486Z","2023-08-05T21:37:31.182Z",TRUE,"pitch","846b208c-41ca-4555-923b-24f1dd0ec914",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2871,1.4889,NA,118.5,207.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,3,3,43,"top",6,"2023-08-05T21:36:19.237Z","2023-08-05T21:37:48.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82.8,13,2,0.417,5.9243,28.2929,-27.4204,11.9155,2.7259,-0.0393,1.1515,-10.3317,-131.4276,-4.5039,2.3979,50.006,4.9279,20.8137,33.6,8.4,24,2028,130,NA,NA,NA,NA,NA,NA,FALSE,-29.5,4.1,-19.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",4,"2023-08-05T21:37:08.037Z","2023-08-05T21:37:15.081Z",TRUE,"pitch","f2b3ec2e-c00c-40f8-bfdf-905e46327b40",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.24,1.49,NA,118.71,165.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,3,3,43,"top",6,"2023-08-05T21:36:19.237Z","2023-08-05T21:37:48.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.1,82.8,2,2,0.4151,5.7012,29.2792,-23.8312,11.3828,4.7369,-0.0449,2.7002,-10.5803,-132.1631,-1.3287,2.5396,50.0027,4.9667,20.0514,36,7.2,24,2187,131,NA,NA,NA,NA,NA,NA,FALSE,-24.8,8.5,-18.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",3,"2023-08-05T21:36:50.236Z","2023-08-05T21:36:53.727Z",TRUE,"pitch","4f0f2381-fc09-4b29-aa15-0eb8d41bfc4e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.3455,1.5658,NA,194.91,196.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,3,3,43,"top",6,"2023-08-05T21:36:19.237Z","2023-08-05T21:37:48.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",78.2,71.2,13,2,0.4863,5.3781,24.6693,-33.2948,-10.8528,-0.8782,-2.0438,1.5772,-7.5821,-113.5122,0.0306,2.7733,50.002,4.9347,-13.8756,25.2,12,24,2620,309,NA,NA,NA,NA,NA,NA,FALSE,-46.8,-1.2,21.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",2,"2023-08-05T21:36:36.532Z","2023-08-05T21:36:40.758Z",TRUE,"pitch","558c41bb-232b-4f13-a501-0afd281a5949",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.24,1.49,NA,134.29,167.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,3,3,43,"top",6,"2023-08-05T21:36:19.237Z","2023-08-05T21:37:48.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82.5,4,2,0.4187,5.73,26.1321,-23.7979,10.2901,4.826,-0.4535,2.6406,-11.0042,-130.5682,-1.5457,2.4682,50.0025,5.0219,17.8608,33.6,7.2,24,2039,133,NA,NA,NA,NA,NA,NA,FALSE,-25.2,8.6,-16.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",1,"2023-08-05T21:36:21.535Z","2023-08-05T21:36:25.235Z",TRUE,"pitch","fc0ff4b9-592d-41b0-a240-593f2a09ba6a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2578,1.5072,NA,150.26,134.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,3,3,43,"top",6,"2023-08-05T21:36:19.237Z","2023-08-05T21:37:48.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.6,11,2,0.4182,5.7545,25.4805,-24.2315,9.4124,4.563,-0.8726,3.8603,-11.7204,-130.5717,1.1768,2.435,50.0011,5.2167,16.3784,30,6,24,2137,133,NA,NA,NA,NA,NA,NA,FALSE,-25,8.8,-14.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",0,"2023-08-05T21:35:13.010Z","2023-08-05T21:36:21.535Z",FALSE,"action",NA,NA,"Pitching Change: Brennan Bernardino replaces Nick Pivetta.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657514,"/api/v1/people/657514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"43","atBat","Strikeout","strikeout","Daulton Varsho strikes out swinging.",0,3,3,43,"top",6,"2023-08-05T21:36:19.237Z","2023-08-05T21:37:48.408Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,662139,"Daulton Varsho","/api/v1/people/662139","L","Left",657514,"Brennan Bernardino","/api/v1/people/657514","L","Left","vs_LHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",6,"2023-08-05T21:33:30.123Z","2023-08-05T21:33:35.982Z",TRUE,"pitch","4e73f3aa-4108-4a35-84eb-792cd324e418",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.44,1.73,NA,164.33,175.64,"line_drive","medium","1",127.21,180.56,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Jarren Duran lines out to pitcher Jose Berrios.",0,3,3,42,"bottom",5,"2023-08-05T21:31:23.279Z","2023-08-05T21:33:35.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,78.7,13,0.9,0.4394,6.4926,24.3458,-26.9099,-7.4863,3.3446,-1.2416,2.3383,4.3371,-124.5293,-1.9905,-2.0306,50.0058,5.3681,-11.793,21.6,7.2,24,1424,253,68.9,5,71,NA,NA,NA,TRUE,-31.4,5.9,12.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",5,"2023-08-05T21:33:09.711Z","2023-08-05T21:33:13.511Z",TRUE,"pitch","5e111490-d6dc-4518-9925-6bb1d4fa5a35",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4916,1.7416,NA,91.97,247.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Jarren Duran lines out to pitcher Jose Berrios.",0,3,3,42,"bottom",5,"2023-08-05T21:31:23.279Z","2023-08-05T21:33:35.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77.8,14,0.91,0.4475,6.6482,23.6716,-28.6204,-9.4362,2.341,0.6568,-0.3217,9.1903,-122.3032,-7.1334,-1.9201,50.0042,5.081,-14.3255,22.8,8.4,24,1556,255,NA,NA,NA,NA,NA,NA,FALSE,-35.9,2.8,15,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",4,"2023-08-05T21:32:46.634Z","2023-08-05T21:32:49.834Z",TRUE,"pitch","acafdefb-57be-40ba-8ffa-22bdaca1db36",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.73,NA,89.55,198.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Jarren Duran lines out to pitcher Jose Berrios.",0,3,3,42,"bottom",5,"2023-08-05T21:31:23.279Z","2023-08-05T21:33:35.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",85,77.9,14,0.9,0.4445,6.2972,27.088,-37.1699,7.0976,-3.2515,0.7201,1.5089,4.7618,-123.7207,-2.0583,-2.1588,50.0055,5.4977,10.89,16.8,10.8,24,2564,40,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-6.1,-14,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",2,"2023-08-05T21:32:14.723Z","2023-08-05T21:32:19.424Z",TRUE,"pitch","b12cf6d0-7aef-4bbe-91dc-8900cfa1496f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.73,NA,90.67,167.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Jarren Duran lines out to pitcher Jose Berrios.",0,3,3,42,"bottom",5,"2023-08-05T21:31:23.279Z","2023-08-05T21:33:35.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.3,6,0.91,0.3945,6.5041,30.9765,-22.0686,-9.2231,5.1771,0.6908,2.6248,9.4879,-138.8166,-3.7044,-1.5725,50.0049,5.4453,-18.0091,34.8,6,24,2091,226,NA,NA,NA,NA,NA,NA,FALSE,-21.2,8.8,14.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",1,"2023-08-05T21:31:56.265Z","2023-08-05T21:32:00.038Z",TRUE,"pitch","1045f141-e03a-469e-ae97-9a99f9266a21",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4624,1.7123,NA,99.71,148.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Jarren Duran lines out to pitcher Jose Berrios.",0,3,3,42,"bottom",5,"2023-08-05T21:31:23.279Z","2023-08-05T21:33:35.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.6,3,0.91,0.3977,6.47,30.0251,-21.7028,-9.1795,5.4496,0.4535,3.3556,9.3989,-137.6234,-1.9309,-1.8104,50.0045,5.5336,-17.6429,34.8,6,24,2128,222,NA,NA,NA,NA,NA,NA,FALSE,-20.9,9.6,14.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717125,"2023-08-05",0,"2023-08-05T21:31:40.201Z","2023-08-05T21:31:43.905Z",TRUE,"pitch","d72c49ec-0b9a-435e-bdad-63591b06a8e2",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4624,1.7416,NA,52.75,193.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42","atBat","Lineout","field_out","Jarren Duran lines out to pitcher Jose Berrios.",0,3,3,42,"bottom",5,"2023-08-05T21:31:23.279Z","2023-08-05T21:33:35.982Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680776,"Jarren Duran","/api/v1/people/680776","L","Left",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,87.1,14,0.9,0.3983,6.3534,27.2029,-15.2428,-6.7536,8.8198,1.6856,1.6658,11.5636,-136.9492,-7.2326,-1.6936,50.0059,5.3628,-12.9699,32.4,3.6,24,2276,220,NA,NA,NA,NA,NA,NA,FALSE,-16,14.8,10.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
