"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745115,"2024-03-31",1,"2024-03-31T19:03:03.836Z","2024-03-31T19:03:08.414Z",TRUE,"pitch","0e260f76-eff8-49b5-9c7c-cfe15e72e001",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.41,1.64,NA,143.58,181.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Hit By Pitch","hit_by_pitch","Jose Siri hit by pitch.",0,7,1,41,"bottom",5,"2024-03-31T19:02:39.786Z","2024-03-31T19:04:44.407Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.5,7,2,0.4005,6.4618,33.9921,-10.3161,-7.7422,11.5728,-0.6973,2.1313,6.3445,-137.4191,-7.702,-2.0445,50.0033,5.6934,-14.6234,46.8,3.6,24,2457,216,NA,NA,NA,NA,NA,NA,FALSE,-11.8,19.2,12.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",0,"2024-03-31T19:02:46.982Z","2024-03-31T19:02:51.595Z",TRUE,"pitch","4bdcb41f-398c-493e-a18d-ff6423342b2a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.41,1.64,NA,111.14,166.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","atBat","Hit By Pitch","hit_by_pitch","Jose Siri hit by pitch.",0,7,1,41,"bottom",5,"2024-03-31T19:02:39.786Z","2024-03-31T19:04:44.407Z",TRUE,FALSE,FALSE,FALSE,11,2,2,1,642350,"Jose Siri","/api/v1/people/642350","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.3,5,2,0.406,6.5107,32.8492,-10.5771,-6.8317,11.7478,0.1537,2.6775,8.2213,-135.5261,-5.7746,-2.0483,50.0057,5.5926,-12.5628,42,3.6,24,2354,213,NA,NA,NA,NA,NA,NA,FALSE,-11.8,20,10.3,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",1,"2024-03-31T19:02:11.638Z","2024-03-31T19:02:18.946Z",TRUE,"pitch","00605922-833f-4756-b7b7-652540a70d14",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.36,1.61,NA,113.76,173.5,"ground_ball","medium","6",104.69,150.34,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Amed Rosario grounds out, shortstop Ernie Clement to first baseman Vladimir Guerrero Jr.",0,7,1,40,"bottom",5,"2024-03-31T19:01:40.283Z","2024-03-31T19:02:18.946Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,83.9,5,2,0.4069,6.4822,34.2266,-11.7078,-5.3645,11.1993,0.0849,2.4176,7.3689,-135.4789,-6.3079,-1.9948,50.006,5.6228,-9.8071,31.2,3.6,24,2352,211,104.9,-25,6,NA,NA,NA,TRUE,-13.2,18.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",0,"2024-03-31T19:01:55.654Z","2024-03-31T19:02:00.453Z",TRUE,"pitch","72067e6c-f4b8-493f-8a81-107aaba87db5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4151,1.4919,NA,137.71,183.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Amed Rosario grounds out, shortstop Ernie Clement to first baseman Vladimir Guerrero Jr.",0,7,1,40,"bottom",5,"2024-03-31T19:01:40.283Z","2024-03-31T19:02:18.946Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,642708,"Amed Rosario","/api/v1/people/642708","R","Right",592332,"Kevin Gausman","/api/v1/people/592332","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,82.6,7,2,0.4136,6.3529,33.327,-10.6638,-6.5251,12.1624,-0.5434,2.0636,6.0843,-133.3158,-7.5661,-2.0269,50.0045,5.7408,-11.5419,38.4,3.6,24,2205,208,NA,NA,NA,NA,NA,NA,FALSE,-12.8,20.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",2,"2024-03-31T18:59:34.476Z","2024-03-31T18:59:42.785Z",TRUE,"pitch","90b2f4f9-b2e4-4995-81ef-31a62f579003",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.44,1.61,NA,97.81,155.5,"fly_ball","medium","9",179.15,111.59,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Cavan Biggio flies out to right fielder Amed Rosario.",0,7,1,39,"top",5,"2024-03-31T18:58:45.438Z","2024-03-31T18:59:42.785Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.8,71,7,2,0.4863,6.152,23.4646,-28.8666,-12.5058,2.5824,-0.2928,1.4995,-0.5768,-113.2544,-2.3454,1.5874,50.0019,5.4769,-16.0104,28.8,10.8,24,2518,292,90.3,23,296,NA,NA,NA,TRUE,-41.4,4.3,22.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",1,"2024-03-31T18:59:10.800Z","2024-03-31T18:59:16.526Z",TRUE,"pitch","6ec0fd31-decd-437c-b6a7-1025d74f4413",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.44,1.61,NA,129.32,179.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Cavan Biggio flies out to right fielder Amed Rosario.",0,7,1,39,"top",5,"2024-03-31T18:58:45.438Z","2024-03-31T18:59:42.785Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.1,71.9,7,2,0.4785,6.2991,24.0061,-26.7597,-7.0417,4.0891,-0.3232,2.1785,-2.1596,-115.0679,-1.6806,1.5453,50.0001,5.5441,-9.3152,19.2,8.4,24,2343,282,NA,NA,NA,NA,NA,NA,FALSE,-37,7.2,13.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",0,"2024-03-31T18:58:57.621Z","2024-03-31T18:59:01.913Z",TRUE,"pitch","21b68f66-b46e-4b5d-8b4d-f0c5476acf35",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4737,1.629,NA,109,182.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Flyout","field_out","Cavan Biggio flies out to right fielder Amed Rosario.",0,7,1,39,"top",5,"2024-03-31T18:58:45.438Z","2024-03-31T18:59:42.785Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,624415,"Cavan Biggio","/api/v1/people/624415","L","Left",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,80.9,8,2,0.4244,6.404,29.985,-22.2268,11.3525,5.9108,0.2098,2.0973,-6.5922,-129.6344,-4.2838,1.326,50.0022,5.4922,19.1007,37.2,7.2,24,2208,140,NA,NA,NA,NA,NA,NA,FALSE,-25,9.8,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",3,"2024-03-31T18:58:11.899Z","2024-03-31T18:58:32.821Z",TRUE,"pitch","4772db01-e71b-40b0-9546-8e224d12643b",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,2.98,1.46,NA,141.55,185.03,"fly_ball","medium","7",30.49,83.52,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Davis Schneider homers (1) on a fly ball to left field. Ernie Clement scores.",2,7,1,38,"top",5,"2024-03-31T18:57:01.789Z","2024-03-31T18:58:32.821Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.8,80.8,4,2,0.4254,6.1792,28.159,-13.215,7.0496,11.3049,-0.644,1.9908,-6.9014,-129.0224,-6.3528,1.1564,50.0028,5.5133,11.8232,34.8,4.8,24,2362,139,102.8,24,369,NA,NA,NA,FALSE,-15.8,19.2,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",2,"2024-03-31T18:57:50.171Z","2024-03-31T18:57:56.996Z",TRUE,"pitch","16ed4334-534d-4665-98b3-5cc46b33f084",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,2,NA,NA,2.98,1.46,NA,127.97,159.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Davis Schneider homers (1) on a fly ball to left field. Ernie Clement scores.",2,7,1,38,"top",5,"2024-03-31T18:57:01.789Z","2024-03-31T18:58:32.821Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.5,80.3,1,2,0.4269,6.3409,28.5268,-14.3419,6.3206,10.716,-0.2877,2.9448,-5.7979,-128.6519,-3.9068,1.182,50.0013,5.6062,10.5165,31.2,4.8,24,2356,140,NA,NA,NA,NA,NA,NA,FALSE,-16.6,18.6,-10.1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",1,"2024-03-31T18:57:25.353Z","2024-03-31T18:57:30.223Z",TRUE,"pitch","111e80d2-fa68-43b5-a055-412135234b9e",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.0704,1.5155,NA,90.76,215.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Davis Schneider homers (1) on a fly ball to left field. Ernie Clement scores.",2,7,1,38,"top",5,"2024-03-31T18:57:01.789Z","2024-03-31T18:58:32.821Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.8,74.2,14,2,0.4637,6.4444,26.1211,-24.6548,11.0124,5.3449,0.6883,0.8706,-4.8588,-118.8483,-5.3876,1.3458,50.0055,5.451,15.5084,28.8,8.4,24,1640,126,NA,NA,NA,NA,NA,NA,FALSE,-33.1,8.4,-18.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",0,"2024-03-31T18:57:06.187Z","2024-03-31T18:57:10.747Z",TRUE,"pitch","d8c2abaa-8b2c-4872-ba3b-bba7dc70f9b1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.0949,1.6113,NA,138.86,159.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Home Run","home_run","Davis Schneider homers (1) on a fly ball to left field. Ernie Clement scores.",2,7,1,38,"top",5,"2024-03-31T18:57:01.789Z","2024-03-31T18:58:32.821Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,676914,"Davis Schneider","/api/v1/people/676914","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.2,79.5,1,2,0.4297,6.323,30.3034,-14.5571,7.3161,10.7463,-0.5735,2.9322,-6.4972,-128.2112,-3.815,1.062,50.0028,5.6001,11.9936,33.6,4.8,24,2304,144,NA,NA,NA,NA,NA,NA,FALSE,-17,18.6,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,642350,"Jose Siri","/api/v1/people/642350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",1,"2024-03-31T18:56:27.916Z","2024-03-31T18:56:39.021Z",TRUE,"pitch","68e7faf9-8002-47cf-9abf-f38490b50824",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.27,1.5,NA,126.36,200.95,"line_drive","medium","7",95.58,84.24,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Ernie Clement singles on a line drive to left fielder Randy Arozarena.",0,5,1,37,"top",5,"2024-03-31T18:55:59.999Z","2024-03-31T18:56:39.021Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,676391,"Ernie Clement","/api/v1/people/676391","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,80.1,8,2,0.427,6.3709,31.244,-14.6026,7.2145,10.5899,-0.2455,1.4011,-6.1939,-129.1336,-7.2364,1.2673,50.0051,5.4004,11.9746,32.4,4.8,24,2312,143,84.9,14,210,NA,NA,NA,FALSE,-17.8,17.4,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676391,"Ernie Clement","/api/v1/people/676391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",0,"2024-03-31T18:56:14.129Z","2024-03-31T18:56:18.064Z",TRUE,"pitch","685d148c-f0bc-4697-a6b7-47f5630156ca",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4822,1.6225,NA,98.66,160.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Ernie Clement singles on a line drive to left fielder Randy Arozarena.",0,5,1,37,"top",5,"2024-03-31T18:55:59.999Z","2024-03-31T18:56:39.021Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,676391,"Ernie Clement","/api/v1/people/676391","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.6,76.3,6,2,0.4508,6.2256,25.4606,-26.0193,-3.1189,4.1217,0.4811,2.8999,-1.5417,-121.8157,-1.0843,1.5287,50.0009,5.6143,-4.6544,10.8,7.2,24,2414,194,NA,NA,NA,NA,NA,NA,FALSE,-31.8,7.4,6,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,676391,"Ernie Clement","/api/v1/people/676391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",2,"2024-03-31T18:55:39.666Z","2024-03-31T18:55:46.760Z",TRUE,"pitch","c58bcfb3-d5cb-4fa3-8984-acc6c3a7488e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,2.95,1.37,NA,127.39,192.26,"popup","medium","3",163.62,191.76,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","Alejandro Kirk pops out to first baseman Yandy Díaz in foul territory.",0,5,1,36,"top",5,"2024-03-31T18:54:47.215Z","2024-03-31T18:55:46.760Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.3,70.9,8,2,0.4844,6.2301,24.8993,-27.8757,-7.9904,3.3345,-0.2725,1.7231,-1.8155,-113.9638,-2.113,1.5759,50.0031,5.4711,-10.2964,20.4,9.6,24,2403,293,56,69,95,NA,NA,NA,TRUE,-39.6,5.8,14.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676391,"Ernie Clement","/api/v1/people/676391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",1,"2024-03-31T18:55:14.900Z","2024-03-31T18:55:19.486Z",TRUE,"pitch","83b34744-ef6b-4674-8783-c86ea9d56fe4",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,2.95,1.37,NA,130.82,158.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","Alejandro Kirk pops out to first baseman Yandy Díaz in foul territory.",0,5,1,36,"top",5,"2024-03-31T18:54:47.215Z","2024-03-31T18:55:46.760Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84,76.8,1,2,0.4485,6.2107,25.028,-24.0708,-1.9827,5.3723,-0.3625,2.9831,-3.3495,-122.3041,-1.4262,1.2846,50.0045,5.6461,-2.9914,8.4,7.2,24,2369,178,NA,NA,NA,NA,NA,NA,FALSE,-29.2,9.6,4.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676391,"Ernie Clement","/api/v1/people/676391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745115,"2024-03-31",0,"2024-03-31T18:54:55.181Z","2024-03-31T18:54:59.944Z",TRUE,"pitch","e995ae1d-8505-4ac1-a9c6-4cfa0ac404cd",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,2.95,1.37,NA,134.29,176.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Pop Out","field_out","Alejandro Kirk pops out to first baseman Yandy Díaz in foul territory.",0,5,1,36,"top",5,"2024-03-31T18:54:47.215Z","2024-03-31T18:55:46.760Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",641302,"Tyler Alexander","/api/v1/people/641302","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89,80.7,4,2,0.4249,6.2009,29.5379,-13.023,5.6004,11.409,-0.4537,2.2986,-5.9382,-129.3951,-5.8237,1.1544,50.0045,5.5944,9.4025,30,3.6,24,2366,144,NA,NA,NA,NA,NA,NA,FALSE,-15.5,19.4,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,676391,"Ernie Clement","/api/v1/people/676391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
