"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716383,"2023-09-30",6,"2023-09-30T20:45:02.022Z","2023-09-30T20:45:10.734Z",TRUE,"pitch","c7ba12ce-7801-4aab-8627-6db4be749c3c",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.54,1.66,NA,123.19,183.43,"popup","medium","6",105.39,157.53,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Taylor Walls pops out to shortstop Bo Bichette.",0,4,4,50,"top",6,"2023-09-30T20:42:30.278Z","2023-09-30T20:45:10.734Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670764,"Taylor Walls","/api/v1/people/670764","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.3,79.3,8,0.89,0.4361,6.5365,25.162,-23.2074,-8.0019,5.6111,-0.1624,2.05,4.9627,-125.5399,-4.7481,-1.1242,50.0024,5.8524,-12.7857,26.4,7.2,24,1168,232,83.6,67,130,NA,NA,NA,TRUE,-27.4,9.4,13.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,542194,"Christian Bethancourt","/api/v1/people/542194"
716383,"2023-09-30",5,"2023-09-30T20:44:42.436Z","2023-09-30T20:44:46.222Z",TRUE,"pitch","5c45a690-e92e-4c54-a35b-a229b3e46bec",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.4726,1.5453,NA,86.84,208.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Taylor Walls pops out to shortstop Bo Bichette.",0,4,4,50,"top",6,"2023-09-30T20:42:30.278Z","2023-09-30T20:45:10.734Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670764,"Taylor Walls","/api/v1/people/670764","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.4,14,0.91,0.3946,6.7411,31.7198,-11.5843,-6.9229,10.5573,0.7913,1.1367,6.2694,-138.9047,-10.8521,-0.5978,50.0022,5.8692,-13.4997,40.8,3.6,24,2246,218,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.9,11.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",4,"2023-09-30T20:44:19.706Z","2023-09-30T20:44:23.053Z",TRUE,"pitch","f37ee4e0-2617-4bbe-b919-2e483475c9ff",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.54,1.66,NA,128,170.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Taylor Walls pops out to shortstop Bo Bichette.",0,4,4,50,"top",6,"2023-09-30T20:42:30.278Z","2023-09-30T20:45:10.734Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670764,"Taylor Walls","/api/v1/people/670764","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.8,80.6,4,0.9,0.4311,6.7224,22.821,-30.7327,-6.8932,0.8824,-0.2885,2.5377,4.2936,-126.4636,-2.3672,-1.1021,50.0054,5.9214,-11.3042,19.2,8.4,24,1140,235,NA,NA,NA,NA,NA,NA,FALSE,-34.6,1.3,11.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",3,"2023-09-30T20:43:59.259Z","2023-09-30T20:44:03.103Z",TRUE,"pitch","1236afd4-58b9-4d85-a16d-2c7d32e5baed",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.4958,1.5684,NA,114.72,151.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Taylor Walls pops out to shortstop Bo Bichette.",0,4,4,50,"top",6,"2023-09-30T20:42:30.278Z","2023-09-30T20:45:10.734Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670764,"Taylor Walls","/api/v1/people/670764","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.5,80.4,2,0.9,0.4323,6.7148,22.311,-32.5392,-7.2175,-0.2278,0.0598,3.2263,5.2467,-126.0455,-0.6522,-1.0969,50.0002,6.0846,-11.7718,18,8.4,24,1170,229,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-0.4,12.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",1,"2023-09-30T20:43:12.631Z","2023-09-30T20:43:27.139Z",TRUE,"pitch","c2250f62-285f-46b3-9448-ec08f23483d5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.5654,1.5915,NA,79.78,203.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Taylor Walls pops out to shortstop Bo Bichette.",0,4,4,50,"top",6,"2023-09-30T20:42:30.278Z","2023-09-30T20:45:10.734Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670764,"Taylor Walls","/api/v1/people/670764","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.3,14,0.89,0.4007,6.9778,29.0524,-14.5401,-7.498,9.3137,0.9766,1.3232,7.2427,-136.5031,-9.4203,-0.7324,50.0058,5.8121,-14.2023,37.2,4.8,24,2212,216,NA,NA,NA,NA,NA,NA,FALSE,-16,15.1,12.1,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",0,"2023-09-30T20:42:48.186Z","2023-09-30T20:42:52.066Z",TRUE,"pitch","7114df29-d7cb-49dd-acbe-ec263e76af21",1,"Foul Bunt",NA,NA,NA,NA,FALSE,"L","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"L","Foul Bunt",0,1,0,NA,NA,3.54,1.66,NA,128.73,161.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Taylor Walls pops out to shortstop Bo Bichette.",0,4,4,50,"top",6,"2023-09-30T20:42:30.278Z","2023-09-30T20:45:10.734Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670764,"Taylor Walls","/api/v1/people/670764","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.3,4,0.9,0.4069,6.6486,31.534,-11.9783,-6.2741,11.024,-0.3078,2.8768,3.8895,-135.0127,-6.068,-0.9578,50.0018,6.0094,-11.4919,38.4,3.6,24,2195,215,NA,NA,NA,NA,NA,NA,FALSE,-13.2,18.7,10.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",2,"2023-09-30T20:43:48.770Z","2023-09-30T20:43:59.259Z",FALSE,"action",NA,NA,"Passed ball by catcher Alejandro Kirk. Throwing error by catcher Alejandro Kirk.","Passed Ball",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,0,542194,"/api/v1/people/542194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c2250f62-285f-46b3-9448-ec08f23483d5","passed_ball",NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Taylor Walls pops out to shortstop Bo Bichette.",0,4,4,50,"top",6,"2023-09-30T20:42:30.278Z","2023-09-30T20:45:10.734Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,670764,"Taylor Walls","/api/v1/people/670764","L","Left",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_LHB","RISP",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",1,"2023-09-30T20:42:10.879Z","2023-09-30T20:42:23.120Z",TRUE,"pitch","bc87a77c-9407-4950-9f4c-c1b78b5e23f0",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.53,1.69,NA,124.9,167.25,"line_drive","hard","7",47.87,109.3,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Single","single","Christian Bethancourt singles on a sharp line drive to left fielder Daulton Varsho.",0,4,4,49,"top",6,"2023-09-30T20:42:08.518Z","2023-09-30T20:42:23.120Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.5,80.5,5,0.52,0.4266,6.751,28.7242,-20.1189,-1.1983,7.2344,-0.2071,2.6493,3.3019,-128.7924,-4.1769,-1.3546,50.0047,5.8639,-1.9978,3.6,4.8,24,2183,174,102.4,15,240,NA,NA,NA,FALSE,-22.8,12.4,1.3,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,542194,"Christian Bethancourt","/api/v1/people/542194",NA,NA,NA
716383,"2023-09-30",0,"2023-09-30T20:40:15.705Z","2023-09-30T20:42:10.879Z",FALSE,"action",NA,NA,"Pitching Change: Erik Swanson replaces Genesis Cabrera.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657024,"/api/v1/people/657024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Single","single","Christian Bethancourt singles on a sharp line drive to left fielder Daulton Varsho.",0,4,4,49,"top",6,"2023-09-30T20:42:08.518Z","2023-09-30T20:42:23.120Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,542194,"Christian Bethancourt","/api/v1/people/542194","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",0,"2023-09-30T20:38:53.456Z","2023-09-30T20:38:59.814Z",TRUE,"pitch","3c0477a3-1890-4f89-8b12-a265df6cbaf5",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.42,1.64,NA,130.92,178.59,"ground_ball","medium","4",150.24,159.35,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Groundout","field_out","Kevin Kiermaier grounds out, second baseman Curtis Mead to first baseman Isaac Paredes.",0,4,4,48,"bottom",5,"2023-09-30T20:38:50.864Z","2023-09-30T20:38:59.814Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,595281,"Kevin Kiermaier","/api/v1/people/595281","L","Left",552640,"Andrew Kittredge","/api/v1/people/552640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,87,4,0.9,0.3958,6.6764,31.8308,-21.7257,-10.2719,5.3932,-0.3652,2.2294,7.0131,-138.5362,-5.3536,-1.5988,50.0042,5.6453,-19.9068,38.4,6,24,2358,215,77.2,-2,27,NA,NA,NA,TRUE,-21.5,8.8,17,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",0,"2023-09-30T20:38:21.023Z","2023-09-30T20:38:28.091Z",TRUE,"pitch","f928d59e-679a-420f-8558-28ad428a281c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.02,1.41,NA,113.56,184.97,"ground_ball","medium","6",116.91,153.89,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Groundout","field_out","Alejandro Kirk grounds out, shortstop Taylor Walls to first baseman Isaac Paredes.",0,4,4,47,"bottom",5,"2023-09-30T20:37:59.235Z","2023-09-30T20:38:28.091Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,672386,"Alejandro Kirk","/api/v1/people/672386","R","Right",552640,"Andrew Kittredge","/api/v1/people/552640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.4,5,0.9,0.3955,6.5388,29.9271,-22.9588,-9.8898,4.7412,0.0902,1.9929,7.3652,-138.3309,-5.573,-1.3176,50.0042,5.566,-19.2297,36,6,24,2363,214,98.4,-29,5,NA,NA,NA,TRUE,-22.6,7.7,16.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",4,"2023-09-30T20:37:52.658Z","2023-09-30T20:37:58.435Z",TRUE,"pitch","d0281650-6764-4128-8783-5070400317d7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.74,1.74,NA,53.14,207.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Bo Bichette strikes out swinging.",0,4,4,46,"bottom",5,"2023-09-30T20:36:59.605Z","2023-09-30T20:37:58.435Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",552640,"Andrew Kittredge","/api/v1/people/552640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.9,83.6,14,0.89,0.4174,6.5872,25.0087,-27.8926,2.4121,2.448,1.6754,1.156,7.1327,-130.7182,-6.1914,-1.3912,50.0027,5.6226,4.213,10.8,7.2,24,2607,119,NA,NA,NA,NA,NA,NA,TRUE,-30.2,3.4,-5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",3,"2023-09-30T20:37:32.971Z","2023-09-30T20:37:37.018Z",TRUE,"pitch","20f70072-5605-4199-9c1a-45fd49ccb151",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.74,1.74,NA,104.31,175.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Bo Bichette strikes out swinging.",0,4,4,46,"bottom",5,"2023-09-30T20:36:59.605Z","2023-09-30T20:37:58.435Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",552640,"Andrew Kittredge","/api/v1/people/552640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.5,9,0.89,0.3945,6.643,30.414,-19.8428,-11.3919,6.3152,0.3328,2.3565,8.4881,-138.7308,-5.4331,-1.283,50.0065,5.6589,-22.2578,44.4,6,24,2420,211,NA,NA,NA,NA,NA,NA,FALSE,-19.6,10.4,19,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",2,"2023-09-30T20:37:16.983Z","2023-09-30T20:37:20.942Z",TRUE,"pitch","d88a5610-cdb6-415a-a3a5-8ca9f7819789",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.7048,1.6378,NA,114.23,185.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Bo Bichette strikes out swinging.",0,4,4,46,"bottom",5,"2023-09-30T20:36:59.605Z","2023-09-30T20:37:58.435Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",552640,"Andrew Kittredge","/api/v1/people/552640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,86.8,8,0.9,0.398,6.5374,30.0181,-21.8733,-10.824,5.3653,0.0727,1.9727,7.275,-137.5494,-5.8682,-1.1978,50.0018,5.6132,-20.7751,39.6,6,24,2333,217,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.6,18.1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",1,"2023-09-30T20:37:01.946Z","2023-09-30T20:37:05.795Z",TRUE,"pitch","9379146f-0066-4d51-9892-57d4cb155240",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.7679,1.7238,NA,95.78,193.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Strikeout","strikeout","Bo Bichette strikes out swinging.",0,4,4,46,"bottom",5,"2023-09-30T20:36:59.605Z","2023-09-30T20:37:58.435Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",552640,"Andrew Kittredge","/api/v1/people/552640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.7,9,0.9,0.394,6.5721,30.6654,-22.0901,-10.3067,5.1466,0.5568,1.6859,8.8209,-138.949,-6.5585,-1.3173,50.0009,5.541,-20.1839,38.4,6,24,2370,208,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.2,16.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",0,"2023-09-30T20:35:42.801Z","2023-09-30T20:37:01.946Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Kittredge replaces Cooper Criswell.","Pitching Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,552640,"/api/v1/people/552640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"46","atBat","Strikeout","strikeout","Bo Bichette strikes out swinging.",0,4,4,46,"bottom",5,"2023-09-30T20:36:59.605Z","2023-09-30T20:37:58.435Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,666182,"Bo Bichette","/api/v1/people/666182","R","Right",552640,"Andrew Kittredge","/api/v1/people/552640","R","Right","vs_RHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716383,"2023-09-30",1,"2023-09-30T20:33:56.961Z","2023-09-30T20:34:04.790Z",TRUE,"pitch","d6ace51f-7b23-4cbf-b720-9eede3cc443f",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.43,1.63,NA,122.76,181.48,"fly_ball","hard","8",112.81,42.61,NA,NA,NA,NA,NA,NA,NA,NA,"45","atBat","Flyout","field_out","Manuel Margot flies out sharply to center fielder Kevin Kiermaier.",0,4,4,45,"top",5,"2023-09-30T20:33:24.828Z","2023-09-30T20:34:04.790Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,622534,"Manuel Margot","/api/v1/people/622534","R","Right",650893,"Génesis Cabrera","/api/v1/people/650893","L","Left","vs_LHP","vs_RHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Toronto Blue Jays","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80,74.1,8,0.91,0.4697,5.5522,21.7996,-40.5344,-3.7268,-6.0645,-0.1512,2.1221,-3.3657,-116.5829,-0.1184,1.7952,50.0055,5.9975,-5.1336,8.4,12,24,2302,315,100.4,29,389,NA,NA,NA,TRUE,-53.3,-10.8,7.6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
