"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745591,"2024-04-17",4,"2024-04-17T23:25:10.648Z","2024-04-17T23:25:15.831Z",TRUE,"pitch","9fd318d7-bc41-4b05-bfa3-c8991eac8ed4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.48,1.62,NA,145.06,189.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,1,4,39,"top",5,"2024-04-17T23:23:57.581Z","2024-04-17T23:26:37.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.1,7,2,0.4451,6.7605,24.6918,-35.4487,0.8617,-2.1371,-0.7361,1.843,-6.3472,-123.1133,-3.7087,1.7646,50.0028,6.3728,1.3225,0,9.6,24,2037,327,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-4.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",2,"2024-04-17T23:24:44.926Z","2024-04-17T23:24:49.474Z",TRUE,"pitch","41c1760c-a43f-4a59-950f-7566f9167459",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4801,1.6509,NA,97.97,153.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,1,4,39,"top",5,"2024-04-17T23:23:57.581Z","2024-04-17T23:26:37.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.3,3,2,0.4005,6.7573,28.7775,-24.7552,11.782,3.914,0.4991,3.1745,-7.4617,-136.5265,-3.9779,1.7304,50.0043,6.3449,22.345,39.6,7.2,24,2163,120,NA,NA,NA,NA,NA,NA,FALSE,-24.5,6.5,-19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",1,"2024-04-17T23:24:21.797Z","2024-04-17T23:24:26.728Z",TRUE,"pitch","baf5ba03-0053-47e5-9ba3-2065ef6e770d",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,2,NA,NA,3.4801,1.6264,NA,130.76,217.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,1,4,39,"top",5,"2024-04-17T23:23:57.581Z","2024-04-17T23:26:37.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,78,13,2,0.4453,6.9207,25.7629,-31.6943,12.4893,0.3125,-0.3609,0.7923,-9.1528,-123.2546,-6.4749,1.7882,50.0018,6.1481,19.1087,27.6,9.6,24,1857,112,NA,NA,NA,NA,NA,NA,FALSE,-39.1,-0.8,-20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",0,"2024-04-17T23:23:59.566Z","2024-04-17T23:24:02.744Z",TRUE,"pitch","c9532444-def0-4642-af60-7e32eb58f681",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.48,1.62,NA,82.13,177.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,1,4,39,"top",5,"2024-04-17T23:23:57.581Z","2024-04-17T23:26:37.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,85.5,14,2,0.4018,6.7303,33.5948,-21.8248,12.7675,5.5144,0.9149,2.2875,-6.7321,-136.9452,-6.4712,1.762,50.0029,6.2009,23.9623,43.2,7.2,24,2193,121,NA,NA,NA,NA,NA,NA,FALSE,-22.6,8.6,-21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",3,"2024-04-17T23:24:57.379Z","2024-04-17T23:25:10.648Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,641857,"/api/v1/people/641857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,1,4,39,"top",5,"2024-04-17T23:23:57.581Z","2024-04-17T23:26:37.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",5,"2024-04-17T23:25:40.699Z","2024-04-17T23:25:52.228Z",FALSE,"no_pitch","c3455963-3549-4c93-bd34-22d96dfd4830",NA,NA,NA,NA,NA,NA,FALSE,"N",NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,1,4,39,"top",5,"2024-04-17T23:23:57.581Z","2024-04-17T23:26:37.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",6,"2024-04-17T23:25:59.466Z","2024-04-17T23:26:08.845Z",FALSE,"action",NA,NA,"With Ryan McMahon batting, Brenton Doyle advances to 2nd on a balk.","Balk",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,650911,"/api/v1/people/650911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c3455963-3549-4c93-bd34-22d96dfd4830","balk",NA,NA,NA,NA,NA,NA,"39","atBat","Strikeout","strikeout","Ryan McMahon strikes out swinging.",0,1,4,39,"top",5,"2024-04-17T23:23:57.581Z","2024-04-17T23:26:37.186Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",1,"2024-04-17T23:23:23.152Z","2024-04-17T23:23:31.255Z",TRUE,"pitch","e3b2a4e9-7927-42df-924b-6da3d35ad278",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.44,1.63,NA,93.47,188.33,"ground_ball","medium","5",115.84,173.58,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Forceout","force_out","Brenton Doyle grounds into a force out, third baseman Alec Bohm to second baseman Bryson Stott. Ezequiel Tovar out at 2nd. Brenton Doyle to 1st.",0,1,4,38,"top",5,"2024-04-17T23:23:20.827Z","2024-04-17T23:23:31.255Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,76.8,9,2,0.453,6.7055,22.6438,-33.4243,1.4957,-0.8425,0.6172,1.8684,-3.3681,-120.727,-3.6632,1.8337,50.0049,6.3355,2.2174,2.4,9.6,24,2104,329,75.4,-34,4,NA,NA,NA,TRUE,-41.8,-2.2,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686668,"Brenton Doyle","/api/v1/people/686668",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",0,"2024-04-17T23:23:06.588Z","2024-04-17T23:23:10.095Z",FALSE,"pickoff","de1c5b95-3377-48d7-be22-2fe0b635b6a8",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","atBat","Forceout","force_out","Brenton Doyle grounds into a force out, third baseman Alec Bohm to second baseman Bryson Stott. Ezequiel Tovar out at 2nd. Brenton Doyle to 1st.",0,1,4,38,"top",5,"2024-04-17T23:23:20.827Z","2024-04-17T23:23:31.255Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,686668,"Brenton Doyle","/api/v1/people/686668",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",0,"2024-04-17T23:22:31.018Z","2024-04-17T23:22:41.243Z",TRUE,"pitch","d0c612b5-8fe9-470e-8b56-4bc94252469b",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.28,1.5,NA,114.29,181.48,"ground_ball","medium","7",73.37,111.12,NA,NA,NA,NA,NA,NA,NA,NA,"37","atBat","Single","single","Ezequiel Tovar singles on a ground ball to left fielder Brandon Marsh.",0,1,4,37,"top",5,"2024-04-17T23:22:12.384Z","2024-04-17T23:22:41.243Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.3,78.5,5,2,0.4413,6.6675,24.451,-28.8493,11.359,2.1298,0.071,2.1222,-7.4789,-124.0372,-4.2169,1.6472,50.003,6.2457,17.7271,28.8,8.4,24,2177,109,93.7,7,107,NA,NA,NA,FALSE,-34.4,3.1,-18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",2,"2024-04-17T23:21:43.760Z","2024-04-17T23:21:53.242Z",TRUE,"pitch","cd712cfa-4c8f-46fc-8947-b92b830d8372",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.27,1.51,NA,112.1,182.75,"fly_ball","medium","8",134.81,77.75,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Johan Rojas.",0,1,4,36,"top",5,"2024-04-17T23:21:04.596Z","2024-04-17T23:21:53.242Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,77,5,2,0.4486,6.745,26.0904,-31.4271,13.1994,0.4957,0.1286,2.075,-8.0051,-122.4959,-3.5999,1.738,50.0033,6.2746,19.8917,30,9.6,24,2040,115,93.4,43,304,NA,NA,NA,TRUE,-38.6,0.2,-21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",1,"2024-04-17T23:21:30.272Z","2024-04-17T23:21:34.442Z",TRUE,"pitch","120f76c6-0c02-4861-b194-785f07b06f1d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.4423,1.6264,NA,131.1,188.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Johan Rojas.",0,1,4,36,"top",5,"2024-04-17T23:21:04.596Z","2024-04-17T23:21:53.242Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86.1,7,2,0.4017,6.6147,29.5383,-21.6018,12.5318,5.6146,-0.3699,1.8658,-9.2451,-136.2733,-7.75,1.436,50.0052,6.2354,23.6072,43.2,7.2,24,2182,126,NA,NA,NA,NA,NA,NA,FALSE,-22.4,8.6,-20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",0,"2024-04-17T23:21:13.506Z","2024-04-17T23:21:18.393Z",TRUE,"pitch","576ed550-3af3-489b-b092-6df40b98e2e0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4423,1.5528,NA,67.68,171.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","atBat","Flyout","field_out","Jacob Stallings flies out to center fielder Johan Rojas.",0,1,4,36,"top",5,"2024-04-17T23:21:04.596Z","2024-04-17T23:21:53.242Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,607732,"Jacob Stallings","/api/v1/people/607732","R","Right",650911,"Cristopher Sánchez","/api/v1/people/650911","L","Left","vs_LHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93,85.3,14,2,0.405,6.7009,29.4132,-25.3758,11.5132,3.667,1.294,2.4851,-5.0604,-135.237,-5.3551,1.6934,50.002,6.2703,21.33,37.2,7.2,24,2130,124,NA,NA,NA,NA,NA,NA,FALSE,-25.9,5.6,-19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",6,"2024-04-17T23:18:59.623Z","2024-04-17T23:19:03.974Z",TRUE,"pitch","f23db537-f59d-4434-8b2f-c0fc1fec8333",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.32,1.57,NA,119.49,213.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,1,4,35,"bottom",4,"2024-04-17T23:17:01.849Z","2024-04-17T23:19:03.974Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.7,80.1,13,0.91,0.4336,6.3846,24.9832,-30.4928,-4.4759,1.045,-0.0654,0.9356,4.17,-126.1909,-5.5371,-1.1555,50.0061,5.6062,-7.2408,12,8.4,24,1661,210,NA,NA,NA,NA,NA,NA,TRUE,-35.4,0.8,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",5,"2024-04-17T23:18:37.520Z","2024-04-17T23:18:42.880Z",TRUE,"pitch","39d349dc-201f-4b65-878d-6d0924663bec",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.32,1.57,NA,129.15,179.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,1,4,35,"bottom",4,"2024-04-17T23:17:01.849Z","2024-04-17T23:19:03.974Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.4,79.4,4,0.91,0.4353,6.2346,25.6518,-30.2397,-4.9635,1.2087,-0.3188,2.1874,3.7475,-125.8423,-2.5246,-1.1827,50.0053,5.6546,-7.9583,13.2,8.4,24,1626,205,NA,NA,NA,NA,NA,NA,FALSE,-34.8,1.8,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
745591,"2024-04-17",4,"2024-04-17T23:18:17.088Z","2024-04-17T23:18:24.064Z",TRUE,"pitch","43d30c2d-daf9-4178-b256-de22b076e57e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3201,1.6019,NA,126.15,132.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,1,4,35,"bottom",4,"2024-04-17T23:17:01.849Z","2024-04-17T23:19:03.974Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",663372,"Ryan Feltner","/api/v1/people/663372","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Colorado Rockies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.4,82.6,11,0.93,0.4188,6.2356,24.7642,-27.5133,3.254,2.6863,-0.2399,3.9219,1.8801,-130.2769,0.5225,-1.3914,50.0044,5.7817,5.6504,12,6,24,2443,166,NA,NA,NA,NA,NA,NA,FALSE,-28.7,5.2,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,678662,"Ezequiel Tovar","/api/v1/people/678662",NA,NA,NA,NA,NA,NA
